,Player,EspnId,EspnHeadshot
306,Vasily Podkolzin,4565231,https://a.espncdn.com/i/headshots/nhl/players/full/4565231.png
307,Joel Kiviranta,4587910,https://a.espncdn.com/i/headshots/nhl/players/full/4587910.png
308,Nikolai Kovalenko,4588147,https://a.espncdn.com/i/headshots/nhl/players/full/4588147.png
309,Jordan Spence,4588190,https://a.espncdn.com/i/headshots/nhl/players/full/4588190.png
310,Leo Carlsson,5149153,https://a.espncdn.com/i/headshots/nhl/players/full/5149153.png
311,Will Smith,5149155,https://a.espncdn.com/i/headshots/nhl/players/full/5149155.png
312,Zach Benson,5149186,https://a.espncdn.com/i/headshots/nhl/players/full/5149186.png
313,Brent Burns,2300,https://a.espncdn.com/i/headshots/nhl/players/full/2300.png
314,Lars Eller,3946,https://a.espncdn.com/i/headshots/nhl/players/full/3946.png
315,Jared Spurgeon,5079,https://a.espncdn.com/i/headshots/nhl/players/full/5079.png
316,Justin Faulk,5746,https://a.espncdn.com/i/headshots/nhl/players/full/5746.png
317,Charlie Coyle,2555315,https://a.espncdn.com/i/headshots/nhl/players/full/2555315.png
318,Connor Murphy,2562618,https://a.espncdn.com/i/headshots/nhl/players/full/2562618.png
319,Brady Skjei,2976856,https://a.espncdn.com/i/headshots/nhl/players/full/2976856.png
320,Nick Jensen,3025608,https://a.espncdn.com/i/headshots/nhl/players/full/3025608.png
321,Seth Jones,3041992,https://a.espncdn.com/i/headshots/nhl/players/full/3041992.png
322,Marcus Pettersson,3114995,https://a.espncdn.com/i/headshots/nhl/players/full/3114995.png
323,Jake Middleton,3149839,https://a.espncdn.com/i/headshots/nhl/players/full/3149839.png
324,Victor Olofsson,3151096,https://a.espncdn.com/i/headshots/nhl/players/full/3151096.png
325,Nicolas Roy,3943996,https://a.espncdn.com/i/headshots/nhl/players/full/3943996.png
326,Ryan Poehling,4233668,https://a.espncdn.com/i/headshots/nhl/players/full/4233668.png
327,James van Riemsdyk,3822,https://a.espncdn.com/i/headshots/nhl/players/full/3822.png
328,Max Pacioretty,4005,https://a.espncdn.com/i/headshots/nhl/players/full/4005.png
329,Jeff Skinner,5540,https://a.espncdn.com/i/headshots/nhl/players/full/5540.png
330,Nick Seeler,2564164,https://a.espncdn.com/i/headshots/nhl/players/full/2564164.png
331,Trevor van Riemsdyk,3025524,https://a.espncdn.com/i/headshots/nhl/players/full/3025524.png
332,Ryan Pulock,3042019,https://a.espncdn.com/i/headshots/nhl/players/full/3042019.png
333,Jason Dickinson,3042062,https://a.espncdn.com/i/headshots/nhl/players/full/3042062.png
334,Esa Lindell,3069352,https://a.espncdn.com/i/headshots/nhl/players/full/3069352.png
335,Jaccob Slavin,3069836,https://a.espncdn.com/i/headshots/nhl/players/full/3069836.png
336,Christian Dvorak,3115035,https://a.espncdn.com/i/headshots/nhl/players/full/3115035.png
337,Garnet Hathaway,3149633,https://a.espncdn.com/i/headshots/nhl/players/full/3149633.png
338,Darren Raddysh,3149843,https://a.espncdn.com/i/headshots/nhl/players/full/3149843.png
339,Kevin Labanc,3151792,https://a.espncdn.com/i/headshots/nhl/players/full/3151792.png
340,Anthony Beauvillier,3904107,https://a.espncdn.com/i/headshots/nhl/players/full/3904107.png
341,Michael Rasmussen,4233576,https://a.espncdn.com/i/headshots/nhl/players/full/4233576.png
342,Blake Lizotte,4316983,https://a.espncdn.com/i/headshots/nhl/players/full/4316983.png
343,Kevin Bahl,4378686,https://a.espncdn.com/i/headshots/nhl/players/full/4378686.png
344,Martin Pospisil,4392883,https://a.espncdn.com/i/headshots/nhl/players/full/4392883.png
345,Ilya Mikheyev,4422415,https://a.espncdn.com/i/headshots/nhl/players/full/4422415.png
346,Kirby Dach,4565224,https://a.espncdn.com/i/headshots/nhl/players/full/4565224.png
347,Peyton Krebs,4565238,https://a.espncdn.com/i/headshots/nhl/players/full/4565238.png
348,Mikey Anderson,4588178,https://a.espncdn.com/i/headshots/nhl/players/full/4588178.png
349,Ridly Greig,4697411,https://a.espncdn.com/i/headshots/nhl/players/full/4697411.png
350,Drew O'Connor,4712146,https://a.espncdn.com/i/headshots/nhl/players/full/4712146.png
351,Zack Bolduc,4874734,https://a.espncdn.com/i/headshots/nhl/players/full/4874734.png
352,Mackie Samoskevich,4874741,https://a.espncdn.com/i/headshots/nhl/players/full/4874741.png
353,Olen Zellweger,4874863,https://a.espncdn.com/i/headshots/nhl/players/full/4874863.png
354,Jackson Blake,5103645,https://a.espncdn.com/i/headshots/nhl/players/full/5103645.png
355,Mitchell Chaffee,4419646,https://a.espncdn.com/i/headshots/nhl/players/full/4419646.png
356,Cole Koepke,4419679,https://a.espncdn.com/i/headshots/nhl/players/full/4419679.png
357,Brett Leason,4565278,https://a.espncdn.com/i/headshots/nhl/players/full/4565278.png
358,Yegor Sharangovich,4587843,https://a.espncdn.com/i/headshots/nhl/players/full/4587843.png
359,Johnathan Kovacevic,4587933,https://a.espncdn.com/i/headshots/nhl/players/full/4587933.png
360,Mark Kastelic,4587985,https://a.espncdn.com/i/headshots/nhl/players/full/4587985.png
361,Lukas Reichel,4697400,https://a.espncdn.com/i/headshots/nhl/players/full/4697400.png
362,Corey Perry,2273,https://a.espncdn.com/i/headshots/nhl/players/full/2273.png
363,Ian Cole,4991,https://a.espncdn.com/i/headshots/nhl/players/full/4991.png
364,Jordan Eberle,5032,https://a.espncdn.com/i/headshots/nhl/players/full/5032.png
365,Cam Fowler,5495,https://a.espncdn.com/i/headshots/nhl/players/full/5495.png
366,Chris Tanev,5592,https://a.espncdn.com/i/headshots/nhl/players/full/5592.png
367,Brenden Dillon,2554903,https://a.espncdn.com/i/headshots/nhl/players/full/2554903.png
368,Nick Cousins,2563027,https://a.espncdn.com/i/headshots/nhl/players/full/2563027.png
369,Erik Haula,2593311,https://a.espncdn.com/i/headshots/nhl/players/full/2593311.png
370,Brett Kulak,3068665,https://a.espncdn.com/i/headshots/nhl/players/full/3068665.png
371,Jakub Vrana,3114747,https://a.espncdn.com/i/headshots/nhl/players/full/3114747.png
372,Kevin Stenlund,3904191,https://a.espncdn.com/i/headshots/nhl/players/full/3904191.png
373,Alexandre Carrier,3942064,https://a.espncdn.com/i/headshots/nhl/players/full/3942064.png
374,Zachary Aston-Reese,3988830,https://a.espncdn.com/i/headshots/nhl/players/full/3988830.png
375,Trent Frederic,4024997,https://a.espncdn.com/i/headshots/nhl/players/full/4024997.png
376,Ryan McDonagh,4954,https://a.espncdn.com/i/headshots/nhl/players/full/4954.png
377,Adam Henrique,5074,https://a.espncdn.com/i/headshots/nhl/players/full/5074.png
378,David Savard,5427,https://a.espncdn.com/i/headshots/nhl/players/full/5427.png
379,Joel Edmundson,2563034,https://a.espncdn.com/i/headshots/nhl/players/full/2563034.png
380,Brandon Saad,2563065,https://a.espncdn.com/i/headshots/nhl/players/full/2563065.png
381,Craig Smith,2570752,https://a.espncdn.com/i/headshots/nhl/players/full/2570752.png
382,Cody Ceci,2976843,https://a.espncdn.com/i/headshots/nhl/players/full/2976843.png
383,Ryan Hartman,3042063,https://a.espncdn.com/i/headshots/nhl/players/full/3042063.png
384,Robby Fabbri,3114774,https://a.espncdn.com/i/headshots/nhl/players/full/3114774.png
385,Michael Amadio,3149829,https://a.espncdn.com/i/headshots/nhl/players/full/3149829.png
386,Logan O'Connor,3988782,https://a.espncdn.com/i/headshots/nhl/players/full/3988782.png
387,Patrik Laine,4024820,https://a.espncdn.com/i/headshots/nhl/players/full/4024820.png
388,Jonatan Berggren,4378660,https://a.espncdn.com/i/headshots/nhl/players/full/4378660.png
389,Nick Perbix,4419638,https://a.espncdn.com/i/headshots/nhl/players/full/4419638.png
390,Trevor Zegras,4565230,https://a.espncdn.com/i/headshots/nhl/players/full/4565230.png
391,Shane Pinto,4565255,https://a.espncdn.com/i/headshots/nhl/players/full/4565255.png
392,Nicholas Robertson,4565275,https://a.espncdn.com/i/headshots/nhl/players/full/4565275.png
393,Matias Maccelli,4587580,https://a.espncdn.com/i/headshots/nhl/players/full/4587580.png
394,Declan Chisholm,4587929,https://a.espncdn.com/i/headshots/nhl/players/full/4587929.png
395,Alexander Holtz,4697388,https://a.espncdn.com/i/headshots/nhl/players/full/4697388.png
396,Janis Moser,4874929,https://a.espncdn.com/i/headshots/nhl/players/full/4874929.png
397,Andrei Kuzmenko,5077308,https://a.espncdn.com/i/headshots/nhl/players/full/5077308.png
398,Conor Geekie,5080155,https://a.espncdn.com/i/headshots/nhl/players/full/5080155.png
399,Uvis Balinskis,5142461,https://a.espncdn.com/i/headshots/nhl/players/full/5142461.png
400,Sean Walker,4272905,https://a.espncdn.com/i/headshots/nhl/players/full/4272905.png
401,Nico Sturm,4320625,https://a.espncdn.com/i/headshots/nhl/players/full/4320625.png
402,Jack Drury,4378671,https://a.espncdn.com/i/headshots/nhl/players/full/4378671.png
403,Egor Zamula,4392268,https://a.espncdn.com/i/headshots/nhl/players/full/4392268.png
404,Parker Kelly,4392309,https://a.espncdn.com/i/headshots/nhl/players/full/4392309.png
405,Cam York,4565235,https://a.espncdn.com/i/headshots/nhl/players/full/4565235.png
406,Alex Newhook,4565237,https://a.espncdn.com/i/headshots/nhl/players/full/4565237.png
407,Braden Schneider,4697402,https://a.espncdn.com/i/headshots/nhl/players/full/4697402.png
408,Zachary L'Heureux,4874744,
409,Oskar Back,4894398,https://a.espncdn.com/i/headshots/nhl/players/full/4894398.png
410,Jiri Kulich,5080176,https://a.espncdn.com/i/headshots/nhl/players/full/5080176.png
411,Pat Maroon,3853,https://a.espncdn.com/i/headshots/nhl/players/full/3853.png
412,Tyler Myers,5052,https://a.espncdn.com/i/headshots/nhl/players/full/5052.png
413,Tomas Tatar,5227,https://a.espncdn.com/i/headshots/nhl/players/full/5227.png
414,Radko Gudas,5502,https://a.espncdn.com/i/headshots/nhl/players/full/5502.png
415,Nick Bjugstad,5828,https://a.espncdn.com/i/headshots/nhl/players/full/5828.png
416,Sean Kuraly,2564154,https://a.espncdn.com/i/headshots/nhl/players/full/2564154.png
417,Jake McCabe,3020803,https://a.espncdn.com/i/headshots/nhl/players/full/3020803.png
418,Rasmus Ristolainen,3041999,https://a.espncdn.com/i/headshots/nhl/players/full/3041999.png
419,Nikita Zadorov,3042021,https://a.espncdn.com/i/headshots/nhl/players/full/3042021.png
420,William Carrier,3042054,https://a.espncdn.com/i/headshots/nhl/players/full/3042054.png
421,Viktor Arvidsson,3120307,https://a.espncdn.com/i/headshots/nhl/players/full/3120307.png
422,A.J. Greer,3648015,https://a.espncdn.com/i/headshots/nhl/players/full/3648015.png
423,Mathew Barzal,3899946,https://a.espncdn.com/i/headshots/nhl/players/full/3899946.png
424,Lawson Crouse,3899951,https://a.espncdn.com/i/headshots/nhl/players/full/3899951.png
425,Erik Cernak,3904178,https://a.espncdn.com/i/headshots/nhl/players/full/3904178.png
426,Jonas Siegenthaler,3904190,https://a.espncdn.com/i/headshots/nhl/players/full/3904190.png
427,Tommy Novak,3942061,https://a.espncdn.com/i/headshots/nhl/players/full/3942061.png
428,Michael Carcone,4031645,https://a.espncdn.com/i/headshots/nhl/players/full/4031645.png
429,Jalen Chatfield,4063449,https://a.espncdn.com/i/headshots/nhl/players/full/4063449.png
430,Filip Hronek,4063607,https://a.espncdn.com/i/headshots/nhl/players/full/4063607.png
431,Brandon Duhaime,4197009,https://a.espncdn.com/i/headshots/nhl/players/full/4197009.png
432,Cody Glass,4233568,https://a.espncdn.com/i/headshots/nhl/players/full/4233568.png
433,TJ Brodie,5162,https://a.espncdn.com/i/headshots/nhl/players/full/5162.png
434,Dmitry Kulikov,5328,https://a.espncdn.com/i/headshots/nhl/players/full/5328.png
435,Brian Dumoulin,5738,https://a.espncdn.com/i/headshots/nhl/players/full/5738.png
436,Colin Miller,2590796,https://a.espncdn.com/i/headshots/nhl/players/full/2590796.png
437,Josh Manson,2590829,https://a.espncdn.com/i/headshots/nhl/players/full/2590829.png
438,Colin Blackwell,2590857,https://a.espncdn.com/i/headshots/nhl/players/full/2590857.png
439,Mark Jankowski,2976849,https://a.espncdn.com/i/headshots/nhl/players/full/2976849.png
440,Nate Schmidt,3024798,https://a.espncdn.com/i/headshots/nhl/players/full/3024798.png
441,Jonathan Drouin,3041971,https://a.espncdn.com/i/headshots/nhl/players/full/3041971.png
442,Nathan Walker,3067860,https://a.espncdn.com/i/headshots/nhl/players/full/3067860.png
443,Brock McGinn,3067868,https://a.espncdn.com/i/headshots/nhl/players/full/3067868.png
444,Noel Acciari,3096237,https://a.espncdn.com/i/headshots/nhl/players/full/3096237.png
445,Justin Kirkland,3149659,
446,Erik Gustafsson,3891922,https://a.espncdn.com/i/headshots/nhl/players/full/3891922.png
447,Matt Roy,3942924,https://a.espncdn.com/i/headshots/nhl/players/full/3942924.png
448,Jesse Puljujarvi,4024839,https://a.espncdn.com/i/headshots/nhl/players/full/4024839.png
449,Dante Fabbro,4024959,https://a.espncdn.com/i/headshots/nhl/players/full/4024959.png
450,Dennis Cholowski,4024972,https://a.espncdn.com/i/headshots/nhl/players/full/4024972.png
451,Beck Malenstyn,4063240,https://a.espncdn.com/i/headshots/nhl/players/full/4063240.png
452,Tanner Jeannot,4064780,https://a.espncdn.com/i/headshots/nhl/players/full/4064780.png
453,Erik Brannstrom,4233606,https://a.espncdn.com/i/headshots/nhl/players/full/4233606.png
454,Ilya Lyubushkin,4342107,https://a.espncdn.com/i/headshots/nhl/players/full/4342107.png
455,Joe Veleno,4352804,https://a.espncdn.com/i/headshots/nhl/players/full/4352804.png
456,Martin Fehervary,4378677,https://a.espncdn.com/i/headshots/nhl/players/full/4378677.png
457,Philip Tomasino,4565245,https://a.espncdn.com/i/headshots/nhl/players/full/4565245.png
458,Johnny Beecher,4565251,https://a.espncdn.com/i/headshots/nhl/players/full/4565251.png
459,Kaiden Guhle,4697399,https://a.espncdn.com/i/headshots/nhl/players/full/4697399.png
460,Hendrix Lapierre,4697405,https://a.espncdn.com/i/headshots/nhl/players/full/4697405.png
461,Zac Jones,4781635,https://a.espncdn.com/i/headshots/nhl/players/full/4781635.png
462,Justin Danforth,4894355,https://a.espncdn.com/i/headshots/nhl/players/full/4894355.png
463,Henry Thrun,4997138,https://a.espncdn.com/i/headshots/nhl/players/full/4997138.png
464,Pavel Mintyukov,5080154,https://a.espncdn.com/i/headshots/nhl/players/full/5080154.png
465,Ivan Ivan,5103714,
466,Emil Lilleberg,5146599,https://a.espncdn.com/i/headshots/nhl/players/full/5146599.png
467,Jake Christiansen,4392782,https://a.espncdn.com/i/headshots/nhl/players/full/4392782.png
468,Nils Hoglander,4565263,https://a.espncdn.com/i/headshots/nhl/players/full/4565263.png
469,Jamie Drysdale,4697387,https://a.espncdn.com/i/headshots/nhl/players/full/4697387.png
470,Mavrik Bourque,4697413,https://a.espncdn.com/i/headshots/nhl/players/full/4697413.png
471,Cole Schwindt,4845286,https://a.espncdn.com/i/headshots/nhl/players/full/4845286.png
472,Marco Kasper,5080152,https://a.espncdn.com/i/headshots/nhl/players/full/5080152.png
473,Ryan Suter,3047,https://a.espncdn.com/i/headshots/nhl/players/full/3047.png
474,Trevor Lewis,3454,https://a.espncdn.com/i/headshots/nhl/players/full/3454.png
475,Zach Bogosian,4002,https://a.espncdn.com/i/headshots/nhl/players/full/4002.png
476,Brayden McNabb,5202,https://a.espncdn.com/i/headshots/nhl/players/full/5202.png
477,Ben Chiarot,5246,https://a.espncdn.com/i/headshots/nhl/players/full/5246.png
478,Sam Carrick,5474,https://a.espncdn.com/i/headshots/nhl/players/full/5474.png
479,Kevin Hayes,5767,https://a.espncdn.com/i/headshots/nhl/players/full/5767.png
480,Adam Larsson,2562610,https://a.espncdn.com/i/headshots/nhl/players/full/2562610.png
481,Jamie Oleksiak,2562625,https://a.espncdn.com/i/headshots/nhl/players/full/2562625.png
482,Scott Mayfield,2563069,https://a.espncdn.com/i/headshots/nhl/players/full/2563069.png
483,Dylan DeMelo,2590861,https://a.espncdn.com/i/headshots/nhl/players/full/2590861.png
484,Hampus Lindholm,2968818,https://a.espncdn.com/i/headshots/nhl/players/full/2968818.png
485,Jacob Trouba,2976839,https://a.espncdn.com/i/headshots/nhl/players/full/2976839.png
486,Radek Faksa,2976842,https://a.espncdn.com/i/headshots/nhl/players/full/2976842.png
487,Olli Maatta,2976850,https://a.espncdn.com/i/headshots/nhl/players/full/2976850.png
488,Anthony Mantha,3042037,https://a.espncdn.com/i/headshots/nhl/players/full/3042037.png
489,Connor Clifton,3042191,https://a.espncdn.com/i/headshots/nhl/players/full/3042191.png
490,Pierre Engvall,3151763,https://a.espncdn.com/i/headshots/nhl/players/full/3151763.png
491,Jordan Greenway,3900260,https://a.espncdn.com/i/headshots/nhl/players/full/3900260.png
492,Steven Lorentz,3939658,https://a.espncdn.com/i/headshots/nhl/players/full/3939658.png
493,Logan Stanley,4024968,https://a.espncdn.com/i/headshots/nhl/players/full/4024968.png
494,Timothy Liljegren,4233618,https://a.espncdn.com/i/headshots/nhl/players/full/4233618.png
495,Conor Timmins,4233868,https://a.espncdn.com/i/headshots/nhl/players/full/4233868.png
496,Alexandre Texier,4233880,https://a.espncdn.com/i/headshots/nhl/players/full/4233880.png
497,Mario Ferraro,4233884,https://a.espncdn.com/i/headshots/nhl/players/full/4233884.png
498,Calvin de Haan,5266,https://a.espncdn.com/i/headshots/nhl/players/full/5266.png
499,Jeff Petry,5407,https://a.espncdn.com/i/headshots/nhl/players/full/5407.png
500,Brett Pesce,3025535,https://a.espncdn.com/i/headshots/nhl/players/full/3025535.png
501,Anthony Duclair,3042086,https://a.espncdn.com/i/headshots/nhl/players/full/3042086.png
502,Carson Soucy,3042198,https://a.espncdn.com/i/headshots/nhl/players/full/3042198.png
503,Oskar Sundqvist,3069277,https://a.espncdn.com/i/headshots/nhl/players/full/3069277.png
504,Adam Pelech,3069621,https://a.espncdn.com/i/headshots/nhl/players/full/3069621.png
505,Troy Stecher,3096102,https://a.espncdn.com/i/headshots/nhl/players/full/3096102.png
506,Haydn Fleury,3114735,https://a.espncdn.com/i/headshots/nhl/players/full/3114735.png
507,Kasperi Kapanen,3114775,https://a.espncdn.com/i/headshots/nhl/players/full/3114775.png
508,Yakov Trenin,3904188,https://a.espncdn.com/i/headshots/nhl/players/full/3904188.png
509,Anthony Richard,3942058,https://a.espncdn.com/i/headshots/nhl/players/full/3942058.png
510,Noah Gregor,4063460,https://a.espncdn.com/i/headshots/nhl/players/full/4063460.png
511,Andrew Peeke,4064936,https://a.espncdn.com/i/headshots/nhl/players/full/4064936.png
512,Jan Rutta,4230583,https://a.espncdn.com/i/headshots/nhl/players/full/4230583.png
513,Dylan Samberg,4233878,https://a.espncdn.com/i/headshots/nhl/players/full/4233878.png
514,David Kampf,4267976,https://a.espncdn.com/i/headshots/nhl/players/full/4267976.png
515,Ryan Lindgren,4271998,https://a.espncdn.com/i/headshots/nhl/players/full/4271998.png
516,Morgan Barron,4316970,https://a.espncdn.com/i/headshots/nhl/players/full/4316970.png
517,Scott Perunovich,4320665,https://a.espncdn.com/i/headshots/nhl/players/full/4320665.png
518,K'Andre Miller,4352770,https://a.espncdn.com/i/headshots/nhl/players/full/4352770.png
519,Isac Lundestrom,4352775,https://a.espncdn.com/i/headshots/nhl/players/full/4352775.png
520,Alexey Toropchenko,4392454,https://a.espncdn.com/i/headshots/nhl/players/full/4392454.png
521,Alexander Romanov,4587854,https://a.espncdn.com/i/headshots/nhl/players/full/4587854.png
522,Pontus Holmberg,4588205,https://a.espncdn.com/i/headshots/nhl/players/full/4588205.png
523,Tye Kartye,4588750,https://a.espncdn.com/i/headshots/nhl/players/full/4588750.png
524,Nolan Allan,4874749,https://a.espncdn.com/i/headshots/nhl/players/full/4874749.png
525,Daniil Miromanov,4894820,https://a.espncdn.com/i/headshots/nhl/players/full/4894820.png
526,Max Sasson,4996099,https://a.espncdn.com/i/headshots/nhl/players/full/4996099.png
527,Michael Eyssimont,4270247,https://a.espncdn.com/i/headshots/nhl/players/full/4270247.png
528,Carl Grundstrom,4271565,https://a.espncdn.com/i/headshots/nhl/players/full/4271565.png
529,Adam Boqvist,4352706,https://a.espncdn.com/i/headshots/nhl/players/full/4352706.png
530,Mattias Samuelsson,4378656,https://a.espncdn.com/i/headshots/nhl/players/full/4378656.png
531,Philipp Kurashev,4392541,https://a.espncdn.com/i/headshots/nhl/players/full/4392541.png
532,Kyle MacLean,4393199,https://a.espncdn.com/i/headshots/nhl/players/full/4393199.png
533,Jakob Pelletier,4565247,https://a.espncdn.com/i/headshots/nhl/players/full/4565247.png
534,Jayden Struble,4565269,https://a.espncdn.com/i/headshots/nhl/players/full/4565269.png
535,Drew Helleson,4565270,https://a.espncdn.com/i/headshots/nhl/players/full/4565270.png
536,Vladislav Kolyachonok,4565274,https://a.espncdn.com/i/headshots/nhl/players/full/4565274.png
537,Ty Emberson,4587566,https://a.espncdn.com/i/headshots/nhl/players/full/4587566.png
538,Emil Andrae,4697457,https://a.espncdn.com/i/headshots/nhl/players/full/4697457.png
539,Brett Berard,4697654,https://a.espncdn.com/i/headshots/nhl/players/full/4697654.png
540,Jack Thompson,4697776,https://a.espncdn.com/i/headshots/nhl/players/full/4697776.png
541,Mikael Pyyhtia,4697824,https://a.espncdn.com/i/headshots/nhl/players/full/4697824.png
542,Juuso Parssinen,4867883,https://a.espncdn.com/i/headshots/nhl/players/full/4867883.png
543,Arber Xhekaj,4893969,https://a.espncdn.com/i/headshots/nhl/players/full/4893969.png
544,Sam Malinski,5136735,https://a.espncdn.com/i/headshots/nhl/players/full/5136735.png
545,Isaiah George,5171570,
546,Victor Mancini,5188334,https://a.espncdn.com/i/headshots/nhl/players/full/5188334.png
547,Cam Atkinson,2501107,https://a.espncdn.com/i/headshots/nhl/players/full/2501107.png
548,Colton Sissons,2993474,https://a.espncdn.com/i/headshots/nhl/players/full/2993474.png
549,Michael McCarron,3042048,https://a.espncdn.com/i/headshots/nhl/players/full/3042048.png
550,Tomas Nosek,3112266,https://a.espncdn.com/i/headshots/nhl/players/full/3112266.png
551,Brandon Carlo,3904175,https://a.espncdn.com/i/headshots/nhl/players/full/3904175.png
552,Daniel Sprong,3904181,https://a.espncdn.com/i/headshots/nhl/players/full/3904181.png
553,Nathan Bastian,4063279,https://a.espncdn.com/i/headshots/nhl/players/full/4063279.png
554,Cole Smith,4197130,https://a.espncdn.com/i/headshots/nhl/players/full/4197130.png
555,Nicolas Hague,4233870,https://a.espncdn.com/i/headshots/nhl/players/full/4233870.png
556,Alec Martinez,3927,https://a.espncdn.com/i/headshots/nhl/players/full/3927.png
557,Casey Cizikas,5262,https://a.espncdn.com/i/headshots/nhl/players/full/5262.png
558,Justin Holl,5763,https://a.espncdn.com/i/headshots/nhl/players/full/5763.png
559,Luke Glendening,2335062,https://a.espncdn.com/i/headshots/nhl/players/full/2335062.png
560,Jonny Brodzinski,3025614,https://a.espncdn.com/i/headshots/nhl/players/full/3025614.png
561,Ross Johnston,3067822,https://a.espncdn.com/i/headshots/nhl/players/full/3067822.png
562,Jimmy Vesey,3069397,https://a.espncdn.com/i/headshots/nhl/players/full/3069397.png
563,Barclay Goodrow,3069411,https://a.espncdn.com/i/headshots/nhl/players/full/3069411.png
564,Kevin Rooney,3096235,https://a.espncdn.com/i/headshots/nhl/players/full/3096235.png
565,Derek Ryan,3902133,https://a.espncdn.com/i/headshots/nhl/players/full/3902133.png
566,Christian Fischer,3904170,https://a.espncdn.com/i/headshots/nhl/players/full/3904170.png
567,Mathieu Joseph,3941965,https://a.espncdn.com/i/headshots/nhl/players/full/3941965.png
568,Ryan Lomberg,3942548,https://a.espncdn.com/i/headshots/nhl/players/full/3942548.png
569,Jake Bean,4024916,https://a.espncdn.com/i/headshots/nhl/players/full/4024916.png
570,Juuso Valimaki,4233611,https://a.espncdn.com/i/headshots/nhl/players/full/4233611.png
571,Klim Kostin,4233738,https://a.espncdn.com/i/headshots/nhl/players/full/4233738.png
572,Zach Whitecloud,4312877,https://a.espncdn.com/i/headshots/nhl/players/full/4312877.png
573,Oliver Wahlstrom,4352727,https://a.espncdn.com/i/headshots/nhl/players/full/4352727.png
574,Ty Dellandrea,4352747,https://a.espncdn.com/i/headshots/nhl/players/full/4352747.png
575,Rasmus Kupari,4352762,https://a.espncdn.com/i/headshots/nhl/players/full/4352762.png
576,Jacob Bernard-Docker,4352798,https://a.espncdn.com/i/headshots/nhl/players/full/4352798.png
577,Jakub Lauko,4391789,https://a.espncdn.com/i/headshots/nhl/players/full/4391789.png
578,Simon Benoit,4392642,https://a.espncdn.com/i/headshots/nhl/players/full/4392642.png
579,Dakota Joshua,4588638,https://a.espncdn.com/i/headshots/nhl/players/full/4588638.png
580,Marat Khusnutdinov,4697442,https://a.espncdn.com/i/headshots/nhl/players/full/4697442.png
581,Aatu Raty,4874912,https://a.espncdn.com/i/headshots/nhl/players/full/4874912.png
582,Adam Edstrom,4894222,https://a.espncdn.com/i/headshots/nhl/players/full/4894222.png
583,Ivan Miroshnichenko,5080168,https://a.espncdn.com/i/headshots/nhl/players/full/5080168.png
584,Fraser Minten,5080207,https://a.espncdn.com/i/headshots/nhl/players/full/5080207.png
585,Seamus Casey,5080212,https://a.espncdn.com/i/headshots/nhl/players/full/5080212.png
586,Matthew Poitras,5080221,https://a.espncdn.com/i/headshots/nhl/players/full/5080221.png
587,Nils Lundkvist,4352800,https://a.espncdn.com/i/headshots/nhl/players/full/4352800.png
588,Akil Thomas,4378682,https://a.espncdn.com/i/headshots/nhl/players/full/4378682.png
589,Vincent Desharnais,4392260,https://a.espncdn.com/i/headshots/nhl/players/full/4392260.png
590,Brayden Pachal,4392769,https://a.espncdn.com/i/headshots/nhl/players/full/4392769.png
591,Marc Del Gaizo,4419649,
592,Kaedan Korczak,4565264,https://a.espncdn.com/i/headshots/nhl/players/full/4565264.png
593,Matthew Kessel,4697719,https://a.espncdn.com/i/headshots/nhl/players/full/4697719.png
594,Adam Wilsby,4697765,https://a.espncdn.com/i/headshots/nhl/players/full/4697765.png
595,Nick Blankenburg,4781550,https://a.espncdn.com/i/headshots/nhl/players/full/4781550.png
596,Logan Mailloux,4874748,https://a.espncdn.com/i/headshots/nhl/players/full/4874748.png
597,Zack Ostapchuk,4874881,https://a.espncdn.com/i/headshots/nhl/players/full/4874881.png
598,Nikita Chibrikov,4874903,https://a.espncdn.com/i/headshots/nhl/players/full/4874903.png
599,Andre Lee,4997131,https://a.espncdn.com/i/headshots/nhl/players/full/4997131.png
600,Maveric Lamoureux,5080177,https://a.espncdn.com/i/headshots/nhl/players/full/5080177.png
601,Brendan Smith,4973,https://a.espncdn.com/i/headshots/nhl/players/full/4973.png
602,Travis Hamonic,5073,https://a.espncdn.com/i/headshots/nhl/players/full/5073.png
603,Derek Forbort,5829,https://a.espncdn.com/i/headshots/nhl/players/full/5829.png
604,Matt Nieto,2563076,https://a.espncdn.com/i/headshots/nhl/players/full/2563076.png
605,Miles Wood,3042110,https://a.espncdn.com/i/headshots/nhl/players/full/3042110.png
606,Tyler Motte,3042138,https://a.espncdn.com/i/headshots/nhl/players/full/3042138.png
607,Jon Merrill,3059403,https://a.espncdn.com/i/headshots/nhl/players/full/3059403.png
608,Justin Dowling,3067879,https://a.espncdn.com/i/headshots/nhl/players/full/3067879.png
609,Phillip Di Giuseppe,3069834,https://a.espncdn.com/i/headshots/nhl/players/full/3069834.png
610,Jordan Oesterle,3097115,https://a.espncdn.com/i/headshots/nhl/players/full/3097115.png
611,Sam Lafferty,3151322,https://a.espncdn.com/i/headshots/nhl/players/full/3151322.png
612,Jansen Harkins,3900154,https://a.espncdn.com/i/headshots/nhl/players/full/3900154.png
613,Jacob Moverare,4063280,https://a.espncdn.com/i/headshots/nhl/players/full/4063280.png
614,Zack MacEwen,4063569,https://a.espncdn.com/i/headshots/nhl/players/full/4063569.png
