,game_id,datetime,date,time,home_name,home_abbrev,visitor_name,visitor_abbrev,home_score,visitor_score,home_prob,visitor_prob,overtime_prob,time_str,home_logo,visitor_logo,home_record,home_rank,visitor_record,visitor_rank
294,2024020295,2024-11-19T19:00:00,2024-11-19,19:00:00,Pittsburgh Penguins,PIT,Tampa Bay Lightning,TBL,3.3136341479282985,3.714862052502705,0.43137149969002314,0.5686285003099769,0.15178732359721728,7:00 PM,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,2-2-0,1st,1-0-0,1st
295,2024020296,2024-11-19T20:00:00,2024-11-19,20:00:00,St. Louis Blues,STL,Minnesota Wild,MIN,3.2018809112662354,3.457584578946508,0.4545739476954054,0.5454260523045947,0.15707662696331007,8:00 PM,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,2-1-0,1st,1-0-2,1st
296,2024020297,2024-11-19T20:00:00,2024-11-19,20:00:00,Winnipeg Jets,WPG,Florida Panthers,FLA,3.1284583342287444,2.945705311783457,0.5344356219082548,0.4655643780917452,0.16516847674365676,8:00 PM,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,3-0-0,1st,2-2-0,1st
297,2024020298,2024-11-19T20:30:00,2024-11-19,20:30:00,Chicago Blackhawks,CHI,Anaheim Ducks,ANA,3.70534504465557,3.3440582186647503,0.5617357444869766,0.43826425551302334,0.1518605596806824,8:30 PM,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,1-1-1,1st,1-1-0,1st
298,2024020299,2024-11-19T21:00:00,2024-11-19,21:00:00,Calgary Flames,CGY,New York Islanders,NYI,3.6705695260944937,3.3934706388814657,0.5473650051051089,0.4526349948948911,0.15223473031093235,9:00 PM,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,3-0-0,1st,1-1-1,1st
299,2024020300,2024-11-19T22:00:00,2024-11-19,22:00:00,Vancouver Canucks,VAN,New York Rangers,NYR,3.5660608773574585,4.130897957334031,0.40950222340523307,0.590497776594767,0.1435093701110252,10:00 PM,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,0-0-2,1st,2-0-1,1st
300,2024020301,2024-11-20T19:30:00,2024-11-20,19:30:00,Toronto Maple Leafs,TOR,Vegas Golden Knights,VGK,3.813220100458063,3.0452171339115623,0.6316394150331558,0.3683605849668442,0.14931143685300705,7:30 PM,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,2-1-0,1st,3-0-0,1st
301,2024020302,2024-11-20T19:30:00,2024-11-20,19:30:00,Philadelphia Flyers,PHI,Carolina Hurricanes,CAR,2.518337475818262,3.583012881203932,0.30785522596586035,0.6921447740341398,0.1516610406859871,7:30 PM,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,1-1-0,1st,0-1-0,1st
302,2024020303,2024-11-20T20:00:00,2024-11-20,20:00:00,Dallas Stars,DAL,San Jose Sharks,SJS,4.314652031770661,2.25519100516933,0.82295667759577,0.17704332240423004,0.11724975821564351,8:00 PM,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,3-0-0,1st,0-1-1,1st
303,2024020304,2024-11-20T22:00:00,2024-11-20,22:00:00,Seattle Kraken,SEA,Nashville Predators,NSH,3.4509046938955037,3.1851426232736584,0.5473107571645546,0.45268924283544537,0.15730664790552865,10:00 PM,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,1-2-0,1st,0-2-0,1st
304,2024020305,2024-11-20T22:30:00,2024-11-20,22:30:00,Los Angeles Kings,LAK,Buffalo Sabres,BUF,3.48581133337176,2.9110193041441232,0.6037741866163814,0.3962258133836186,0.1573648411454831,10:30 PM,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,1-0-2,1st,1-3-0,1st
305,2024020306,2024-11-21T19:00:00,2024-11-21,19:00:00,Boston Bruins,BOS,Utah Hockey Club,UTA,4.680293205811302,3.144646473882017,0.7305659229416711,0.2694340770583289,0.1258664189377574,7:00 PM,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg,2-2-0,1st,3-1-0,1st
306,2024020307,2024-11-21T19:00:00,2024-11-21,19:00:00,Ottawa Senators,OTT,Vegas Golden Knights,VGK,3.397813653885768,4.1582416946348495,0.37751854176226124,0.6224814582377388,0.14254511832430727,7:00 PM,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,2-1-0,1st,3-0-0,1st
307,2024020308,2024-11-21T19:00:00,2024-11-21,19:00:00,Detroit Red Wings,DET,New York Islanders,NYI,3.378519172328512,3.616950145181311,0.4589571919386156,0.5410428080613844,0.1532065122880005,7:00 PM,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,1-2-0,1st,1-1-1,1st
308,2024020309,2024-11-21T19:00:00,2024-11-21,19:00:00,New Jersey Devils,NJD,Carolina Hurricanes,CAR,2.973523928973401,3.232960805903228,0.45182473134723156,0.5481752686527684,0.16290944521347167,7:00 PM,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,4-1-0,1st,0-1-0,1st
309,2024020310,2024-11-21T19:00:00,2024-11-21,19:00:00,Washington Capitals,WSH,Colorado Avalanche,COL,3.3172701831826243,4.431758517598188,0.3266427719079717,0.6733572280920282,0.13524872604114724,7:00 PM,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,0-1-0,1st,0-3-0,1st
310,2024020311,2024-11-21T19:00:00,2024-11-21,19:00:00,Columbus Blue Jackets,CBJ,Tampa Bay Lightning,TBL,2.64131508923626,4.385890209164401,0.22627604663697903,0.773723953363021,0.12518504093310648,7:00 PM,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,1-1-0,1st,1-0-0,1st
311,2024020312,2024-11-21T20:00:00,2024-11-21,20:00:00,St. Louis Blues,STL,San Jose Sharks,SJS,3.9244906610896506,2.9258283763574915,0.6691019939899461,0.3308980060100539,0.14531720467025713,8:00 PM,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,2-1-0,1st,0-1-1,1st
312,2024020313,2024-11-21T20:30:00,2024-11-21,20:30:00,Chicago Blackhawks,CHI,Florida Panthers,FLA,2.730537208126833,4.225385928074578,0.258478803543559,0.7415211964564411,0.13273161742309508,8:30 PM,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,1-1-1,1st,2-2-0,1st
313,2024020314,2024-11-21T21:00:00,2024-11-21,21:00:00,Calgary Flames,CGY,New York Rangers,NYR,3.193795457504479,4.132630456422006,0.3470300414321813,0.6529699585678187,0.14193338605810327,9:00 PM,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,3-0-0,1st,2-0-1,1st
314,2024020315,2024-11-21T21:00:00,2024-11-21,21:00:00,Edmonton Oilers,EDM,Minnesota Wild,MIN,3.823628666385423,3.2161340277569725,0.6031298805782663,0.3968701194217337,0.14959683134068788,9:00 PM,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,0-3-0,1st,1-0-2,1st
315,2024020316,2024-11-22T19:00:00,2024-11-22,19:00:00,Pittsburgh Penguins,PIT,Winnipeg Jets,WPG,3.0957740871614776,3.4564402586568725,0.43540559063645595,0.564594409363544,0.1576870184353357,7:00 PM,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,2-2-0,1st,3-0-0,1st
316,2024020317,2024-11-22T22:00:00,2024-11-22,22:00:00,Anaheim Ducks,ANA,Buffalo Sabres,BUF,3.079398839487556,3.7405581021120216,0.38571421192329075,0.6142857880767092,0.1512836042877126,10:00 PM,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,1-1-0,1st,1-3-0,1st
317,2024020318,2024-11-23T13:00:00,2024-11-23,13:00:00,Philadelphia Flyers,PHI,Chicago Blackhawks,CHI,3.678876058413175,3.050970295427137,0.6096027806309418,0.3903972193690583,0.15273306408367698,1:00 PM,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,1-1-0,1st,1-1-1,1st
318,2024020319,2024-11-23T16:00:00,2024-11-23,16:00:00,Calgary Flames,CGY,Minnesota Wild,MIN,3.3410680939773765,3.334535052588406,0.5011613563204836,0.4988386436795163,0.1575890167293465,4:00 PM,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,3-0-0,1st,1-0-2,1st
319,2024020320,2024-11-23T16:00:00,2024-11-23,16:00:00,Los Angeles Kings,LAK,Seattle Kraken,SEA,3.0731663969928564,2.998014325875797,0.5141798171474152,0.48582018285258477,0.16555627596883854,4:00 PM,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,1-0-2,1st,1-2-0,1st
320,2024020321,2024-11-23T18:00:00,2024-11-23,18:00:00,Florida Panthers,FLA,Colorado Avalanche,COL,3.897636572935325,3.413322657370146,0.5805370979836578,0.4194629020163422,0.14806233647778425,6:00 PM,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,2-2-0,1st,0-3-0,1st
321,2024020322,2024-11-23T19:00:00,2024-11-23,19:00:00,Montréal Canadiens,MTL,Vegas Golden Knights,VGK,2.9637900700174797,4.26643551072877,0.29099066827492787,0.7090093317250721,0.13545258409815977,7:00 PM,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,2-2-0,1st,3-0-0,1st
322,2024020323,2024-11-23T19:00:00,2024-11-23,19:00:00,Ottawa Senators,OTT,Vancouver Canucks,VAN,3.8470588953702207,4.6303676069211335,0.3837102083558032,0.6162897916441967,0.13447395779865504,7:00 PM,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,2-1-0,1st,0-0-2,1st
323,2024020324,2024-11-23T19:00:00,2024-11-23,19:00:00,Detroit Red Wings,DET,Boston Bruins,BOS,2.9877732211879824,3.895097853586373,0.3459679323149743,0.6540320676850258,0.14672056641889958,7:00 PM,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,1-2-0,1st,2-2-0,1st
324,2024020325,2024-11-23T19:00:00,2024-11-23,19:00:00,Tampa Bay Lightning,TBL,Dallas Stars,DAL,3.2885385744206603,3.081536276305594,0.5378524500813032,0.4621475499186968,0.1610038677629336,7:00 PM,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,1-0-0,1st,3-0-0,1st
325,2024020326,2024-11-23T19:00:00,2024-11-23,19:00:00,Pittsburgh Penguins,PIT,Utah Hockey Club,UTA,4.988240073961583,3.505564653305062,0.7118494633080752,0.2881505366919248,0.12298493571586376,7:00 PM,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg,2-2-0,1st,3-1-0,1st
326,2024020327,2024-11-23T19:00:00,2024-11-23,19:00:00,Washington Capitals,WSH,New Jersey Devils,NJD,3.0297253340611303,4.042335705239684,0.3320094477747484,0.6679905522252516,0.1429364220676321,7:00 PM,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,0-1-0,1st,4-1-0,1st
327,2024020328,2024-11-23T19:00:00,2024-11-23,19:00:00,Columbus Blue Jackets,CBJ,Carolina Hurricanes,CAR,2.423041047901022,4.182849446303488,0.21508598648098845,0.7849140135190116,0.12723490858945816,7:00 PM,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,1-1-0,1st,0-1-0,1st
328,2024020329,2024-11-23T19:00:00,2024-11-23,19:00:00,Nashville Predators,NSH,Winnipeg Jets,WPG,3.029798830784542,3.433069301593908,0.4272309601672848,0.5727690398327152,0.1584385987829053,7:00 PM,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,0-2-0,1st,3-0-0,1st
329,2024020330,2024-11-23T19:30:00,2024-11-23,19:30:00,New York Islanders,NYI,St. Louis Blues,STL,3.7033927613164463,3.3422209001956995,0.5617379829472151,0.43826201705278484,0.15190335106891836,7:30 PM,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,1-1-1,1st,2-1-0,1st
330,2024020331,2024-11-23T20:00:00,2024-11-23,20:00:00,San Jose Sharks,SJS,Buffalo Sabres,BUF,2.814734232004082,3.627398602327328,0.3555731751683778,0.6444268248316222,0.15314124364608336,8:00 PM,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,0-1-1,1st,1-3-0,1st
331,2024020332,2024-11-23T22:00:00,2024-11-23,22:00:00,Edmonton Oilers,EDM,New York Rangers,NYR,3.6550849974889386,3.985891053904663,0.4464192748934848,0.5535807251065152,0.14589295152734869,10:00 PM,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,0-3-0,1st,2-0-1,1st
332,2024020333,2024-11-24T19:00:00,2024-11-24,19:00:00,Toronto Maple Leafs,TOR,Utah Hockey Club,UTA,5.255792607934193,3.096546714699524,0.7950306072130487,0.20496939278695125,0.10747610957135582,7:00 PM,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg,2-1-0,1st,3-1-0,1st
333,2024020334,2024-11-25T19:00:00,2024-11-25,19:00:00,Tampa Bay Lightning,TBL,Colorado Avalanche,COL,3.906444880652318,3.3764197904433737,0.5882420929888805,0.4117579070111195,0.14791305011531186,7:00 PM,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,1-0-0,1st,0-3-0,1st
334,2024020335,2024-11-25T19:00:00,2024-11-25,19:00:00,Florida Panthers,FLA,Washington Capitals,WSH,4.355744502085088,2.712845145118284,0.759491469396297,0.24050853060370306,0.1278733427346164,7:00 PM,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,2-2-0,1st,0-1-0,1st
335,2024020336,2024-11-25T19:00:00,2024-11-25,19:00:00,New Jersey Devils,NJD,Nashville Predators,NSH,3.7846187111445166,3.305308092765521,0.5813457195040592,0.4186542804959408,0.150434127119152,7:00 PM,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,4-1-0,1st,0-2-0,1st
336,2024020337,2024-11-25T19:00:00,2024-11-25,19:00:00,New York Rangers,NYR,St. Louis Blues,STL,4.510059271517314,2.908096373910439,0.7470426648899903,0.25295733511000973,0.12676906848538846,7:00 PM,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,2-0-1,1st,2-1-0,1st
337,2024020338,2024-11-25T19:00:00,2024-11-25,19:00:00,Philadelphia Flyers,PHI,Vegas Golden Knights,VGK,2.9982636056250693,3.486501131900316,0.41231564047202784,0.5876843595279722,0.15731512494387026,7:00 PM,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,1-1-0,1st,3-0-0,1st
338,2024020339,2024-11-25T19:00:00,2024-11-25,19:00:00,Carolina Hurricanes,CAR,Dallas Stars,DAL,3.1362986985904997,2.826883062347371,0.5588287839124937,0.4411712160875063,0.16597717079087307,7:00 PM,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,0-1-0,1st,3-0-0,1st
339,2024020340,2024-11-25T19:30:00,2024-11-25,19:30:00,Ottawa Senators,OTT,Calgary Flames,CGY,3.8486723523223065,4.146997916793617,0.4531744685366537,0.5468255314633463,0.1426954761556396,7:30 PM,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,2-1-0,1st,3-0-0,1st
340,2024020341,2024-11-25T19:30:00,2024-11-25,19:30:00,New York Islanders,NYI,Detroit Red Wings,DET,3.806805381519532,3.210023677641676,0.6015651915706821,0.3984348084293179,0.14996876261243894,7:30 PM,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,1-1-1,1st,1-2-0,1st
341,2024020342,2024-11-25T20:00:00,2024-11-25,20:00:00,Minnesota Wild,MIN,Winnipeg Jets,WPG,2.65039324496337,3.1913433520894263,0.3966470778256555,0.6033529221743446,0.1652029685459019,8:00 PM,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,1-0-2,1st,3-0-0,1st
342,2024020343,2024-11-25T22:00:00,2024-11-25,22:00:00,Anaheim Ducks,ANA,Seattle Kraken,SEA,2.7148643834656667,3.852343665649361,0.3043511642894222,0.6956488357105778,0.1450776094197429,10:00 PM,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,1-1-0,1st,1-2-0,1st
343,2024020344,2024-11-25T22:30:00,2024-11-25,22:30:00,San Jose Sharks,SJS,Los Angeles Kings,LAK,2.562900769028715,3.7577710650041576,0.29083166643267455,0.7091683335673254,0.14608287689934393,10:30 PM,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,0-1-1,1st,1-0-2,1st
344,2024020345,2024-11-26T19:00:00,2024-11-26,19:00:00,Boston Bruins,BOS,Vancouver Canucks,VAN,3.8446427690218528,3.4436436128126378,0.5669677288553248,0.4330322711446753,0.14899542117795145,7:00 PM,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,2-2-0,1st,0-0-2,1st
345,2024020346,2024-11-26T19:00:00,2024-11-26,19:00:00,Montréal Canadiens,MTL,Utah Hockey Club,UTA,4.085016214929592,4.338349708171656,0.46170789517008126,0.5382921048299187,0.13909612021372497,7:00 PM,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg,2-2-0,1st,3-1-0,1st
346,2024020347,2024-11-27T19:00:00,2024-11-27,19:00:00,Buffalo Sabres,BUF,Minnesota Wild,MIN,3.114836881327106,3.160408403401305,0.49157570537449086,0.5084242946255091,0.162752040717416,7:00 PM,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,1-3-0,1st,1-0-2,1st
347,2024020348,2024-11-27T19:00:00,2024-11-27,19:00:00,New Jersey Devils,NJD,St. Louis Blues,STL,4.1579209744088645,3.00667036495471,0.6877723454156541,0.31222765458434587,0.13932496329407476,7:00 PM,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg,4-1-0,1st,2-1-0,1st
348,2024020349,2024-11-27T19:00:00,2024-11-27,19:00:00,Carolina Hurricanes,CAR,New York Rangers,NYR,3.2911037197761206,3.06449773293444,0.5414838096981259,0.45851619030187407,0.1610959736014705,7:00 PM,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,0-1-0,1st,2-0-1,1st
349,2024020350,2024-11-27T19:30:00,2024-11-27,19:30:00,Detroit Red Wings,DET,Calgary Flames,CGY,3.5051279174822505,3.856481155507171,0.4416506632656225,0.5583493367343775,0.14858452656830604,7:30 PM,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,1-2-0,1st,3-0-0,1st
350,2024020351,2024-11-27T19:30:00,2024-11-27,19:30:00,Tampa Bay Lightning,TBL,Washington Capitals,WSH,4.365588092474551,2.6835154352043737,0.765092191521477,0.234907808478523,0.12687875045485172,7:30 PM,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,1-0-0,1st,0-1-0,1st
351,2024020352,2024-11-27T19:30:00,2024-11-27,19:30:00,Florida Panthers,FLA,Toronto Maple Leafs,TOR,3.4458799184985884,3.3534990239552496,0.5162243923234591,0.4837756076765409,0.15599323498095122,7:30 PM,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,2-2-0,1st,2-1-0,1st
352,2024020353,2024-11-27T19:30:00,2024-11-27,19:30:00,New York Islanders,NYI,Boston Bruins,BOS,3.044430095114128,3.5224307339198804,0.4147983882828809,0.5852016117171192,0.15642141640048937,7:30 PM,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg,1-1-1,1st,2-2-0,1st
353,2024020354,2024-11-27T19:30:00,2024-11-27,19:30:00,Pittsburgh Penguins,PIT,Vancouver Canucks,VAN,4.097606771022167,3.838878369291902,0.5408508785364273,0.4591491214635727,0.1434298720504814,7:30 PM,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,2-2-0,1st,0-0-2,1st
354,2024020355,2024-11-27T19:30:00,2024-11-27,19:30:00,Columbus Blue Jackets,CBJ,Montréal Canadiens,MTL,3.842594228173185,3.578373305915649,0.5437106194812356,0.45628938051876444,0.14847113686767843,7:30 PM,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,1-1-0,1st,2-2-0,1st
355,2024020356,2024-11-27T20:00:00,2024-11-27,20:00:00,Nashville Predators,NSH,Philadelphia Flyers,PHI,3.855476220167576,3.0454149180662973,0.6380220142183894,0.3619779857816105,0.14820045555994063,8:00 PM,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,0-2-0,1st,1-1-0,1st
356,2024020357,2024-11-27T20:30:00,2024-11-27,20:30:00,Chicago Blackhawks,CHI,Dallas Stars,DAL,2.67058882684541,4.129610315481789,0.260454979897345,0.739545020102655,0.13486584438895852,8:30 PM,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,1-1-1,1st,3-0-0,1st
357,2024020358,2024-11-27T22:00:00,2024-11-27,22:00:00,Colorado Avalanche,COL,Vegas Golden Knights,VGK,3.8812447755185207,3.444446688332229,0.572632524076499,0.427367475923501,0.14832294299970172,10:00 PM,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,0-3-0,1st,3-0-0,1st
358,2024020359,2024-11-27T22:00:00,2024-11-27,22:00:00,Los Angeles Kings,LAK,Winnipeg Jets,WPG,2.777492108794555,3.1390733283327106,0.43101526067393026,0.5689847393260697,0.1662062767826216,10:00 PM,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,1-0-2,1st,3-0-0,1st
359,2024020360,2024-11-27T22:00:00,2024-11-27,22:00:00,Seattle Kraken,SEA,Anaheim Ducks,ANA,4.0545548070089685,2.579467070629213,0.7452020349059744,0.25479796509402564,0.13570114548187615,10:00 PM,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,1-2-0,1st,1-1-0,1st
360,2024020361,2024-11-27T22:30:00,2024-11-27,22:30:00,San Jose Sharks,SJS,Ottawa Senators,OTT,3.403850713258673,3.9322878488821584,0.4124423043489998,0.5875576956510002,0.14738579240018754,10:30 PM,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,0-1-1,1st,2-1-0,1st
361,2024020362,2024-11-29T13:00:00,2024-11-29,13:00:00,Philadelphia Flyers,PHI,New York Rangers,NYR,2.848245081075231,3.97143705978,0.3108751993448509,0.6891248006551491,0.143006339296873,1:00 PM,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,1-1-0,1st,2-0-1,1st
362,2024020363,2024-11-29T14:00:00,2024-11-29,14:00:00,Minnesota Wild,MIN,Chicago Blackhawks,CHI,3.80178365987052,2.785423629091313,0.6760076062535761,0.3239923937464239,0.1475827123844669,2:00 PM,https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg,1-0-2,1st,1-1-1,1st
363,2024020364,2024-11-29T15:00:00,2024-11-29,15:00:00,Buffalo Sabres,BUF,Vancouver Canucks,VAN,3.5487778607315907,3.828973509089757,0.4534748466947605,0.5465251533052395,0.1488384536325134,3:00 PM,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,1-3-0,1st,0-0-2,1st
364,2024020365,2024-11-29T15:00:00,2024-11-29,15:00:00,Detroit Red Wings,DET,New Jersey Devils,NJD,3.0393243822623024,4.060869003452566,0.3310373901496079,0.6689626098503921,0.14250540271566126,3:00 PM,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,1-2-0,1st,4-1-0,1st
365,2024020366,2024-11-29T15:00:00,2024-11-29,15:00:00,Washington Capitals,WSH,New York Islanders,NYI,3.367848850801454,3.600442837113806,0.45985638622699704,0.5401436137730029,0.15354401388534894,3:00 PM,https://assets.nhle.com/logos/nhl/svg/WSH_dark.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,0-1-0,1st,1-1-1,1st
366,2024020367,2024-11-29T15:00:00,2024-11-29,15:00:00,Carolina Hurricanes,CAR,Florida Panthers,FLA,3.206701161262983,2.8924452913086567,0.5589197044675852,0.44108029553241485,0.16400849606094128,3:00 PM,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,0-1-0,1st,2-2-0,1st
