,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
356,8475200,Dmitry Orlov,D,CAR,33,75.8,6.1,20.0,26.1
357,8480878,Nils Lundkvist,D,DAL,24,80.0,5.4,20.5,25.9
358,8480043,Timothy Liljegren,D,TOR,25,66.4,3.2,22.7,25.9
359,8480068,Ryan Poehling,C,PHI,25,68.7,10.9,14.7,25.6
360,8477506,Ryan Pulock,D,NYI,30,77.4,3.8,21.8,25.6
361,8483524,Shane Wright,C,SEA,20,62.6,11.4,14.0,25.4
362,8476917,Adam Pelech,D,NYI,30,77.5,3.5,21.9,25.4
363,8482624,Daniil Miromanov,D,CGY,27,61.1,7.9,17.4,25.3
364,8476331,Dylan DeMelo,D,WPG,31,73.5,3.7,21.6,25.3
365,8475231,Casey Cizikas,C,NYI,33,74.8,9.1,16.1,25.2
366,8482655,J.J. Moser,D,TBL,24,76.6,3.9,21.3,25.2
367,8481580,Connor McMichael,C,WSH,23,60.0,11.2,13.9,25.1
368,8482142,Jamie Drysdale,D,PHI,22,65.0,6.5,18.5,25.0
369,8474151,Ryan McDonagh,D,TBL,35,76.4,3.1,21.9,25.0
370,8482079,Marco Rossi,C,MIN,23,54.7,12.3,12.6,24.9
371,8479941,Justin Danforth,R,CBJ,31,56.2,12.2,12.7,24.9
372,8480003,Jesper Boqvist,C,FLA,26,67.0,11.1,13.8,24.9
373,8476892,Colton Parayko,D,STL,31,69.4,3.6,21.2,24.8
374,8478507,John Marino,D,UTA,27,65.5,3.4,21.4,24.8
375,8483457,Lane Hutson,D,MTL,20,67.0,9.5,15.2,24.7
376,8476897,Oskar Sundqvist,C,STL,30,63.6,9.8,14.6,24.4
377,8482111,Justin Barron,D,MTL,23,65.0,8.7,15.6,24.3
378,8480995,Pontus Holmberg,R,TOR,25,71.0,11.0,13.2,24.2
379,8477450,Jason Dickinson,C,CHI,29,61.4,11.4,12.7,24.1
380,8480835,Jack Drury,C,CAR,24,55.5,11.1,13.0,24.1
381,8475791,Taylor Hall,L,CHI,33,55.2,9.3,14.8,24.1
382,8481093,Rafael Harvey-Pinard,L,MTL,25,57.1,12.4,11.6,24.0
383,8482117,Lukas Reichel,L,CHI,22,60.7,11.2,12.8,24.0
384,8480980,Connor Dewar,C,TOR,25,75.9,9.8,14.2,24.0
385,8479982,Conor Timmins,D,TOR,26,54.3,4.4,19.6,24.0
386,8482125,Alexander Holtz,R,VGK,22,68.8,12.5,11.3,23.8
387,8477507,Nikita Zadorov,D,BOS,29,70.4,6.3,17.5,23.8
388,8481032,Paul Cotter,C,NJD,25,63.0,12.4,11.3,23.7
389,8478013,Jake Walman,D,SJS,28,69.1,9.2,14.5,23.7
390,8477220,Nate Schmidt,D,FLA,33,66.5,6.1,17.6,23.7
391,8473507,Jeff Petry,D,DET,37,72.6,3.8,19.9,23.7
392,8479402,Jake Bean,D,CGY,26,66.2,4.8,18.8,23.6
393,8479398,Samuel Girard,D,COL,26,66.4,2.9,20.7,23.6
394,8482679,Matt Coronato,R,CGY,22,67.1,11.0,12.4,23.4
395,8479996,Cody Glass,C,NSH,25,57.6,10.0,13.3,23.3
396,8479393,Noah Gregor,C,OTT,26,73.9,12.3,10.8,23.1
397,8476918,Jimmy Vesey,L,NYR,31,68.2,10.6,12.5,23.1
398,8475220,Marcus Foligno,L,MIN,33,62.6,9.7,13.4,23.1
399,8481606,Jordan Spence,D,LAK,23,59.7,4.2,18.7,22.9
400,8476312,Josh Manson,D,COL,33,64.7,5.0,17.8,22.8
401,8479976,Juuso Valimaki,D,UTA,26,61.6,3.9,18.8,22.7
402,8476422,Mike Reilly,D,NYI,31,74.5,7.7,14.9,22.6
403,8480789,Oliver Wahlstrom,R,NYI,24,67.3,11.0,11.5,22.5
404,8481522,Peyton Krebs,C,BUF,23,61.4,6.9,15.6,22.5
405,8479619,Michael Carcone,L,UTA,28,60.9,13.5,8.9,22.4
406,8483493,Frank Nazar,C,CHI,20,56.6,8.2,14.1,22.3
407,8479368,Max Jones,L,BOS,26,65.6,10.3,11.8,22.1
408,8476374,Sean Kuraly,C,CBJ,31,59.4,10.0,12.1,22.1
409,8477015,Connor Brown,R,EDM,30,64.4,9.1,13.0,22.1
410,8473563,Nicklas Backstrom,C,WSH,37,50.6,6.4,15.7,22.1
411,8481481,Blake Lizotte,C,PIT,27,60.3,9.9,12.1,22.0
412,8476931,Jake McCabe,D,TOR,31,66.5,2.9,19.1,22.0
413,8482074,Connor Zary,C,CGY,23,62.7,11.3,10.5,21.8
414,8478432,Christian Fischer,R,DET,27,76.0,9.9,11.9,21.8
415,8475181,Nick Leddy,D,STL,33,69.6,3.1,18.7,21.8
416,8481601,Simon Holmstrom,R,NYI,23,68.1,11.2,10.5,21.7
417,8483468,Jiri Kulich,C,BUF,20,60.0,7.4,14.3,21.7
418,8477435,Ryan Graves,D,PIT,29,75.5,3.9,17.8,21.7
419,8479316,Luke Kunin,C,SJS,27,59.6,10.5,11.1,21.6
420,8482101,Danil Gushchin,L,SJS,22,58.0,7.4,14.2,21.6
421,8476457,Adam Larsson,D,SEA,32,68.9,4.1,17.5,21.6
422,8476878,Zemgus Girgensons,L,TBL,30,78.9,11.0,10.5,21.5
423,8482809,Jackson Blake,R,CAR,21,58.6,8.2,13.3,21.5
424,8480748,Kiefer Sherwood,L,VAN,29,58.6,9.5,11.9,21.4
425,8480074,Alexandre Texier,C,STL,25,58.4,9.0,12.4,21.4
426,8481477,Nico Sturm,C,SJS,29,58.7,10.2,11.0,21.2
427,8482062,Cole Smith,L,NSH,29,59.2,9.1,12.1,21.2
428,8479983,Mario Ferraro,D,SJS,26,72.4,3.3,17.9,21.2
429,8480049,Dylan Samberg,D,WPG,25,66.3,2.7,18.5,21.2
430,8475855,Jesper Fast,R,CAR,33,61.0,8.6,12.5,21.1
431,8477919,Frederick Gaudreau,C,MIN,31,63.6,8.6,12.5,21.1
432,8478970,Jalen Chatfield,D,CAR,28,71.8,6.4,14.7,21.1
433,8481704,Juuso Parssinen,C,NSH,23,53.2,8.4,12.6,21.0
434,8480205,Emil Bemstrom,C,PIT,25,55.8,10.8,10.1,20.9
435,8477353,Tyler Motte,C,DET,29,74.4,9.8,11.0,20.8
436,8480073,Erik Brannstrom,D,COL,25,64.6,4.0,16.8,20.8
437,8482712,Oskar Olausson,R,COL,22,72.0,6.1,14.6,20.7
438,8483565,Nick Blankenburg,D,NSH,26,61.5,5.5,15.2,20.7
439,8474574,Tyler Myers,D,VAN,34,69.1,3.2,17.5,20.7
440,8478508,Yakov Trenin,C,MIN,27,60.5,11.8,8.8,20.6
441,8475790,Erik Gudbranson,D,CBJ,32,75.3,4.5,16.1,20.6
442,8475324,Nick Jensen,D,OTT,34,69.6,3.2,17.4,20.6
443,8478136,Jake Middleton,D,MIN,28,73.1,3.4,17.0,20.4
444,8476879,Cody Ceci,D,EDM,31,68.7,2.7,17.7,20.4
445,8482155,Alex Laferriere,R,LAK,23,66.4,11.3,8.7,20.0
446,8477446,Michael McCarron,R,NSH,29,58.9,10.4,9.6,20.0
447,8483491,Ivan Miroshnichenko,L,WSH,20,57.3,8.0,12.0,20.0
448,8483499,Liam Ohgren,L,MIN,20,57.6,6.9,13.1,20.0
449,8478851,Alexandre Carrier,D,NSH,28,64.1,3.0,16.9,19.9
450,8483482,Tristan Luneau,D,ANA,20,59.5,7.4,12.4,19.8
451,8475233,David Savard,D,MTL,34,67.5,2.7,17.1,19.8
452,8480762,Eric Robinson,L,CAR,29,54.5,8.7,11.0,19.7
453,8480246,Nick Perbix,D,TBL,26,71.6,4.4,15.3,19.7
454,8474673,TJ Brodie,D,CHI,34,61.1,3.6,16.0,19.6
455,8478434,Keegan Kolesar,R,VGK,27,66.4,8.2,11.3,19.5
456,8479639,Dylan Coghlan,D,WPG,26,59.1,5.0,14.5,19.5
457,8482245,Artem Zub,D,OTT,29,71.4,2.9,16.6,19.5
458,8480035,Henri Jokiharju,D,BUF,25,64.5,3.5,15.9,19.4
459,8482087,Kaiden Guhle,D,MTL,22,66.9,2.3,17.1,19.4
460,8482157,Will Cuylle,L,NYR,22,63.1,11.5,7.8,19.3
461,8477392,Hudson Fasching,R,NYI,29,62.1,8.5,10.8,19.3
462,8476429,Scott Mayfield,D,NYI,32,73.9,3.0,16.3,19.3
463,8476891,Matt Grzelcyk,D,PIT,30,74.4,2.8,16.5,19.3
464,8480448,Parker Kelly,L,COL,25,75.7,7.9,11.3,19.2
465,8476960,Andreas Athanasiou,C,CHI,30,50.2,7.0,12.2,19.2
466,8478882,Vladislav Gavrikov,D,LAK,29,65.3,3.4,15.8,19.2
467,8481014,Alexander Romanov,D,NYI,24,77.0,1.7,17.5,19.2
468,8478043,Sam Lafferty,C,BUF,29,57.6,10.4,8.6,19.0
469,8477979,Nicolas Aube-Kubel,R,BUF,28,57.7,7.6,11.4,19.0
470,8477369,Carson Soucy,D,VAN,30,63.4,5.6,13.4,19.0
471,8480222,Sebastian Aho,D,PIT,28,72.7,2.8,16.2,19.0
472,8478840,Will Borgen,D,SEA,28,67.4,2.4,16.6,19.0
473,8482803,Olen Zellweger,D,ANA,21,64.6,7.3,11.6,18.9
474,8479336,Carl Grundstrom,R,SJS,27,55.2,10.7,8.1,18.8
475,8481521,Ronnie Attard,D,PHI,25,54.8,5.9,12.9,18.8
476,8482737,Zack Bolduc,C,STL,21,58.1,9.0,9.7,18.7
477,8481028,Martin Pospisil,C,CGY,25,53.5,7.4,11.3,18.7
478,8480281,Alexey Toropchenko,R,STL,25,57.9,11.3,7.3,18.6
479,8477508,Curtis Lazar,C,NJD,29,60.4,6.4,12.2,18.6
480,8477903,Garnet Hathaway,R,PHI,33,65.4,9.9,8.6,18.5
481,8476624,Barclay Goodrow,C,SJS,31,57.2,7.6,10.9,18.5
482,8479324,Ryan Lindgren,D,NYR,26,65.9,3.1,15.3,18.4
483,8482634,Alex Steeves,C,TOR,25,53.7,4.8,13.4,18.2
484,8480806,Isac Lundestrom,C,ANA,25,58.8,7.5,10.6,18.1
485,8481537,Nikita Okhotiuk,D,CGY,24,54.4,5.9,12.2,18.1
486,8475179,Dmitry Kulikov,D,FLA,34,62.3,2.7,15.4,18.1
487,8477845,Trevor van Riemsdyk,D,WSH,33,59.1,2.3,15.8,18.1
488,8480289,Morgan Barron,C,WPG,26,58.0,9.4,8.6,18.0
489,8478178,Darren Raddysh,D,TBL,28,67.0,2.8,15.2,18.0
490,8477499,Rasmus Ristolainen,D,PHI,30,60.9,4.7,13.1,17.8
491,8476467,Jamie Oleksiak,D,SEA,32,68.2,3.9,13.9,17.8
492,8475279,Ben Chiarot,D,DET,33,68.8,3.6,14.2,17.8
493,8476525,Colin Miller,D,WPG,32,60.9,3.2,14.6,17.8
494,8479998,Mikey Anderson,D,LAK,25,63.3,2.5,15.3,17.8
495,8476873,Mark Jankowski,C,NSH,30,50.4,8.4,9.3,17.7
496,8479344,Jesse Puljujarvi,R,PIT,26,55.3,7.3,10.4,17.7
497,8478416,Erik Cernak,D,TBL,27,73.6,3.2,14.5,17.7
498,8482148,Hendrix Lapierre,C,WSH,22,56.0,7.2,10.4,17.6
499,8479520,Brandon Duhaime,R,WSH,27,57.8,9.1,8.3,17.4
500,8477478,William Carrier,L,CAR,30,55.4,8.5,8.9,17.4
501,8479066,Ryan Lomberg,L,CGY,30,63.9,7.9,9.5,17.4
502,8482073,Braden Schneider,D,NYR,23,64.0,3.2,14.2,17.4
503,8481517,Brett Leason,R,ANA,25,56.4,8.1,9.2,17.3
504,8479414,Nathan Bastian,R,NJD,27,61.6,8.2,9.0,17.2
505,8477406,Mattias Janmark,C,EDM,32,66.4,7.7,9.5,17.2
506,8476329,Travis Boyd,C,MIN,31,53.3,6.5,10.7,17.2
507,8478569,Noel Acciari,C,PIT,33,56.4,8.9,8.1,17.0
508,8475690,Chris Tanev,D,TOR,35,60.0,2.3,14.7,17.0
509,8475842,Sam Carrick,C,NYR,32,60.8,9.1,7.8,16.9
510,8484149,Gavin Brindley,C,CBJ,20,52.1,5.7,11.1,16.8
511,8479315,Joey Anderson,R,CHI,26,49.3,6.8,9.9,16.7
512,8480796,Martin Fehervary,D,WSH,25,57.6,3.1,13.6,16.7
513,8481568,Alex Vlasic,D,CHI,23,58.7,3.3,13.3,16.6
514,8478421,A.J. Greer,L,FLA,28,56.9,7.4,9.1,16.5
515,8476889,Radek Faksa,C,STL,30,60.6,7.1,9.4,16.5
516,8480950,Ilya Lyubushkin,D,DAL,30,79.5,2.9,13.5,16.4
517,8483495,Simon Nemec,D,NJD,20,60.3,5.3,11.0,16.3
518,8479371,Dante Fabbro,D,NSH,26,61.3,2.0,14.3,16.3
519,8479359,Beck Malenstyn,L,BUF,26,48.0,6.4,9.8,16.2
520,8481716,Dmitri Voronkov,L,CBJ,24,45.8,8.8,7.2,16.0
521,8481013,Jonatan Berggren,R,DET,24,59.8,6.7,9.3,16.0
522,8479369,Andrew Peeke,D,BOS,26,60.3,3.1,12.9,16.0
523,8478443,Brandon Carlo,D,BOS,28,62.3,2.8,13.2,16.0
524,8473453,Trevor Lewis,C,LAK,37,74.8,7.4,8.5,15.9
525,8480727,Zach Whitecloud,D,VGK,28,51.4,4.4,11.5,15.9
526,8476988,Matt Benning,D,SJS,30,62.9,3.0,12.9,15.9
527,8475188,Brayden McNabb,D,VGK,33,55.5,2.7,13.2,15.9
528,8480807,Mattias Samuelsson,D,BUF,24,56.0,2.3,13.6,15.9
529,8479980,Nicolas Hague,D,VGK,26,53.3,4.2,11.6,15.8
530,8475455,Brenden Dillon,D,NJD,34,60.9,2.7,13.1,15.8
531,8481178,Egor Zamula,D,PHI,24,55.0,2.0,13.8,15.8
532,8475225,Craig Smith,C,CHI,35,54.2,7.3,8.4,15.7
533,8480252,Cole Guttman,C,CHI,25,42.2,7.6,7.9,15.5
534,8474034,Pat Maroon,L,CHI,36,53.9,5.8,9.7,15.5
535,8476967,Brett Kulak,D,EDM,30,63.4,3.1,12.4,15.5
536,8479370,Tyson Jost,C,CAR,26,53.1,6.5,8.9,15.4
537,8482807,Ethan Del Mastro,D,CHI,21,50.5,5.4,10.0,15.4
538,8478399,Jonas Siegenthaler,D,NJD,27,58.2,2.5,12.9,15.4
539,8480891,Michael Kesselring,D,UTA,24,57.3,3.2,12.1,15.3
540,8480025,MacKenzie Entwistle,R,FLA,25,62.5,6.7,8.5,15.2
541,8477018,Ben Hutton,D,VGK,31,47.1,4.5,10.7,15.2
542,8478585,Derek Ryan,C,EDM,38,64.5,7.4,7.6,15.0
543,8478859,Niko Mikkola,D,FLA,28,57.3,2.4,12.5,14.9
544,8480860,Kevin Bahl,D,CGY,24,59.3,1.8,13.0,14.8
545,8475462,Radko Gudas,D,ANA,34,63.5,2.7,12.0,14.7
546,8477365,Connor Clifton,D,BUF,29,58.6,2.2,12.5,14.7
547,8480172,Jan Rutta,D,SJS,34,60.4,3.1,11.5,14.6
548,8482192,Isaak Phillips,D,CHI,23,50.1,2.6,12.0,14.6
549,8480058,Pierre-Olivier Joseph,D,STL,25,56.4,2.1,12.5,14.6
550,8482077,Dylan Holloway,L,EDM,23,50.3,8.0,6.5,14.5
551,8479543,Michael Pezzetta,L,MTL,26,60.5,4.9,9.6,14.5
552,8481527,Kaedan Korczak,D,VGK,23,45.0,3.7,10.7,14.4
553,8475208,Brian Dumoulin,D,ANA,33,63.9,2.6,11.8,14.4
554,8479671,Mathieu Olivier,R,CBJ,27,50.1,6.4,7.9,14.3
555,8476934,Brock McGinn,L,ANA,30,54.9,6.2,8.1,14.3
556,8478211,Dryden Hunt,L,CGY,29,58.9,5.9,8.4,14.3
557,8479328,Julien Gauthier,R,NYI,27,60.4,7.4,6.8,14.2
558,8477070,Liam O'Brien,C,UTA,30,56.4,7.3,6.9,14.2
559,8479718,Alex Barré-Boulet,C,MTL,27,49.1,5.8,8.4,14.2
560,8479026,Philippe Myers,D,TOR,27,46.3,3.9,10.3,14.2
561,8482176,Wyatt Kaiser,D,CHI,22,52.4,3.9,10.3,14.2
562,8480021,Jack Studnicka,C,LAK,25,57.4,6.1,8.0,14.1
563,8470600,Ryan Suter,D,STL,39,59.5,2.1,12.0,14.1
564,8481059,Scott Perunovich,D,STL,26,56.5,1.1,13.0,14.1
565,8480011,Klim Kostin,C,SJS,25,49.2,6.5,7.4,13.9
566,8482067,Connor Mackey,D,NYR,28,52.1,3.1,10.8,13.9
567,8482744,James Malatesta,L,CBJ,21,44.5,5.8,8.0,13.8
568,8480848,Ty Dellandrea,C,SJS,24,43.2,5.6,8.2,13.8
569,8478451,Ethan Bear,D,WSH,27,53.5,4.1,9.7,13.8
570,8481641,Joel Kiviranta,L,COL,28,72.6,6.4,7.3,13.7
571,8481441,Joe Snively,C,DET,28,55.3,5.2,8.5,13.7
572,8477931,Tomas Nosek,L,FLA,32,63.2,4.3,9.4,13.7
573,8474013,Ian Cole,D,UTA,35,57.8,2.2,11.5,13.7
574,8478831,Kevin Stenlund,C,UTA,28,56.8,6.8,6.7,13.5
575,8480157,Calle Rosen,D,COL,30,45.4,3.8,9.6,13.4
576,8474166,Alec Martinez,D,CHI,37,49.9,2.2,11.2,13.4
577,8482451,Mikael Pyyhtia,L,CBJ,23,37.6,3.6,9.5,13.1
578,8481708,Zac Jones,D,NYR,24,51.3,2.1,11.0,13.1
579,8478452,Caleb Jones,D,LAK,27,54.5,4.0,9.0,13.0
580,8476874,Olli Maatta,D,DET,30,62.7,3.0,10.0,13.0
581,8481567,Henry Thrun,D,SJS,23,47.1,2.0,11.0,13.0
582,8480887,Jordan Harris,D,MTL,24,56.8,2.3,10.6,12.9
583,8477573,Nathan Walker,L,STL,30,50.7,6.7,6.1,12.8
584,8480355,Mark Kastelic,C,BOS,25,59.5,5.5,7.3,12.8
585,8476994,Vinnie Hinostroza,C,NSH,30,46.1,4.8,7.9,12.7
586,8474090,Brendan Smith,D,DAL,35,75.4,2.0,10.7,12.7
587,8480001,Urho Vaakanainen,D,ANA,25,54.7,1.8,10.9,12.7
588,8482659,Josh Doan,R,UTA,22,50.7,7.0,5.5,12.5
589,8471677,Jack Johnson,D,CBJ,37,69.8,2.3,10.2,12.5
590,8476822,Luke Glendening,C,TBL,35,78.3,6.2,6.2,12.4
591,8471709,Marc-Edouard Vlasic,D,SJS,37,60.3,3.4,9.0,12.4
592,8479372,Josh Mahura,D,SEA,26,54.5,2.6,9.7,12.3
593,8474567,Zach Bogosian,D,MIN,34,63.7,2.2,10.1,12.3
594,8482964,Arber Xhekaj,D,MTL,23,47.8,3.5,8.7,12.2
595,8480192,Johnathan Kovacevic,D,NJD,27,50.9,4.6,7.5,12.1
596,8482166,Shakir Mukhamadullin,D,SJS,22,54.7,3.9,8.2,12.1
597,8478468,Jeremy Lauzon,D,NSH,27,57.9,3.0,9.1,12.1
598,8475718,Justin Holl,D,DET,32,58.7,2.3,9.8,12.1
599,8481524,Bowen Byram,D,BUF,23,48.5,4.1,7.9,12.0
600,8481617,Vasily Podkolzin,R,VAN,23,49.3,6.4,5.5,11.9
601,8476442,Matt Nieto,L,PIT,32,50.3,4.4,7.4,11.8
602,8479442,Troy Stecher,D,EDM,30,55.2,3.3,8.4,11.7
603,8477034,Jaycob Megna,D,FLA,32,47.4,1.7,10.0,11.7
604,8483460,David Jiricek,D,CBJ,21,58.8,2.0,9.6,11.6
605,8482762,Simon Edvinsson,D,DET,21,52.1,6.6,4.9,11.5
606,8482666,Scott Morrow,D,CAR,22,45.5,3.7,7.8,11.5
607,8482095,Tyler Kleven,D,OTT,22,44.4,2.6,8.8,11.4
608,8482859,Zack Ostapchuk,C,OTT,21,54.7,4.3,7.0,11.3
609,8477380,Jonny Brodzinski,C,NYR,31,46.9,5.5,5.7,11.2
610,8475762,Derek Forbort,D,VAN,32,53.0,2.0,9.2,11.2
611,8481789,Tye Kartye,L,SEA,23,39.7,7.3,3.8,11.1
612,8481019,David Gustafsson,C,WPG,24,42.3,3.4,7.6,11.0
613,8479291,Kevin Rooney,C,CGY,31,49.2,4.4,6.5,10.9
614,8474568,Luke Schenn,D,NSH,35,53.5,2.0,8.9,10.9
615,8480441,Trey Fix-Wolansky,R,CBJ,25,35.1,4.9,5.9,10.8
616,8477335,Kyle Burroughs,D,LAK,29,51.3,1.9,8.9,10.8
617,8476858,Phillip Di Giuseppe,L,VAN,31,39.4,5.9,4.7,10.6
618,8481161,Jake Christiansen,D,CBJ,25,50.2,4.3,6.3,10.6
619,8475177,Calvin de Haan,D,COL,33,47.9,2.9,7.7,10.6
620,8477938,Haydn Fleury,D,WPG,28,45.4,4.2,6.3,10.5
621,8482784,Zach Dean,C,STL,21,44.6,4.9,5.5,10.4
622,8481605,Jackson LaCombe,D,ANA,23,43.7,2.5,7.9,10.4
623,8482145,Mavrik Bourque,C,DAL,22,59.3,3.8,6.5,10.3
624,8471817,Ryan Reaves,R,TOR,37,70.3,4.9,5.3,10.2
625,8481167,Brayden Pachal,D,CGY,25,37.1,1.8,8.4,10.2
626,8479439,Jacob MacDonald,D,COL,31,42.7,6.2,3.9,10.1
627,8481518,Nolan Foote,L,NJD,24,35.9,5.5,4.6,10.1
628,8481592,Jakob Pelletier,L,CGY,23,36.7,4.3,5.7,10.0
629,8482747,Brennan Othmann,L,NYR,21,40.6,4.0,6.0,10.0
630,8480070,Ian Mitchell,D,BOS,25,41.6,1.8,8.2,10.0
631,8479944,Zach Aston-Reese,C,VGK,30,52.2,4.5,5.4,9.9
632,8481532,Alex Turcotte,C,LAK,23,45.3,4.4,5.5,9.9
633,8476473,Connor Murphy,D,CHI,31,45.9,1.5,8.3,9.8
634,8481599,Victor Soderstrom,D,UTA,23,40.2,3.1,6.6,9.7
635,8480879,Jacob Bernard-Docker,D,OTT,24,48.2,2.1,7.6,9.7
636,8483466,Kevin Korchinski,D,CHI,20,49.8,3.2,6.4,9.6
637,8477505,Alexander Wennberg,C,SJS,30,38.9,4.4,5.1,9.5
638,8474612,Travis Hamonic,D,OTT,34,50.0,1.7,7.8,9.5
639,8480196,Jacob Bryson,D,BUF,27,46.9,0.9,8.6,9.5
640,8482496,Nils Aman,C,VAN,24,38.5,4.2,5.2,9.4
641,8481122,Simon Benoit,D,TOR,26,45.6,1.6,7.8,9.4
642,8477887,Patrick Brown,C,BOS,32,45.1,3.5,5.8,9.3
643,8481751,Lukas Rousek,R,BUF,25,35.8,2.9,6.4,9.3
644,8476867,Brendan Gaunce,C,MIN,30,33.3,4.9,4.3,9.2
645,8479968,Vinni Lettieri,C,BOS,29,45.3,4.3,4.9,9.2
646,8480845,Rasmus Kupari,C,WPG,24,44.7,3.8,5.4,9.2
647,8480007,Jonas Rondbjerg,R,VGK,25,42.2,2.6,6.6,9.2
648,8481056,Spencer Stastney,D,NSH,24,31.6,1.3,7.9,9.2
649,8476372,Nick Seeler,D,PHI,31,49.7,1.2,8.0,9.2
650,8478424,Jansen Harkins,C,ANA,27,47.7,3.5,5.6,9.1
651,8482730,Brandt Clarke,D,LAK,21,41.0,3.2,5.9,9.1
652,8481600,Tobias Bjornfot,D,FLA,23,41.0,2.5,6.5,9.0
653,8475750,Jon Merrill,D,MIN,32,59.8,1.9,7.1,9.0
654,8481550,Adam Beckman,L,NJD,23,33.1,2.7,6.1,8.8
655,8481598,Philip Broberg,D,EDM,23,36.4,2.2,6.6,8.8
656,8481147,Reese Johnson,C,MIN,26,41.9,3.6,5.1,8.7
657,8479348,Kale Clague,D,BUF,26,36.7,1.0,7.7,8.7
658,8483763,Maksymilian Szuber,D,UTA,22,36.6,3.0,5.6,8.6
659,8479994,Jaret Anderson-Dolan,C,WPG,25,33.2,3.8,4.7,8.5
660,8480990,Declan Chisholm,D,MIN,24,44.9,2.2,6.2,8.4
661,8482652,Walker Duehr,R,CGY,27,42.2,3.8,4.5,8.3
662,8479772,Zack MacEwen,R,OTT,28,55.6,3.9,4.3,8.2
663,8476952,Dominic Toninato,C,WPG,30,34.6,2.8,5.4,8.2
664,8476913,Devin Shore,C,MIN,30,35.9,2.7,5.5,8.2
665,8481701,Santeri Hatakka,D,NJD,23,37.1,1.8,6.4,8.2
666,8475235,Nicolas Deslauriers,L,PHI,33,56.7,4.5,3.5,8.0
667,8480880,Jakub Lauko,C,MIN,24,35.7,2.9,5.1,8.0
668,8476441,Joel Edmundson,D,LAK,31,40.1,1.3,6.7,8.0
669,8484911,Collin Graf,R,SJS,22,43.3,3.2,4.5,7.7
670,8479576,Vincent Desharnais,D,VAN,28,39.3,1.8,5.9,7.7
671,8478450,Parker Wotherspoon,D,BOS,27,35.4,1.3,6.4,7.7
672,8481754,Nikita Nesterenko,C,ANA,23,31.2,4.5,3.1,7.6
673,8479249,Andrew Poturalski,C,SJS,30,27.3,1.5,6.1,7.6
674,8482511,Mason Lohrei,D,BOS,23,34.5,2.3,5.2,7.5
675,8477851,Jordan Oesterle,D,BOS,32,41.5,1.5,5.9,7.4
676,8479638,Justin Brazeau,R,BOS,26,37.5,4.5,2.8,7.3
677,8481609,Vladislav Kolyachonok,D,UTA,23,32.5,2.9,4.4,7.3
678,8478454,Noah Juulsen,D,VAN,27,34.9,1.8,5.5,7.3
679,8477384,Josh Brown,D,EDM,30,46.6,1.6,5.7,7.3
680,8482858,Ryker Evans,D,SEA,23,30.1,1.5,5.8,7.3
681,8473446,Erik Johnson,D,PHI,36,49.4,0.8,6.5,7.3
682,8482070,Mitchell Chaffee,R,TBL,26,51.6,3.8,3.3,7.1
683,8483570,Ben Meyers,C,SEA,26,32.3,3.4,3.6,7.0
684,8479536,Axel Jonsson-Fjallby,L,WPG,26,39.1,2.5,4.4,6.9
685,8482751,Ryan Winterton,C,SEA,21,37.2,2.4,4.5,6.9
686,8477962,Brendan Lemieux,L,CAR,28,39.3,2.5,4.3,6.8
687,8479378,Logan Stanley,D,WPG,26,38.4,2.1,4.7,6.8
688,8483397,Marc McLaughlin,C,BOS,25,32.6,3.8,2.9,6.7
689,8477473,Justin Bailey,R,SJS,29,32.9,3.0,3.6,6.6
690,8475958,Michael Sgarbossa,C,WSH,32,28.0,2.8,3.8,6.6
691,8482713,Mackie Samoskevich,R,FLA,22,43.6,3.2,3.3,6.5
692,8478017,Mark Friedman,D,VAN,29,35.4,2.1,4.4,6.5
693,8480834,Ty Emberson,D,SJS,24,36.0,1.4,5.1,6.5
694,8482141,Lukas Cormier,D,VGK,22,30.7,2.9,3.5,6.4
695,8477527,Ross Johnston,L,ANA,30,36.1,2.2,4.2,6.4
696,8479986,Kole Lind,R,DAL,26,39.3,1.5,4.9,6.4
697,8480292,Carson Meyer,R,ANA,27,29.3,3.2,3.1,6.3
698,8478409,Anthony Richard,C,PHI,28,28.0,3.0,3.3,6.3
699,8480870,Bo Groulx,C,NYR,24,31.1,2.1,4.2,6.3
700,8483012,Logan Morrison,C,SEA,22,40.4,2.6,3.3,5.9
701,8483630,Pavol Regenda,L,ANA,25,28.0,1.7,4.2,5.9
702,8478874,Adam Gaudette,C,OTT,28,33.2,1.6,4.3,5.9
703,8482733,Logan Mailloux,D,MTL,31,28.8,1.6,4.3,5.9
704,8481556,John Beecher,C,BOS,23,38.1,3.3,2.5,5.8
705,8479379,Givani Smith,R,SJS,26,33.1,2.8,3.0,5.8
706,8479972,Mason Shaw,C,WPG,26,32.0,1.8,4.0,5.8
707,8480245,Olle Lycksell,R,PHI,25,29.6,2.6,3.0,5.6
708,8482153,Brendan Brisson,C,VGK,23,29.0,1.6,4.0,5.6
709,8482765,Isak Rosen,R,BUF,21,33.2,2.4,2.9,5.3
710,8480844,Grigori Denisenko,L,VGK,24,27.3,2.2,3.1,5.3
711,8484254,Akito Hirose,D,VAN,25,25.9,1.2,4.1,5.3
712,8479991,Jake Leschyshyn,C,NYR,25,30.1,1.7,3.4,5.1
