Simulation,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
2,8477986,Brandon Montour,D,FLA,29,66,4,19,23
2,8478042,Viktor Arvidsson,R,LAK,30,32,14,8,22
2,8475791,Taylor Hall,L,CHI,32,37,8,14,22
2,8482117,Lukas Reichel,L,CHI,21,77,7,15,22
2,8478882,Vladislav Gavrikov,D,LAK,28,77,6,16,22
2,8480043,Timothy Liljegren,D,TOR,24,65,5,17,22
2,8481568,Alex Vlasic,D,CHI,22,76,5,17,22
2,8479316,Luke Kunin,C,SJS,26,76,16,5,21
2,8481601,Simon Holmstrom,R,NYI,22,81,14,7,21
2,8481704,Juuso Parssinen,C,NSH,22,71,13,8,21
2,8474040,Sam Gagner,C,EDM,34,55,12,9,21
2,8479591,Michael Eyssimont,C,TBL,27,81,10,11,21
2,8475855,Jesper Fast,R,CAR,32,78,10,11,21
2,8480068,Ryan Poehling,C,PHI,24,76,9,12,21
2,8478115,Pierre Engvall,L,NYI,27,76,8,13,21
2,8482111,Justin Barron,D,MTL,22,68,8,13,21
2,8482087,Kaiden Guhle,D,MTL,21,78,6,15,21
2,8473563,Nicklas Backstrom,C,WSH,36,37,5,16,21
2,8481656,Aliaksei Protas,C,WSH,22,52,4,17,21
2,8478911,Matt Roy,D,LAK,28,81,3,18,21
2,8479998,Mikey Anderson,D,LAK,24,82,3,18,21
2,8480049,Dylan Samberg,D,WPG,24,81,2,19,21
2,8480281,Alexey Toropchenko,R,STL,24,82,15,5,20
2,8481618,Alex Newhook,C,MTL,22,55,10,10,20
2,8479661,Tanner Jeannot,L,TBL,26,68,9,11,20
2,8481481,Blake Lizotte,C,LAK,26,64,9,11,20
2,8479353,Brett Howden,C,VGK,25,79,8,12,20
2,8475462,Radko Gudas,D,ANA,33,76,8,12,20
2,8475231,Casey Cizikas,C,NYI,32,71,7,13,20
2,8478851,Alexandre Carrier,D,NSH,27,77,5,15,20
2,8475790,Erik Gudbranson,D,CBJ,31,77,4,16,20
2,8475279,Ben Chiarot,D,DET,32,77,4,16,20
2,8477950,Tony DeAngelo,D,CAR,28,51,3,17,20
2,8473507,Jeff Petry,D,DET,36,73,2,18,20
2,8476879,Cody Ceci,D,EDM,30,82,1,19,20
2,8478399,Jonas Siegenthaler,D,NJD,26,66,1,19,20
2,8477845,Trevor van Riemsdyk,D,WSH,32,70,0,20,20
2,8478831,Kevin Stenlund,C,FLA,27,82,12,7,19
2,8477330,Dominik Kubalik,L,OTT,28,78,11,8,19
2,8476981,Josh Anderson,R,MTL,29,78,10,9,19
2,8475233,David Savard,D,MTL,33,60,7,12,19
2,8481014,Alexander Romanov,D,NYI,23,81,7,12,19
2,8474053,Logan Couture,C,SJS,34,34,6,13,19
2,8480878,Nils Lundkvist,D,DAL,23,70,3,16,19
2,8474151,Ryan McDonagh,D,NSH,34,75,2,17,19
2,8477839,Conor Sheary,L,TBL,31,64,2,17,19
2,8470600,Ryan Suter,D,DAL,38,82,1,18,19
2,8477365,Connor Clifton,D,BUF,28,79,1,18,19
2,8478508,Yakov Trenin,C,NSH,26,79,14,4,18
2,8473453,Trevor Lewis,C,LAK,36,82,11,7,18
2,8482699,Dylan Guenther,R,ARI,20,45,10,8,18
2,8479390,Taylor Raddysh,R,CHI,25,77,9,9,18
2,8479293,Brandon Tanev,L,SEA,32,66,9,9,18
2,8475455,Brenden Dillon,D,WPG,33,78,7,11,18
2,8477435,Ryan Graves,D,PIT,28,82,7,11,18
2,8480883,Ty Smith,D,PIT,23,31,5,13,18
2,8477488,Brett Pesce,D,CAR,29,71,5,13,18
2,8480220,Noah Cates,L,PHI,24,59,4,14,18
2,8480796,Martin Fehervary,D,WSH,24,76,3,15,18
2,8477507,Nikita Zadorov,D,VAN,28,75,2,16,18
2,8480001,Urho Vaakanainen,D,ANA,24,74,1,17,18
2,8476469,Joel Armia,R,MTL,30,66,12,5,17
2,8470604,Jeff Carter,C,PIT,38,76,12,5,17
2,8480821,Filip Zadina,R,SJS,24,48,7,10,17
2,8480078,Filip Chytil,C,NYR,24,38,5,12,17
2,8479359,Beck Malenstyn,L,WSH,25,81,5,12,17
2,8474166,Alec Martinez,D,VGK,36,64,5,12,17
2,8480848,Ty Dellandrea,C,DAL,23,53,5,12,17
2,8470638,Patrice Bergeron,C,BOS,38,27,5,12,17
2,8480172,Jan Rutta,D,SJS,33,75,4,13,17
2,8478443,Brandon Carlo,D,BOS,27,77,3,14,17
2,8474161,Jakub Voracek,R,CBJ,34,29,1,16,17
2,8474673,TJ Brodie,D,TOR,33,81,1,16,17
2,8471274,Alex Goligoski,D,MIN,38,58,0,17,17
2,8476822,Luke Glendening,C,TBL,34,82,15,1,16
2,8481554,Kaapo Kakko,R,NYR,22,61,11,5,16
2,8479393,Noah Gregor,C,TOR,25,81,9,7,16
2,8477944,Jakub Vrana,L,STL,27,49,9,7,16
2,8470610,Zach Parise,L,COL,39,33,9,7,16
2,8475848,Brendan Gallagher,R,MTL,31,50,8,8,16
2,8482142,Jamie Drysdale,D,PHI,21,49,7,9,16
2,8473548,Phil Kessel,R,VGK,36,28,7,9,16
2,8482660,Kent Johnson,C,CBJ,21,36,6,10,16
2,8476422,Mike Reilly,D,NYI,30,61,4,12,16
2,8475208,Brian Dumoulin,D,SEA,32,80,4,12,16
2,8474034,Pat Maroon,L,MIN,35,49,4,12,16
2,8481523,Kirby Dach,C,MTL,22,29,4,12,16
2,8481522,Peyton Krebs,C,BUF,22,80,4,12,16
2,8478859,Niko Mikkola,D,FLA,27,82,3,13,16
2,8475324,Nick Jensen,D,WSH,33,82,2,14,16
2,8475179,Dmitry Kulikov,D,FLA,33,78,0,16,16
2,8481606,Jordan Spence,D,LAK,22,44,0,16,16
2,8480144,David Kampf,C,TOR,28,78,8,7,15
2,8475461,Andrew Agozzino,L,SJS,32,28,7,8,15
2,8477987,Ryan Donato,C,CHI,27,51,6,9,15
2,8481178,Egor Zamula,D,PHI,23,44,5,10,15
2,8477919,Frederick Gaudreau,C,MIN,30,70,4,11,15
2,8476889,Radek Faksa,C,DAL,29,74,4,11,15
2,8479976,Juuso Valimaki,D,ARI,25,68,3,12,15
2,8480035,Henri Jokiharju,D,BUF,24,74,3,12,15
2,8475825,Jani Hakanpää,D,DAL,31,82,3,12,15
2,8474567,Zach Bogosian,D,MIN,33,70,3,12,15
2,8474683,Derek Grant,C,ANA,33,28,2,13,15
2,8481605,Jackson LaCombe,D,ANA,22,76,2,13,15
2,8475690,Chris Tanev,D,CGY,34,79,1,14,15
2,8475718,Justin Holl,D,DET,31,63,1,14,15
2,8482101,Danil Gushchin,L,SJS,21,30,8,6,14
2,8474031,Kevin Shattenkirk,D,BOS,34,44,5,9,14
2,8478970,Jalen Chatfield,D,CAR,27,48,5,9,14
2,8477979,Nicolas Aube-Kubel,R,WSH,27,39,5,9,14
2,8481596,Shane Pinto,C,OTT,23,41,5,9,14
2,8473504,Cal Clutterbuck,R,NYI,36,53,4,10,14
2,8477380,Jonny Brodzinski,C,NYR,30,35,4,10,14
2,8475906,John Klingberg,D,TOR,31,43,3,11,14
2,8479980,Nicolas Hague,D,VGK,25,73,3,11,14
2,8476917,Adam Pelech,D,NYI,29,58,3,11,14
2,8478416,Erik Cernak,D,TBL,26,71,3,11,14
2,8480031,Max Comtois,L,ANA,24,28,10,3,13
2,8480289,Morgan Barron,C,WPG,25,51,9,4,13
2,8481013,Jonatan Berggren,R,DET,23,37,7,6,13
2,8477446,Michael McCarron,R,NSH,28,43,7,6,13
2,8482259,Bobby McMann,C,TOR,27,29,7,6,13
2,8474573,Josh Bailey,R,NYI,34,29,6,7,13
2,8480448,Parker Kelly,L,OTT,24,51,6,7,13
2,8481093,Rafael Harvey-Pinard,L,MTL,24,51,5,8,13
2,8480762,Eric Robinson,L,BUF,28,54,5,8,13
2,8476473,Connor Murphy,D,CHI,30,70,5,8,13
2,8475177,Calvin de Haan,D,TBL,32,72,5,8,13
2,8476393,Nick Cousins,C,FLA,30,70,5,8,13
2,8474009,Nick Bonino,C,NYR,35,73,5,8,13
2,8480849,Barrett Hayton,C,ARI,23,50,2,11,13
2,8480994,Damien Giroux,C,MIN,23,28,1,12,13
2,8476941,Connor Carrick,D,BOS,29,27,1,12,13
2,8479336,Carl Grundstrom,R,LAK,26,50,8,4,12
2,8473544,Derick Brassard,C,OTT,36,31,7,5,12
2,8478131,Ondrej Kase,R,CAR,28,28,7,5,12
2,8476858,Phillip Di Giuseppe,L,VAN,30,62,6,6,12
2,8481517,Brett Leason,R,ANA,24,43,6,6,12
2,8480748,Kiefer Sherwood,L,NSH,28,41,5,7,12
2,8481567,Henry Thrun,D,SJS,22,51,5,7,12
2,8479322,Wade Allison,R,PHI,26,26,5,7,12
2,8477989,Christian Dvorak,C,MTL,27,52,4,8,12
2,8477506,Ryan Pulock,D,NYI,29,58,4,8,12
2,8476967,Brett Kulak,D,EDM,29,82,4,8,12
2,8480891,Michael Kesselring,D,ARI,23,36,4,8,12
2,8476960,Andreas Athanasiou,C,CHI,29,38,3,9,12
2,8477220,Nate Schmidt,D,WPG,32,75,3,9,12
2,8480073,Erik Brannstrom,D,OTT,24,45,3,9,12
2,8474612,Travis Hamonic,D,OTT,33,75,3,9,12
2,8471677,Jack Johnson,D,COL,36,80,3,9,12
2,8477499,Rasmus Ristolainen,D,PHI,29,57,3,9,12
2,8479996,Cody Glass,C,NSH,24,54,2,10,12
2,8479324,Ryan Lindgren,D,NYR,25,80,2,10,12
2,8476467,Jamie Oleksiak,D,SEA,31,82,2,10,12
2,8476874,Olli Maatta,D,DET,29,46,2,10,12
2,8478432,Christian Fischer,R,DET,26,51,2,10,12
2,8476624,Barclay Goodrow,C,NYR,30,80,2,10,12
2,8477335,Kyle Burroughs,D,SJS,28,74,2,10,12
2,8476441,Joel Edmundson,D,WSH,30,66,2,10,12
2,8480884,Calen Addison,D,SJS,23,45,1,11,12
2,8482192,Isaak Phillips,D,CHI,22,56,0,12,12
2,8480192,Johnathan Kovacevic,D,MTL,26,74,9,2,11
2,8482679,Matt Coronato,R,CGY,21,42,7,4,11
2,8477903,Garnet Hathaway,R,PHI,32,81,7,4,11
2,8475225,Craig Smith,C,DAL,34,50,7,4,11
2,8478468,Jeremy Lauzon,D,NSH,26,82,6,5,11
2,8479344,Jesse Puljujarvi,R,PIT,25,36,6,5,11
2,8479346,Dillon Dube,C,CGY,25,70,5,6,11
2,8480205,Emil Bemstrom,R,CBJ,24,31,5,6,11
2,8478585,Derek Ryan,C,EDM,37,51,5,6,11
2,8476525,Colin Miller,D,NJD,31,61,4,7,11
2,8480879,Jacob Bernard-Docker,D,OTT,23,42,4,7,11
2,8476915,Jujhar Khaira,L,MIN,29,29,4,7,11
2,8480887,Jordan Harris,D,MTL,23,58,2,9,11
2,8474207,Nick Holden,D,OTT,36,31,2,9,11
2,8480807,Mattias Samuelsson,D,BUF,23,69,1,10,11
2,8477406,Mattias Janmark,C,EDM,31,71,1,10,11
2,8480328,David Gust,R,CHI,29,27,8,2,10
2,8475842,Sam Carrick,C,ANA,31,54,7,3,10
2,8480980,Connor Dewar,C,MIN,24,48,7,3,10
2,8477353,Tyler Motte,C,TBL,28,72,6,4,10
2,8478421,A.J. Greer,L,CGY,27,47,6,4,10
2,8477941,Nick Ritchie,L,CGY,28,27,5,5,10
2,8476871,Tanner Pearson,L,MTL,31,36,4,6,10
2,8478434,Keegan Kolesar,R,VGK,26,50,4,6,10
2,8471669,Paul Stastny,C,CAR,38,28,3,7,10
2,8479414,Nathan Bastian,R,NJD,26,51,3,7,10
2,8479543,Michael Pezzetta,L,MTL,25,44,3,7,10
2,8480727,Zach Whitecloud,D,VGK,27,65,3,7,10
2,8482451,Mikael Pyyhtia,L,CBJ,22,29,3,7,10
2,8479371,Dante Fabbro,D,NSH,25,42,2,8,10
2,8482711,Stanislav Svozil,D,CBJ,20,29,1,9,10
2,8480860,Kevin Bahl,D,NJD,23,81,1,9,10
2,8477015,Connor Brown,R,EDM,29,75,1,9,10
2,8479718,Alex Barré-Boulet,C,TBL,26,35,6,3,9
2,8477454,Adam Erne,L,EDM,28,54,6,3,9
2,8479383,Boris Katchouk,L,CHI,25,35,5,4,9
2,8479328,Julien Gauthier,R,NYI,26,27,5,4,9
2,8478569,Noel Acciari,C,PIT,32,70,5,4,9
2,8476442,Matt Nieto,L,PIT,31,53,4,5,9
2,8476410,Josh Leivo,L,STL,30,28,4,5,9
2,8479402,Jake Bean,D,CBJ,25,49,4,5,9
2,8476856,Matt Dumba,D,ARI,29,78,4,5,9
2,8482730,Brandt Clarke,D,LAK,20,38,4,5,9
2,8477846,Ryan Carpenter,C,SJS,32,36,3,6,9
2,8480008,Adam Ruzicka,C,ARI,24,41,3,6,9
2,8478028,Fredrik Olofsson,L,COL,27,53,3,6,9
2,8474013,Ian Cole,D,VAN,34,80,2,7,9
2,8473604,Jonathan Toews,C,CHI,35,27,2,7,9
2,8479315,Joey Anderson,R,CHI,25,28,2,7,9
2,8482448,Samuel Knazko,D,CBJ,21,29,2,7,9
2,8479442,Troy Stecher,D,ARI,29,71,1,8,9
2,8481527,Kaedan Korczak,D,VGK,22,26,1,8,9
2,8477018,Ben Hutton,D,VGK,30,31,1,8,9
2,8483460,David Jiricek,D,CBJ,20,36,1,8,9
2,8476372,Nick Seeler,D,PHI,30,55,0,9,9
2,8477034,Jaycob Megna,D,CHI,31,45,0,9,9
2,8480252,Cole Guttman,C,CHI,24,27,4,4,8
2,8479368,Max Jones,L,ANA,25,38,4,4,8
2,8479514,Rem Pitlick,C,CHI,26,36,4,4,8
2,8480806,Isac Lundestrom,C,ANA,24,46,3,5,8
2,8481477,Nico Sturm,C,SJS,28,34,3,5,8
2,8477392,Hudson Fasching,R,NYI,28,35,3,5,8
2,8477070,Liam O'Brien,C,ARI,29,49,3,5,8
2,8480913,Jordan Gross,D,NSH,28,27,3,5,8
2,8480995,Pontus Holmberg,R,TOR,24,27,2,6,8
2,8471303,Alexander Edler,D,LAK,37,30,2,6,8
2,8481592,Jakob Pelletier,L,CGY,22,31,2,6,8
2,8474218,Jason Demers,D,EDM,35,31,2,6,8
2,8474716,Jared Spurgeon,D,MIN,34,44,1,7,8
2,8480058,Pierre-Olivier Joseph,D,PIT,24,53,1,7,8
2,8479576,Vincent Desharnais,D,EDM,27,49,1,7,8
2,8478495,Denis Gurianov,R,NSH,26,40,1,7,8
2,8477971,Andreas Englund,D,LAK,27,52,1,7,8
2,8480950,Ilya Lyubushkin,D,ANA,29,79,1,7,8
2,8481690,Tyler Angle,C,CBJ,23,29,6,1,7
2,8479439,Jacob MacDonald,D,SJS,30,21,6,1,7
2,8481754,Nikita Nesterenko,C,ANA,22,28,5,2,7
2,8471709,Marc-Edouard Vlasic,D,SJS,36,31,5,2,7
2,8477478,William Carrier,L,VGK,29,33,5,2,7
2,8477573,Nathan Walker,L,STL,29,18,5,2,7
2,8482241,Radim Zohorna,L,PIT,27,31,4,3,7
2,8471276,David Krejci,C,BOS,37,27,3,4,7
2,8481058,Jesse Ylönen,R,MTL,24,43,3,4,7
2,8482712,Oskar Olausson,R,COL,21,28,2,5,7
2,8476891,Matt Grzelcyk,D,BOS,29,41,2,5,7
2,8479458,Nikita Zaitsev,D,CHI,32,26,2,5,7
2,8477541,Dakota Mermis,D,MIN,29,37,2,5,7
2,8478099,Kevin Labanc,R,SJS,28,32,2,5,7
2,8481641,Joel Kiviranta,L,COL,27,40,2,5,7
2,8480880,Jakub Lauko,C,BOS,23,40,2,5,7
2,8470966,Mark Giordano,D,TOR,40,36,1,6,7
2,8481537,Nikita Okhotiuk,D,SJS,23,38,1,6,7
2,8478502,Dennis Gilbert,D,CGY,27,31,1,6,7
2,8478104,Sammy Blais,L,STL,27,43,1,6,7
2,8480871,Adam Boqvist,D,CBJ,23,22,0,7,7
2,8479520,Brandon Duhaime,R,MIN,26,54,4,2,6
2,8479066,Ryan Lomberg,L,FLA,29,55,4,2,6
2,8476278,Colin Blackwell,C,CHI,30,25,3,3,6
2,8479968,Vinni Lettieri,C,MIN,28,24,3,3,6
2,8477369,Carson Soucy,D,VAN,29,21,2,4,6
2,8482496,Nils Aman,C,VAN,23,31,2,4,6
2,8480789,Oliver Wahlstrom,R,NYI,23,27,2,4,6
2,8481812,Nikolai Knyzhov,D,SJS,26,38,1,5,6
2,8480222,Sebastian Aho,D,NYI,27,41,1,5,6
2,8474568,Luke Schenn,D,NSH,34,36,1,5,6
2,8479982,Conor Timmins,D,TOR,25,16,1,5,6
2,8476988,Matt Benning,D,SJS,29,42,0,6,6
2,8476429,Scott Mayfield,D,NYI,31,67,0,6,6
2,8479369,Andrew Peeke,D,CBJ,25,20,0,6,6
2,8475797,Jarred Tinordi,D,CHI,31,32,0,6,6
2,8479372,Josh Mahura,D,FLA,25,20,0,6,6
2,8482081,Sean Farrell,C,MTL,22,27,5,0,5
2,8477930,Pierre-Edouard Bellemare,L,SEA,38,29,4,1,5
2,8480184,Gustav Lindström,D,ANA,25,22,3,2,5
2,8481167,Brayden Pachal,D,CGY,24,50,3,2,5
2,8471873,Anton Stralman,D,BOS,37,27,3,2,5
2,8470595,Eric Staal,C,FLA,39,27,2,3,5
2,8478408,Travis Dermott,D,ARI,27,37,2,3,5
2,8482964,Arber Xhekaj,D,MTL,22,24,2,3,5
2,8475750,Jon Merrill,D,MIN,31,38,2,3,5
2,8474618,Marco Scandella,D,STL,33,49,2,3,5
2,8480025,MacKenzie Entwistle,R,CHI,24,46,2,3,5
2,8479536,Axel Jonsson-Fjallby,L,WPG,25,26,2,3,5
2,8481617,Vasily Podkolzin,R,VAN,22,26,2,3,5
2,8475747,Patrik Nemeth,D,ARI,31,29,2,3,5
2,8474090,Brendan Smith,D,NJD,34,36,1,4,5
2,8477384,Josh Brown,D,ARI,29,28,1,4,5
2,8481708,Zac Jones,D,NYR,23,17,1,4,5
2,8480084,Nick DeSimone,D,NJD,29,23,1,4,5
2,8479671,Mathieu Olivier,R,CBJ,26,25,1,4,5
2,8479547,Matthew Phillips,R,PIT,25,27,1,4,5
2,8476919,Chris Tierney,C,NJD,29,28,1,4,5
2,8476952,Dominic Toninato,C,WPG,29,15,1,4,5
2,8482652,Walker Duehr,R,CGY,26,26,1,4,5
2,8475762,Derek Forbort,D,BOS,31,57,0,5,5
2,8477482,Zach Sanford,L,CHI,29,26,0,5,5
2,8476878,Zemgus Girgensons,L,BUF,29,36,4,0,4
2,8482077,Dylan Holloway,L,EDM,22,23,3,1,4
2,8480011,Klim Kostin,C,DET,24,32,3,1,4
2,8480275,Nick Swaney,R,MIN,26,28,3,1,4
2,8476310,Lukas Sedlak,C,PHI,30,26,2,2,4
2,8479370,Tyson Jost,C,BUF,25,29,2,2,4
2,8481019,David Gustafsson,C,WPG,23,27,2,2,4
2,8479981,Jonah Gadjovich,L,FLA,25,27,2,2,4
2,8482207,William Dufour,R,NYI,21,29,2,2,4
2,8477938,Haydn Fleury,D,TBL,27,16,1,3,4
2,8480003,Jesper Boqvist,C,BOS,25,20,1,3,4
2,8479994,Jaret Anderson-Dolan,C,LAK,24,24,1,3,4
2,8475752,Tyler Pitlick,C,NYR,32,34,1,3,4
2,8476913,Devin Shore,C,SEA,29,21,1,3,4
2,8477851,Jordan Oesterle,D,CGY,31,48,1,3,4
2,8483641,Anton Levtchi,L,FLA,28,27,1,3,4
2,8475780,Chris Wagner,R,BOS,32,27,1,3,4
2,8474162,Jake Muzzin,D,TOR,34,29,0,4,4
2,8482176,Wyatt Kaiser,D,CHI,21,23,0,4,4
2,8478452,Caleb Jones,D,COL,26,20,0,4,4
2,8478454,Noah Juulsen,D,VAN,26,38,0,4,4
2,8478424,Jansen Harkins,C,PIT,26,34,0,4,4
2,8478870,Rudolfs Balcers,L,TBL,26,26,3,0,3
2,8473446,Erik Johnson,D,BUF,35,46,3,0,3
2,8479291,Kevin Rooney,C,CGY,30,33,2,1,3
2,8480901,Karson Kuhlman,C,WPG,28,30,2,1,3
2,8482452,Elliot Desnoyers,L,PHI,21,26,2,1,3
2,8480242,Arnaud Durandeau,L,NYI,24,29,2,1,3
2,8481147,Reese Johnson,C,CHI,25,34,2,1,3
2,8478078,Rourke Chartier,C,OTT,27,34,2,1,3
2,8474709,Matt Martin,L,NYI,34,31,2,1,3
2,8479772,Zack MacEwen,R,OTT,27,22,2,1,3
2,8477962,Brendan Lemieux,L,CAR,27,23,2,1,3
2,8475766,Austin Watson,L,TBL,31,28,2,1,3
2,8480468,James Hamblin,L,EDM,24,31,2,1,3
2,8480355,Mark Kastelic,C,OTT,24,34,2,1,3
2,8483424,Owen Beck,C,MTL,19,27,2,1,3
2,8480874,Adam Ginning,D,PHI,23,26,1,2,3
2,8479580,Dylan Gambrell,C,OTT,27,31,1,2,3
2,8477359,Tucker Poolman,D,VAN,30,26,1,2,3
2,8481122,Simon Benoit,D,TOR,25,39,1,2,3
2,8478451,Ethan Bear,D,WSH,26,16,1,2,3
2,8471686,Marc Staal,D,PHI,36,20,1,2,3
2,8477244,Chad Ruhwedel,D,PIT,33,37,1,2,3
2,8481541,Samuel Bolduc,D,NYI,23,33,1,2,3
2,8476934,Brock McGinn,L,ANA,29,24,1,2,3
2,8476994,Vinnie Hinostroza,C,PIT,29,14,1,2,3
2,8480007,Jonas Rondbjerg,R,VGK,24,17,1,2,3
2,8476867,Brendan Gaunce,C,CBJ,29,8,1,2,3
2,8478904,Steven Lorentz,C,FLA,27,28,1,2,3
2,8479379,Givani Smith,R,SJS,25,26,1,2,3
2,8480831,Alec Regula,D,CHI,23,27,1,2,3
2,8480072,Lias Andersson,C,LAK,25,30,0,3,3
2,8482516,Matthew Kessel,D,STL,23,47,0,3,3
2,8478450,Parker Wotherspoon,D,BOS,26,23,0,3,3
2,8477810,Joel Hanley,D,DAL,32,26,0,3,3
2,8480853,Liam Foudy,C,NSH,23,13,0,3,3
2,8475235,Nicolas Deslauriers,L,PHI,32,47,0,3,3
2,8483464,Marco Kasper,C,DET,19,28,0,3,3
2,8480776,Sheldon Rempal,R,VGK,28,5,2,0,2
2,8471817,Ryan Reaves,R,TOR,36,27,2,0,2
2,8477073,Kurtis MacDermid,D,COL,29,28,2,0,2
2,8480041,Dmitri Samorukov,D,STL,24,28,1,1,2
2,8482133,Thomas Bordeleau,C,SJS,21,6,1,1,2
2,8481006,Tyler Tucker,D,STL,23,16,1,1,2
2,8479362,Riley Tufte,L,COL,25,5,1,1,2
2,8478051,Max Willman,C,NJD,28,13,1,1,2
2,8481532,Alex Turcotte,C,LAK,22,6,1,1,2
2,8479348,Kale Clague,D,BUF,25,28,0,2,2
2,8482181,Tristen Robins,C,SJS,22,28,0,2,2
2,8480977,Semyon Der-Arguchintsev,C,TOR,23,29,0,2,2
2,8480070,Ian Mitchell,D,BOS,24,13,0,2,2
2,8480196,Jacob Bryson,D,BUF,26,8,0,2,2
2,8480870,Bo Groulx,C,ANA,23,32,0,2,2
2,8473473,Milan Lucic,L,BOS,35,4,0,2,2
2,8477464,Nic Petan,C,MIN,28,6,0,2,2
2,8477527,Ross Johnston,L,ANA,29,41,0,2,2
2,8481043,Cole Koepke,L,TBL,25,8,0,2,2
2,8481056,Spencer Stastney,D,NSH,23,9,1,0,1
2,8480823,Alexander Alexeyev,D,WSH,24,13,1,0,1
2,8476873,Mark Jankowski,C,NSH,29,5,1,0,1
2,8480021,Jack Studnicka,C,SJS,24,14,1,0,1
2,8478409,Anthony Richard,C,BOS,27,4,1,0,1
2,8483570,Ben Meyers,C,COL,25,9,1,0,1
2,8481422,Jacob Lucchini,C,MIN,28,13,1,0,1
2,8479546,Oskar Steen,C,BOS,25,34,1,0,1
2,8481239,Samuel Fagemo,L,LAK,23,8,1,0,1
2,8477931,Tomas Nosek,L,NJD,31,40,0,1,1
2,8476449,Scott Harrington,D,ANA,30,28,0,1,1
2,8482762,Simon Edvinsson,D,DET,20,2,0,1,1
2,8481161,Jake Christiansen,D,CBJ,24,3,0,1,1
2,8480157,Calle Rosen,D,STL,29,5,0,1,1
2,8479984,Cal Foote,D,NJD,25,4,0,1,1
2,8479321,Lucas Johansen,D,WSH,26,6,0,1,1
2,8479378,Logan Stanley,D,WPG,25,10,0,1,1
2,8478017,Mark Friedman,D,VAN,28,20,0,1,1
2,8482095,Tyler Kleven,D,OTT,21,5,0,1,1
2,8479320,Max Lajoie,D,TOR,26,5,0,1,1
2,8477887,Patrick Brown,C,BOS,31,11,0,1,1
2,8480245,Olle Lycksell,R,PHI,24,5,0,1,1
2,8478146,Matthew Highmore,C,OTT,27,6,0,1,1
2,8480845,Rasmus Kupari,C,WPG,23,21,0,1,1
2,8478512,Austin Czarnik,C,DET,31,18,0,1,1
2,8479367,William Lockwood,R,FLA,25,23,0,1,1
2,8481543,Nikita Alexandrov,C,STL,23,18,0,1,1
2,8483597,Milos Kelemen,L,ARI,24,10,0,1,1
2,8483565,Nick Blankenburg,D,CBJ,25,6,0,0,0
2,8483620,Marcus Bjork,D,CBJ,26,0,0,0,0
2,8481521,Ronnie Attard,D,PHI,24,0,0,0,0
2,8482399,Billy Sweezey,D,CBJ,27,0,0,0,0
2,8481072,Tim Berni,D,CBJ,23,0,0,0,0
2,8476884,Derrick Pouliot,D,SJS,29,0,0,0,0
2,8482624,Daniil Miromanov,D,VGK,26,2,0,0,0
2,8482861,Vincent Iorio,D,WSH,21,0,0,0,0
2,8478465,Guillaume Brisebois,D,VAN,26,0,0,0,0
2,8484256,Jake Livingstone,D,NSH,24,0,0,0,0
2,8481599,Victor Soderstrom,D,ARI,22,1,0,0,0
2,8474027,Justin Braun,D,PHI,36,0,0,0,0
2,8478062,Dysin Mayo,D,ARI,27,0,0,0,0
2,8481563,Drew Helleson,D,ANA,22,0,0,0,0
2,8481575,Lassi Thomson,D,OTT,23,0,0,0,0
2,8483619,Filip Roos,D,CHI,24,4,0,0,0
2,8481461,Corey Schueneman,D,MTL,28,0,0,0,0
2,8478846,Christian Wolanin,D,VAN,28,0,0,0,0
2,8479395,Dennis Cholowski,D,NYI,25,0,0,0,0
2,8479945,Gavin Bayreuther,D,CBJ,29,0,0,0,0
2,8474818,Jordie Benn,D,TOR,36,0,0,0,0
2,8479421,Jacob Moverare,D,LAK,25,5,0,0,0
2,8479329,Frederic Allard,D,MTL,26,0,0,0,0
2,8481600,Tobias Bjornfot,D,VGK,22,3,0,0,0
2,8477462,Robert Hagg,D,ANA,28,5,0,0,0
2,8476470,Nathan Beaulieu,D,ANA,31,0,0,0,0
2,8484254,Akito Hirose,D,VAN,24,3,0,0,0
2,8479388,Riley Stillman,D,BUF,25,0,0,0,0
2,8482824,Nick Cicek,D,SJS,23,0,0,0,0
2,8480056,Jack Rathbone,D,VAN,24,0,0,0,0
2,8476850,Ryan Murray,D,EDM,30,0,0,0,0
2,8478841,Colton White,D,ANA,26,0,0,0,0
2,8480160,Radim Simek,D,SJS,31,0,0,0,0
2,8478491,Jacob Larsson,D,OTT,26,0,0,0,0
2,8475857,Kevin Gravel,D,NSH,31,0,0,0,0
2,8482067,Connor Mackey,D,NYR,27,1,0,0,0
2,8477433,Ben Harpur,D,NYR,28,0,0,0,0
2,8481572,Ville Heinola,D,WPG,22,0,0,0,0
2,8478415,Jakub Zboril,D,BOS,26,0,0,0,0
2,8477341,Andreas Johnsson,L,SJS,29,0,0,0,0
2,8480216,Jacob Peterson,C,SJS,24,6,0,0,0
2,8477467,Gustav Olofsson,D,SEA,29,0,0,0,0
2,8478476,Kyle Capobianco,D,WPG,26,0,0,0,0
2,8479985,Cale Fleury,D,SEA,25,0,0,0,0
2,8475227,Chris Wideman,D,MTL,33,0,0,0,0
2,8479333,Libor Hajek,D,NYR,25,0,0,0,0
2,8479376,Victor Mete,D,PHI,25,1,0,0,0
