playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,savePct,wins,losses,otLosses,assists,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,lastName,penaltyMinutes,points,saves,shootsCatches,shotsAgainst,shutouts,ties,timeOnIce,evGoalsAgainst,evSavePct,evSaves,evShotsAgainst,ppGoalsAgainst,ppSavePct,ppSaves,ppShotsAgainst,shGoalsAgainst,shSavePct,shSaves,shShotsAgainst
8474889,Martin Jones,SEA,G,48,0.88733,27,13,3,0,42,0,131,2.99354,Jones,0,0,1016,L,1145,3,,157539,95,0.9,837,930,32,0.821229,147,179,4,0.888888,32,36
8476412,Jordan Binnington,STL,G,61,0.89375,27,27,6,2,60,0,194,3.31053,Binnington,29,2,1632,L,1826,2,,210963,145,0.905598,1391,1536,42,0.825,198,240,7,0.86,43,50
8478492,Ilya Samsonov,TOR,G,42,0.91891,27,10,5,2,40,0,96,2.3267,Samsonov,0,2,1088,L,1184,4,,148536,74,0.924412,905,979,20,0.880239,147,167,2,0.947368,36,38
8478024,Ville Husso,DET,G,56,0.89582,26,22,7,0,56,0,167,3.11157,Husso,0,0,1436,L,1603,4,,193214,126,0.903596,1181,1307,35,0.857723,211,246,6,0.88,44,50
8470594,Marc-Andre Fleury,MIN,G,46,0.90782,24,16,4,1,45,0,126,2.84822,Fleury,2,1,1241,L,1367,2,,159257,93,0.916591,1022,1115,32,0.858407,194,226,1,0.961538,25,26
8475683,Sergei Bobrovsky,FLA,G,50,0.90109,24,20,3,0,49,0,145,3.06946,Bobrovsky,2,0,1321,L,1466,1,,170062,99,0.915167,1068,1167,41,0.836,209,250,5,0.897959,44,49
8477465,Tristan Jarry,PIT,G,47,0.90947,24,13,7,2,47,0,128,2.89807,Jarry,2,2,1286,L,1414,2,,159002,97,0.915283,1048,1145,28,0.872727,192,220,3,0.938775,46,49
8477831,Pheonix Copley,LAK,G,37,0.90285,24,6,3,1,35,0,92,2.6418,Copley,19,1,855,L,947,1,,125369,65,0.913907,690,755,26,0.846153,143,169,1,0.956521,22,23
8480280,Jeremy Swayman,BOS,G,37,0.92025,24,6,4,0,33,0,76,2.26529,Swayman,2,0,877,L,953,4,,120779,57,0.925974,713,770,16,0.894736,136,152,3,0.903225,28,31
8474593,Jacob Markstrom,CGY,G,59,0.89234,23,21,12,2,58,0,166,2.9201,Markstrom,14,2,1376,L,1542,1,,204650,133,0.894444,1127,1260,29,0.873362,200,229,4,0.924528,49,53
8475311,Darcy Kuemper,WSH,G,57,0.9086,22,26,7,0,56,0,154,2.86619,Kuemper,4,0,1521,L,1674,5,,193427,122,0.913137,1272,1393,26,0.888412,207,233,6,0.875,42,48
8479394,Carter Hart,PHI,G,55,0.9069,22,23,10,0,54,0,155,2.93953,Hart,0,0,1510,L,1665,2,,189826,114,0.917331,1265,1379,39,0.832618,194,233,2,0.962264,51,53
8479406,Filip Gustavsson,MIN,G,39,0.93094,22,9,7,1,37,0,81,2.10304,Gustavsson,0,1,1092,L,1173,3,,138656,67,0.932048,919,986,13,0.917721,145,158,1,0.965517,28,29
8475789,Jack Campbell,EDM,G,36,0.88802,21,9,4,1,34,0,115,3.40508,Campbell,2,1,912,L,1027,1,,121583,84,0.899401,751,835,29,0.831395,143,172,2,0.9,18,20
8475883,Frederik Andersen,CAR,G,34,0.90341,21,11,1,1,33,0,82,2.4794,Andersen,0,1,767,L,849,1,,119061,66,0.908077,652,718,14,0.872727,96,110,2,0.904761,19,21
8480313,Logan Thompson,VGK,G,37,0.91519,21,13,3,0,36,0,96,2.6527,Thompson,2,0,1036,R,1132,2,,130282,73,0.922669,871,944,21,0.862745,132,153,2,0.942857,33,35
8477293,Antti Raanta,CAR,G,27,0.90993,19,3,3,0,26,0,58,2.22903,Raanta,0,0,586,L,644,4,,93673,38,0.92292,455,493,17,0.858333,103,120,3,0.903225,28,31
8476914,Joonas Korpisalo,"CBJ,LAK",G,39,0.91459,18,14,4,0,37,0,104,2.87299,Korpisalo,0,0,1103,L,1206,1,,130317,73,0.926002,901,973,26,0.865284,167,193,5,0.875,35,40
8478872,Karel Vejmelka,ARI,G,50,0.9,18,24,6,0,49,0,168,3.42759,Vejmelka,2,0,1503,R,1670,3,,176450,116,0.912012,1192,1307,49,0.847826,273,322,3,0.926829,38,41
8475660,Cam Talbot,OTT,G,36,0.89839,17,14,2,0,32,0,95,2.92758,Talbot,0,0,840,L,935,1,,116820,72,0.900962,655,727,21,0.873493,145,166,2,0.95238,40,42
8475831,Philipp Grubauer,SEA,G,39,0.89462,17,14,4,1,36,0,98,2.8466,Grubauer,0,1,832,L,930,0,,123937,73,0.905194,697,770,21,0.853146,122,143,4,0.764705,13,17
8480045,Ukko-Pekka Luukkonen,BUF,G,33,0.89184,17,11,4,1,32,0,115,3.61215,Luukkonen,2,1,940,L,1054,0,,114613,87,0.900798,790,877,26,0.833333,130,156,2,0.95238,20,21
8471734,Jonathan Quick,"LAK,VGK",G,41,0.8824,16,15,6,0,36,0,127,3.40977,Quick,4,0,953,L,1080,2,,134085,91,0.898437,805,896,30,0.803921,123,153,6,0.806451,25,31
8478470,Samuel Montembeault,MTL,G,40,0.90111,16,19,3,0,39,0,133,3.41924,Montembeault,0,0,1212,L,1345,0,,140031,92,0.915904,1002,1094,40,0.813953,175,215,1,0.972222,35,36
8478499,Adin Hill,VGK,G,27,0.91539,16,7,1,1,25,0,62,2.49513,Hill,2,1,660,L,721,0,,89454,53,0.918495,586,638,9,0.873239,62,71,0,1.0,12,12
8474596,Jake Allen,MTL,G,42,0.89138,15,24,3,1,41,0,145,3.55041,Allen,2,1,1190,L,1335,1,,147025,111,0.895676,953,1064,33,0.858974,201,234,1,0.972972,36,37
8479193,Casey DeSmith,PIT,G,38,0.90455,15,16,4,0,33,0,109,3.16561,DeSmith,2,0,1033,L,1142,0,,123957,85,0.906798,827,912,23,0.877659,165,188,1,0.97619,41,42
8476434,John Gibson,ANA,G,53,0.89914,14,31,8,2,52,0,200,3.99345,Gibson,12,2,1783,L,1983,1,,180295,153,0.908328,1516,1669,44,0.842857,236,280,3,0.911764,31,34
8476899,Matt Murray,TOR,G,26,0.90275,14,8,2,0,26,0,74,3.01391,Murray,0,0,687,L,761,1,,88390,53,0.911519,546,599,17,0.870229,114,131,4,0.870967,27,31
8477967,Thatcher Demko,VAN,G,32,0.90149,14,14,4,1,32,0,99,3.16206,Demko,4,1,906,L,1005,1,,112711,69,0.916565,758,827,25,0.827586,120,145,5,0.848484,28,33
8478435,Dan Vladar,CGY,G,27,0.89505,14,6,5,0,23,0,72,2.91121,Vladar,2,0,597,L,667,0,,89035,52,0.90403,471,521,18,0.854838,106,124,2,0.90909,20,22
8479292,Charlie Lindgren,WSH,G,31,0.89917,13,11,3,1,26,0,86,3.04952,Lindgren,0,1,767,R,853,0,,101524,71,0.901525,650,721,14,0.871559,95,109,1,0.956521,22,23
8470880,Brian Elliott,TBL,G,22,0.89114,12,8,2,1,22,0,75,3.39691,Elliott,0,1,614,L,689,2,,79484,55,0.906143,531,586,18,0.785714,66,84,2,0.894736,17,19
8473503,James Reimer,SJS,G,43,0.88988,12,21,8,0,41,0,147,3.47517,Reimer,2,0,1188,L,1335,3,,152280,122,0.890484,992,1114,19,0.893258,159,178,6,0.860465,37,43
8481611,Pyotr Kochetkov,CAR,G,24,0.90909,12,7,5,0,23,0,57,2.43601,Kochetkov,0,0,570,L,627,4,,84236,49,0.904109,462,511,8,0.918367,90,98,0,1.0,18,18
8467950,Craig Anderson,BUF,G,26,0.90765,11,11,2,1,24,0,76,3.06033,Anderson,2,1,747,L,823,1,,89402,58,0.912254,603,661,17,0.881944,127,144,1,0.944444,17,18
8473575,Semyon Varlamov,NYI,G,23,0.91291,11,9,2,0,22,0,60,2.69716,Varlamov,0,0,629,L,689,2,,80084,46,0.919014,522,568,13,0.868686,86,99,1,0.954545,21,22
8476341,Anton Forsberg,OTT,G,28,0.90208,11,11,2,0,25,0,80,3.26149,Forsberg,2,0,737,L,817,2,,88303,55,0.913112,578,633,22,0.858974,134,156,3,0.892857,25,28
8477484,Spencer Martin,VAN,G,29,0.87108,11,15,1,0,27,0,107,3.98712,Martin,0,0,723,L,830,0,,96611,77,0.888888,616,693,26,0.773913,89,115,4,0.818181,18,22
8470860,Jaroslav Halak,NYR,G,25,0.90294,10,9,5,1,24,0,66,2.72364,Halak,0,1,614,L,680,1,,87236,54,0.903914,508,562,11,0.886597,86,97,1,0.95238,20,21
8475852,Petr Mrazek,CHI,G,39,0.89423,10,22,3,2,38,0,132,3.65791,Mrazek,4,2,1116,L,1248,0,,129910,106,0.899526,949,1055,25,0.849397,141,166,1,0.962962,26,27
8478406,Mackenzie Blackwood,NJD,G,22,0.89342,10,6,2,0,20,0,60,3.19843,Blackwood,2,0,503,L,563,0,,67533,46,0.903157,429,475,12,0.830985,59,71,2,0.882352,15,17
8480420,Collin Delia,VAN,G,20,0.88212,10,6,2,1,18,0,62,3.2756,Delia,0,1,464,L,526,0,,68140,45,0.894117,380,425,15,0.819277,68,83,2,0.888888,16,18
8471774,Alex Stalock,CHI,G,27,0.90796,9,15,2,0,24,0,74,3.00948,Stalock,16,0,730,L,804,2,,88520,58,0.912254,603,661,13,0.885964,101,114,3,0.896551,26,29
8475809,Scott Wedgewood,DAL,G,21,0.91542,9,8,3,0,18,0,51,2.71573,Wedgewood,0,0,552,L,603,1,,67606,38,0.922131,450,488,13,0.858695,79,92,0,1.0,23,23
8477480,Eric Comrie,BUF,G,19,0.88552,9,9,1,1,19,0,68,3.66911,Comrie,2,1,526,L,594,1,,66719,52,0.894308,440,492,14,0.822784,65,79,2,0.913043,21,23
8478039,Kaapo Kahkonen,SJS,G,37,0.8825,9,20,7,0,37,0,135,3.84569,Kahkonen,0,0,1014,L,1149,1,,126375,109,0.886458,851,960,21,0.871951,143,164,5,0.8,20,25
8479312,Alex Lyon,FLA,G,15,0.91393,9,4,2,0,14,0,43,2.88854,Lyon,0,0,446,L,488,1,,53591,33,0.917525,356,388,8,0.905882,77,85,2,0.866666,13,15
8479496,David Rittich,WPG,G,21,0.90118,9,8,1,0,18,0,50,2.67455,Rittich,2,0,456,L,506,0,,67301,40,0.903846,376,416,9,0.865671,58,67,1,0.956521,22,23
8480947,Kevin Lankinen,NSH,G,19,0.91595,9,8,1,0,18,0,49,2.7498,Lankinen,2,0,534,L,583,0,,64150,38,0.920168,438,476,11,0.877777,79,90,0,1.0,17,17
8481033,Akira Schmid,NJD,G,18,0.92156,9,5,2,0,14,0,32,2.13013,Schmid,0,0,376,L,408,1,,54081,24,0.929618,317,341,8,0.854545,47,55,0,1.0,12,12
8481519,Spencer Knight,FLA,G,21,0.90111,9,8,3,1,19,0,62,3.18288,Knight,0,1,565,L,627,1,,70125,41,0.917835,458,499,20,0.819819,91,111,1,0.941176,16,17
8480925,Pavel Francouz,COL,G,16,0.9148,8,7,1,1,16,0,42,2.61266,Francouz,0,1,451,R,493,1,,57872,34,0.918269,382,416,6,0.896551,52,58,2,0.894736,17,19
8481544,Mads Sogaard,OTT,G,19,0.88931,8,6,3,1,17,0,58,3.32219,Sogaard,0,1,466,L,524,0,,62850,45,0.889705,363,408,10,0.897959,88,98,3,0.833333,15,18
8471306,Thomas Greiss,STL,G,21,0.89616,7,10,0,0,16,0,66,3.63519,Greiss,0,0,561,L,626,1,,65361,51,0.905123,477,527,10,0.864864,64,74,5,0.8,20,25
8476316,Laurent Brossoit,VGK,G,11,0.92744,7,0,3,0,10,0,23,2.16969,Brossoit,0,0,294,L,317,0,,38162,17,0.936329,250,267,5,0.888888,40,45,1,0.8,4,5
8478007,Elvis Merzlikins,CBJ,G,30,0.87626,7,18,2,1,27,0,110,4.23022,Merzlikins,4,1,779,L,889,0,,93612,89,0.879076,647,736,19,0.848,106,125,2,0.928571,26,28
8478971,Connor Ingram,ARI,G,27,0.90729,6,13,8,0,26,0,89,3.36554,Ingram,2,0,871,L,960,1,,95200,64,0.915789,696,760,23,0.870056,154,177,2,0.913043,21,23
8479361,Joseph Woll,TOR,G,7,0.9315,6,1,0,0,7,0,15,2.16121,Woll,0,0,204,L,219,0,,24986,12,0.929411,158,170,2,0.955555,43,45,1,0.75,3,4
8481035,Samuel Ersson,PHI,G,12,0.89908,6,3,0,0,10,0,33,3.07016,Ersson,0,0,294,L,327,1,,38695,26,0.904059,245,271,7,0.844444,38,45,0,1.0,11,11
8476433,Magnus Hellberg,"OTT,DET",G,18,0.88814,5,8,1,0,14,0,50,3.20393,Hellberg,0,0,397,L,447,0,,56181,41,0.889189,329,370,8,0.885714,62,70,1,0.857142,6,7
8476932,Anthony Stolarz,ANA,G,19,0.89878,5,6,0,0,12,0,51,3.73147,Stolarz,0,0,444,L,494,0,,49203,39,0.906172,367,405,11,0.857142,66,77,1,0.916666,11,12
8477361,Calvin Petersen,LAK,G,10,0.8677,5,3,2,0,9,0,34,3.75368,Petersen,0,0,223,R,257,0,,32608,23,0.893023,192,215,11,0.694444,25,36,0,1.0,6,6
8477968,Alex Nedeljkovic,DET,G,15,0.89484,5,7,2,0,13,0,49,3.53096,Nedeljkovic,2,0,417,L,466,0,,49958,35,0.908616,348,383,11,0.828125,53,64,3,0.842105,16,19
8482221,Devon Levi,BUF,G,7,0.9054,5,2,0,0,7,0,21,2.93694,Levi,0,0,201,L,222,0,,25741,17,0.913265,179,196,4,0.826086,19,23,0,1.0,3,3
8483530,Jaxson Stauber,CHI,G,6,0.91099,5,1,0,0,6,0,17,2.80605,Stauber,0,0,174,L,191,0,,21810,13,0.925287,161,174,4,0.764705,13,17,0,,0,0
8480193,Daniil Tarasov,CBJ,G,17,0.89204,4,11,1,1,16,0,57,3.91244,Tarasov,0,1,471,L,528,0,,52448,47,0.900423,425,472,9,0.82,41,50,1,0.833333,5,6
8480843,Lukas Dostal,ANA,G,19,0.90132,4,10,3,0,17,0,67,3.78275,Dostal,0,0,612,L,679,0,,63763,44,0.918968,499,543,21,0.817391,94,115,2,0.904761,19,21
8481031,Ivan Prosvetov,ARI,G,7,0.88034,4,3,0,0,7,0,28,3.98072,Prosvetov,0,0,206,L,234,0,,25322,18,0.883116,136,154,9,0.876712,64,73,1,0.857142,6,7
8478433,Felix Sandstrom,PHI,G,20,0.88,3,12,3,0,18,0,69,3.72017,Sandstrom,0,0,506,L,575,0,,66771,53,0.888185,421,474,13,0.839506,68,81,3,0.85,17,20
8478902,Erik Kallgren,TOR,G,10,0.89837,3,2,4,0,9,0,25,2.67062,Kallgren,0,0,221,L,246,0,,33700,18,0.91705,199,217,6,0.76,19,25,1,0.75,3,4
8480981,Joel Hofer,STL,G,6,0.90502,3,1,1,0,6,0,17,3.21563,Hofer,0,0,162,L,179,0,,19032,8,0.943262,133,141,8,0.771428,27,35,1,0.666666,2,3
8481668,Arturs Silovs,VAN,G,5,0.90789,3,2,0,0,5,0,14,2.74569,Silovs,0,0,138,L,152,0,,18356,11,0.913385,116,127,2,0.9,18,20,1,0.8,4,5
8474636,Michael Hutchinson,CBJ,G,16,0.87731,2,6,3,1,10,0,54,4.28883,Hutchinson,0,1,379,R,432,0,,45327,43,0.886178,327,369,10,0.795918,39,49,1,0.928571,13,14
8477992,Jonas Johansson,COL,G,3,0.9315,2,0,0,0,2,0,5,2.09863,Johansson,0,0,68,L,73,0,,8577,3,0.946428,53,56,2,0.866666,13,15,0,1.0,2,2
8478916,Joey Daccord,SEA,G,5,0.9,2,1,1,0,4,0,13,3.14347,Daccord,0,0,117,L,130,0,,14888,11,0.899082,98,109,2,0.875,14,16,0,1.0,5,5
8480238,Jiri Patera,VGK,G,2,0.92857,2,0,0,0,2,0,5,2.5,Patera,0,0,65,L,70,0,,7200,4,0.931034,54,58,1,0.875,7,8,0,1.0,4,4
8482821,Arvid Soderblom,CHI,G,15,0.89403,2,10,2,0,13,0,48,3.44813,Soderblom,0,0,405,L,453,0,,50114,35,0.910025,354,389,10,0.8,40,50,3,0.785714,11,14
8474682,Dustin Tokarski,PIT,G,4,0.89743,1,2,0,0,2,0,12,3.43839,Tokarski,0,0,105,L,117,0,,12564,7,0.923913,85,92,4,0.777777,14,18,1,0.857142,6,7
8476234,Keith Kinkaid,"BOS,COL",G,2,0.95,1,0,0,0,1,0,2,1.36596,Kinkaid,0,0,38,L,40,0,,5271,1,0.970588,33,34,0,1.0,4,4,1,0.5,1,2
8476903,Jon Gillies,CBJ,G,3,0.86363,1,1,0,0,2,0,9,4.57046,Gillies,0,0,57,L,66,0,,7089,8,0.862068,50,58,0,1.0,5,5,1,0.666666,2,3
8480199,Eetu Makiniemi,SJS,G,2,0.90625,1,0,1,0,1,0,3,2.13438,Makiniemi,0,0,29,L,32,0,,5060,2,0.925925,25,27,1,0.666666,2,3,0,1.0,2,2
8480263,Dylan Ferguson,OTT,G,2,0.93975,1,1,0,0,2,0,5,2.52383,Ferguson,0,0,78,L,83,0,,7132,4,0.948051,73,77,1,0.833333,5,6,0,,0,0
8480867,Kevin Mandolese,OTT,G,3,0.91596,1,2,0,0,3,0,10,3.29308,Mandolese,0,0,109,L,119,0,,10932,7,0.916666,77,84,2,0.935483,29,31,1,0.75,3,4
8481020,Justus Annunen,COL,G,2,0.85416,1,1,0,0,2,0,7,3.57954,Annunen,0,0,41,L,48,0,,7040,6,0.853658,35,41,1,0.8,4,5,0,1.0,2,2
8481692,Dustin Wolf,CGY,G,1,0.95833,1,0,0,0,1,0,1,1.00166,Wolf,0,0,23,L,24,0,,3594,1,0.95,19,20,0,1.0,3,3,0,1.0,1,1
8483575,Matt Murray,DAL,G,3,0.84375,1,2,0,0,3,0,10,3.38919,Murray,0,0,54,L,64,0,,10622,8,0.829787,39,47,1,0.9,9,10,1,0.857142,6,7
8471418,Anton Khudobin,CHI,G,1,0.78571,0,1,0,0,1,0,6,6.0,Khudobin,0,0,22,L,28,0,,3600,4,0.809523,17,21,2,0.6,3,5,0,1.0,2,2
8477180,Aaron Dell,SJS,G,4,0.91262,0,3,0,0,3,0,9,2.7097,Dell,0,0,94,L,103,0,,11957,7,0.918604,79,86,2,0.875,14,16,0,1.0,1,1
8479380,Dylan Wells,CHI,G,1,0.92307,0,0,0,0,0,0,1,3.0,Wells,0,0,12,L,13,0,,1200,0,1.0,12,12,1,0.0,0,1,0,,0,0
8480042,Olle Eriksson Ek,ANA,G,1,0.87179,0,0,1,0,1,0,5,4.68872,Eriksson Ek,0,0,34,L,39,0,,3839,4,0.862068,25,29,1,0.875,7,8,0,1.0,2,2
8480051,Cayden Primeau,MTL,G,3,0.85185,0,2,0,0,2,0,8,3.46361,Primeau,0,0,46,L,54,0,,8315,7,0.840909,37,44,1,0.9,9,10,0,,0,0
8482137,Yaroslav Askarov,NSH,G,1,0.88571,0,1,0,0,1,0,4,4.14985,Askarov,0,0,31,R,35,0,,3470,2,0.935483,29,31,2,0.0,0,2,0,1.0,2,2
8482447,Leevi Meriläinen,OTT,G,2,0.87755,0,1,1,0,2,0,6,4.23114,Meriläinen,0,0,43,L,49,0,,5105,3,0.914285,32,35,2,0.818181,9,11,1,0.666666,2,3
8482982,Jet Greaves,CBJ,G,1,0.93877,0,1,0,0,1,0,3,3.05343,Greaves,0,0,46,L,49,0,,3537,3,0.918918,34,37,0,1.0,12,12,0,,0,0
8483158,Matthew Berlin,EDM,G,1,1.0,0,0,0,0,0,0,0,0.0,Berlin,0,0,1,L,1,0,,146,0,1.0,1,1,0,,0,0,0,,0,0
8483183,Jett Alexander,TOR,G,1,,0,0,0,0,0,0,0,0.0,Alexander,0,0,0,L,0,0,,70,0,,0,0,0,,0,0,0,,0,0
