playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,savePct,wins,losses,otLosses,assists,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,lastName,penaltyMinutes,points,saves,shootsCatches,shotsAgainst,shutouts,ties,timeOnIce,evGoalsAgainst,evSavePct,evSaves,evShotsAgainst,ppGoalsAgainst,ppSavePct,ppSaves,ppShotsAgainst,shGoalsAgainst,shSavePct,shSaves,shShotsAgainst
8470140,Kari Lehtonen,DAL,G,69,0.91434,34,24,11,6,68,0,175,2.54904,Lehtonen,6,6,1868,L,2043,3,,247151,116,0.92835,1503,1619,49,0.860795,303,352,10,0.861111,62,72
8470645,Corey Crawford,CHI,G,57,0.91715,33,18,6,1,55,0,128,2.30173,Crawford,2,1,1417,L,1545,4,,200197,96,0.92423,1171,1267,30,0.870129,201,231,2,0.957446,45,47
8471469,Pekka Rinne,NSH,G,64,0.92965,33,22,9,0,64,0,134,2.12179,Rinne,12,0,1771,L,1905,6,,227355,107,0.932192,1471,1578,26,0.912162,270,296,1,0.967741,30,31
8475683,Sergei Bobrovsky,PHI,G,54,0.91486,28,13,8,2,52,0,130,2.585,Bobrovsky,2,2,1397,L,1527,0,,181044,95,0.923263,1143,1238,32,0.868312,211,243,3,0.934782,43,46
8470860,Jaroslav Halak,STL,G,57,0.9104,27,21,7,0,57,0,136,2.47695,Halak,6,0,1382,L,1518,7,,197662,104,0.915652,1129,1233,31,0.878431,224,255,1,0.966666,29,30
8473607,Michal Neuvirth,WSH,G,48,0.91426,27,12,4,0,45,0,110,2.454,Neuvirth,0,0,1173,L,1283,4,,161369,80,0.921875,944,1024,26,0.884955,200,226,4,0.878787,29,33
8473972,Jonas Hiller,ANA,G,49,0.92364,26,16,3,1,46,0,114,2.56032,Hiller,0,1,1379,R,1493,5,,160292,83,0.930717,1115,1198,29,0.890977,237,266,2,0.931034,27,29
8460806,Dwayne Roloson,"NYI,TBL",G,54,0.91353,24,25,5,2,54,0,138,2.58864,Roloson,8,2,1458,L,1596,4,,191915,97,0.924454,1187,1284,32,0.877394,229,261,9,0.823529,42,51
8467950,Craig Anderson,"COL,OTT",G,51,0.91267,24,20,4,1,49,0,135,2.82711,Anderson,4,1,1411,L,1546,2,,171907,103,0.917135,1140,1243,27,0.898496,239,266,5,0.864864,32,37
8473461,Steve Mason,CBJ,G,54,0.90071,24,21,7,1,53,0,153,3.0332,Mason,2,1,1388,R,1541,3,,181590,109,0.910655,1111,1220,37,0.870629,249,286,7,0.8,28,35
8455710,Martin Brodeur,NJD,G,56,0.90327,23,26,3,2,54,0,127,2.44536,Brodeur,2,2,1186,L,1313,6,,186966,96,0.911764,992,1088,27,0.862244,169,196,4,0.862068,25,29
8460712,Tomas Vokoun,FLA,G,57,0.92184,22,28,5,1,57,0,137,2.54954,Vokoun,2,1,1616,R,1753,6,,193446,114,0.919206,1297,1411,21,0.925,259,280,2,0.967741,60,62
8473404,Niklas Backstrom,MIN,G,51,0.9157,22,23,5,1,50,0,132,2.6599,Backstrom,2,1,1434,L,1566,3,,178653,92,0.927501,1177,1269,35,0.859437,214,249,5,0.895833,43,48
8468540,Dan Ellis,"TBL,ANA",G,44,0.89807,21,10,7,1,37,0,111,2.76558,Ellis,0,1,978,L,1089,2,,144490,81,0.905263,774,855,28,0.85567,166,194,2,0.95,38,40
8471715,Ondrej Pavelec,ATL,G,58,0.91378,21,23,9,0,54,0,147,2.73469,Pavelec,4,0,1558,L,1705,4,,193513,101,0.927546,1293,1394,39,0.851711,224,263,7,0.854166,41,48
8473503,James Reimer,TOR,G,37,0.92063,20,10,5,1,35,0,90,2.5959,Reimer,2,1,1044,L,1134,3,,124812,63,0.932692,873,936,23,0.855345,136,159,4,0.897435,35,39
8462052,Brian Boucher,PHI,G,34,0.91574,18,10,4,0,29,0,76,2.41965,Boucher,0,0,826,L,902,0,,113074,56,0.924629,687,743,19,0.861313,118,137,1,0.954545,21,22
8471239,Cory Schneider,VAN,G,25,0.92857,16,4,2,3,22,0,51,2.23067,Schneider,0,3,663,L,714,1,,82307,36,0.93296,501,537,14,0.910828,143,157,1,0.95,19,20
8460535,Jose Theodore,MIN,G,32,0.91588,15,11,3,0,29,0,81,2.71069,Theodore,2,0,882,R,963,1,,107574,65,0.914698,697,762,16,0.909604,161,177,0,1.0,24,24
8460704,Johan Hedberg,NJD,G,34,0.91248,15,12,2,1,27,0,68,2.37556,Hedberg,4,1,709,L,777,3,,103049,53,0.919575,606,659,11,0.893203,92,103,4,0.733333,11,15
8469514,Peter Budaj,COL,G,45,0.89465,15,21,4,1,39,0,130,3.19825,Budaj,6,1,1104,L,1234,1,,146330,89,0.911177,913,1002,39,0.8125,169,208,2,0.916666,22,24
8470880,Brian Elliott,"OTT,COL",G,55,0.89297,15,27,9,0,51,0,166,3.33877,Elliott,0,0,1385,L,1551,3,,178988,124,0.899757,1113,1237,38,0.858208,230,268,4,0.913043,42,46
8462152,Chris Mason,ATL,G,33,0.89229,13,13,3,0,28,0,95,3.38946,Mason,4,0,787,L,882,1,,100901,71,0.901525,650,721,24,0.819548,109,133,0,1.0,28,28
8462161,Brent Johnson,PIT,G,23,0.92218,13,5,3,1,20,0,47,2.17475,Johnson,24,1,557,L,604,1,,77802,34,0.927813,437,471,12,0.891891,99,111,1,0.954545,21,22
8469608,Mike Smith,TBL,G,22,0.8993,13,6,1,1,20,0,58,2.89401,Smith,2,1,518,L,576,1,,72149,44,0.899772,395,439,8,0.926605,101,109,6,0.785714,22,28
8467511,Antero Niittymaki,SJS,G,24,0.89593,12,7,3,0,22,0,64,2.7148,Niittymaki,2,0,551,L,615,0,,84868,44,0.914062,468,512,19,0.781609,68,87,1,0.9375,15,16
8471227,Devan Dubnyk,EDM,G,35,0.91568,12,13,8,0,33,0,93,2.70733,Dubnyk,2,0,1010,L,1103,2,,123664,68,0.920745,790,858,25,0.888888,200,225,0,1.0,20,20
8460612,Marty Turco,CHI,G,29,0.89737,11,11,3,0,27,0,82,3.01646,Turco,6,0,717,L,799,1,,97863,59,0.905296,564,623,22,0.856209,131,153,1,0.956521,22,23
8462044,Jean-Sebastien Giguere,TOR,G,33,0.89961,11,11,4,0,26,0,78,2.86586,Giguere,4,0,699,L,777,0,,97981,57,0.910094,577,634,20,0.83471,101,121,1,0.954545,21,22
8471695,Tuukka Rask,BOS,G,29,0.91801,11,14,2,0,27,0,71,2.67187,Rask,2,0,795,L,866,2,,95663,53,0.924715,651,704,16,0.875968,113,129,2,0.939393,31,33
8473541,Jonathan Bernier,LAK,G,25,0.91257,11,8,3,0,22,0,57,2.4814,Bernier,0,0,595,L,652,3,,82695,43,0.919925,494,537,12,0.884615,92,104,2,0.818181,9,11
8473575,Semyon Varlamov,WSH,G,27,0.92358,11,9,5,0,25,0,58,2.23069,Varlamov,2,0,701,L,759,2,,93603,43,0.929623,568,611,14,0.892307,116,130,1,0.944444,17,18
8474765,Anders Lindback,NSH,G,22,0.91493,11,5,2,0,18,0,49,2.59935,Lindback,0,0,527,L,576,2,,67863,34,0.93047,455,489,14,0.818181,63,77,1,0.9,9,10
8459140,Nikolai Khabibulin,EDM,G,47,0.88984,10,32,4,0,46,0,153,3.39863,Khabibulin,12,0,1236,L,1389,2,,162065,103,0.905243,984,1087,48,0.814671,211,259,2,0.953488,41,43
8464999,Mathieu Garon,CBJ,G,36,0.90078,10,14,6,1,29,0,88,2.72445,Garon,2,1,799,R,887,3,,116280,61,0.912732,638,699,24,0.855421,142,166,3,0.863636,19,22
8474651,Braden Holtby,WSH,G,14,0.93373,10,2,2,1,12,0,22,1.79351,Holtby,0,1,310,L,332,2,,44159,19,0.929889,252,271,3,0.942307,49,52,0,1.0,9,9
8470147,Curtis McElhinney,"ANA,OTT",G,28,0.89736,9,13,1,1,22,0,74,3.18309,McElhinney,0,1,647,L,721,2,,83692,56,0.901234,511,567,17,0.879432,124,141,1,0.923076,12,13
8471219,Al Montoya,NYI,G,20,0.92136,9,5,5,1,18,0,46,2.39213,Montoya,2,1,539,L,585,1,,69227,34,0.928721,443,477,11,0.88172,82,93,1,0.933333,14,15
8473523,Jhonas Enroth,BUF,G,14,0.90716,9,2,2,0,13,0,35,2.72939,Enroth,0,0,342,L,377,1,,46164,25,0.919093,284,309,7,0.87931,51,58,3,0.7,7,10
8462047,Martin Biron,NYR,G,17,0.92253,8,6,0,0,15,0,33,2.13477,Biron,0,0,393,L,426,0,,55650,27,0.924369,330,357,4,0.929824,53,57,2,0.833333,10,12
8466339,Scott Clemmensen,FLA,G,31,0.91116,8,11,7,1,25,0,74,2.61782,Clemmensen,2,1,759,L,833,1,,101764,55,0.918032,616,671,17,0.86923,113,130,2,0.9375,30,32
8467453,Andrew Raycroft,DAL,G,19,0.91031,8,5,0,0,14,0,40,2.83297,Raycroft,0,0,406,L,446,2,,50830,33,0.91081,337,370,5,0.918032,56,61,2,0.866666,13,15
8468481,Rick DiPietro,NYI,G,26,0.88615,8,14,4,1,26,0,88,3.44374,DiPietro,25,1,685,R,773,1,,91993,67,0.888146,532,599,19,0.868055,125,144,2,0.933333,28,30
8469152,Ty Conklin,STL,G,25,0.88144,8,8,4,0,20,0,69,3.22066,Conklin,4,0,513,L,582,2,,77127,52,0.89144,427,479,17,0.826086,76,92,0,1.0,11,11
8467391,Jason LaBarbera,PHX,G,17,0.90926,7,6,3,0,15,0,48,3.26296,LaBarbera,2,0,481,L,529,2,,52958,31,0.925659,386,417,16,0.84,84,100,1,0.916666,11,12
8469548,Ray Emery,ANA,G,10,0.92647,7,2,0,0,9,0,20,2.27574,Emery,0,0,252,L,272,0,,31638,14,0.934883,201,215,6,0.88,44,50,0,1.0,7,7
8467913,Alex Auld,MTL,G,16,0.91383,6,2,2,1,12,0,33,2.64499,Auld,2,1,350,L,383,0,,44915,26,0.913043,273,299,6,0.918918,68,74,1,0.9,9,10
8475361,Jonas Gustavsson,TOR,G,23,0.89032,6,13,2,0,21,0,68,3.28471,Gustavsson,0,0,552,L,620,0,,74527,46,0.909803,464,510,19,0.78409,69,88,3,0.863636,19,22
8458568,Chris Osgood,DET,G,11,0.90268,5,3,2,0,10,0,29,2.76776,Osgood,4,0,269,L,298,0,,37720,21,0.904545,199,220,7,0.892307,58,65,1,0.923076,12,13
8469732,Joey MacDonald,DET,G,15,0.91666,5,5,3,0,9,0,31,2.58028,MacDonald,0,0,341,L,372,1,,43251,22,0.928802,287,309,8,0.843137,43,51,1,0.916666,11,12
8469461,Pascal Leclaire,OTT,G,14,0.90792,4,7,1,0,13,0,36,2.83074,Leclaire,0,0,355,L,391,0,,45783,25,0.914383,267,292,10,0.88764,79,89,1,0.9,9,10
8474690,Kevin Poulin,NYI,G,10,0.92366,4,2,1,0,7,0,20,2.44241,Poulin,0,0,242,L,262,0,,29479,19,0.921487,223,242,1,0.941176,16,17,0,1.0,3,3
8475431,Henrik Karlsson,CGY,G,17,0.90792,4,5,6,0,11,0,36,2.57895,Karlsson,0,0,355,L,391,0,,50253,30,0.905362,287,317,5,0.921875,59,64,1,0.9,9,10
8469675,Martin Gerber,EDM,G,3,0.95789,3,0,0,1,3,0,4,1.29729,Gerber,0,1,91,L,95,0,,11100,3,0.960526,73,76,1,0.90909,10,11,0,1.0,8,8
8471251,Justin Peters,CAR,G,12,0.87463,3,5,1,0,8,0,43,3.97974,Peters,4,0,300,L,343,0,,38897,29,0.891385,238,267,13,0.796875,51,64,1,0.916666,11,12
8471750,Ben Bishop,STL,G,7,0.8988,3,4,0,0,5,0,17,2.7656,Bishop,0,0,151,L,168,1,,22129,14,0.9,126,140,3,0.88,22,25,0,1.0,3,3
8471418,Anton Khudobin,MIN,G,4,0.94186,2,1,0,0,3,0,5,1.58954,Khudobin,0,0,81,L,86,1,,11324,3,0.953846,62,65,2,0.882352,15,17,0,1.0,4,4
8473638,Cedrick Desjardins,TBL,G,2,0.96825,2,0,0,0,2,0,2,0.99736,Desjardins,0,0,61,R,63,0,,7219,2,0.956521,44,46,0,1.0,10,10,0,1.0,7,7
8475156,Mikko Koskinen,NYI,G,4,0.87288,2,1,0,0,4,0,15,4.33004,Koskinen,0,0,103,L,118,0,,12471,12,0.866666,78,90,3,0.884615,23,26,0,1.0,2,2
8468038,Michael Leighton,PHI,G,1,0.88888,1,0,0,0,1,0,4,4.01449,Leighton,0,0,32,L,36,0,,3587,2,0.928571,26,28,2,0.75,6,8,0,,0,0
8471774,Alex Stalock,SJS,G,1,1.0,1,0,0,0,0,0,0,0.0,Stalock,0,0,9,L,9,0,,1787,0,1.0,4,4,0,1.0,5,5,0,,0,0
8474855,Nathan Lawson,NYI,G,10,0.893,1,4,2,0,7,0,26,4.05915,Lawson,0,0,217,L,243,0,,23059,20,0.895833,172,192,4,0.902439,37,41,2,0.8,8,10
8475215,Robin Lehner,OTT,G,8,0.88764,1,4,0,0,5,0,20,3.52043,Lehner,2,0,158,L,178,0,,20452,15,0.889705,121,136,5,0.868421,33,38,0,1.0,4,4
8459579,Patrick Lalime,BUF,G,7,0.88957,0,5,0,1,4,0,18,2.95553,Lalime,0,1,145,L,163,0,,21925,13,0.902255,120,133,3,0.888888,24,27,2,0.333333,1,3
8470093,Mike McKenna,NJD,G,2,0.89285,0,1,0,0,1,0,6,3.05429,McKenna,0,0,50,R,56,0,,7072,4,0.914893,43,47,2,0.75,6,8,0,1.0,1,1
8470263,David Leneveu,CBJ,G,1,0.83333,0,0,0,0,0,0,2,6.0,Leneveu,0,0,10,L,12,0,,1200,2,0.777777,7,9,0,1.0,3,3,0,,0,0
8470800,Mike Brodeur,OTT,G,4,0.83333,0,1,0,0,1,0,7,4.33809,Brodeur,0,0,35,L,42,0,,5809,6,0.806451,25,31,1,0.9,9,10,0,1.0,1,1
8473434,Chad Johnson,NYR,G,1,0.81818,0,0,0,0,0,0,2,6.0,Johnson,0,0,9,L,11,0,,1200,2,0.8,8,10,0,1.0,1,1,0,,0,0
8473532,Mark Dekanich,NSH,G,1,0.88,0,0,0,0,0,0,3,3.6012,Dekanich,0,0,22,L,25,0,,2999,2,0.9,18,20,1,0.8,4,5,0,,0,0
8473614,Richard Bachman,DAL,G,1,1.0,0,0,0,0,0,0,0,0.0,Bachman,0,0,4,L,4,0,,575,0,1.0,1,1,0,1.0,3,3,0,,0,0
8474194,Timo Pielmeier,ANA,G,1,0.58333,0,0,0,0,0,0,5,7.5,Pielmeier,0,0,7,L,12,0,,2400,2,0.777777,7,9,2,0.0,0,2,1,0.0,0,1
8474488,Matt Climie,PHX,G,1,0.9375,0,0,0,0,0,0,1,1.85185,Climie,0,0,15,L,16,0,,1944,1,0.916666,11,12,0,1.0,1,1,0,1.0,3,3
8474591,Tom McCollum,DET,G,1,0.625,0,0,0,0,0,0,3,12.3147,McCollum,0,0,5,L,8,0,,877,2,0.666666,4,6,1,0.0,0,1,0,1.0,1,1
8474593,Jacob Markstrom,FLA,G,1,0.85714,0,1,0,0,0,0,2,3.01381,Markstrom,0,0,12,L,14,0,,2389,0,1.0,7,7,2,0.714285,5,7,0,,0,0
8474771,Peter Mannino,ATL,G,2,0.86111,0,0,0,0,0,0,5,4.12182,Mannino,0,0,31,L,36,0,,4367,4,0.870967,27,31,1,0.75,3,4,0,1.0,1,1
