playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,savePct,wins,losses,otLosses,assists,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,lastName,penaltyMinutes,points,saves,shootsCatches,shotsAgainst,shutouts,ties,timeOnIce,evGoalsAgainst,evSavePct,evSaves,evShotsAgainst,ppGoalsAgainst,ppSavePct,ppSaves,ppShotsAgainst,shGoalsAgainst,shSavePct,shSaves,shShotsAgainst
8475311,Darcy Kuemper,ARI,G,55,0.92486,27,20,8,2,55,0,126,2.32525,Kuemper,14,2,1551,L,1677,5,,195075,104,0.92676,1316,1420,20,0.897435,175,195,2,0.967741,60,62
8479496,David Rittich,CGY,G,45,0.91123,27,9,5,0,42,0,109,2.61251,Rittich,4,0,1119,L,1228,1,,150200,79,0.922549,941,1020,25,0.845679,137,162,5,0.891304,41,46
8476434,John Gibson,ANA,G,58,0.91675,26,22,8,0,57,0,153,2.83943,Gibson,2,0,1685,L,1838,2,,193982,113,0.923129,1357,1470,37,0.885093,285,322,3,0.934782,43,46
8475156,Mikko Koskinen,EDM,G,55,0.90586,25,21,6,2,51,0,146,2.92795,Koskinen,2,2,1405,L,1551,4,,179511,113,0.913076,1187,1300,32,0.853881,187,219,1,0.96875,31,32
8475215,Robin Lehner,NYI,G,46,0.9297,25,13,5,1,43,0,93,2.13317,Lehner,0,1,1230,L,1323,6,,156949,73,0.934056,1034,1107,20,0.888268,159,179,0,1.0,37,37
8476412,Jordan Binnington,STL,G,32,0.92688,24,5,1,0,30,0,59,1.88657,Binnington,0,0,748,L,807,5,,112585,44,0.936046,644,688,13,0.87,87,100,2,0.894736,17,19
8469608,Mike Smith,CGY,G,42,0.89803,23,16,2,3,40,0,109,2.72464,Smith,2,3,960,L,1069,2,,144019,82,0.907239,802,884,25,0.823943,117,142,2,0.953488,41,43
8470657,Jimmy Howard,DET,G,55,0.90871,23,22,5,1,52,0,156,3.06612,Howard,2,1,1553,L,1709,0,,183163,110,0.922915,1317,1427,41,0.827004,196,237,5,0.888888,40,45
8471306,Thomas Greiss,NYI,G,43,0.92658,23,14,2,1,39,0,87,2.27579,Greiss,4,1,1098,L,1185,5,,137622,62,0.936991,922,984,24,0.857988,145,169,1,0.96875,31,32
8475852,Petr Mrazek,CAR,G,40,0.91394,23,14,3,1,40,0,95,2.38808,Mrazek,6,1,1009,L,1104,4,,143211,65,0.929347,855,920,25,0.831081,123,148,5,0.861111,31,36
8470860,Jaroslav Halak,BOS,G,40,0.92227,22,11,4,4,37,0,90,2.33956,Halak,0,4,1068,L,1158,5,,138487,60,0.935622,872,932,27,0.848314,151,178,3,0.9375,45,48
8475839,Louis Domingue,TBL,G,26,0.90763,21,5,0,1,26,0,75,2.88347,Domingue,4,1,737,R,812,0,,93637,57,0.912977,598,655,16,0.873015,110,126,2,0.935483,29,31
8470147,Curtis McElhinney,CAR,G,33,0.91219,20,11,2,0,33,0,85,2.57899,McElhinney,0,0,883,L,968,2,,118651,68,0.917073,752,820,15,0.868421,99,114,2,0.941176,32,34
8473575,Semyon Varlamov,COL,G,49,0.90909,20,19,9,0,49,0,136,2.87404,Varlamov,2,0,1360,L,1496,2,,170352,100,0.916317,1095,1195,34,0.873134,234,268,2,0.939393,31,33
8474596,Jake Allen,STL,G,46,0.90524,19,17,8,0,45,0,121,2.82715,Allen,0,0,1156,L,1277,3,,154077,93,0.912264,967,1060,24,0.87027,161,185,4,0.875,28,32
8466141,Roberto Luongo,FLA,G,43,0.89875,18,16,5,1,40,0,122,3.11936,Luongo,0,1,1083,L,1205,1,,140798,99,0.905982,954,1053,14,0.872727,96,110,9,0.785714,33,42
8468685,Henrik Lundqvist,NYR,G,52,0.907,18,23,10,3,52,0,158,3.06907,Lundqvist,0,3,1541,L,1699,0,,185333,113,0.919112,1284,1397,43,0.834615,217,260,2,0.95238,40,42
8475622,Carter Hutton,BUF,G,50,0.90785,18,25,5,1,48,0,142,3.0004,Hutton,2,1,1399,L,1541,0,,170377,116,0.911179,1190,1306,23,0.882653,173,196,3,0.923076,36,39
8475831,Philipp Grubauer,COL,G,37,0.9169,18,9,5,0,33,0,89,2.6426,Grubauer,0,0,982,L,1071,3,,121244,64,0.926096,802,866,23,0.866279,149,172,2,0.939393,31,33
8467950,Craig Anderson,OTT,G,50,0.90274,17,27,4,2,47,0,163,3.51143,Anderson,0,2,1513,L,1676,2,,167111,133,0.905203,1270,1403,27,0.881578,201,228,3,0.933333,42,45
8477424,Juuse Saros,NSH,G,31,0.91494,17,10,2,0,27,0,74,2.61759,Saros,0,0,796,L,870,3,,101773,58,0.92,667,725,15,0.880952,111,126,1,0.947368,18,19
8470320,Cam Ward,CHI,G,33,0.89667,16,12,4,1,29,0,115,3.66621,Ward,4,1,998,L,1113,0,,112923,82,0.912111,851,933,31,0.793333,119,150,2,0.933333,28,30
8471418,Anton Khudobin,DAL,G,41,0.92288,16,17,5,0,37,0,95,2.56814,Khudobin,2,0,1137,L,1232,2,,133170,71,0.92998,943,1014,23,0.876344,163,186,1,0.96875,31,32
8471734,Jonathan Quick,LAK,G,46,0.88788,16,23,7,2,46,0,149,3.37668,Quick,6,2,1180,L,1329,2,,158854,114,0.898666,1011,1125,28,0.825,132,160,7,0.840909,37,44
8477831,Pheonix Copley,WSH,G,27,0.90463,16,7,3,1,24,0,74,2.90398,Copley,0,1,702,L,776,1,,91736,57,0.912037,591,648,15,0.857142,90,105,2,0.913043,21,23
8479394,Carter Hart,PHI,G,31,0.917,16,13,1,0,30,0,81,2.83065,Hart,0,0,895,L,976,0,,103015,71,0.916273,777,848,9,0.90625,87,96,1,0.96875,31,32
8476234,Keith Kinkaid,NJD,G,41,0.89141,15,18,6,0,38,0,129,3.36234,Kinkaid,0,0,1059,L,1188,3,,138118,103,0.896793,895,998,22,0.84507,120,142,4,0.916666,44,48
8476999,Linus Ullmark,BUF,G,37,0.90488,15,14,5,1,34,0,109,3.11117,Ullmark,0,1,1037,L,1146,2,,126126,87,0.912298,905,992,18,0.856,107,125,4,0.862068,25,29
8479193,Casey DeSmith,PIT,G,36,0.91603,15,11,5,0,30,0,89,2.74754,DeSmith,2,0,971,L,1060,3,,116613,64,0.928331,829,893,17,0.87218,116,133,8,0.764705,26,34
8470645,Corey Crawford,CHI,G,39,0.90816,14,18,5,4,39,0,108,2.92835,Crawford,0,4,1068,L,1176,2,,132771,85,0.912909,891,976,21,0.88,154,175,2,0.92,23,25
8475195,Anders Nilsson,"VAN,OTT",G,36,0.90801,14,19,1,1,34,0,101,2.97087,Nilsson,0,1,997,L,1098,2,,122388,76,0.918191,853,929,21,0.842105,112,133,4,0.888888,32,36
8480382,Alexandar Georgiev,NYR,G,33,0.9139,14,13,4,2,30,0,91,2.91329,Georgiev,2,2,966,L,1057,2,,112450,75,0.91399,797,872,14,0.9125,146,160,2,0.92,23,25
8473503,James Reimer,FLA,G,36,0.89989,13,12,5,0,29,0,93,3.09109,Reimer,0,0,836,L,929,0,,108311,72,0.90828,713,785,18,0.837837,93,111,3,0.90909,30,33
8476316,Laurent Brossoit,WPG,G,21,0.92484,13,6,2,0,19,0,49,2.52299,Brossoit,0,0,603,L,652,1,,69917,35,0.934333,498,533,12,0.881188,89,101,2,0.888888,16,18
8470880,Brian Elliott,PHI,G,26,0.90688,11,11,1,1,23,0,69,2.96409,Elliott,2,1,672,L,741,1,,83803,50,0.9183,562,612,16,0.84466,87,103,3,0.884615,23,26
8475660,Cam Talbot,"EDM,PHI",G,35,0.89167,11,17,3,1,32,0,108,3.40109,Talbot,0,1,889,L,997,1,,114316,77,0.908333,763,840,28,0.789473,105,133,3,0.875,21,24
8475789,Jack Campbell,LAK,G,31,0.92781,10,14,1,1,25,0,61,2.29788,Campbell,0,1,784,L,845,2,,95566,48,0.932773,666,714,11,0.902654,102,113,2,0.888888,16,18
8476914,Joonas Korpisalo,CBJ,G,27,0.89708,10,7,3,0,21,0,67,2.95465,Korpisalo,0,0,584,L,651,0,,81634,54,0.906086,521,575,12,0.818181,54,66,1,0.9,9,10
8477180,Aaron Dell,SJS,G,25,0.8858,10,8,4,0,20,0,70,3.17392,Dell,0,0,543,L,613,2,,79397,51,0.898608,452,503,17,0.797619,67,84,2,0.923076,24,26
8478406,Mackenzie Blackwood,NJD,G,23,0.91778,10,10,0,0,21,0,55,2.61103,Blackwood,0,0,614,L,669,2,,75832,46,0.918149,516,562,9,0.892857,75,84,0,1.0,23,23
8473541,Jonathan Bernier,DET,G,35,0.90439,9,18,5,0,30,0,98,3.16146,Bernier,0,0,927,L,1025,1,,111594,84,0.90389,790,874,13,0.899224,116,129,1,0.954545,21,22
8468011,Ryan Miller,ANA,G,20,0.91176,8,7,2,0,17,0,51,2.75974,Miller,0,0,527,L,578,1,,66528,34,0.927505,435,469,13,0.865979,84,97,4,0.666666,8,12
8474550,Antti Niemi,MTL,G,17,0.88682,8,6,2,1,17,0,61,3.77786,Niemi,0,1,478,L,539,0,,58128,43,0.902934,400,443,17,0.797619,67,84,1,0.916666,11,12
8476343,Garret Sparks,TOR,G,20,0.90202,8,9,1,0,17,0,58,3.15017,Sparks,0,0,534,L,592,1,,66282,50,0.905838,481,531,6,0.869565,40,46,2,0.866666,13,15
8476876,Malcolm Subban,VGK,G,21,0.90196,8,10,2,0,20,0,60,2.9345,Subban,4,0,552,L,612,1,,73607,46,0.912213,478,524,14,0.81081,60,74,0,1.0,14,14
8478499,Adin Hill,ARI,G,13,0.90062,7,5,0,0,11,0,32,2.75723,Hill,0,0,290,L,322,1,,41781,27,0.900369,244,271,5,0.878048,36,41,0,1.0,10,10
8471239,Cory Schneider,NJD,G,26,0.9025,6,13,4,0,23,0,70,3.0617,Schneider,0,0,648,L,718,1,,82307,58,0.904918,552,610,9,0.891566,74,83,3,0.88,22,25
8471774,Alex Stalock,MIN,G,21,0.89904,6,8,3,2,16,0,53,2.98563,Stalock,4,2,472,L,525,0,,63906,38,0.909952,384,422,15,0.827586,72,87,0,1.0,16,16
8480420,Collin Delia,CHI,G,16,0.90825,6,4,3,0,14,0,50,3.60989,Delia,0,0,495,L,545,0,,49863,39,0.915766,424,463,11,0.853333,64,75,0,1.0,7,7
8477293,Antti Raanta,ARI,G,12,0.90598,5,6,0,1,12,0,33,2.88167,Raanta,0,1,318,L,351,0,,41226,22,0.923076,264,286,6,0.888888,48,54,5,0.545454,6,11
8477361,Calvin Petersen,LAK,G,11,0.92394,5,4,1,0,10,0,27,2.60575,Petersen,0,0,328,R,355,1,,37302,14,0.95053,269,283,12,0.793103,46,58,1,0.928571,13,14
8475717,Calvin Pickard,"PHI,ARI",G,17,0.875,4,6,2,0,12,0,48,3.85645,Pickard,2,0,336,L,384,1,,44808,34,0.890675,277,311,12,0.803278,49,61,2,0.833333,10,12
8476932,Anthony Stolarz,"PHI,EDM",G,18,0.90059,4,5,3,0,12,0,50,3.45456,Stolarz,0,0,453,L,503,1,,52105,38,0.911007,389,427,9,0.85,51,60,3,0.8125,13,16
8477967,Thatcher Demko,VAN,G,9,0.91319,4,3,1,1,8,0,25,2.80819,Demko,0,1,263,L,288,0,,32049,21,0.915322,227,248,4,0.891891,33,37,0,1.0,3,3
8478470,Samuel Montembeault,FLA,G,11,0.89361,4,3,2,1,10,0,30,3.04362,Montembeault,0,1,252,L,282,0,,35484,25,0.89754,219,244,5,0.814814,22,27,0,1.0,11,11
8474636,Michael Hutchinson,"FLA,TOR",G,9,0.88702,3,4,2,0,8,0,27,3.26503,Hutchinson,0,0,212,R,239,1,,29770,20,0.900497,181,201,6,0.8125,26,32,1,0.833333,5,6
8473434,Chad Johnson,"STL,ANA",G,19,0.87931,2,11,0,0,11,0,49,3.62746,Johnson,0,0,357,L,406,1,,48629,39,0.879629,285,324,8,0.878787,58,66,2,0.875,14,16
8474152,Scott Darling,CAR,G,8,0.88412,2,4,2,0,8,0,27,3.3363,Darling,0,0,206,L,233,0,,29134,23,0.886699,180,203,4,0.818181,18,22,0,1.0,8,8
8475277,Edward Pasquale,TBL,G,3,0.88235,2,1,0,0,3,0,12,3.95676,Pasquale,0,0,90,L,102,0,,10918,12,0.869565,80,92,0,1.0,9,9,0,1.0,1,1
8470093,Mike McKenna,"OTT,PHI",G,11,0.8924,1,5,1,0,7,0,34,3.99022,McKenna,0,0,282,R,316,0,,30675,30,0.881889,224,254,4,0.914893,43,47,0,1.0,15,15
8473607,Michal Neuvirth,PHI,G,7,0.85869,1,4,1,0,6,0,26,4.26656,Neuvirth,0,0,158,L,184,0,,21938,20,0.864864,128,148,6,0.8,24,30,0,1.0,6,6
8477968,Alex Nedeljkovic,CAR,G,1,0.92307,1,0,0,0,1,0,2,2.0,Nedeljkovic,0,0,24,L,26,0,,3600,2,0.913043,21,23,0,1.0,3,3,0,,0,0
8479292,Charlie Lindgren,MTL,G,1,0.89795,1,0,0,0,1,0,5,4.61538,Lindgren,0,0,44,R,49,0,,3900,5,0.888888,40,45,0,1.0,4,4,0,,0,0
8479294,Kevin Boyle,ANA,G,5,0.92805,1,3,0,0,4,0,10,2.16723,Boyle,0,0,129,L,139,1,,16611,7,0.939655,109,116,3,0.857142,18,21,0,1.0,2,2
8469514,Peter Budaj,LAK,G,3,0.81818,0,1,0,0,1,0,6,5.01742,Budaj,0,0,27,L,33,0,,4305,4,0.826086,19,23,2,0.777777,7,9,0,1.0,1,1
8473614,Richard Bachman,VAN,G,1,0.7931,0,1,0,0,1,0,6,6.0,Bachman,0,0,23,L,29,0,,3600,4,0.84,21,25,2,0.333333,1,3,0,1.0,1,1
8476444,Christopher Gibson,NYI,G,2,0.94117,0,0,0,0,0,0,1,1.5,Gibson,0,0,16,L,17,0,,2400,1,0.933333,14,15,0,1.0,2,2,0,,0,0
8476509,Maxime Lagace,VGK,G,1,0.87096,0,1,0,0,1,0,4,4.03248,Lagace,0,0,27,L,31,0,,3571,4,0.846153,22,26,0,1.0,5,5,0,,0,0
8477237,Mike Condon,OTT,G,2,0.8,0,2,0,0,2,0,8,6.37873,Condon,0,0,32,L,40,0,,4515,6,0.823529,28,34,1,0.666666,2,3,1,0.666666,2,3
8477405,Marcus Hogberg,OTT,G,4,0.88429,0,2,1,0,4,0,14,4.08759,Hogberg,0,0,107,L,121,0,,12330,10,0.904761,95,105,3,0.75,9,12,1,0.75,3,4
8477465,Tristan Jarry,PIT,G,2,0.88709,0,1,1,0,2,0,7,3.49854,Jarry,0,0,55,L,62,0,,7203,7,0.887096,55,62,0,,0,0,0,,0,0
8477480,Eric Comrie,WPG,G,1,0.82142,0,1,0,0,1,0,5,5.00974,Comrie,0,0,23,L,28,0,,3593,5,0.814814,22,27,0,,0,0,0,1.0,1,1
8478916,Joey Daccord,OTT,G,1,0.875,0,1,0,0,1,0,5,5.0,Daccord,0,0,35,L,40,0,,3600,3,0.914285,32,35,2,0.333333,1,3,0,1.0,2,2
8479016,Landon Bow,DAL,G,2,0.94736,0,0,0,0,0,0,1,1.03004,Bow,0,0,18,L,19,0,,3495,1,0.944444,17,18,0,1.0,1,1,0,,0,0
8479312,Alex Lyon,PHI,G,2,0.80645,0,1,0,0,1,0,6,5.08354,Lyon,0,0,25,L,31,0,,4249,5,0.782608,18,23,1,0.8,4,5,0,1.0,3,3
8480022,Michael DiPietro,VAN,G,1,0.70833,0,1,0,0,1,0,7,7.0,DiPietro,0,0,17,L,24,0,,3600,7,0.65,13,20,0,1.0,3,3,0,1.0,1,1
8480112,Hunter Miska,ARI,G,1,0.88888,0,0,0,0,0,0,1,3.28467,Miska,0,0,8,L,9,0,,1096,1,0.888888,8,9,0,,0,0,0,,0,0
8480363,Kaden Fulcher,DET,G,1,0.81818,0,0,0,0,0,0,2,4.40906,Fulcher,0,0,9,L,11,0,,1633,1,0.9,9,10,1,0.0,0,1,0,,0,0
8480925,Pavel Francouz,COL,G,2,0.94285,0,2,0,0,0,0,2,1.96131,Francouz,0,0,33,R,35,0,,3671,2,0.931034,27,29,0,1.0,4,4,0,1.0,2,2
