playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,savePct,wins,losses,otLosses,assists,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,lastName,penaltyMinutes,points,saves,shootsCatches,shotsAgainst,shutouts,ties,timeOnIce,evGoalsAgainst,evSavePct,evSaves,evShotsAgainst,ppGoalsAgainst,ppSavePct,ppSaves,ppShotsAgainst,shGoalsAgainst,shSavePct,shSaves,shShotsAgainst
8468011,Ryan Miller,BUF,G,40,0.91496,17,17,5,0,39,0,108,2.81465,Miller,2,0,1162,L,1270,0,,138134,73,0.927865,939,1012,31,0.862222,194,225,4,0.878787,29,33
8469548,Ray Emery,CHI,G,21,0.92173,17,1,0,0,19,0,36,1.93548,Emery,0,0,424,L,460,3,,66960,28,0.926701,354,382,6,0.90625,58,64,2,0.857142,12,14
8471239,Cory Schneider,VAN,G,30,0.92694,17,9,4,1,30,0,61,2.11155,Schneider,0,1,774,L,835,5,,103999,47,0.931386,638,685,13,0.898437,115,128,1,0.954545,21,22
8469608,Mike Smith,PHX,G,34,0.91044,15,12,5,0,34,0,84,2.57728,Smith,0,0,854,L,938,5,,117333,59,0.923673,714,773,24,0.830985,118,142,1,0.956521,22,23
8470140,Kari Lehtonen,DAL,G,36,0.91619,15,14,3,2,35,0,88,2.65836,Lehtonen,0,2,962,L,1050,1,,119171,63,0.924096,767,830,23,0.878947,167,190,2,0.933333,28,30
8471469,Pekka Rinne,NSH,G,43,0.91008,15,16,8,1,42,0,99,2.43067,Rinne,8,1,1002,L,1101,5,,146626,68,0.927427,869,937,27,0.817567,121,148,4,0.75,12,16
8473972,Jonas Hiller,ANA,G,26,0.91259,15,6,4,1,25,0,59,2.36265,Hiller,2,1,616,R,675,1,,89899,34,0.935727,495,529,22,0.832061,109,131,3,0.8,12,15
8476839,Viktor Fasth,ANA,G,25,0.92133,15,6,2,0,23,0,52,2.18441,Fasth,0,0,609,L,661,4,,85698,42,0.925663,523,565,8,0.9,72,80,2,0.875,14,16
8470880,Brian Elliott,STL,G,24,0.90684,14,8,1,0,20,0,49,2.27565,Elliott,0,0,477,L,526,3,,77516,37,0.91741,411,448,11,0.833333,55,66,1,0.916666,11,12
8471227,Devan Dubnyk,EDM,G,38,0.92049,14,16,6,0,37,0,90,2.57026,Dubnyk,0,0,1042,L,1132,2,,126057,71,0.921719,836,907,19,0.907317,186,205,0,1.0,20,20
8455710,Martin Brodeur,NJD,G,29,0.90061,13,9,7,2,29,1,65,2.21925,Brodeur,0,3,589,L,654,2,,105441,43,0.918714,486,529,20,0.81132,86,106,2,0.894736,17,19
8460712,Tomas Vokoun,PIT,G,20,0.91907,13,4,0,2,17,0,42,2.45009,Vokoun,2,2,477,R,519,3,,61712,26,0.940092,408,434,14,0.822784,65,79,2,0.666666,4,6
8467950,Craig Anderson,OTT,G,24,0.94091,12,9,2,0,24,0,40,1.68942,Anderson,0,0,637,L,677,3,,85236,30,0.943181,498,528,10,0.924812,123,133,0,1.0,16,16
8471750,Ben Bishop,"OTT,TBL",G,22,0.92011,11,9,1,0,21,0,56,2.66532,Bishop,2,0,645,L,701,2,,75638,42,0.927461,537,579,14,0.87037,94,108,0,1.0,14,14
8473575,Semyon Varlamov,COL,G,35,0.90268,11,21,3,1,33,0,98,3.01592,Varlamov,0,1,909,L,1007,3,,116979,71,0.910691,724,795,25,0.867724,164,189,2,0.913043,21,23
8474765,Anders Lindback,TBL,G,24,0.90186,10,10,1,1,21,0,63,2.89836,Lindback,0,1,579,L,642,0,,78251,50,0.902723,464,514,10,0.906542,97,107,3,0.857142,18,21
8466141,Roberto Luongo,VAN,G,20,0.90744,9,6,3,0,18,0,51,2.55656,Luongo,0,0,500,L,551,2,,71815,37,0.919565,423,460,13,0.826666,62,75,1,0.9375,15,16
8470320,Cam Ward,CAR,G,17,0.90775,9,6,1,0,16,0,44,2.84038,Ward,0,0,433,L,477,0,,55767,31,0.917333,344,375,12,0.862068,75,87,1,0.933333,14,15
8471418,Anton Khudobin,BOS,G,14,0.9201,9,4,1,0,14,0,31,2.31631,Khudobin,4,0,357,L,388,1,,48180,26,0.916398,285,311,4,0.939393,62,66,1,0.90909,10,11
8473541,Jonathan Bernier,LAK,G,14,0.92156,9,3,1,1,12,0,24,1.87414,Bernier,0,1,282,L,306,1,,46101,17,0.932,233,250,7,0.867924,46,53,0,1.0,3,3
8474596,Jake Allen,STL,G,15,0.90462,9,4,0,0,13,0,33,2.46304,Allen,0,0,313,L,346,1,,48233,26,0.910652,265,291,6,0.869565,40,46,1,0.888888,8,9
8462147,Miikka Kiprusoff,CGY,G,24,0.88153,8,14,2,1,24,0,77,3.43728,Kiprusoff,0,1,573,L,650,0,,80645,62,0.888689,495,557,14,0.829268,68,82,1,0.90909,10,11
8469514,Peter Budaj,MTL,G,13,0.90842,8,1,1,0,10,0,25,2.2849,Budaj,0,0,248,L,273,1,,39389,19,0.912037,197,216,5,0.897959,44,49,1,0.875,7,8
8469732,Joey MacDonald,CGY,G,21,0.90213,8,9,1,0,17,0,55,2.87339,MacDonald,0,0,507,L,562,0,,68908,45,0.904051,424,469,10,0.88372,76,86,0,1.0,7,7
8474593,Jacob Markstrom,FLA,G,23,0.90072,8,14,1,0,23,0,68,3.22338,Markstrom,0,0,617,L,685,0,,75945,51,0.912068,529,580,17,0.813186,74,91,0,1.0,14,14
8473461,Steve Mason,"CBJ,PHI",G,20,0.91622,7,8,1,1,17,0,47,2.58679,Mason,0,1,514,R,561,0,,65409,42,0.911205,431,473,5,0.935897,73,78,0,1.0,10,10
8475681,Ben Scrivens,TOR,G,20,0.91512,7,9,0,0,17,0,46,2.69307,Scrivens,6,0,496,L,542,2,,61491,36,0.920177,415,451,10,0.871794,68,78,0,1.0,13,13
8460704,Johan Hedberg,NJD,G,19,0.88275,6,10,3,1,19,0,51,2.76106,Hedberg,4,1,384,L,435,1,,66496,35,0.901408,320,355,12,0.809523,51,63,4,0.764705,13,17
8468540,Dan Ellis,CAR,G,19,0.9063,6,8,2,2,16,0,52,3.12917,Ellis,0,2,503,L,555,1,,59824,37,0.919913,425,462,14,0.835294,71,85,1,0.875,7,8
8470860,Jaroslav Halak,STL,G,16,0.8986,6,5,1,1,15,0,29,2.14131,Halak,0,1,257,L,286,3,,48755,21,0.911016,215,236,6,0.860465,37,43,2,0.714285,5,7
8473614,Richard Bachman,DAL,G,13,0.88541,6,5,0,0,8,0,33,3.25212,Bachman,0,0,255,L,288,0,,36530,24,0.894736,204,228,8,0.857142,48,56,1,0.75,3,4
8462044,Jean-Sebastien Giguere,COL,G,18,0.90831,5,4,4,0,14,0,43,2.84193,Giguere,4,0,426,L,469,0,,54470,33,0.914728,354,387,9,0.88,66,75,1,0.857142,6,7
8464999,Mathieu Garon,TBL,G,18,0.89695,5,9,2,0,16,0,44,2.90088,Garon,0,0,383,R,427,0,,54604,32,0.912568,334,366,11,0.807017,46,57,1,0.75,3,4
8475215,Robin Lehner,OTT,G,12,0.93632,5,3,4,0,12,0,27,2.20468,Lehner,0,0,397,L,424,0,,44088,23,0.934844,330,353,3,0.95,57,60,1,0.90909,10,11
8459140,Nikolai Khabibulin,EDM,G,12,0.92287,4,6,1,0,11,0,29,2.54528,Khabibulin,0,0,347,L,376,1,,41017,21,0.933962,297,318,8,0.843137,43,51,0,1.0,7,7
8460535,Jose Theodore,FLA,G,15,0.89258,4,6,3,0,14,0,42,3.28781,Theodore,2,0,349,R,391,0,,45988,32,0.901234,292,324,10,0.833333,50,60,0,1.0,7,7
8467391,Jason LaBarbera,PHX,G,15,0.92344,4,6,2,0,10,0,32,2.64493,LaBarbera,0,0,386,L,418,0,,43555,26,0.924637,319,345,6,0.913043,63,69,0,1.0,4,4
8471251,Justin Peters,CAR,G,19,0.8913,4,11,1,0,16,0,55,3.45766,Peters,0,0,451,L,506,1,,57264,44,0.893462,369,413,9,0.884615,69,78,2,0.866666,13,15
8473523,Jhonas Enroth,BUF,G,12,0.91867,4,4,1,0,9,0,27,2.59851,Enroth,0,0,305,L,332,1,,37406,19,0.930909,256,275,5,0.878048,36,41,3,0.8125,13,16
8473607,Michal Neuvirth,WSH,G,13,0.91008,4,5,2,0,12,0,33,2.73808,Neuvirth,0,0,334,L,367,0,,43388,24,0.916955,265,289,9,0.876712,64,73,0,1.0,5,5
8466339,Scott Clemmensen,FLA,G,19,0.8741,3,7,2,0,11,0,53,3.67028,Clemmensen,0,0,368,L,421,0,,51985,42,0.878612,304,346,11,0.840579,58,69,0,1.0,6,6
8471219,Al Montoya,WPG,G,7,0.8988,3,1,0,0,5,0,17,2.90308,Montoya,0,0,151,L,168,1,,21081,13,0.90909,130,143,3,0.863636,19,22,1,0.666666,2,3
8462047,Martin Biron,NYR,G,6,0.91666,2,2,1,0,5,0,13,2.3235,Biron,0,0,143,L,156,0,,20142,10,0.924812,123,133,3,0.842105,16,19,0,1.0,4,4
8473414,Leland Irving,CGY,G,6,0.88281,2,1,1,1,5,0,15,3.33251,Irving,0,1,113,L,128,0,,16204,11,0.88421,84,95,4,0.870967,27,31,0,1.0,2,2
8473434,Chad Johnson,PHX,G,4,0.9537,2,0,2,0,4,0,5,1.21646,Johnson,0,0,103,L,108,1,,14797,2,0.978947,93,95,3,0.75,9,12,0,1.0,1,1
8475361,Jonas Gustavsson,DET,G,7,0.87857,2,2,1,1,4,0,17,2.92054,Gustavsson,2,1,123,L,140,0,,20955,13,0.890756,106,119,4,0.777777,14,18,0,1.0,3,3
8462152,Chris Mason,NSH,G,11,0.87336,1,7,1,0,6,0,29,3.72803,Mason,0,0,200,L,229,0,,28004,22,0.883597,167,189,7,0.820512,32,39,0,1.0,1,1
8470216,Josh Harding,MIN,G,5,0.86301,1,1,0,0,3,0,10,3.24178,Harding,0,0,63,R,73,1,,11105,8,0.864406,51,59,2,0.818181,9,11,0,1.0,3,3
8471186,Yann Danis,EDM,G,3,0.88135,1,0,0,0,0,0,7,3.80952,Danis,0,0,52,L,59,0,,6615,4,0.904761,38,42,2,0.777777,7,9,1,0.875,7,8
8471306,Thomas Greiss,SJS,G,6,0.91503,1,4,0,0,5,0,13,2.53082,Greiss,0,0,140,L,153,1,,18492,10,0.918032,112,122,3,0.869565,20,23,0,1.0,8,8
8471433,Daniel Taylor,CGY,G,2,0.91176,1,1,0,0,2,0,6,3.0,Taylor,0,0,62,L,68,0,,7200,6,0.903225,56,62,0,1.0,4,4,0,1.0,2,2
8474690,Kevin Poulin,NYI,G,5,0.89344,1,3,0,0,4,0,13,3.02775,Poulin,0,0,109,L,122,0,,15457,9,0.90625,87,96,4,0.84,21,25,0,1.0,1,1
8475311,Darcy Kuemper,MIN,G,6,0.91596,1,2,0,0,3,0,10,2.08116,Kuemper,0,0,109,L,119,0,,17298,9,0.915094,97,106,1,0.916666,11,12,0,1.0,1,1
8475852,Petr Mrazek,DET,G,2,0.92156,1,1,0,0,2,0,4,2.01426,Mrazek,0,0,47,L,51,0,,7149,3,0.934782,43,46,1,0.8,4,5,0,,0,0
8476846,Cristopher Nilstorp,DAL,G,5,0.89726,1,3,1,0,5,0,15,3.08959,Nilstorp,0,0,131,R,146,0,,17478,12,0.891891,99,111,3,0.9,27,30,0,1.0,5,5
8462052,Brian Boucher,PHI,G,4,0.8909,0,2,0,0,1,0,6,2.49971,Boucher,0,0,49,L,55,0,,8641,6,0.860465,37,43,0,1.0,11,11,0,1.0,1,1
8468038,Michael Leighton,PHI,G,1,0.80769,0,1,0,0,1,0,5,5.07328,Leighton,0,0,21,L,26,0,,3548,3,0.857142,18,21,2,0.6,3,5,0,,0,0
8468481,Rick DiPietro,NYI,G,3,0.85542,0,3,0,0,3,0,12,4.10022,DiPietro,0,0,71,R,83,0,,10536,11,0.833333,55,66,1,0.9375,15,16,0,1.0,1,1
8471712,Jeff Frazee,NJD,G,1,1.0,0,0,0,0,0,0,0,0.0,Frazee,0,0,3,L,3,0,,1116,0,1.0,3,3,0,,0,0,0,,0,0
8471774,Alex Stalock,SJS,G,2,0.84615,0,0,1,0,0,0,2,2.86966,Stalock,0,0,11,L,13,0,,2509,2,0.818181,9,11,0,1.0,2,2,0,,0,0
8473638,Cedrick Desjardins,TBL,G,3,0.89041,0,3,0,0,2,0,8,2.99812,Desjardins,0,0,65,R,73,0,,9606,6,0.894736,51,57,2,0.833333,10,12,0,1.0,4,4
8475252,Matt Hackett,MIN,G,1,0.84848,0,1,0,0,1,0,5,5.06756,Hackett,0,0,28,L,33,0,,3552,2,0.90909,20,22,3,0.727272,8,11,0,,0,0
8475622,Carter Hutton,CHI,G,1,0.89285,0,1,0,0,1,0,3,3.06469,Hutton,0,0,25,L,28,0,,3524,3,0.869565,20,23,0,1.0,5,5,0,,0,0
8475680,Jussi Rynnas,TOR,G,1,1.0,0,0,0,0,0,0,0,0.0,Rynnas,0,0,6,L,6,0,,620,0,1.0,2,2,0,1.0,3,3,0,1.0,1,1
8475824,Sami Aittokallio,COL,G,1,0.92,0,0,0,0,1,0,2,2.43243,Aittokallio,0,0,23,L,25,0,,2960,1,0.944444,17,18,1,0.833333,5,6,0,1.0,1,1
8475831,Philipp Grubauer,WSH,G,2,0.91525,0,1,0,0,1,0,5,3.57284,Grubauer,0,0,54,L,59,0,,5038,2,0.947368,36,38,2,0.9,18,20,1,0.0,0,1
8476234,Keith Kinkaid,NJD,G,1,0.92307,0,0,0,0,0,0,1,2.33009,Kinkaid,0,0,12,L,13,0,,1545,1,0.916666,11,12,0,1.0,1,1,0,,0,0
