playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,savePct,wins,losses,otLosses,assists,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,lastName,penaltyMinutes,points,saves,shootsCatches,shotsAgainst,shutouts,ties,timeOnIce,evGoalsAgainst,evSavePct,evSaves,evShotsAgainst,ppGoalsAgainst,ppSavePct,ppSaves,ppShotsAgainst,shGoalsAgainst,shSavePct,shSaves,shShotsAgainst
8473575,Semyon Varlamov,COL,G,51,0.91974,24,16,6,0,47,0,128,2.68432,Varlamov,2,0,1467,L,1595,2,,171663,100,0.923017,1199,1299,23,0.907258,225,248,5,0.895833,43,48
8467950,Craig Anderson,OTT,G,58,0.89819,23,25,6,0,55,0,180,3.32253,Anderson,2,0,1588,L,1768,2,,195032,145,0.901561,1328,1473,31,0.8719,211,242,4,0.924528,49,53
8470320,Cam Ward,CAR,G,43,0.90564,23,14,4,0,42,0,112,2.73244,Ward,14,0,1075,L,1187,2,,147560,89,0.91283,932,1021,19,0.864285,121,140,4,0.846153,22,26
8470880,Brian Elliott,PHI,G,43,0.90879,23,11,7,1,42,0,112,2.66455,Elliott,2,1,1116,L,1228,1,,151320,77,0.925242,953,1030,29,0.811688,125,154,6,0.863636,38,44
8474593,Jacob Markstrom,VAN,G,60,0.91174,23,26,7,3,57,0,154,2.70672,Markstrom,4,3,1591,L,1745,2,,204823,112,0.923129,1345,1457,37,0.83913,193,230,5,0.913793,53,58
8470657,Jimmy Howard,DET,G,60,0.9096,22,27,9,1,57,0,160,2.85068,Howard,10,1,1610,L,1770,1,,202057,122,0.916208,1334,1456,36,0.86909,239,275,2,0.948717,37,39
8473503,James Reimer,FLA,G,44,0.9126,22,14,6,1,42,0,120,2.98579,Reimer,4,1,1253,L,1373,4,,144685,95,0.914414,1015,1110,23,0.902542,213,236,2,0.925925,25,27
8477293,Antti Raanta,ARI,G,47,0.93011,21,17,6,0,46,0,97,2.23922,Raanta,0,0,1291,L,1388,3,,155947,73,0.936796,1082,1155,21,0.894472,178,199,3,0.911764,31,34
8470860,Jaroslav Halak,NYI,G,54,0.90768,20,26,6,0,49,0,161,3.19439,Halak,4,0,1583,L,1744,1,,181443,117,0.917605,1303,1420,37,0.862962,233,270,7,0.87037,47,54
8473541,Jonathan Bernier,COL,G,37,0.913,19,13,3,1,34,0,95,2.84803,Bernier,0,1,997,L,1092,2,,120083,67,0.922543,798,865,22,0.89,178,200,6,0.777777,21,27
8466141,Roberto Luongo,FLA,G,35,0.92913,18,11,2,2,33,0,81,2.47206,Luongo,0,2,1062,L,1143,3,,117958,64,0.932631,886,950,16,0.898089,141,157,1,0.972222,35,36
8471239,Cory Schneider,NJD,G,40,0.90716,17,16,6,0,40,0,114,2.93279,Schneider,0,0,1114,L,1228,1,,139935,85,0.914658,911,996,27,0.862244,169,196,2,0.944444,34,36
8475622,Carter Hutton,STL,G,32,0.93086,17,7,3,0,26,0,56,2.08756,Hutton,2,0,754,L,810,3,,96572,43,0.93582,627,670,10,0.909909,101,111,3,0.896551,26,29
8470645,Corey Crawford,CHI,G,28,0.92874,16,9,2,0,27,0,60,2.27344,Crawford,0,0,782,L,842,2,,95010,45,0.93392,636,681,12,0.908396,119,131,3,0.9,27,30
8471418,Anton Khudobin,BOS,G,31,0.91324,16,6,7,2,29,0,76,2.56076,Khudobin,2,2,800,L,876,1,,106843,57,0.917271,632,689,16,0.888888,128,144,3,0.930232,40,43
8471679,Carey Price,MTL,G,49,0.90047,16,26,7,0,48,0,148,3.11075,Price,0,0,1339,L,1487,1,,171277,112,0.908646,1114,1226,33,0.848623,185,218,3,0.930232,40,43
8470140,Kari Lehtonen,DAL,G,37,0.91226,15,14,3,0,30,0,83,2.56133,Lehtonen,4,0,863,L,946,1,,116658,53,0.929427,698,751,25,0.84756,139,164,5,0.838709,26,31
8475831,Philipp Grubauer,WSH,G,35,0.92339,15,10,3,1,28,0,73,2.34877,Grubauer,0,1,880,L,953,3,,111888,52,0.932989,724,776,20,0.870967,135,155,1,0.954545,21,22
8477180,Aaron Dell,SJS,G,29,0.91354,15,5,4,1,22,0,67,2.64111,Dell,0,1,708,L,775,2,,91325,54,0.915625,586,640,12,0.888888,96,108,1,0.962962,26,27
8475215,Robin Lehner,BUF,G,53,0.90833,14,26,9,0,50,0,143,3.00839,Lehner,2,0,1417,L,1560,3,,171121,109,0.914777,1170,1279,27,0.881578,201,228,7,0.867924,46,53
8475852,Petr Mrazek,"DET,PHI",G,39,0.90185,14,13,6,0,33,0,106,3.03333,Mrazek,0,0,974,L,1080,4,,125802,78,0.914473,834,912,25,0.823943,117,142,3,0.884615,23,26
8477465,Tristan Jarry,PIT,G,26,0.90829,14,6,2,2,23,0,63,2.77139,Jarry,4,2,624,L,687,2,,81836,51,0.90909,510,561,11,0.89423,93,104,1,0.954545,21,22
8471306,Thomas Greiss,NYI,G,27,0.89192,13,8,2,0,25,0,95,3.82101,Greiss,0,0,784,L,879,1,,89505,72,0.90204,663,735,20,0.831932,99,119,3,0.88,22,25
8474152,Scott Darling,CAR,G,43,0.88812,13,21,7,0,40,0,131,3.1756,Darling,2,0,1040,L,1171,0,,148507,105,0.896856,913,1018,24,0.8,96,120,2,0.939393,31,33
8476876,Malcolm Subban,VGK,G,22,0.91042,13,4,2,0,19,0,55,2.68252,Subban,2,0,559,L,614,0,,73811,43,0.915187,464,507,11,0.876404,78,89,1,0.944444,17,18
8468011,Ryan Miller,ANA,G,28,0.92828,12,6,6,0,21,0,53,2.34986,Miller,0,0,686,L,739,4,,81196,35,0.941176,560,595,17,0.865079,109,126,1,0.944444,17,18
8475311,Darcy Kuemper,"LAK,ARI",G,29,0.91956,12,7,5,1,25,0,67,2.51898,Kuemper,0,1,766,L,833,4,,95753,50,0.926578,631,681,14,0.885245,108,122,3,0.9,27,30
8470147,Curtis McElhinney,TOR,G,18,0.93371,11,5,1,1,15,0,35,2.14479,McElhinney,0,1,493,L,528,3,,58747,22,0.948598,406,428,12,0.866666,78,90,1,0.9,9,10
8477424,Juuse Saros,NSH,G,26,0.92469,11,5,7,3,23,0,61,2.44543,Saros,0,3,749,L,810,3,,89800,46,0.929984,611,657,14,0.902777,130,144,1,0.888888,8,9
8471774,Alex Stalock,MIN,G,28,0.90978,10,10,4,0,23,0,71,2.84899,Stalock,0,0,716,L,787,1,,89716,51,0.914858,548,599,18,0.88957,145,163,2,0.92,23,25
8473434,Chad Johnson,BUF,G,36,0.89085,10,16,3,0,29,0,105,3.55223,Johnson,0,0,857,L,962,0,,106412,79,0.900753,717,796,23,0.841379,122,145,3,0.857142,18,21
8476341,Anton Forsberg,CHI,G,35,0.9077,10,16,4,1,30,0,85,2.97413,Forsberg,0,1,836,L,921,0,,102887,70,0.909677,705,775,15,0.864864,96,111,0,1.0,35,35
8473607,Michal Neuvirth,PHI,G,22,0.91509,9,7,3,1,18,0,45,2.59936,Neuvirth,0,1,485,L,530,1,,62323,30,0.933628,422,452,12,0.809523,51,63,3,0.8,12,15
8476914,Joonas Korpisalo,CBJ,G,18,0.89716,8,8,1,0,17,0,58,3.31802,Korpisalo,0,0,506,L,564,0,,62929,48,0.897654,421,469,8,0.893333,67,75,2,0.9,18,20
8479496,David Rittich,CGY,G,21,0.90429,8,6,3,0,16,0,49,2.91599,Rittich,14,0,463,L,512,0,,60494,38,0.908433,377,415,10,0.880952,74,84,1,0.923076,12,13
8474550,Antti Niemi,"PIT,FLA,MTL",G,24,0.91126,7,9,4,1,20,0,63,3.11598,Niemi,0,1,647,L,710,1,,72786,40,0.927667,513,553,23,0.835714,117,140,0,1.0,17,17
8475195,Anders Nilsson,VAN,G,27,0.90117,7,14,4,1,24,0,84,3.44336,Nilsson,0,1,766,L,850,2,,87821,60,0.913294,632,692,21,0.835937,107,128,3,0.9,27,30
8475839,Louis Domingue,"ARI,TBL",G,19,0.89446,7,9,1,0,16,0,61,3.40856,Domingue,2,0,517,R,578,0,,64426,42,0.910638,428,470,17,0.819148,77,94,2,0.857142,12,14
8476509,Maxime Lagace,VGK,G,16,0.86744,6,7,1,0,14,0,57,3.9152,Lagace,0,0,373,L,430,0,,52411,42,0.876106,297,339,14,0.839506,68,81,1,0.9,9,10
8479193,Casey DeSmith,PIT,G,14,0.92134,6,4,1,0,11,0,28,2.39948,DeSmith,2,0,328,L,356,1,,42009,19,0.933098,265,284,8,0.833333,40,48,1,0.958333,23,24
8473461,Steve Mason,WPG,G,13,0.90561,5,6,1,1,12,0,37,3.24142,Mason,0,1,355,R,392,1,,41093,27,0.911184,277,304,10,0.870129,67,77,0,1.0,11,11
8475809,Scott Wedgewood,ARI,G,20,0.89267,5,9,4,0,17,0,63,3.44733,Wedgewood,2,0,524,L,587,1,,65790,51,0.901923,469,520,9,0.823529,42,51,3,0.8125,13,16
8477237,Mike Condon,OTT,G,31,0.902,5,17,5,2,26,0,88,3.2464,Condon,0,2,810,L,898,0,,97585,62,0.918528,699,761,24,0.789473,90,114,2,0.913043,21,23
8471219,Al Montoya,"MTL,EDM",G,13,0.89306,4,3,2,2,8,0,37,3.20932,Montoya,0,2,309,L,346,0,,41504,25,0.91554,271,296,11,0.731707,30,41,1,0.888888,8,9
8471715,Ondrej Pavelec,NYR,G,19,0.9098,4,9,1,0,12,0,46,3.05411,Pavelec,2,0,464,L,510,1,,54222,34,0.92056,394,428,9,0.873239,62,71,3,0.727272,8,11
8474667,Harri Sateri,FLA,G,9,0.91143,4,4,0,0,7,0,24,2.92326,Sateri,0,0,247,L,271,0,,29556,17,0.922374,202,219,5,0.878048,36,41,2,0.818181,9,11
8479292,Charlie Lindgren,MTL,G,14,0.90809,4,8,2,0,14,0,42,3.02533,Lindgren,2,0,415,R,457,2,,49978,28,0.925333,347,375,12,0.835616,61,73,2,0.777777,7,9
8479312,Alex Lyon,PHI,G,11,0.90517,4,2,1,0,7,0,22,2.75114,Lyon,0,0,210,L,232,0,,28788,19,0.906862,185,204,3,0.863636,19,22,0,1.0,6,6
8480382,Alexandar Georgiev,NYR,G,10,0.91842,4,4,1,0,9,0,27,3.14705,Georgiev,0,0,304,L,331,0,,30886,22,0.922807,263,285,5,0.880952,37,42,0,1.0,4,4
8469514,Peter Budaj,TBL,G,8,0.87557,3,3,1,0,7,0,27,3.76394,Budaj,0,0,190,L,217,0,,25824,15,0.910714,153,168,11,0.738095,31,42,1,0.857142,6,7
8471301,Jeff Glass,CHI,G,15,0.89823,3,7,3,0,13,0,46,3.36216,Glass,2,0,406,L,452,0,,49254,35,0.906417,339,374,9,0.869565,60,69,2,0.777777,7,9
8475234,J-F Berube,CHI,G,13,0.89447,3,6,1,0,10,0,42,3.77594,Berube,0,0,356,L,398,0,,40043,31,0.904907,295,326,10,0.846153,55,65,1,0.857142,6,7
8476316,Laurent Brossoit,EDM,G,14,0.88338,3,7,1,1,10,0,40,3.24222,Brossoit,0,1,303,L,343,0,,44414,26,0.905797,250,276,12,0.76923,40,52,2,0.866666,13,15
8476861,Oscar Dansk,VGK,G,4,0.94623,3,0,0,0,3,0,5,1.77935,Dansk,0,0,88,L,93,1,,10116,3,0.961038,74,77,1,0.928571,13,14,1,0.5,1,2
8476903,Jon Gillies,CGY,G,11,0.89642,3,5,1,0,9,0,29,2.87635,Gillies,2,0,251,L,280,0,,36296,25,0.886363,195,220,4,0.913043,42,46,0,1.0,14,14
8474636,Michael Hutchinson,WPG,G,3,0.90666,2,1,0,1,3,0,7,3.26213,Hutchinson,0,1,68,R,75,0,,7725,5,0.90909,50,55,0,1.0,18,18,2,0.0,0,2
8475663,Eddie Lack,"CGY,NJD",G,8,0.87005,2,4,0,0,5,0,23,4.0161,Lack,0,0,154,L,177,0,,20617,12,0.907692,118,130,8,0.783783,29,37,3,0.7,7,10
8475789,Jack Campbell,LAK,G,5,0.92413,2,0,2,0,4,0,11,2.47546,Campbell,0,0,134,L,145,0,,15997,11,0.9,99,110,0,1.0,23,23,0,1.0,12,12
8476444,Christopher Gibson,NYI,G,8,0.90845,2,3,2,0,8,0,26,3.65453,Gibson,0,0,258,L,284,0,,25612,20,0.914163,213,233,5,0.895833,43,48,1,0.666666,2,3
8470093,Mike McKenna,DAL,G,2,0.9,1,1,0,0,1,0,5,2.96052,McKenna,0,0,45,R,50,0,,6080,4,0.902439,37,41,1,0.888888,8,9,0,,0,0
8473499,Reto Berra,ANA,G,5,0.92631,1,1,0,0,1,0,7,2.30832,Berra,0,0,88,L,95,0,,10917,3,0.954545,63,66,4,0.862068,25,29,0,,0,0
8476999,Linus Ullmark,BUF,G,5,0.93495,1,2,0,0,3,0,8,1.9975,Ullmark,0,0,115,L,123,0,,14418,6,0.947368,108,114,2,0.75,6,8,0,1.0,1,1
8477480,Eric Comrie,WPG,G,3,0.87234,1,2,0,0,3,0,12,3.99334,Comrie,0,0,82,L,94,0,,10818,11,0.870588,74,85,1,0.857142,6,7,0,1.0,2,2
8477967,Thatcher Demko,VAN,G,1,0.86666,1,0,0,0,1,0,4,3.91198,Demko,0,0,26,L,30,0,,3681,2,0.928571,26,28,2,0.0,0,2,0,,0,0
8478499,Adin Hill,ARI,G,4,0.89147,1,3,0,0,4,0,14,3.48909,Hill,0,0,115,L,129,0,,14445,12,0.898305,106,118,2,0.777777,7,9,0,1.0,2,2
8480420,Collin Delia,CHI,G,2,0.88888,1,1,0,0,2,0,7,3.96288,Delia,2,0,56,L,63,0,,6359,4,0.931034,54,58,3,0.25,1,4,0,1.0,1,1
8471433,Daniel Taylor,OTT,G,1,0.88235,0,1,0,0,1,0,4,4.10373,Taylor,0,0,30,L,34,0,,3509,3,0.903225,28,31,1,0.666666,2,3,0,,0,0
8475717,Calvin Pickard,TOR,G,1,0.85714,0,0,1,0,1,0,4,3.83488,Pickard,0,0,24,L,28,0,,3755,3,0.857142,18,21,1,0.857142,6,7,0,,0,0
8476330,Adam Wilcox,BUF,G,1,1.0,0,1,0,0,0,0,0,0.0,Wilcox,0,0,14,L,14,0,,2319,0,1.0,10,10,0,1.0,4,4,0,,0,0
8476986,Marek Langhamer,ARI,G,1,1.0,0,0,0,0,0,0,0,0.0,Langhamer,0,0,10,L,10,0,,1733,0,1.0,7,7,0,1.0,3,3,0,,0,0
8477202,Andrew Hammond,COL,G,1,0.93939,0,1,0,0,1,0,2,2.05596,Hammond,0,0,31,L,33,0,,3502,2,0.925925,25,27,0,1.0,5,5,0,1.0,1,1
8477225,Jared Coreau,DET,G,7,0.86699,0,5,1,0,7,0,27,4.2583,Coreau,0,0,176,L,203,0,,22826,20,0.885714,155,175,6,0.76923,20,26,1,0.5,1,2
8477990,Brandon Halverson,NYR,G,1,0.83333,0,0,0,0,0,0,1,4.78087,Halverson,0,0,5,L,6,0,,753,1,0.833333,5,6,0,,0,0,0,,0,0
8478965,Kenneth Appleby,NJD,G,3,0.94545,0,1,0,0,1,0,3,1.44772,Appleby,0,0,52,L,55,0,,7460,2,0.955555,43,45,0,1.0,7,7,1,0.666666,2,3
8479138,Scott Foster,CHI,G,1,1.0,0,0,0,0,0,0,0,0.0,Foster,0,0,7,L,7,0,,841,0,1.0,6,6,0,1.0,1,1,0,,0,0
8480263,Dylan Ferguson,VGK,G,1,0.5,0,0,0,0,0,0,1,6.49819,Ferguson,0,0,1,L,2,0,,554,0,1.0,1,1,1,0.0,0,1,0,,0,0
