,PlayerID,Player,Team,Position,Headshot,Team Logo,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
0,8474590,John Carlson,WSH,D,https://assets.nhle.com/mugs/nhl/20232024/WSH/8474590.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,johncarlson,0,0,0,0,0,0,0,0,0,0,0,47.77,0,0,48.68,0,0,0,0,0,49.86,0,0,50.32,0,0,50.00,0,0,49.53,0,0,48.39,0,0,0,0,0,48.84,10.91,89.48,1.004,0,0,0,0,44.44,0,0,0,48.53
1,8474563,Drew Doughty,LAK,D,https://assets.nhle.com/mugs/nhl/20232024/LAK/8474563.png,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,drewdoughty,0,0,0,0,0,0,0,0,0,0,0,55.08,0,0,61.62,0,0,0,0,0,53.89,0,0,53.55,0,0,57.65,0,0,54.13,0,0,62.50,0,0,0,0,0,70.27,10.31,92.13,1.024,0,0,0,0,46.03,0,0,0,53.53
2,8476875,Mike Matheson,MTL,D,https://assets.nhle.com/mugs/nhl/20232024/MTL/8476875.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,michaelmatheson,0,0,0,0,0,0,0,0,0,0,0,46.47,0,0,44.96,0,0,0,0,0,44.04,0,0,43.56,0,0,47.17,0,0,44.35,0,0,45.45,0,0,0,0,0,42.86,10.55,88.78,0.993,0,0,0,0,40.19,0,0,0,45.71
3,8477495,Seth Jones,CHI,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8477495.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,sethjones,0,0,0,0,0,0,0,0,0,0,0,50.32,0,0,47.02,0,0,0,0,0,48.90,0,0,46.90,0,0,46.51,0,0,50.38,0,0,53.19,0,0,0,0,0,41.38,9.26,89.43,0.987,0,0,0,0,48.93,0,0,0,52.33
4,8480839,Rasmus Dahlin,BUF,D,https://assets.nhle.com/mugs/nhl/20232024/BUF/8480839.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,rasmusdahlin,0,0,0,0,0,0,0,0,0,0,0,59.17,0,0,53.62,0,0,0,0,0,55.95,0,0,53.85,0,0,47.78,0,0,57.34,0,0,55.38,0,0,0,0,0,60.87,8.75,89.03,0.978,0,0,0,0,58.47,0,0,0,62.77
5,8482122,Brock Faber,MIN,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8482122.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,brockfaber,0,0,0,0,0,0,0,0,0,0,0,47.97,0,0,48.47,0,0,0,0,0,48.73,0,0,50.93,0,0,49.12,0,0,47.21,0,0,47.06,0,0,0,0,0,42.50,11.03,89.18,1.002,0,0,0,0,44.91,0,0,0,46.73
6,8479325,Charlie McAvoy,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479325.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,charliemcavoy,0,0,0,0,0,0,0,0,0,0,0,52.00,0,0,55.15,0,0,0,0,0,53.14,0,0,52.29,0,0,51.38,0,0,53.77,0,0,57.69,0,0,0,0,0,72.00,11.00,90.31,1.013,0,0,0,0,58.60,0,0,0,59.86
7,8475167,Victor Hedman,TBL,D,https://assets.nhle.com/mugs/nhl/20232024/TBL/8475167.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,victorhedman,0,0,0,0,0,0,0,0,0,0,0,53.21,0,0,60.64,0,0,0,0,0,54.59,0,0,52.55,0,0,59.46,0,0,56.03,0,0,59.46,0,0,0,0,0,70.18,13.58,89.98,1.036,0,0,0,0,53.85,0,0,0,59.46
8,8480069,Cale Makar,COL,D,https://assets.nhle.com/mugs/nhl/20232024/COL/8480069.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,calemakar,0,0,0,0,0,0,0,0,0,0,0,54.37,0,0,58.53,0,0,0,0,0,56.40,0,0,53.30,0,0,55.47,0,0,58.61,0,0,62.69,0,0,0,0,0,59.62,13.12,88.92,1.020,0,0,0,0,62.61,0,0,0,61.86
9,8471724,Kris Letang,PIT,D,https://assets.nhle.com/mugs/nhl/20232024/PIT/8471724.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,krisletang,0,0,0,0,0,0,0,0,0,0,0,50.14,0,0,50.00,0,0,0,0,0,48.77,0,0,50.12,0,0,43.36,0,0,47.89,0,0,50.00,0,0,0,0,0,63.16,10.14,89.80,0.999,0,0,0,0,44.50,0,0,0,47.02
10,8480800,Quinn Hughes,VAN,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480800.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,quinnhughes,0,0,0,0,0,0,0,0,0,0,0,58.47,0,0,67.78,0,0,0,0,0,63.25,0,0,60.35,0,0,63.85,0,0,65.73,0,0,67.21,0,0,0,0,0,82.93,13.88,90.71,1.046,0,0,0,0,65.96,0,0,0,67.74
11,8474600,Roman Josi,NSH,D,https://assets.nhle.com/mugs/nhl/20232024/NSH/8474600.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,romanjosi,0,0,0,0,0,0,0,0,0,0,0,58.41,0,0,59.92,0,0,0,0,0,61.25,0,0,62.18,0,0,67.52,0,0,60.60,0,0,53.97,0,0,0,0,0,55.36,11.39,89.30,1.007,0,0,0,0,71.53,0,0,0,69.93
12,8480036,Miro Heiskanen,DAL,D,https://assets.nhle.com/mugs/nhl/20232024/DAL/8480036.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,miroheiskanen,0,0,0,0,0,0,0,0,0,0,0,59.55,0,0,61.34,0,0,0,0,0,65.01,0,0,66.03,0,0,63.89,0,0,64.23,0,0,62.50,0,0,0,0,0,55.56,11.43,89.39,1.008,0,0,0,0,63.67,0,0,0,64.91
13,8480865,Noah Dobson,NYI,D,https://assets.nhle.com/mugs/nhl/20232024/NYI/8480865.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,noahdobson,0,0,0,0,0,0,0,0,0,0,0,52.66,0,0,57.60,0,0,0,0,0,52.78,0,0,53.85,0,0,55.24,0,0,52.06,0,0,61.76,0,0,0,0,0,67.57,11.27,90.77,1.020,0,0,0,0,55.36,0,0,0,57.77
14,8478460,Zach Werenski,CBJ,D,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8478460.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,zachwerenski,0,0,0,0,0,0,0,0,0,0,0,51.16,0,0,51.61,0,0,0,0,0,52.00,0,0,48.51,0,0,52.43,0,0,54.35,0,0,60.61,0,0,0,0,0,39.02,11.29,88.91,1.002,0,0,0,0,57.12,0,0,0,59.95
15,8475764,Cam Fowler,ANA,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8475764.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,camfowler,0,0,0,0,0,0,0,0,0,0,0,43.98,0,0,35.02,0,0,0,0,0,42.06,0,0,39.79,0,0,32.29,0,0,43.65,0,0,34.72,0,0,0,0,0,41.86,8.78,87.22,0.960,0,0,0,0,42.96,0,0,0,47.61
16,8474578,Erik Karlsson,PIT,D,https://assets.nhle.com/mugs/nhl/20232024/PIT/8474578.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,erikkarlsson,0,0,0,0,0,0,0,0,0,0,0,59.65,0,0,57.42,0,0,0,0,0,61.46,0,0,63.83,0,0,53.85,0,0,59.76,0,0,60.87,0,0,0,0,0,66.67,9.29,89.82,0.991,0,0,0,0,61.90,0,0,0,63.46
17,8477504,Josh Morrissey,WPG,D,https://assets.nhle.com/mugs/nhl/20232024/WPG/8477504.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,joshmorrissey,0,0,0,0,0,0,0,0,0,0,0,57.26,0,0,66.67,0,0,0,0,0,59.25,0,0,57.37,0,0,70.37,0,0,60.70,0,0,68.75,0,0,0,0,0,57.89,11.23,92.47,1.037,0,0,0,0,65.80,0,0,0,68.13
18,8476892,Colton Parayko,STL,D,https://assets.nhle.com/mugs/nhl/20232024/STL/8476892.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,coltonparayko,0,0,0,0,0,0,0,0,0,0,0,42.05,0,0,43.46,0,0,0,0,0,39.03,0,0,37.43,0,0,38.10,0,0,40.17,0,0,50.00,0,0,0,0,0,35.14,10.32,90.25,1.006,0,0,0,0,30.92,0,0,0,34.28
19,8478397,Rasmus Andersson,CGY,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478397.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,rasmusandersson,0,0,0,0,0,0,0,0,0,0,0,50.80,0,0,45.33,0,0,0,0,0,48.91,0,0,48.99,0,0,48.48,0,0,48.86,0,0,40.30,0,0,0,0,0,50.00,9.55,88.11,0.977,0,0,0,0,48.19,0,0,0,54.79
20,8477948,Travis Sanheim,PHI,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8477948.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,travissanheim,0,0,0,0,0,0,0,0,0,0,0,50.89,0,0,42.11,0,0,0,0,0,47.77,0,0,50.21,0,0,44.44,0,0,46.13,0,0,36.99,0,0,0,0,0,39.39,9.29,86.76,0.961,0,0,0,0,40.94,0,0,0,47.31
21,8476853,Morgan Rielly,TOR,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8476853.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,morganrielly,0,0,0,0,0,0,0,0,0,0,0,56.17,0,0,57.53,0,0,0,0,0,56.02,0,0,59.35,0,0,61.82,0,0,53.37,0,0,60.29,0,0,0,0,0,45.71,12.14,88.52,1.007,0,0,0,0,60.99,0,0,0,61.98
22,8478396,Noah Hanifin,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8478396.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,noahhanifin,0,0,0,0,0,0,0,0,0,0,0,50.54,0,0,53.59,0,0,0,0,0,48.66,0,0,50.46,0,0,60.20,0,0,47.45,0,0,42.19,0,0,0,0,0,60.61,11.37,89.94,1.013,0,0,0,0,40.40,0,0,0,45.60
23,8474565,Alex Pietrangelo,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8474565.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,alexpietrangelo,0,0,0,0,0,0,0,0,0,0,0,49.15,0,0,48.68,0,0,0,0,0,46.91,0,0,48.98,0,0,50.52,0,0,45.55,0,0,47.37,0,0,0,0,0,44.00,11.41,88.37,0.998,0,0,0,0,47.71,0,0,0,49.73
24,8477986,Brandon Montour,FLA,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477986.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,brandonmontour,0,0,0,0,0,0,0,0,0,0,0,60.51,0,0,62.91,0,0,0,0,0,64.04,0,0,65.34,0,0,63.38,0,0,63.05,0,0,64.15,0,0,0,0,0,65.00,9.60,91.33,1.009,0,0,0,0,61.31,0,0,0,63.56
25,8479323,Adam Fox,NYR,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8479323.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,adamfox,0,0,0,0,0,0,0,0,0,0,0,59.72,0,0,66.67,0,0,0,0,0,60.41,0,0,61.07,0,0,66.23,0,0,59.96,0,0,55.93,0,0,0,0,0,85.00,11.79,91.26,1.030,0,0,0,0,59.73,0,0,0,63.65
26,8479425,Filip Hronek,VAN,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8479425.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,filiphronek,0,0,0,0,0,0,0,0,0,0,0,48.90,0,0,57.43,0,0,0,0,0,52.43,0,0,49.63,0,0,56.76,0,0,54.70,0,0,58.49,0,0,0,0,0,56.25,12.72,90.98,1.037,0,0,0,0,51.97,0,0,0,54.22
27,8478038,Devon Toews,COL,D,https://assets.nhle.com/mugs/nhl/20232024/COL/8478038.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,devontoews,0,0,0,0,0,0,0,0,0,0,0,48.94,0,0,52.02,0,0,0,0,0,51.33,0,0,49.18,0,0,49.07,0,0,52.95,0,0,59.42,0,0,0,0,0,39.39,11.93,89.45,1.014,0,0,0,0,48.86,0,0,0,50.43
28,8476463,Jonas Brodin,MIN,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8476463.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,jonasbrodin,0,0,0,0,0,0,0,0,0,0,0,44.93,0,0,47.26,0,0,0,0,0,43.29,0,0,45.13,0,0,48.72,0,0,41.94,0,0,46.67,0,0,0,0,0,34.48,11.13,89.87,1.010,0,0,0,0,38.96,0,0,0,40.97
29,8474716,Jared Spurgeon,MIN,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8474716.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,jaredspurgeon,0,0,0,0,0,0,0,0,0,0,0,51.65,0,0,50.00,0,0,0,0,0,51.73,0,0,53.90,0,0,57.14,0,0,50.57,0,0,75.00,0,0,0,0,0,28.57,10.11,89.20,0.993,0,0,0,0,40.65,0,0,0,45.65
30,8476854,Hampus Lindholm,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8476854.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,hampuslindholm,0,0,0,0,0,0,0,0,0,0,0,48.71,0,0,52.15,0,0,0,0,0,47.15,0,0,48.95,0,0,49.41,0,0,45.78,0,0,54.00,0,0,0,0,0,56.00,10.48,90.87,1.013,0,0,0,0,30.00,0,0,0,36.01
31,8482105,Jake Sanderson,OTT,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8482105.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,jakesanderson,0,0,0,0,0,0,0,0,0,0,0,52.63,0,0,49.26,0,0,0,0,0,51.81,0,0,51.52,0,0,48.42,0,0,52.00,0,0,52.54,0,0,0,0,0,43.18,10.11,88.43,0.985,0,0,0,0,45.25,0,0,0,47.61
32,8478407,Vince Dunn,SEA,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8478407.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,vincedunn,0,0,0,0,0,0,0,0,0,0,0,54.24,0,0,62.70,0,0,0,0,0,59.31,0,0,55.84,0,0,60.66,0,0,61.52,0,0,71.43,0,0,0,0,0,71.43,10.65,92.49,1.031,0,0,0,0,68.11,0,0,0,67.54
33,8478469,Thomas Chabot,OTT,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8478469.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,thomaschabot,0,0,0,0,0,0,0,0,0,0,0,56.19,0,0,54.07,0,0,0,0,0,57.56,0,0,55.95,0,0,51.56,0,0,58.65,0,0,65.22,0,0,0,0,0,44.44,11.01,88.01,0.990,0,0,0,0,60.14,0,0,0,63.87
34,8480803,Evan Bouchard,EDM,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480803.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,evanbouchard,0,0,0,0,0,0,0,0,0,0,0,64.20,0,0,68.42,0,0,0,0,0,66.37,0,0,68.52,0,0,71.11,0,0,64.75,0,0,62.30,0,0,0,0,0,80.49,12.84,89.37,1.022,0,0,0,0,66.97,0,0,0,68.86
35,8476457,Adam Larsson,SEA,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8476457.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,adamlarsson,0,0,0,0,0,0,0,0,0,0,0,42.49,0,0,42.24,0,0,0,0,0,44.76,0,0,41.93,0,0,35.90,0,0,46.55,0,0,39.58,0,0,0,0,0,56.25,8.94,90.97,0.999,0,0,0,0,43.95,0,0,0,46.58
36,8477346,MacKenzie Weegar,CGY,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8477346.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,mackenzieweegar,0,0,0,0,0,0,0,0,0,0,0,51.86,0,0,50.23,0,0,0,0,0,49.44,0,0,49.33,0,0,50.00,0,0,49.50,0,0,49.21,0,0,0,0,0,55.32,10.93,88.33,0.993,0,0,0,0,45.96,0,0,0,51.58
37,8482671,Owen Power,BUF,D,https://assets.nhle.com/mugs/nhl/20232024/BUF/8482671.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,owenpower,0,0,0,0,0,0,0,0,0,0,0,48.80,0,0,48.94,0,0,0,0,0,48.47,0,0,43.35,0,0,41.98,0,0,51.95,0,0,50.68,0,0,0,0,0,65.52,10.99,89.07,1.001,0,0,0,0,49.33,0,0,0,51.13
38,8478420,Mikko Rantanen,COL,R,https://assets.nhle.com/mugs/nhl/20232024/COL/8478420.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,mikkorantanen,0,0,0,0,0,0,0,0,0,0,0,61.30,0,0,66.14,0,0,0,0,0,64.59,0,0,62.16,0,0,67.48,0,0,66.26,0,0,67.12,0,0,0,0,0,63.83,13.29,89.22,1.025,0,0,0,0,75.38,0,0,0,72.21
39,8479983,Mario Ferraro,SJS,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479983.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,marioferraro,0,0,0,0,0,0,0,0,0,0,0,38.52,0,0,31.03,0,0,0,0,0,36.06,0,0,36.42,0,0,34.00,0,0,35.83,0,0,29.23,0,0,0,0,0,22.22,8.81,87.73,0.965,0,0,0,0,25.38,0,0,0,34.96
40,8477492,Nathan MacKinnon,COL,C,https://assets.nhle.com/mugs/nhl/20232024/COL/8477492.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,nathanmackinnon,0,0,0,0,0,0,0,0,0,0,0,63.00,0,0,68.00,0,0,0,0,0,66.11,0,0,65.11,0,0,68.84,0,0,66.81,0,0,69.23,0,0,0,0,0,68.09,13.90,88.86,1.028,0,0,0,0,76.82,0,0,0,73.08
41,8480434,Sean Durzi,ARI,D,https://assets.nhle.com/mugs/nhl/20232024/ARI/8480434.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,seandurzi,0,0,0,0,0,0,0,0,0,0,0,54.43,0,0,55.94,0,0,0,0,0,55.70,0,0,55.78,0,0,57.89,0,0,55.65,0,0,53.70,0,0,0,0,0,59.52,12.42,88.32,1.007,0,0,0,0,51.18,0,0,0,58.25
42,8483457,Lane Hutson,MTL,D,https://assets.nhle.com/mugs/nhl/20232024/MTL/8483457.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,lanehutson,0,0,0,0,0,0,0,0,0,0,0,39.13,0,0,33.33,0,0,0,0,0,51.11,0,0,52.94,0,0,66.67,0,0,50.00,0,0,0.00,0,0,0,0,0,0.00,11.11,85.71,0.968,0,0,0,0,28.57,0,0,0,44.44
43,8477969,Marcus Pettersson,PIT,D,https://assets.nhle.com/mugs/nhl/20232024/PIT/8477969.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,marcuspettersson,0,0,0,0,0,0,0,0,0,0,0,49.08,0,0,51.55,0,0,0,0,0,47.15,0,0,48.85,0,0,46.23,0,0,46.00,0,0,60.00,0,0,0,0,0,48.48,10.70,90.31,1.010,0,0,0,0,34.42,0,0,0,38.38
44,8481546,Cam York,PHI,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8481546.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,camyork,0,0,0,0,0,0,0,0,0,0,0,53.35,0,0,42.63,0,0,0,0,0,48.77,0,0,51.90,0,0,37.63,0,0,46.59,0,0,40.00,0,0,0,0,0,53.13,8.62,86.74,0.954,0,0,0,0,44.98,0,0,0,50.00
45,8479410,Mikhail Sergachev,TBL,D,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479410.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,mikhailsergachev,0,0,0,0,0,0,0,0,0,0,0,47.39,0,0,41.38,0,0,0,0,0,48.90,0,0,49.68,0,0,46.34,0,0,48.33,0,0,41.67,0,0,0,0,0,31.58,9.92,87.34,0.973,0,0,0,0,49.17,0,0,0,48.04
46,8477506,Ryan Pulock,NYI,D,https://assets.nhle.com/mugs/nhl/20232024/NYI/8477506.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,ryanpulock,0,0,0,0,0,0,0,0,0,0,0,44.97,0,0,45.45,0,0,0,0,0,43.65,0,0,47.76,0,0,54.39,0,0,41.06,0,0,32.56,0,0,0,0,0,45.16,10.24,89.96,1.002,0,0,0,0,33.56,0,0,0,37.03
47,8479345,Jakob Chychrun,OTT,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479345.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,jakobchychrun,0,0,0,0,0,0,0,0,0,0,0,54.68,0,0,49.01,0,0,0,0,0,55.12,0,0,53.81,0,0,44.68,0,0,55.97,0,0,53.73,0,0,0,0,0,57.14,9.52,88.05,0.976,0,0,0,0,58.48,0,0,0,60.21
48,8475181,Nick Leddy,STL,D,https://assets.nhle.com/mugs/nhl/20232024/STL/8475181.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,nickleddy,0,0,0,0,0,0,0,0,0,0,0,41.58,0,0,46.20,0,0,0,0,0,39.01,0,0,36.83,0,0,38.36,0,0,40.61,0,0,49.18,0,0,0,0,0,48.39,10.19,91.55,1.017,0,0,0,0,28.81,0,0,0,32.89
49,8481542,Moritz Seider,DET,D,https://assets.nhle.com/mugs/nhl/20232024/DET/8481542.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,moritzseider,0,0,0,0,0,0,0,0,0,0,0,46.65,0,0,48.65,0,0,0,0,0,41.10,0,0,36.70,0,0,45.45,0,0,43.92,0,0,44.78,0,0,0,0,0,56.25,11.86,89.06,1.009,0,0,0,0,35.14,0,0,0,39.65
50,8478500,Ivan Provorov,CBJ,D,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8478500.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,ivanprovorov,0,0,0,0,0,0,0,0,0,0,0,43.99,0,0,39.69,0,0,0,0,0,42.73,0,0,40.34,0,0,43.02,0,0,44.26,0,0,37.88,0,0,0,0,0,38.46,9.28,88.93,0.982,0,0,0,0,34.47,0,0,0,40.36
51,8478055,Gustav Forsling,FLA,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8478055.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,gustavforsling,0,0,0,0,0,0,0,0,0,0,0,50.94,0,0,58.90,0,0,0,0,0,51.94,0,0,51.54,0,0,56.94,0,0,52.25,0,0,56.00,0,0,0,0,0,58.82,10.47,92.41,1.029,0,0,0,0,35.68,0,0,0,40.44
52,8477447,Shea Theodore,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8477447.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,sheatheodore,0,0,0,0,0,0,0,0,0,0,0,57.91,0,0,60.00,0,0,0,0,0,57.38,0,0,56.51,0,0,59.52,0,0,57.91,0,0,70.00,0,0,0,0,0,57.89,10.61,90.27,1.009,0,0,0,0,64.95,0,0,0,65.77
53,8475753,Justin Faulk,STL,D,https://assets.nhle.com/mugs/nhl/20232024/STL/8475753.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,justinfaulk,0,0,0,0,0,0,0,0,0,0,0,48.88,0,0,50.39,0,0,0,0,0,49.45,0,0,47.72,0,0,52.86,0,0,50.75,0,0,51.43,0,0,0,0,0,41.18,9.14,91.39,1.005,0,0,0,0,45.19,0,0,0,51.04
54,8476792,Torey Krug,STL,D,https://assets.nhle.com/mugs/nhl/20232024/STL/8476792.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,toreykrug,0,0,0,0,0,0,0,0,0,0,0,50.56,0,0,45.18,0,0,0,0,0,52.88,0,0,50.42,0,0,44.44,0,0,54.67,0,0,48.84,0,0,0,0,0,53.33,8.24,89.78,0.980,0,0,0,0,52.30,0,0,0,56.97
55,8477498,Darnell Nurse,EDM,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8477498.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,darnellnurse,0,0,0,0,0,0,0,0,0,0,0,48.93,0,0,43.02,0,0,0,0,0,49.23,0,0,53.41,0,0,42.53,0,0,46.35,0,0,41.38,0,0,0,0,0,41.94,8.43,89.30,0.977,0,0,0,0,38.76,0,0,0,41.83
56,8474151,Ryan McDonagh,NSH,D,https://assets.nhle.com/mugs/nhl/20232024/NSH/8474151.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,ryanmcdonagh,0,0,0,0,0,0,0,0,0,0,0,48.27,0,0,48.41,0,0,0,0,0,48.99,0,0,51.94,0,0,53.16,0,0,47.08,0,0,31.71,0,0,0,0,0,51.72,9.41,90.65,1.001,0,0,0,0,36.72,0,0,0,45.81
57,8476331,Dylan DeMelo,WPG,D,https://assets.nhle.com/mugs/nhl/20232024/WPG/8476331.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,dylandemelo,0,0,0,0,0,0,0,0,0,0,0,46.43,0,0,56.63,0,0,0,0,0,45.43,0,0,44.62,0,0,54.17,0,0,46.05,0,0,62.75,0,0,0,0,0,52.63,11.11,92.62,1.037,0,0,0,0,44.94,0,0,0,46.71
58,8474673,TJ Brodie,TOR,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8474673.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,tjbrodie,0,0,0,0,0,0,0,0,0,0,0,45.67,0,0,45.90,0,0,0,0,0,42.67,0,0,44.13,0,0,48.42,0,0,41.61,0,0,45.45,0,0,0,0,0,31.03,10.77,89.33,1.001,0,0,0,0,36.55,0,0,0,39.03
59,8476453,Nikita Kucherov,TBL,R,https://assets.nhle.com/mugs/nhl/20232024/TBL/8476453.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,nikitakucherov,0,0,0,0,0,0,0,0,0,0,0,59.48,0,0,62.82,0,0,0,0,0,62.02,0,0,60.37,0,0,61.48,0,0,63.13,0,0,64.29,0,0,0,0,0,71.67,15.20,86.79,1.020,0,0,0,0,75.25,0,0,0,72.49
60,8478864,Kirill Kaprizov,MIN,L,https://assets.nhle.com/mugs/nhl/20232024/MIN/8478864.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,kirillkaprizov,0,0,0,0,0,0,0,0,0,0,0,61.86,0,0,64.76,0,0,0,0,0,65.24,0,0,69.14,0,0,70.10,0,0,62.33,0,0,59.68,0,0,0,0,0,62.50,12.63,88.86,1.015,0,0,0,0,73.97,0,0,0,71.59
61,8480817,K'Andre Miller,NYR,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8480817.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,kandremiller,0,0,0,0,0,0,0,0,0,0,0,47.59,0,0,47.40,0,0,0,0,0,47.73,0,0,47.41,0,0,47.06,0,0,47.95,0,0,40.38,0,0,0,0,0,53.13,10.12,89.80,0.999,0,0,0,0,42.21,0,0,0,43.85
