,PlayerID,Player,Team,Position,Headshot,Team Logo,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
19,8480036,Miro Heiskanen,DAL,D,https://assets.nhle.com/mugs/nhl/20192020/DAL/8480036.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,miroheiskanen,24,1999-07-18,Espoo,,FIN,FIN,73,195,2017,DAL,1,3,3
20,8473507,Jeff Petry,MTL,D,https://assets.nhle.com/mugs/nhl/20192020/MTL/8473507.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,jeffpetry,36,1987-12-09,Ann Arbor,MI,USA,USA,75,209,2006,EDM,2,15,45
21,8475176,Ryan Ellis,NSH,D,https://assets.nhle.com/mugs/nhl/20192020/NSH/8475176.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,ryanellis,32,1991-01-03,Hamilton,ON,CAN,CAN,70,180,2009,NSH,1,11,11
22,8477498,Darnell Nurse,EDM,D,https://assets.nhle.com/mugs/nhl/20192020/EDM/8477498.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,darnellnurse,28,1995-02-04,Hamilton,ON,CAN,CAN,76,221,2013,EDM,1,7,7
23,8476902,Esa Lindell,DAL,D,https://assets.nhle.com/mugs/nhl/20192020/DAL/8476902.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,esalindell,29,1994-05-23,Vantaa,,FIN,FIN,75,220,2012,DAL,3,13,74
24,8476958,Jaccob Slavin,CAR,D,https://assets.nhle.com/mugs/nhl/20192020/CAR/8476958.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,jaccobslavin,29,1994-05-01,Denver,CO,USA,USA,75,207,2012,CAR,4,29,120
25,8480145,Neal Pionk,WPG,D,https://assets.nhle.com/mugs/nhl/20192020/WPG/8480145.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,nealpionk,28,1995-07-29,Hermantown,MN,USA,USA,72,185,-,-,-,-,-
26,8475218,Mattias Ekholm,NSH,D,https://assets.nhle.com/mugs/nhl/20192020/NSH/8475218.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,mattiasekholm,33,1990-05-24,Borlange,,SWE,SWE,76,215,2009,NSH,4,11,102
27,8476462,Dougie Hamilton,CAR,D,https://assets.nhle.com/mugs/nhl/20192020/CAR/8476462.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,dougiehamilton,30,1993-06-17,Toronto,ON,CAN,CAN,78,230,2011,BOS,1,9,9
28,8479325,Charlie McAvoy,BOS,D,https://assets.nhle.com/mugs/nhl/20192020/BOS/8479325.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,charliemcavoy,25,1997-12-21,Long Beach,NY,USA,USA,73,209,2016,BOS,1,14,14
29,8475279,Ben Chiarot,MTL,D,https://assets.nhle.com/mugs/nhl/20192020/MTL/8475279.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,benchiarot,32,1991-05-09,Hamilton,ON,CAN,CAN,75,232,2009,ATL,4,29,120
30,8476854,Hampus Lindholm,ANA,D,https://assets.nhle.com/mugs/nhl/20192020/ANA/8476854.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,hampuslindholm,29,1994-01-20,Helsingborg,,SWE,SWE,76,215,2012,ANA,1,6,6
31,8471274,Alex Goligoski,ARI,D,https://assets.nhle.com/mugs/nhl/20192020/ARI/8471274.png,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,alexgoligoski,38,1985-07-30,Grand Rapids,MN,USA,USA,71,173,2004,PIT,2,31,61
32,8475171,Oliver Ekman-Larsson,ARI,D,https://assets.nhle.com/mugs/nhl/20192020/ARI/8475171.png,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,oliverekmanlarsson,32,1991-07-17,Karlskrona,,SWE,SWE,74,200,2009,PHX,1,6,6
33,8476892,Colton Parayko,STL,D,https://assets.nhle.com/mugs/nhl/20192020/STL/8476892.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,coltonparayko,30,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,STL,3,25,86
34,8477932,Aaron Ekblad,FLA,D,https://assets.nhle.com/mugs/nhl/20192020/FLA/8477932.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,aaronekblad,27,1996-02-07,Windsor,ON,CAN,CAN,76,215,2014,FLA,1,1,1
35,8476923,Damon Severson,NJD,D,https://assets.nhle.com/mugs/nhl/20192020/NJD/8476923.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,damonseverson,29,1994-08-07,Melville,SK,CAN,CAN,74,205,2012,N.J,2,30,60
36,8477499,Rasmus Ristolainen,BUF,D,https://assets.nhle.com/mugs/nhl/20192020/BUF/8477499.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,rasmusristolainen,29,1994-10-27,Turku,,FIN,FIN,76,221,2013,BUF,1,8,8
37,8477504,Josh Morrissey,WPG,D,https://assets.nhle.com/mugs/nhl/20192020/WPG/8477504.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,joshmorrissey,28,1995-03-28,Calgary,AB,CAN,CAN,72,185,2013,WPG,1,13,13
38,8471303,Alexander Edler,VAN,D,https://assets.nhle.com/mugs/nhl/20192020/VAN/8471303.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,alexedler,37,1986-04-21,Ostersund,,SWE,SWE,76,210,2004,VAN,3,26,91
39,8477934,Leon Draisaitl,EDM,C,https://assets.nhle.com/mugs/nhl/20192020/EDM/8477934.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,leondraisaitl,28,1995-10-27,Cologne,,DEU,DEU,74,208,2014,EDM,1,3,3
40,8474716,Jared Spurgeon,MIN,D,https://assets.nhle.com/mugs/nhl/20192020/MIN/8474716.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,jaredspurgeon,34,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,NYI,6,5,156
41,8476885,Jacob Trouba,NYR,D,https://assets.nhle.com/mugs/nhl/20192020/NYR/8476885.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,jaketrouba,29,1994-02-26,Rochester,MI,USA,USA,75,203,2012,WPG,1,9,9
42,8476856,Matt Dumba,MIN,D,https://assets.nhle.com/mugs/nhl/20192020/MIN/8476856.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,mattdumba,29,1994-07-25,Regina,SK,CAN,CAN,72,181,2012,MIN,1,7,7
43,8479345,Jakob Chychrun,ARI,D,https://assets.nhle.com/mugs/nhl/20192020/ARI/8479345.png,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,jakobchychrun,25,1998-03-31,Boca Raton,FL,USA,USA,74,220,2016,ARI,1,16,16
44,8477506,Ryan Pulock,NYI,D,https://assets.nhle.com/mugs/nhl/20192020/NYI/8477506.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,ryanpulock,29,1994-10-06,Dauphin,MB,CAN,CAN,74,216,2013,NYI,1,15,15
45,8477447,Shea Theodore,VGK,D,https://assets.nhle.com/mugs/nhl/20192020/VGK/8477447.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,sheatheodore,28,1995-08-03,Langley,BC,CAN,CAN,74,197,2013,ANA,1,26,26
46,8475200,Dmitry Orlov,WSH,D,https://assets.nhle.com/mugs/nhl/20192020/WSH/8475200.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,dmitryorlov,32,1991-07-23,Novokuznetsk,,RUS,RUS,71,214,2009,WSH,2,25,55
47,8475906,John Klingberg,DAL,D,https://assets.nhle.com/mugs/nhl/20192020/DAL/8475906.png,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,johnklingberg,31,1992-08-14,Gothenburg,,SWE,SWE,75,190,2010,DAL,5,11,131
48,8479458,Nikita Zaitsev,OTT,D,https://assets.nhle.com/mugs/nhl/20192020/OTT/8479458.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,nikitazaitsev,32,1991-10-29,Moscow,,RUS,RUS,74,192,-,-,-,-,-
49,8474056,P.K. Subban,NJD,D,https://assets.nhle.com/mugs/nhl/20192020/NJD/8474056.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,pksubban,34,1989-05-13,Toronto,ON,CAN,CAN,72,210,2007,MTL,2,13,43
50,8478403,Jack Eichel,BUF,C,https://assets.nhle.com/mugs/nhl/20192020/BUF/8478403.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,jackeichel,27,1996-10-28,North Chelmsford,MA,USA,USA,74,207,2015,BUF,1,2,2
51,8477215,Danny DeKeyser,DET,D,https://assets.nhle.com/mugs/nhl/20192020/DET/8477215.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,dannydekeyser,33,1990-03-07,Detroit,MI,USA,USA,75,183,-,-,-,-,-
52,8475747,Patrik Nemeth,DET,D,https://assets.nhle.com/mugs/nhl/20192020/DET/8475747.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,patriknemeth,31,1992-02-08,Stockholm,,SWE,SWE,76,230,2010,DAL,2,11,41
53,8475764,Cam Fowler,ANA,D,https://assets.nhle.com/mugs/nhl/20192020/ANA/8475764.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,camfowler,32,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
54,8478451,Ethan Bear,EDM,D,https://assets.nhle.com/mugs/nhl/20192020/EDM/8478451.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,ethanbear,26,1997-06-26,Regina,SK,CAN,CAN,71,197,2015,EDM,5,3,124
55,8471702,Matt Niskanen,PHI,D,https://assets.nhle.com/mugs/nhl/20192020/PHI/8471702.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,mattniskanen,37,1986-12-06,Virginia,MN,USA,USA,73,203,2005,DAL,1,28,28
56,8480800,Quinn Hughes,VAN,D,https://assets.nhle.com/mugs/nhl/20192020/VAN/8480800.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,quinnhughes,24,1999-10-14,Orlando,FL,USA,USA,70,180,2018,VAN,1,7,7
57,8477488,Brett Pesce,CAR,D,https://assets.nhle.com/mugs/nhl/20192020/CAR/8477488.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,brettpesce,29,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,CAR,3,5,66
58,8475197,Tyson Barrie,TOR,D,https://assets.nhle.com/mugs/nhl/20192020/TOR/8475197.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,tysonbarrie,32,1991-07-26,Victoria,BC,CAN,CAN,71,197,2009,COL,3,3,64
59,8478402,Connor McDavid,EDM,C,https://assets.nhle.com/mugs/nhl/20192020/EDM/8478402.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,connormcdavid,26,1997-01-13,Richmond Hill,ON,CAN,CAN,73,193,2015,EDM,1,1,1
60,8476460,Mark Scheifele,WPG,C,https://assets.nhle.com/mugs/nhl/20192020/WPG/8476460.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,markscheifele,30,1993-03-15,Kitchener,ON,CAN,CAN,75,198,2011,WPG,1,7,7
61,8475222,Sami Vatanen,NJD,D,https://assets.nhle.com/mugs/nhl/20192020/NJD/8475222.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,samivatanen,32,1991-06-03,Jyväskylä,,FIN,FIN,70,185,2009,ANA,4,15,106
62,8477220,Nate Schmidt,VGK,D,https://assets.nhle.com/mugs/nhl/20192020/VGK/8477220.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,nateschmidt,32,1991-07-16,St. Cloud,MN,USA,USA,72,195,-,-,-,-,-
63,8476459,Mika Zibanejad,NYR,C,https://assets.nhle.com/mugs/nhl/20192020/NYR/8476459.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,mikazibanejad,30,1993-04-18,Huddinge,,SWE,SWE,74,202,2011,OTT,1,6,6
64,8474162,Jake Muzzin,TOR,D,https://assets.nhle.com/mugs/nhl/20192020/TOR/8474162.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,jakemuzzin,34,1989-02-21,Woodstock,ON,CAN,CAN,75,227,2007,PIT,5,20,141
65,8470151,Jay Bouwmeester,STL,D,https://assets.nhle.com/mugs/nhl/20192020/STL/8470151.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,jaybouwmeester,40,1983-09-27,Edmonton,AB,CAN,CAN,76,206,2002,FLA,1,3,3
66,8478483,Mitchell Marner,TOR,R,https://assets.nhle.com/mugs/nhl/20192020/TOR/8478483.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,mitchellmarner,26,1997-05-05,Markham,ON,CAN,CAN,72,181,2015,TOR,1,4,4
67,8476463,Jonas Brodin,MIN,D,https://assets.nhle.com/mugs/nhl/20192020/MIN/8476463.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,jonasbrodin,30,1993-07-12,Karlstad,,SWE,SWE,74,196,2011,MIN,1,10,10
68,8474166,Alec Martinez,VGK,D,https://assets.nhle.com/mugs/nhl/20192020/VGK/8474166.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,alecmartinez,36,1987-07-26,Rochester Hills,MI,USA,USA,73,210,2007,L.A,4,4,95
69,8474574,Tyler Myers,VAN,D,https://assets.nhle.com/mugs/nhl/20192020/VAN/8474574.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,tylermyers,33,1990-02-01,Houston,TX,USA,CAN,80,229,2008,BUF,1,12,12
70,8474141,Patrick Kane,CHI,R,https://assets.nhle.com/mugs/nhl/20192020/CHI/8474141.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,patkane,35,1988-11-19,Buffalo,NY,USA,USA,70,177,2007,CHI,1,1,1
71,8479398,Samuel Girard,COL,D,https://assets.nhle.com/mugs/nhl/20192020/COL/8479398.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,samuelgirard,25,1998-05-12,Roberval,QC,CAN,CAN,70,170,2016,NSH,2,17,47
72,8476473,Connor Murphy,CHI,D,https://assets.nhle.com/mugs/nhl/20192020/CHI/8476473.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,connormurphy,30,1993-03-26,Dublin,OH,USA,USA,76,212,2011,PHX,1,20,20
73,8477946,Dylan Larkin,DET,C,https://assets.nhle.com/mugs/nhl/20192020/DET/8477946.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,dylanlarkin,27,1996-07-30,Waterford,MI,USA,USA,73,198,2014,DET,1,15,15
74,8477492,Nathan MacKinnon,COL,C,https://assets.nhle.com/mugs/nhl/20192020/COL/8477492.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,nathanmackinnon,28,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,COL,1,1,1
75,8474612,Travis Hamonic,CGY,D,https://assets.nhle.com/mugs/nhl/20192020/CGY/8474612.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,travishamonic,33,1990-08-16,St. Malo,MB,CAN,CAN,73,200,2008,NYI,2,23,53
76,8478396,Noah Hanifin,CGY,D,https://assets.nhle.com/mugs/nhl/20192020/CGY/8478396.png,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,noahhanifin,26,1997-01-25,Boston,MA,USA,USA,75,207,2015,CAR,1,5,5
77,8476917,Adam Pelech,NYI,D,https://assets.nhle.com/mugs/nhl/20192020/NYI/8476917.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,adampelech,29,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,NYI,3,4,65
78,8475181,Nick Leddy,NYI,D,https://assets.nhle.com/mugs/nhl/20192020/NYI/8475181.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,nickleddy,32,1991-03-20,Eden Prairie,MN,USA,USA,72,205,2009,MIN,1,16,16
79,8478398,Kyle Connor,WPG,L,https://assets.nhle.com/mugs/nhl/20192020/WPG/8478398.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,kyleconnor,27,1996-12-09,Shelby Twp.,MI,USA,USA,74,179,2015,WPG,1,17,17
80,8471873,Anton Stralman,FLA,D,https://assets.nhle.com/mugs/nhl/20192020/FLA/8471873.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,antonstralman,37,1986-08-01,Tibro,,SWE,SWE,71,193,2005,TOR,7,22,216
81,8475208,Brian Dumoulin,PIT,D,https://assets.nhle.com/mugs/nhl/20192020/PIT/8475208.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,briandumoulin,32,1991-09-06,Biddeford,ME,USA,USA,76,207,2009,CAR,2,21,51
82,8473446,Erik Johnson,COL,D,https://assets.nhle.com/mugs/nhl/20192020/COL/8473446.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,erikjohnson,35,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
83,8471685,Anze Kopitar,LAK,C,https://assets.nhle.com/mugs/nhl/20192020/LAK/8471685.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,anzekopitar,36,1987-08-24,Jesenice,,SVN,SVN,75,225,2005,L.A,1,11,11
84,8465009,Zdeno Chara,BOS,D,https://assets.nhle.com/mugs/nhl/20192020/BOS/8465009.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,zdenochara,46,1977-03-18,Trencin,,SVK,SVK,81,250,1996,NYI,3,4,56
85,8480069,Cale Makar,COL,D,https://assets.nhle.com/mugs/nhl/20192020/COL/8480069.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,calemakar,25,1998-10-30,Calgary,AB,CAN,CAN,71,187,2017,COL,1,4,4
86,8479318,Auston Matthews,TOR,C,https://assets.nhle.com/mugs/nhl/20192020/TOR/8479318.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,austonmatts,26,1997-09-17,San Ramon,CA,USA,USA,75,208,2016,TOR,1,1,1
87,8471242,Mike Green,EDM,D,https://assets.nhle.com/mugs/nhl/20192020/EDM/8471242.png,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,michaelgreen,38,1985-10-12,Calgary,AB,CAN,CAN,73,210,2004,WSH,1,29,29
88,8474151,Ryan McDonagh,TBL,D,https://assets.nhle.com/mugs/nhl/20192020/TBL/8474151.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,ryanmcdonagh,34,1989-06-13,St. Paul,MN,USA,USA,73,215,2007,MTL,1,12,12
89,8476869,Brady Skjei,CAR,D,https://assets.nhle.com/mugs/nhl/20192020/CAR/8476869.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,bradyskjei,29,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,NYR,1,28,28
90,8475233,David Savard,CBJ,D,https://assets.nhle.com/mugs/nhl/20192020/CBJ/8475233.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,davidsavard,33,1990-10-22,St. Hyacinthe,QC,CAN,CAN,73,235,2009,CBJ,4,3,94
91,8468493,Ron Hainsey,OTT,D,https://assets.nhle.com/mugs/nhl/20192020/OTT/8468493.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,ronhainsey,42,1981-03-24,Bolton,CT,USA,USA,75,201,2000,MTL,1,13,13
92,8471214,Alex Ovechkin,WSH,L,https://assets.nhle.com/mugs/nhl/20192020/WSH/8471214.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,alexovechkin,38,1985-09-17,Moscow,,RUS,RUS,75,238,2004,WSH,1,1,1
93,8476312,Josh Manson,ANA,D,https://assets.nhle.com/mugs/nhl/20192020/ANA/8476312.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,joshmanson,32,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,ANA,6,9,160
94,8477404,Jake Guentzel,PIT,L,https://assets.nhle.com/mugs/nhl/20192020/PIT/8477404.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,jakeguentzel,29,1994-10-06,Omaha,NE,USA,USA,71,180,2013,PIT,3,16,77
95,8477933,Sam Reinhart,BUF,C,https://assets.nhle.com/mugs/nhl/20192020/BUF/8477933.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,samreinhart,28,1995-11-06,West Vancouver,BC,CAN,CAN,74,193,2014,BUF,1,2,2
96,8478550,Artemi Panarin,NYR,L,https://assets.nhle.com/mugs/nhl/20192020/NYR/8478550.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,artemipanarin,32,1991-10-30,Korkino,,RUS,RUS,72,173,-,-,-,-,-
97,8475158,Ryan O'Reilly,STL,C,https://assets.nhle.com/mugs/nhl/20192020/STL/8475158.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,ryanoreilly,32,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,COL,2,3,33
98,8475753,Justin Faulk,STL,D,https://assets.nhle.com/mugs/nhl/20192020/STL/8475753.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,justinfaulk,31,1992-03-20,South St.Paul,MN,USA,USA,72,214,2010,CAR,2,7,37
99,8476879,Cody Ceci,TOR,D,https://assets.nhle.com/mugs/nhl/20192020/TOR/8476879.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,codyceci,29,1993-12-21,Ottawa,ON,CAN,CAN,74,210,2012,OTT,1,15,15
100,8478038,Devon Toews,NYI,D,https://assets.nhle.com/mugs/nhl/20192020/NYI/8478038.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,devontoews,29,1994-02-21,Abbotsford,BC,CAN,CAN,73,191,2014,NYI,4,18,108
101,8474218,Jason Demers,ARI,D,https://assets.nhle.com/mugs/nhl/20192020/ARI/8474218.png,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,jasondemers,35,1988-06-09,Dorval,QC,CAN,CAN,73,195,2008,S.J,7,5,186
