playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,evGoals,evPoints,faceoffWinPct,gameWinningGoals,lastName,otGoals,penaltyMinutes,plusMinus,pointsPerGame,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,timeOnIcePerGame,assistsPerGame,blockedShots,blocksPerGame,goalsPerGame,hits,hitsPerGame,penaltyMinutesPerGame,primaryAssistsPerGame,secondaryAssistsPerGame,shotsPerGame,timeOnIce,totalPrimaryAssists,totalSecondaryAssists,ppAssists,ppGoalsForPer60,ppGoalsPer60,ppIndividualSatFor,ppIndividualSatForPer60,ppPointsPer60,ppPrimaryAssists,ppPrimaryAssistsPer60,ppSecondaryAssists,ppSecondaryAssistsPer60,ppShootingPct,ppShots,ppShotsPer60,ppTimeOnIce,ppTimeOnIcePctPerGame,ppTimeOnIcePerGame,ppGoalsAgainstPer60,shAssists,shGoalsPer60,shIndividualSatFor,shIndividualSatForPer60,shPointsPer60,shPrimaryAssists,shPrimaryAssistsPer60,shSecondaryAssists,shSecondaryAssistsPer60,shShootingPct,shShots,shShotsPer60,shTimeOnIce,shTimeOnIcePctPerGame,shTimeOnIcePerGame,evTimeOnIce,evTimeOnIcePerGame,otTimeOnIce,otTimeOnIcePerOtGame,shifts,shiftsPerGame,timeOnIcePerShift
8477934,Leon Draisaitl,EDM,C,71,43,67,110,27,66,0.52088,10,Draisaitl,2,18,-7,1.54929,16,44,0,0,0.19724,L,218,1356.676,0.9436,19,0.2676,0.605633,27,0.3802,0.253521,0.5492,0.3943,3.070422,96324,39,28,28,12.52747,3.516,143,31.428,9.67,16,3.516,12,2.637,0.258,62,13.626,16380,0.871,230.704,4.83351,0,0.0,42,40.601,0.0,0,0.0,0,0.0,0.0,3,2.9,3724,0.1829,52.45,76220,1073.52112,1824,121.6,1540,21.69014,62.54805
8478402,Connor McDavid,EDM,C,64,34,63,97,23,54,0.47761,6,McDavid,0,28,-6,1.51562,11,43,0,0,0.16037,L,212,1311.9375,0.9843,18,0.2812,0.53125,37,0.5781,0.4375,0.5937,0.3906,3.3125,83964,38,25,32,13.02338,2.652,98,23.635,10.37,19,4.582,13,3.135,0.192,57,13.746,14927,0.872,233.234,8.97762,0,0.0,29,260.351,0.0,0,0.0,0,0.0,0.0,0,0.0,401,0.02216,6.265,68636,1072.4375,1387,115.58333,1353,21.14062,62.05764
8477956,David Pastrnak,BOS,R,70,48,47,95,28,57,0.38888,10,Pastrnak,1,40,21,1.35714,20,38,0,0,0.17204,R,279,1137.6428,0.6714,22,0.3142,0.685714,47,0.6714,0.571428,0.4428,0.2285,3.985714,79635,31,16,18,10.94155,4.558,160,36.471,8.662,11,2.507,7,1.595,0.25,80,18.235,15793,0.731,225.614,0.0,0,0.0,46,4246.284,0.0,0,0.0,0,0.0,0.0,0,0.0,39,0.00179,0.557,63803,911.47142,1383,76.83333,1450,20.71428,54.92068
8478550,Artemi Panarin,NYR,L,69,32,63,95,25,71,0.5,4,Panarin,0,20,36,1.37681,7,24,0,0,0.15311,R,209,1236.2318,0.913,18,0.2608,0.463768,25,0.3623,0.289855,0.5072,0.4057,3.028985,85300,35,28,17,9.08502,1.63,114,26.556,5.59,6,1.397,11,2.562,0.132,53,12.346,15454,0.707,223.971,0.0,0,0.0,40,1734.981,0.0,0,0.0,0,0.0,0.0,0,0.0,83,0.00364,1.202,69763,1011.05797,945,85.90909,1496,21.68115,57.01871
8477492,Nathan MacKinnon,COL,C,69,35,58,93,23,62,0.43095,4,MacKinnon,2,12,13,1.34782,12,31,0,0,0.11006,R,318,1273.3478,0.8405,31,0.4492,0.507246,51,0.7391,0.173913,0.5362,0.3043,4.608695,87861,37,21,19,7.80728,2.532,146,30.807,6.541,10,2.11,9,1.899,0.144,83,17.513,17061,0.732,247.26,0.0,0,0.0,43,510.895,0.0,0,0.0,0,0.0,0.0,0,0.0,303,0.01502,4.391,70497,1021.69565,1067,88.91666,1621,23.49275,54.20172
8473419,Brad Marchand,BOS,L,70,28,59,87,22,56,0.43137,5,Marchand,0,82,25,1.24285,5,28,1,3,0.15135,L,185,1167.1285,0.8428,19,0.2714,0.4,55,0.7857,1.171428,0.5142,0.3285,2.642857,81699,36,23,23,10.44891,1.16,84,19.504,6.501,8,1.857,15,3.482,0.096,52,12.074,15504,0.717,221.485,5.40054,2,0.54,27,14.581,1.62,2,1.08,0,0.0,0.083,12,6.48,6666,0.30649,95.228,59529,850.41428,1255,69.72222,1568,22.4,52.10395
8476453,Nikita Kucherov,TBL,R,68,33,52,85,29,60,0.0,6,Kucherov,3,38,26,1.25,4,25,0,0,0.15714,L,210,1131.7941,0.7647,19,0.2794,0.485294,37,0.5441,0.558823,0.397,0.3676,3.088235,76962,27,25,21,8.68067,0.992,98,24.305,6.2,13,3.224,8,1.984,0.086,46,11.408,14515,0.708,213.455,0.0,0,0.0,22,3600.065,0.0,0,0.0,0,0.0,0.0,0,0.0,22,0.00098,0.323,62425,918.0147,719,51.35714,1466,21.55882,52.49795
8474141,Patrick Kane,CHI,R,70,33,51,84,25,61,0.25,2,Kane,1,40,8,1.2,8,23,0,0,0.12,L,275,1280.4428,0.7285,19,0.2714,0.471428,24,0.3428,0.571428,0.4857,0.2428,3.928571,89631,34,17,15,6.24077,1.849,126,29.123,5.316,9,2.08,6,1.386,0.117,68,15.717,15575,0.714,222.5,0.0,0,0.0,40,1066.666,0.0,0,0.0,0,0.0,0.0,0,0.0,135,0.00665,1.928,73921,1056.01428,1816,106.82352,1558,22.25714,57.52952
8479318,Auston Matthews,TOR,C,70,47,33,80,35,55,0.55,5,Matthews,0,8,19,1.14285,12,25,0,0,0.16206,L,290,1258.1714,0.4714,60,0.8571,0.671428,40,0.5714,0.114285,0.2714,0.2,4.142857,88072,19,14,13,9.38617,3.218,123,32.985,6.704,6,1.609,7,1.877,0.157,76,20.381,13424,0.709,191.771,0.0,0,0.0,25,604.039,0.0,0,0.0,0,0.0,0.0,0,0.0,149,0.00768,2.128,74499,1064.27142,1456,85.64705,1624,23.2,54.23152
8478403,Jack Eichel,BUF,C,68,36,42,78,24,50,0.46834,9,Eichel,3,34,5,1.14705,11,27,1,1,0.15859,R,227,1326.0588,0.6176,42,0.6176,0.529411,40,0.5882,0.5,0.2794,0.3382,3.338235,90172,19,23,16,7.27778,2.501,102,23.197,6.14,8,1.819,8,1.819,0.18,61,13.873,15829,0.793,232.779,9.53222,0,3.177,27,85.789,3.177,0,0.0,0,0.0,1.0,1,3.177,1133,0.06505,16.661,73210,1076.61764,2028,126.75,1596,23.47058,56.49874
8476456,Jonathan Huberdeau,FLA,L,69,23,55,78,18,49,0.39344,3,Huberdeau,1,30,5,1.13043,5,29,0,0,0.15131,L,152,1126.2753,0.7971,26,0.3768,0.333333,51,0.7391,0.434782,0.5652,0.2318,2.202898,77713,39,16,24,9.00852,1.217,73,17.773,7.06,17,4.139,7,1.704,0.156,32,7.791,14786,0.71,214.289,36.73499,0,0.0,20,734.699,0.0,0,0.0,0,0.0,0.0,0,0.0,98,0.00541,1.42,62829,910.56521,826,63.53846,1490,21.5942,52.15637
8476459,Mika Zibanejad,NYR,C,57,41,34,75,23,43,0.49169,6,Zibanejad,2,14,9,1.31578,15,27,3,5,0.19711,R,208,1297.7192,0.5964,49,0.8596,0.719298,51,0.8947,0.245614,0.3684,0.228,3.649122,73970,21,13,12,9.17855,4.302,102,29.256,7.744,6,1.72,6,1.72,0.25,60,17.209,12551,0.701,220.192,8.8314,2,1.204,35,14.049,2.007,2,0.802,0,0.0,0.214,14,5.619,8968,0.4841,157.333,52451,920.19298,503,62.875,1452,25.47368,50.94352
8474590,John Carlson,WSH,D,69,15,60,75,13,49,0.0,6,Carlson,0,26,12,1.08695,2,26,0,0,0.07936,R,189,1477.9855,0.8695,108,1.5652,0.217391,55,0.7971,0.376811,0.5507,0.3188,2.73913,101981,38,22,24,7.12956,0.432,81,17.499,5.617,17,3.672,7,1.512,0.052,38,8.209,16663,0.747,241.492,5.82241,0,0.0,27,15.72,0.0,0,0.0,0,0.0,0.0,1,0.582,6183,0.24914,89.608,79135,1146.88405,1903,105.72222,1770,25.65217,57.61638
8471215,Evgeni Malkin,PIT,C,55,25,49,74,18,50,0.50342,5,Malkin,0,58,7,1.34545,7,24,0,0,0.14619,L,171,1171.2727,0.8909,22,0.4,0.454545,38,0.6909,1.054545,0.4909,0.4,3.10909,64420,27,22,17,7.68094,2.067,105,31.019,7.09,9,2.658,8,2.363,0.142,49,14.475,12186,0.713,221.563,0.0,0,0.0,37,1480.0,0.0,0,0.0,0,0.0,0.0,1,40.0,90,0.00592,1.636,52144,948.07272,1057,75.5,1340,24.36363,48.07462
8478398,Kyle Connor,WPG,L,71,38,35,73,28,54,0.15384,7,Connor,1,34,4,1.02816,9,17,1,2,0.15899,L,239,1265.2535,0.4929,17,0.2394,0.535211,18,0.2535,0.478873,0.3239,0.169,3.366197,89833,23,12,8,8.45491,2.305,69,17.678,4.355,5,1.281,3,0.768,0.169,53,13.579,14051,0.706,197.901,11.33603,1,0.809,10,8.097,1.619,1,0.809,0,0.0,0.25,4,3.238,4446,0.2656,62.619,71336,1004.73239,874,67.23076,1695,23.87323,52.99882
8476460,Mark Scheifele,WPG,C,71,29,44,73,19,53,0.46935,6,Scheifele,2,45,2,1.02816,10,20,0,0,0.17058,R,170,1308.2676,0.6197,49,0.6901,0.40845,34,0.4788,0.633802,0.3943,0.2253,2.394366,92887,28,16,10,8.94378,2.555,94,24.02,5.11,7,1.788,3,0.766,0.166,60,15.332,14088,0.708,198.422,13.67521,0,0.0,15,51.282,0.0,0,0.0,0,0.0,0.0,0,0.0,1053,0.0629,14.83,77746,1095.01408,1278,98.30769,1676,23.60563,55.42183
8476468,J.T. Miller,VAN,C,69,27,45,72,18,45,0.59192,3,Miller,1,47,11,1.04347,9,25,0,2,0.16363,L,165,1206.1739,0.6521,38,0.5507,0.391304,123,1.7826,0.681159,0.3623,0.2898,2.391304,83226,25,20,16,8.76404,2.022,65,14.606,5.617,8,1.797,8,1.797,0.225,40,8.988,16020,0.69,232.173,10.02786,2,0.0,8,11.46,2.865,2,2.865,0,0.0,0.0,1,1.432,2513,0.11709,36.42,64693,937.57971,1437,95.8,1725,25.0,48.24695
8471214,Alex Ovechkin,WSH,L,68,48,19,67,35,49,1.0,3,Ovechkin,1,30,-12,0.98529,13,18,0,0,0.15434,R,311,1239.8676,0.2794,30,0.4411,0.705882,184,2.7058,0.441176,0.1911,0.0882,4.573529,84311,13,6,5,6.85645,2.345,193,34.823,3.247,3,0.541,2,0.36,0.141,92,16.599,19952,0.906,293.411,0.0,0,0.0,51,2550.0,0.0,0,0.0,0,0.0,0.0,0,0.0,72,0.00294,1.058,64287,945.39705,1335,74.16666,1388,20.41176,60.74279
8478483,Mitch Marner,TOR,R,59,16,51,67,10,42,0.26923,2,Marner,1,16,6,1.13559,6,24,0,1,0.10389,R,154,1293.2372,0.8644,37,0.6271,0.271186,24,0.4067,0.271186,0.5423,0.322,2.610169,76301,32,19,18,10.09994,1.893,67,21.146,7.574,9,2.84,9,2.84,0.162,37,11.678,11406,0.681,193.322,7.86228,1,0.0,25,11.562,0.462,1,0.462,0,0.0,0.0,11,5.087,7784,0.46363,131.932,57111,967.98305,1600,100.0,1450,24.57627,52.62137
8478427,Sebastian Aho,CAR,C,68,38,28,66,26,44,0.46006,5,Aho,0,26,10,0.97058,8,17,4,5,0.18446,L,206,1165.4264,0.4117,20,0.2941,0.558823,55,0.8088,0.382352,0.2352,0.1764,3.029411,79249,16,12,9,7.43481,2.478,63,19.516,5.266,4,1.239,5,1.548,0.181,44,13.63,11621,0.582,170.897,3.42205,1,1.955,36,17.599,2.444,1,0.488,0,0.0,0.173,23,11.243,7364,0.2965,108.294,60264,886.23529,1472,92.0,1598,23.5,49.59261
8474157,Max Pacioretty,VGK,L,71,32,34,66,24,47,0.53125,5,Pacioretty,1,44,18,0.92957,8,19,0,0,0.10423,L,307,1074.9154,0.4788,35,0.4929,0.450704,90,1.2676,0.619718,0.3239,0.1549,4.323943,76319,23,11,11,9.65239,2.757,138,47.572,6.549,7,2.413,4,1.378,0.123,65,22.407,10443,0.556,147.084,0.0,0,0.0,42,1120.0,0.0,0,0.0,0,0.0,0.0,0,0.0,135,0.00637,1.901,65741,925.92957,1143,67.23529,1435,20.21126,53.18397
8474564,Steven Stamkos,TBL,C,57,29,37,66,19,47,0.54315,6,Stamkos,0,22,14,1.15789,10,19,0,0,0.16477,R,176,1105.2105,0.6491,38,0.6666,0.508771,69,1.2105,0.385964,0.421,0.228,3.087719,62997,24,13,9,8.97036,3.203,120,38.444,6.087,5,1.601,4,1.281,0.156,64,20.503,11237,0.677,197.14,8.18647,0,0.0,35,71.631,0.0,0,0.0,0,0.0,0.0,2,4.093,1759,0.09431,30.859,50001,877.21052,652,59.27272,1268,22.24561,49.68217
8480012,Elias Pettersson,VAN,C,68,27,39,66,19,42,0.41843,5,Pettersson,1,18,16,0.97058,8,24,0,0,0.16666,L,162,1111.8676,0.5735,42,0.6176,0.397058,63,0.9264,0.264705,0.3823,0.1911,2.382352,75607,26,13,16,8.6511,1.821,125,28.457,5.463,10,2.276,6,1.365,0.131,61,13.887,15813,0.692,232.544,0.0,0,0.0,28,800.0,0.0,0,0.0,0,0.0,0.0,0,0.0,126,0.00596,1.852,59668,877.47058,1295,86.33333,1585,23.30882,47.70157
8471218,Blake Wheeler,WPG,R,71,22,43,65,17,41,0.49846,2,Wheeler,0,37,1,0.91549,4,22,1,2,0.12222,R,180,1159.1549,0.6056,51,0.7183,0.309859,102,1.4366,0.521126,0.3802,0.2253,2.535211,82300,27,16,18,9.33381,1.037,70,18.149,5.703,12,3.111,6,1.555,0.1,40,10.37,13885,0.698,195.563,14.26513,1,1.296,15,19.452,2.593,1,1.296,0,0.0,0.333,3,3.89,2776,0.16584,39.098,65639,924.49295,1095,84.23076,1684,23.7183,48.87173
8474600,Roman Josi,NSH,D,69,16,49,65,12,42,,1,Josi,0,41,22,0.94202,4,23,0,0,0.06153,L,260,1546.7391,0.7101,108,1.5652,0.231884,52,0.7536,0.594202,0.4057,0.3043,3.768115,106725,28,21,19,7.16338,1.061,124,32.898,6.102,10,2.653,9,2.387,0.057,69,18.306,13569,0.618,196.652,9.09637,0,0.0,42,18.192,0.0,0,0.0,0,0.0,0.0,6,2.598,8311,0.40604,120.449,84845,1229.63768,1777,118.46666,1972,28.57971,54.12018
8478010,Brayden Point,TBL,C,66,25,39,64,17,51,0.51093,4,Point,0,11,28,0.96969,8,13,0,0,0.1773,R,141,1134.106,0.5909,30,0.4545,0.378787,24,0.3636,0.166666,0.3939,0.1969,2.136363,74851,26,13,5,8.32113,2.218,74,20.525,3.605,3,0.832,2,0.554,0.216,37,10.262,12979,0.654,196.651,0.0,0,0.0,18,291.895,0.0,0,0.0,0,0.0,0.0,0,0.0,222,0.01024,3.363,61650,934.0909,981,75.46153,1483,22.46969,50.47269
8479339,Patrik Laine,WPG,L,68,28,35,63,20,47,0.37037,1,Laine,0,22,8,0.92647,8,16,0,0,0.12389,R,226,1164.6029,0.5147,35,0.5147,0.411764,97,1.4264,0.323529,0.25,0.2647,3.323529,79193,17,18,8,9.29808,2.187,124,33.91,4.375,3,0.82,5,1.367,0.14,57,15.587,13164,0.686,193.588,0.0,0,0.0,25,9002.52,0.0,0,0.0,0,0.0,0.0,0,0.0,10,0.00061,0.147,66019,970.86764,788,60.61538,1482,21.79411,53.43657
8475913,Mark Stone,VGK,R,65,21,42,63,15,45,0.34782,3,Stone,0,27,15,0.96923,6,17,0,1,0.125,R,168,1164.7846,0.6461,51,0.7846,0.323076,56,0.8615,0.415384,0.4307,0.2153,2.584615,75711,28,14,11,9.18086,2.203,53,19.463,6.242,6,2.203,5,1.836,0.214,28,10.282,9803,0.55,150.815,5.74621,1,0.0,26,12.45,0.478,1,0.478,0,0.0,0.0,9,4.309,7518,0.36851,115.661,58390,898.30769,1142,71.375,1426,21.93846,53.09326
8476882,Teuvo Teravainen,CAR,C,68,15,48,63,10,38,0.49056,1,Teravainen,0,8,20,0.92647,4,21,1,4,0.08241,L,182,1151.5882,0.7058,30,0.4411,0.220588,18,0.2647,0.117647,0.4705,0.2352,2.67647,78308,32,16,17,8.80339,1.173,92,26.997,6.162,10,2.934,7,2.054,0.075,53,15.552,12268,0.615,180.411,3.97955,3,0.497,30,14.923,1.989,3,1.492,0,0.0,0.166,6,2.984,7237,0.29139,106.426,58803,864.75,1238,77.375,1577,23.19117,49.6563
8471685,Anze Kopitar,LAK,C,70,21,41,62,13,40,0.55152,5,Kopitar,1,16,6,0.88571,7,21,1,1,0.15555,L,135,1262.4,0.5857,56,0.8,0.3,49,0.7,0.228571,0.3285,0.2571,1.928571,88368,23,18,14,7.13636,2.081,67,19.922,6.244,6,1.784,8,2.378,0.2,35,10.407,12107,0.634,172.957,9.09332,0,0.478,31,14.836,0.478,0,0.0,0,0.0,0.2,5,2.392,7522,0.39746,107.457,68739,981.98571,1417,101.21428,1774,25.34285,49.81285
8477493,Aleksander Barkov,FLA,C,66,20,42,62,13,41,0.5428,2,Barkov,0,18,2,0.93939,7,20,0,1,0.11627,L,172,1200.909,0.6363,35,0.5303,0.30303,21,0.3181,0.272727,0.3333,0.303,2.60606,79260,22,20,13,9.11732,1.877,61,16.357,5.363,6,1.608,7,1.877,0.179,39,10.458,13425,0.666,203.409,4.89907,1,0.0,11,8.981,0.816,1,0.816,0,0.0,0.0,3,2.449,4409,0.25693,66.803,61426,930.69696,1053,87.75,1529,23.16666,51.8378
8478439,Travis Konecny,PHI,R,66,24,37,61,19,38,0.48979,3,Konecny,0,28,-1,0.92424,5,23,0,0,0.17021,R,141,1008.2272,0.5606,30,0.4545,0.363636,63,0.9545,0.424242,0.2878,0.2727,2.136363,66543,19,18,18,8.86465,1.582,44,13.93,7.281,8,2.532,10,3.165,0.227,22,6.965,11371,0.524,172.287,49.31696,0,0.0,8,394.535,0.0,0,0.0,0,0.0,0.0,0,0.0,73,0.00374,1.106,55099,834.83333,1148,67.52941,1443,21.86363,46.11434
8480830,Andrei Svechnikov,CAR,R,68,24,37,61,18,41,0.0,5,Svechnikov,1,54,9,0.89705,6,20,0,0,0.13114,L,183,1004.2794,0.5441,27,0.397,0.352941,116,1.7058,0.794117,0.25,0.2941,2.691176,68291,17,20,14,8.95151,1.79,96,28.644,5.967,8,2.387,6,1.79,0.111,54,16.112,12065,0.605,177.426,0.0,0,0.0,26,1418.207,0.0,0,0.0,0,0.0,0.0,0,0.0,66,0.00265,0.97,56160,825.88235,995,62.1875,1425,20.95588,47.9235
8479314,Matthew Tkachuk,CGY,L,69,23,38,61,18,42,0.0,4,Tkachuk,2,74,-5,0.88405,5,19,0,0,0.12234,L,188,1098.4782,0.5507,22,0.3188,0.333333,122,1.7681,1.072463,0.3188,0.2318,2.724637,75795,22,16,14,8.8957,1.533,69,21.165,5.828,8,2.453,6,1.84,0.125,40,12.269,11736,0.624,170.086,0.0,0,0.0,16,3840.614,0.0,0,0.0,0,0.0,0.0,0,0.0,15,0.00077,0.217,64044,928.17391,1381,76.72222,1499,21.72463,50.5637
8475193,Tomas Tatar,MTL,L,68,22,39,61,14,47,0.36,1,Tatar,0,36,5,0.89705,8,14,0,0,0.1358,L,162,977.647,0.5735,24,0.3529,0.323529,79,1.1617,0.529411,0.2647,0.3088,2.382352,66480,18,21,6,8.88091,3.229,49,19.78,5.651,2,0.807,4,1.614,0.296,27,10.899,8918,0.489,131.147,0.0,0,0.0,13,406.962,0.0,0,0.0,0,0.0,0.0,0,0.0,115,0.0057,1.691,57447,844.80882,603,28.71428,1512,22.23529,43.96825
8476454,Ryan Nugent-Hopkins,EDM,C,65,22,39,61,15,37,0.50742,4,Nugent-Hopkins,0,33,1,0.93846,7,24,0,0,0.1279,L,172,1228.0,0.6,44,0.6769,0.338461,33,0.5076,0.507692,0.3384,0.2615,2.646153,79820,22,17,17,12.32117,1.724,79,19.467,5.914,8,1.971,9,2.217,0.159,44,10.842,14609,0.839,224.753,3.77754,0,0.0,28,15.11,0.0,0,0.0,0,0.0,0.0,7,3.777,6671,0.36092,102.63,58540,900.61538,720,51.42857,1387,21.33846,57.54866
8475158,Ryan O'Reilly,STL,C,71,12,49,61,9,42,0.56555,3,O'Reilly,1,10,11,0.85915,2,18,1,1,0.10169,L,118,1234.4366,0.6901,42,0.5915,0.169014,16,0.2253,0.140845,0.3802,0.3098,1.661971,87645,27,22,16,9.64051,0.584,35,10.224,5.258,7,2.044,9,2.629,0.071,28,8.179,12323,0.633,173.563,9.45812,0,0.394,18,7.093,0.394,0,0.0,0,0.0,0.083,12,4.729,9135,0.44428,128.661,66187,932.21126,1843,97.0,1737,24.46478,50.45768
8475166,John Tavares,TOR,C,63,26,34,60,19,39,0.55286,4,Tavares,3,24,-7,0.95238,7,21,0,0,0.13197,L,197,1172.9682,0.5396,31,0.492,0.412698,32,0.5079,0.380952,0.3809,0.1587,3.126984,73897,24,10,14,11.07205,2.214,60,18.98,6.643,9,2.847,5,1.581,0.218,32,10.123,11380,0.685,180.634,0.0,0,0.0,8,450.019,0.0,0,0.0,0,0.0,0.0,0,0.0,64,0.00386,1.015,62453,991.31746,1149,88.38461,1388,22.03174,53.23991
8474102,David Perron,STL,L,71,25,35,60,16,33,0.375,9,Perron,4,52,2,0.84507,9,27,0,0,0.1506,R,166,1099.0,0.4929,19,0.2676,0.352112,67,0.9436,0.732394,0.2535,0.2394,2.338028,78029,18,17,18,9.634,2.55,106,30.035,7.65,6,1.7,12,3.4,0.166,54,15.301,12705,0.652,178.943,27.69239,0,0.0,29,803.079,0.0,0,0.0,0,0.0,0.0,0,0.0,130,0.00632,1.83,65194,918.22535,1325,69.73684,1553,21.87323,50.24404
8478445,Mathew Barzal,NYI,C,68,19,41,60,15,48,0.41605,2,Barzal,0,44,5,0.88235,4,12,0,0,0.11111,R,171,1202.5735,0.6029,43,0.6323,0.279411,22,0.3235,0.647058,0.4411,0.1617,2.514705,81775,30,11,8,6.02734,1.339,56,18.751,4.018,6,2.009,2,0.669,0.117,34,11.384,10751,0.63,158.102,0.0,0,0.0,14,1400.0,0.0,0,0.0,0,0.0,0.0,0,0.0,36,0.00205,0.529,70988,1043.94117,1373,65.38095,1503,22.10294,54.40785
8473604,Jonathan Toews,CHI,C,70,18,42,60,16,51,0.57295,3,Toews,3,48,-2,0.85714,1,8,1,1,0.10465,L,172,1186.6142,0.6,35,0.5,0.257142,56,0.8,0.685714,0.3428,0.2571,2.457142,83063,24,18,7,6.21136,0.258,70,18.116,2.07,4,1.035,3,0.776,0.026,38,9.834,13910,0.637,198.714,6.24148,0,0.445,24,10.699,0.445,0,0.0,0,0.0,0.142,7,3.12,8075,0.39813,115.357,61078,872.54285,1619,95.23529,1683,24.04285,49.35412
8477939,William Nylander,TOR,R,68,31,28,59,22,42,0.5,7,Nylander,1,12,-2,0.86764,9,17,0,0,0.15736,R,197,1092.5147,0.4117,14,0.2058,0.455882,9,0.1323,0.17647,0.2647,0.147,2.897058,74291,18,10,8,8.56632,2.753,57,17.438,5.2,6,1.835,2,0.611,0.25,36,11.013,11767,0.643,173.044,0.0,0,0.0,8,505.273,0.0,0,0.0,0,0.0,0.0,0,0.0,57,0.00302,0.838,62467,918.63235,764,50.93333,1493,21.95588,49.75954
8474884,Mike Hoffman,FLA,C,69,29,30,59,18,38,0.46666,3,Hoffman,0,28,-5,0.85507,11,21,0,0,0.13551,L,214,1010.2608,0.4347,22,0.3188,0.420289,33,0.4782,0.405797,0.2028,0.2318,3.101449,69708,14,16,10,8.79614,2.615,182,43.267,4.992,5,1.188,5,1.188,0.13,84,19.969,15143,0.727,219.463,0.0,0,0.0,66,2424.509,0.0,0,0.0,0,0.0,0.0,1,36.734,98,0.00541,1.42,54467,789.37681,742,57.07692,1357,19.66666,51.36919
8476461,Sean Couturier,PHI,C,69,22,37,59,18,46,0.59625,4,Couturier,1,30,21,0.85507,4,13,0,0,0.11891,L,185,1189.8985,0.5362,26,0.3768,0.31884,60,0.8695,0.434782,0.2173,0.3188,2.681159,82103,15,22,9,8.50319,1.259,63,19.84,4.094,3,0.944,6,1.889,0.117,34,10.707,11431,0.514,165.666,8.11484,0,0.0,34,14.521,0.0,0,0.0,0,0.0,0.0,21,8.969,8429,0.40931,122.159,62243,902.07246,1333,78.41176,1792,25.97101,45.8164
8476458,Ryan Strome,NYR,C,70,18,41,59,15,41,0.47509,3,Strome,0,48,21,0.84285,3,17,0,1,0.11688,R,154,1175.1714,0.5857,32,0.4571,0.257142,45,0.6428,0.685714,0.3857,0.2,2.2,82262,27,14,14,9.00217,0.871,48,13.938,4.936,9,2.613,5,1.451,0.09,33,9.582,12397,0.554,177.1,6.88556,1,0.0,14,5.355,0.382,1,0.382,0,0.0,0.0,4,1.53,9411,0.4111,134.442,60454,863.62857,482,43.81818,1670,23.85714,49.25868
8475170,Brayden Schenn,STL,C,71,25,33,58,15,37,0.49019,4,Schenn,0,44,3,0.8169,10,21,0,0,0.18115,L,138,1107.507,0.4647,21,0.2957,0.352112,119,1.676,0.619718,0.2957,0.169,1.943661,78633,21,12,11,10.65877,2.96,71,21.021,6.217,8,2.368,3,0.888,0.25,40,11.843,12159,0.624,171.253,3.73445,0,0.0,23,85.892,0.0,0,0.0,0,0.0,0.0,1,3.734,964,0.04688,13.577,65510,922.67605,1265,66.57894,1561,21.98591,50.37347
8477940,Nikolaj Ehlers,WPG,L,71,25,33,58,21,52,0.0,5,Ehlers,0,30,14,0.8169,3,5,1,1,0.12315,L,203,991.4084,0.4647,28,0.3943,0.352112,36,0.507,0.422535,0.2957,0.169,2.859154,70390,21,12,2,3.81221,1.906,31,19.696,3.176,0,0.0,2,1.27,0.12,25,15.884,5666,0.285,79.802,0.0,0,30.252,5,151.263,30.252,0,0.0,0,0.0,1.0,1,30.252,119,0.0071,1.676,64605,909.92957,512,39.38461,1519,21.39436,46.33969
8476346,Johnny Gaudreau,CGY,L,70,18,40,58,12,40,0.25,2,Gaudreau,0,12,-10,0.82857,6,18,0,0,0.08612,L,209,1127.4,0.5714,11,0.1571,0.257142,1,0.0142,0.171428,0.3428,0.2285,2.985714,78918,24,16,12,8.57847,1.774,73,21.594,5.324,8,2.366,4,1.183,0.127,47,13.903,12170,0.637,173.857,0.0,0,0.0,8,533.333,0.0,0,0.0,0,0.0,0.0,0,0.0,54,0.00277,0.771,66694,952.77142,1682,93.44444,1550,22.14285,50.91483
