playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,evGoals,evPoints,faceoffWinPct,gameWinningGoals,lastName,otGoals,penaltyMinutes,plusMinus,pointsPerGame,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,timeOnIcePerGame,assistsPerGame,blockedShots,blocksPerGame,goalsPerGame,hits,hitsPerGame,penaltyMinutesPerGame,primaryAssistsPerGame,secondaryAssistsPerGame,shotsPerGame,timeOnIce,totalPrimaryAssists,totalSecondaryAssists,ppAssists,ppGoalsForPer60,ppGoalsPer60,ppIndividualSatFor,ppIndividualSatForPer60,ppPointsPer60,ppPrimaryAssists,ppPrimaryAssistsPer60,ppSecondaryAssists,ppSecondaryAssistsPer60,ppShootingPct,ppShots,ppShotsPer60,ppTimeOnIce,ppTimeOnIcePctPerGame,ppTimeOnIcePerGame,ppGoalsAgainstPer60,shAssists,shGoalsPer60,shIndividualSatFor,shIndividualSatForPer60,shPointsPer60,shPrimaryAssists,shPrimaryAssistsPer60,shSecondaryAssists,shSecondaryAssistsPer60,shShootingPct,shShots,shShotsPer60,shTimeOnIce,shTimeOnIcePctPerGame,shTimeOnIcePerGame,evTimeOnIce,evTimeOnIcePerGame,otTimeOnIce,otTimeOnIcePerOtGame,shifts,shiftsPerGame,timeOnIcePerShift
8478402,Connor McDavid,EDM,C,56,33,72,105,24,68,0.49529,11,McDavid,2,20,21,1.875,9,37,0,0,0.165,L,200,1329.2142,1.2857,24,0.4285,0.589285,61,1.0892,0.357142,0.8928,0.3928,3.571428,74436,50,22,28,12.01448,2.3,70,17.893,9.458,16,4.09,12,3.067,0.155,58,14.826,14083,0.867,251.482,0.0,0,0.0,2,20.991,0.0,0,0.0,0,0.0,0.0,0,0.0,343,0.02248,6.125,60010,1071.60714,403,67.16666,1182,21.10714,62.97461
8477934,Leon Draisaitl,EDM,C,56,31,53,84,15,51,0.55674,8,Draisaitl,0,22,29,1.5,15,32,1,1,0.18452,L,168,1331.3035,0.9464,12,0.2142,0.553571,37,0.6607,0.392857,0.5357,0.4107,3.0,74553,30,23,17,11.64556,3.797,105,26.582,8.101,11,2.784,6,1.518,0.197,76,19.24,14220,0.876,253.928,7.13224,0,1.783,4,7.132,1.783,0,0.0,0,0.0,0.25,4,7.132,2019,0.13235,36.053,58314,1041.32142,433,72.16666,1196,21.35714,62.33528
8473419,Brad Marchand,BOS,L,53,29,40,69,21,44,0.31428,5,Marchand,1,46,26,1.30188,4,18,4,7,0.20279,L,143,1134.6226,0.7547,11,0.2075,0.547169,66,1.2452,0.867924,0.4905,0.2641,2.698113,60135,26,14,14,9.82743,1.403,40,14.039,6.317,10,3.509,4,1.403,0.133,30,10.529,10257,0.68,193.528,4.94796,3,2.827,10,7.068,4.947,3,2.12,0,0.0,0.5,8,5.654,5093,0.29631,96.094,44785,845.0,919,61.26666,1234,23.28301,48.73176
8478483,Mitch Marner,TOR,R,55,20,47,67,20,51,0.8,5,Marner,0,20,21,1.21818,0,14,0,2,0.1282,R,156,1345.6181,0.8545,41,0.7454,0.363636,23,0.4181,0.363636,0.6181,0.2363,2.836363,74009,34,13,14,8.02714,0.0,41,14.309,4.886,11,3.839,3,1.047,0.0,27,9.423,10315,0.687,187.545,6.73736,2,0.0,14,7.86,1.122,2,1.122,0,0.0,0.0,9,5.053,6412,0.44156,116.581,57282,1041.4909,874,67.23076,1377,25.03636,53.74655
8479318,Auston Matthews,TOR,C,52,41,25,66,31,53,0.51903,12,Matthews,2,10,21,1.26923,10,13,0,0,0.18468,L,222,1293.1923,0.4807,47,0.9038,0.788461,57,1.0961,0.192307,0.2884,0.1923,4.26923,67246,15,10,3,6.78302,3.57,76,27.132,4.641,0,0.0,3,1.071,0.2,50,17.85,10084,0.703,193.923,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,508,0.03669,9.769,56654,1089.5,853,65.61538,1217,23.40384,55.25554
8478420,Mikko Rantanen,COL,R,52,30,36,66,21,42,0.5,7,Rantanen,0,34,30,1.26923,9,24,0,0,0.16949,L,177,1195.0769,0.6923,20,0.3846,0.576923,26,0.5,0.653846,0.3461,0.3461,3.403846,62144,18,18,15,9.49868,2.59,78,22.451,6.908,7,2.014,8,2.302,0.147,61,17.558,12507,0.683,240.519,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,93,0.00575,1.788,49544,952.76923,470,58.75,1178,22.65384,52.75382
8474141,Patrick Kane,CHI,R,56,15,51,66,12,44,0.28571,3,Kane,0,14,-7,1.17857,3,22,0,0,0.07853,L,191,1333.7857,0.9107,15,0.2678,0.267857,13,0.2321,0.25,0.5892,0.3214,3.410714,74692,33,18,19,7.37649,0.819,64,17.485,6.01,11,3.005,8,2.185,0.061,49,13.386,13177,0.732,235.303,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,155,0.01017,2.767,61360,1095.71428,1716,107.25,1246,22.25,59.94542
8477492,Nathan MacKinnon,COL,C,48,20,45,65,12,40,0.48478,2,MacKinnon,0,37,22,1.35416,8,25,0,0,0.09708,R,206,1221.8541,0.9375,15,0.3125,0.416666,38,0.7916,0.770833,0.5833,0.3541,4.291666,58649,28,17,17,9.43125,2.433,84,25.555,7.605,7,2.129,10,3.042,0.123,65,19.775,11833,0.671,246.52,0.0,0,0.0,1,31.034,0.0,0,0.0,0,0.0,0.0,0,0.0,116,0.00717,2.416,46700,972.91666,368,61.33333,1092,22.75,53.70787
8476460,Mark Scheifele,WPG,C,56,21,42,63,17,46,0.49787,4,Scheifele,0,12,-4,1.125,4,17,0,0,0.16666,R,126,1257.75,0.75,38,0.6785,0.375,31,0.5535,0.214285,0.3571,0.3928,2.25,70434,20,22,13,7.27406,1.322,47,15.54,5.62,5,1.653,8,2.645,0.111,36,11.903,10888,0.67,194.428,32.14297,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,224,0.01491,4.0,59322,1059.32142,621,69.0,1233,22.01785,57.12408
8471675,Sidney Crosby,PIT,C,55,24,38,62,18,39,0.53565,5,Crosby,2,26,8,1.12727,5,22,1,1,0.15094,L,159,1223.8909,0.6909,28,0.509,0.436363,44,0.8,0.472727,0.3636,0.3272,2.890909,67314,20,18,17,10.44626,1.801,47,16.93,7.924,7,2.521,10,3.602,0.135,37,13.327,9994,0.694,181.709,7.17133,0,7.171,1,7.171,7.171,0,0.0,0,0.0,1.0,1,7.171,502,0.03386,9.127,56818,1033.05454,952,86.54545,1392,25.30909,48.35775
8475913,Mark Stone,VGK,R,55,21,40,61,14,43,0.4,8,Stone,0,28,26,1.10909,6,17,1,1,0.21428,R,98,1143.6545,0.7272,33,0.6,0.381818,31,0.5636,0.50909,0.4727,0.2545,1.781818,62901,26,14,11,7.697,2.199,37,13.561,6.23,6,2.199,5,1.832,0.285,21,7.697,9822,0.579,178.581,1.61725,0,0.808,5,4.043,0.808,0,0.0,0,0.0,0.25,4,3.234,4452,0.3024,80.945,48627,884.12727,822,68.5,1222,22.21818,51.47381
