playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,evGoals,evPoints,faceoffWinPct,gameWinningGoals,lastName,otGoals,penaltyMinutes,plusMinus,pointsPerGame,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,timeOnIcePerGame,assistsPerGame,blockedShots,blocksPerGame,goalsPerGame,hits,hitsPerGame,penaltyMinutesPerGame,primaryAssistsPerGame,secondaryAssistsPerGame,shotsPerGame,timeOnIce,totalPrimaryAssists,totalSecondaryAssists,ppAssists,ppGoalsForPer60,ppGoalsPer60,ppIndividualSatFor,ppIndividualSatForPer60,ppPointsPer60,ppPrimaryAssists,ppPrimaryAssistsPer60,ppSecondaryAssists,ppSecondaryAssistsPer60,ppShootingPct,ppShots,ppShotsPer60,ppTimeOnIce,ppTimeOnIcePctPerGame,ppTimeOnIcePerGame,ppGoalsAgainstPer60,shAssists,shGoalsPer60,shIndividualSatFor,shIndividualSatForPer60,shPointsPer60,shPrimaryAssists,shPrimaryAssistsPer60,shSecondaryAssists,shSecondaryAssistsPer60,shShootingPct,shShots,shShotsPer60,shTimeOnIce,shTimeOnIcePctPerGame,shTimeOnIcePerGame,evTimeOnIce,evTimeOnIcePerGame,otTimeOnIce,otTimeOnIcePerOtGame,shifts,shiftsPerGame,timeOnIcePerShift
8467875,Daniel Sedin,VAN,L,82,41,63,104,23,62,0.23529,10,Sedin,0,32,30,1.26829,18,42,0,0,0.15413,L,266,1113.1829,0.7682,12,0.1463,0.5,13,0.1585,0.390243,0.4146,0.3536,3.243902,91281,34,29,24,11.35071,3.648,96,19.458,8.513,9,1.824,15,3.04,0.257,70,14.188,17761,0.644,216.597,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,515,0.01642,6.28,73005,890.30487,1425,83.82352,1993,24.30487,45.8008
8466378,Martin St. Louis,TBL,R,82,31,68,99,27,58,0.38167,7,St. Louis,1,12,0,1.20731,4,41,0,0,0.12204,L,254,1258.7926,0.8292,64,0.7804,0.378048,37,0.4512,0.146341,0.5731,0.256,3.09756,103221,47,21,37,9.07168,0.647,85,13.769,6.641,29,4.697,8,1.295,0.068,58,9.395,22223,0.688,271.012,6.31026,0,0.0,2,3.155,0.0,0,0.0,0,0.0,0.0,1,1.577,2282,0.07596,27.829,78716,959.95121,2220,88.8,1991,24.28048,51.84379
8470621,Corey Perry,ANA,R,82,50,48,98,32,62,0.40909,11,Perry,2,104,9,1.19512,14,31,4,5,0.17241,R,290,1338.7804,0.5853,41,0.5,0.609756,64,0.7804,1.268292,0.3536,0.2317,3.536585,109780,29,19,17,10.01158,2.92,89,18.563,6.465,11,2.294,6,1.251,0.2,70,14.6,17260,0.638,210.487,8.00494,1,1.778,10,4.447,2.223,1,0.444,0,0.0,0.5,8,3.557,8095,0.27186,98.719,84425,1029.57317,1719,95.5,2176,26.53658,50.45036
8467876,Henrik Sedin,VAN,C,82,19,75,94,11,59,0.51982,4,Sedin,0,40,26,1.14634,8,35,0,0,0.12101,L,157,1155.5731,0.9146,21,0.256,0.231707,15,0.1829,0.487804,0.5487,0.3658,1.914634,94757,45,30,27,11.39627,1.628,47,9.564,7.122,13,2.645,14,2.849,0.216,37,7.529,17690,0.642,215.731,4.78089,0,0.0,1,4.78,0.0,0,0.0,0,0.0,0.0,0,0.0,753,0.02401,9.182,76314,930.65853,1398,82.23529,2017,24.59756,46.97917
8474564,Steven Stamkos,TBL,C,82,45,46,91,28,55,0.46494,8,Stamkos,1,74,3,1.10975,17,36,0,0,0.16544,R,272,1211.6585,0.5609,37,0.4512,0.54878,84,1.0243,0.902439,0.2682,0.2926,3.317073,99356,22,24,19,9.17176,2.735,132,21.239,5.792,3,0.482,16,2.574,0.193,88,14.159,22373,0.693,272.841,4.51694,0,0.0,5,11.292,0.0,0,0.0,0,0.0,0.0,2,4.516,1594,0.05306,19.439,75389,919.37804,2130,85.2,1946,23.7317,51.05652
8462042,Jarome Iginla,CGY,R,82,43,43,86,29,56,0.54047,6,Iginla,1,40,0,1.04878,14,30,0,0,0.14878,R,289,1256.1463,0.5243,28,0.3414,0.52439,103,1.256,0.487804,0.317,0.2073,3.52439,103004,26,17,16,7.10131,2.549,105,19.118,5.462,9,1.638,7,1.274,0.186,75,13.656,19771,0.63,241.109,0.0,0,0.0,1,8.275,0.0,0,0.0,0,0.0,0.0,0,0.0,435,0.01547,5.304,82798,1009.7317,2409,104.73913,1901,23.18292,54.18411
8471214,Alex Ovechkin,WSH,L,79,32,53,85,25,61,0.33333,11,Ovechkin,3,41,24,1.07594,7,24,0,0,0.08719,R,367,1281.962,0.6708,23,0.2911,0.405063,241,3.0506,0.518987,0.3797,0.2911,4.645569,101275,30,23,17,6.44067,1.186,146,24.745,4.067,5,0.847,12,2.033,0.07,99,16.779,21240,0.838,268.86,16.59007,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,16.59,217,0.00737,2.746,79818,1010.35443,1958,81.58333,1716,21.72151,59.01806
8457981,Teemu Selanne,ANA,R,73,31,49,80,15,46,0.44495,5,Selanne,0,49,6,1.09589,16,34,0,0,0.14553,R,213,1076.3287,0.6712,20,0.2739,0.424657,15,0.2054,0.671232,0.4109,0.2602,2.917808,78572,30,19,18,10.43684,3.795,126,29.887,8.064,10,2.372,8,1.897,0.175,91,21.585,15177,0.652,207.904,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,98,0.0037,1.342,63297,867.08219,1251,78.1875,1656,22.68493,47.44685
8468083,Henrik Zetterberg,DET,C,80,24,56,80,14,49,0.52439,3,Zetterberg,2,40,-1,1.0,10,30,0,1,0.07843,L,306,1175.025,0.7,19,0.2375,0.3,38,0.475,0.5,0.4375,0.2625,3.825,94002,35,21,20,9.91989,2.306,112,25.837,6.92,14,3.229,6,1.384,0.133,75,17.302,15605,0.544,195.062,8.49915,1,0.0,9,10.927,1.214,1,1.214,0,0.0,0.0,5,6.07,2965,0.10255,37.062,75432,942.9,2112,91.82608,1889,23.6125,49.76283
8467389,Brad Richards,DAL,C,72,28,49,77,21,48,0.50606,3,Richards,0,24,1,1.06944,7,29,0,0,0.10294,L,272,1303.4722,0.6805,22,0.3055,0.388888,20,0.2777,0.333333,0.4444,0.2361,3.777777,93850,32,17,22,6.40124,1.092,166,25.917,4.527,14,2.185,8,1.249,0.06,116,18.11,23058,0.837,320.25,12.17863,0,0.0,2,4.871,0.0,0,0.0,0,0.0,0.0,2,4.871,1478,0.06039,20.527,69314,962.69444,2042,107.47368,1681,23.34722,55.82986
8470595,Eric Staal,CAR,C,81,33,43,76,18,44,0.47972,8,Staal,0,72,-10,0.93827,12,29,3,3,0.11148,L,296,1316.3703,0.5308,31,0.3827,0.407407,81,1.0,0.888888,0.3209,0.2098,3.65432,106626,26,17,17,7.63872,1.992,115,19.096,4.815,9,1.494,8,1.328,0.153,78,12.952,21679,0.646,267.641,6.33709,0,1.584,23,12.146,1.584,0,0.0,0,0.0,0.214,14,7.393,6817,0.2636,84.16,78130,964.5679,2533,115.13636,2229,27.51851,47.8358
