teamId,teamFullName,gamesPlayed,wins,losses,otLosses,points,pointPct,goalsFor,goalsAgainst,shotsForPerGame,shotsAgainstPerGame,powerPlayPct,penaltyKillPct,faceoffWinPct,goalsAgainstPerGame,goalsForPerGame,penaltyKillNetPct,powerPlayNetPct,regulationAndOtWins,seasonId,teamShutouts,ties,winsInRegulation,winsInShootout
28,San Jose Sharks,82,46,30,6,98,0.59756,237,207,30.37804,27.37804,0.225454,0.805085,0.506972,2.52439,2.89024,0.830508,0.2,42,20152016,9,,37,4
14,Tampa Bay Lightning,82,46,31,5,97,0.59146,224,198,29.29268,28.85365,0.157706,0.840467,0.494888,2.41463,2.7317,0.867704,0.132616,43,20152016,7,,36,3
18,Nashville Predators,82,41,27,14,96,0.58536,224,213,30.57317,27.34146,0.196911,0.812245,0.486944,2.59756,2.7317,0.840816,0.189189,37,20152016,6,,35,4
4,Philadelphia Flyers,82,41,27,14,96,0.58536,211,210,30.9756,30.71951,0.189285,0.805344,0.509977,2.56097,2.57317,0.816793,0.160714,38,20152016,7,,28,3
6,Boston Bruins,82,42,31,9,93,0.56707,236,228,31.95121,30.36585,0.205128,0.822223,0.50428,2.78048,2.87804,0.855555,0.188034,38,20152016,5,,33,4
17,Detroit Red Wings,82,41,30,11,93,0.56707,209,219,29.65853,29.7439,0.187969,0.815499,0.505225,2.67073,2.54878,0.822878,0.172932,39,20152016,6,,30,2
30,Minnesota Wild,82,38,33,11,87,0.53048,213,204,28.95121,28.62195,0.185328,0.779412,0.525238,2.4878,2.59756,0.813725,0.162162,35,20152016,8,,34,3
12,Carolina Hurricanes,82,35,31,16,86,0.52439,196,221,29.89024,27.57317,0.168067,0.843138,0.536694,2.69512,2.39024,0.857843,0.147058,33,20152016,3,,25,2
9,Ottawa Senators,82,38,35,9,85,0.51829,230,241,28.35365,32.78048,0.158333,0.757937,0.505518,2.93902,2.80487,0.825396,0.145833,32,20152016,5,,26,6
1,New Jersey Devils,82,38,36,8,84,0.51219,182,202,24.42682,28.64634,0.199218,0.829546,0.464369,2.46341,2.21951,0.848484,0.167968,36,20152016,7,,27,2
21,Colorado Avalanche,82,39,39,4,82,0.5,212,240,28.63414,32.30487,0.180451,0.802326,0.498536,2.92682,2.58536,0.829457,0.146616,35,20152016,5,,33,4
8,Montréal Canadiens,82,38,38,6,82,0.5,216,233,30.53658,29.36585,0.162162,0.818898,0.50336,2.84146,2.63414,0.850393,0.119691,33,20152016,3,,30,5
7,Buffalo Sabres,82,35,36,11,81,0.4939,199,215,29.4878,30.62195,0.188976,0.825689,0.493794,2.62195,2.42682,0.853211,0.165354,33,20152016,2,,29,2
53,Arizona Coyotes,82,35,39,8,78,0.4756,208,244,27.62195,30.96341,0.176666,0.773027,0.54693,2.9756,2.53658,0.786184,0.13,34,20152016,5,,29,1
52,Winnipeg Jets,82,35,39,8,78,0.4756,212,236,29.59756,29.54878,0.147859,0.783688,0.467384,2.87804,2.58536,0.819148,0.132295,32,20152016,3,,29,3
20,Calgary Flames,82,35,40,7,77,0.46951,229,257,29.2439,28.9878,0.17037,0.755365,0.48599,3.13414,2.79268,0.798283,0.144444,33,20152016,3,,24,2
29,Columbus Blue Jackets,82,34,40,8,76,0.46341,213,248,29.10975,31.09756,0.173387,0.810036,0.489986,3.02439,2.59756,0.820788,0.141129,28,20152016,1,,26,6
23,Vancouver Canucks,82,31,38,13,75,0.45731,186,239,28.18292,32.53658,0.157894,0.811245,0.454415,2.91463,2.26829,0.827309,0.125506,26,20152016,1,,22,5
22,Edmonton Oilers,82,31,43,8,70,0.42682,199,242,29.09756,31.07317,0.181434,0.811024,0.487946,2.95121,2.42682,0.830708,0.156118,27,20152016,3,,20,4
10,Toronto Maple Leafs,82,29,42,11,69,0.42073,192,240,30.67073,30.52439,0.15444,0.816177,0.505895,2.92682,2.34146,0.827205,0.123552,23,20152016,4,,20,6
