teamId,teamFullName,gamesPlayed,wins,losses,otLosses,points,pointPct,goalsFor,goalsAgainst,shotsForPerGame,shotsAgainstPerGame,powerPlayPct,penaltyKillPct,faceoffWinPct,goalsAgainstPerGame,goalsForPerGame,penaltyKillNetPct,powerPlayNetPct,regulationAndOtWins,seasonId,teamShutouts,ties,winsInRegulation,winsInShootout
13,Florida Panthers,82,58,18,6,122,0.7439,337,242,37.34146,30.67073,0.244274,0.795367,0.48235,2.95121,4.10975,0.841698,0.21374,55,20212022,5,,42,3
21,Colorado Avalanche,82,56,19,7,119,0.7256,308,232,35.04878,32.01219,0.240143,0.796611,0.472749,2.82926,3.75609,0.822033,0.222222,52,20212022,7,,46,4
12,Carolina Hurricanes,82,54,20,8,116,0.70731,277,200,34.12195,28.17073,0.219827,0.880435,0.539048,2.43902,3.37804,0.894927,0.206896,53,20212022,6,,47,1
10,Toronto Maple Leafs,82,54,21,7,115,0.70121,312,252,34.57317,30.62195,0.272727,0.820513,0.550543,3.07317,3.80487,0.876068,0.255411,51,20212022,7,,45,3
30,Minnesota Wild,82,53,22,7,113,0.68902,305,249,32.51219,31.42682,0.205426,0.761364,0.476427,3.03658,3.71951,0.768939,0.186046,48,20212022,3,,37,5
20,Calgary Flames,82,50,21,11,111,0.67682,291,206,35.46341,28.95121,0.228813,0.832,0.51086,2.51219,3.54878,0.86,0.216101,48,20212022,11,,44,2
3,New York Rangers,82,52,24,6,110,0.67073,250,204,29.17073,30.82926,0.252293,0.823009,0.480643,2.4878,3.04878,0.858407,0.243119,48,20212022,9,,44,4
14,Tampa Bay Lightning,82,51,23,8,110,0.67073,285,228,30.91463,29.76829,0.239382,0.805556,0.501177,2.78048,3.4756,0.833333,0.220077,49,20212022,3,,39,2
19,St. Louis Blues,82,49,22,11,109,0.66463,309,239,30.39024,31.59756,0.269709,0.84091,0.502435,2.91463,3.76829,0.881818,0.248962,47,20212022,4,,43,2
6,Boston Bruins,82,51,26,5,107,0.65243,253,218,36.12195,28.70731,0.211864,0.812978,0.541803,2.65853,3.08536,0.832061,0.18644,49,20212022,4,,40,2
22,Edmonton Oilers,82,49,27,6,104,0.63414,285,251,34.02439,32.28048,0.259574,0.793651,0.512744,3.06097,3.4756,0.837301,0.234042,44,20212022,4,,38,5
5,Pittsburgh Penguins,82,46,25,11,103,0.62804,269,222,34.7439,31.41463,0.201612,0.84434,0.511366,2.70731,3.28048,0.85849,0.169354,43,20212022,7,,37,3
15,Washington Capitals,82,44,26,12,100,0.60975,270,242,31.42682,29.0,0.1875,0.804445,0.470999,2.95121,3.29268,0.84,0.152343,39,20212022,8,,35,5
26,Los Angeles Kings,82,44,27,11,99,0.60365,235,232,34.93902,28.54878,0.16129,0.76652,0.521924,2.82926,2.86585,0.814977,0.125,40,20212022,5,,35,4
25,Dallas Stars,82,46,30,6,98,0.59756,233,244,30.31707,31.03658,0.224066,0.789955,0.548212,2.9756,2.84146,0.821917,0.203319,41,20212022,2,,31,5
18,Nashville Predators,82,45,30,7,97,0.59146,262,250,29.7439,32.26829,0.244186,0.792254,0.512425,3.04878,3.19512,0.799295,0.224806,41,20212022,4,,35,4
54,Vegas Golden Knights,82,43,31,8,94,0.57317,262,244,34.51219,29.9756,0.183962,0.774039,0.493277,2.9756,3.19512,0.822115,0.150943,39,20212022,3,,34,4
23,Vancouver Canucks,82,40,30,12,92,0.56097,246,231,31.9756,31.85365,0.234817,0.748918,0.519567,2.81707,3.0,0.770562,0.210526,37,20212022,1,,32,3
52,Winnipeg Jets,82,39,32,11,89,0.54268,250,253,32.25609,33.18292,0.210526,0.75,0.507402,3.08536,3.04878,0.788793,0.178137,37,20212022,5,,32,2
2,New York Islanders,82,37,35,10,84,0.51219,229,231,28.86585,32.54878,0.221153,0.841861,0.513127,2.81707,2.79268,0.865116,0.1875,35,20212022,9,,34,2
29,Columbus Blue Jackets,82,37,38,7,81,0.4939,258,297,30.03658,35.20731,0.186363,0.785715,0.484744,3.62195,3.14634,0.815126,0.15909,33,20212022,2,,26,4
28,San Jose Sharks,82,32,37,13,77,0.46951,211,261,29.26829,31.9756,0.189814,0.852018,0.496061,3.18292,2.57317,0.869955,0.138888,29,20212022,3,,22,3
24,Anaheim Ducks,82,31,37,14,76,0.46341,228,266,29.18292,33.2317,0.219178,0.808036,0.482039,3.2439,2.78048,0.834821,0.200913,27,20212022,4,,22,4
7,Buffalo Sabres,82,32,39,11,75,0.45731,229,287,29.89024,32.95121,0.211711,0.764151,0.459936,3.5,2.79268,0.792452,0.184684,29,20212022,1,,25,3
17,Detroit Red Wings,82,32,40,10,74,0.45121,227,310,29.43902,33.67073,0.162995,0.737778,0.493629,3.78048,2.76829,0.755555,0.118942,29,20212022,4,,21,3
9,Ottawa Senators,82,33,42,7,73,0.44512,224,264,30.03658,33.41463,0.193415,0.803213,0.479238,3.21951,2.7317,0.839357,0.176954,30,20212022,2,,26,3
16,Chicago Blackhawks,82,28,42,12,68,0.41463,213,289,28.80487,32.96341,0.191836,0.762332,0.496394,3.52439,2.59756,0.7713,0.167346,22,20212022,4,,16,6
1,New Jersey Devils,82,27,46,9,63,0.38414,245,302,31.2439,30.9756,0.155555,0.801887,0.468472,3.68292,2.9878,0.830188,0.093333,24,20212022,2,,19,3
4,Philadelphia Flyers,82,25,46,11,61,0.37195,210,294,30.96341,33.96341,0.125523,0.757447,0.521405,3.58536,2.56097,0.782978,0.079497,24,20212022,1,,20,1
55,Seattle Kraken,82,27,49,6,60,0.36585,213,284,29.02439,28.86585,0.145454,0.748879,0.476654,3.46341,2.59756,0.784753,0.113636,24,20212022,3,,23,3
53,Arizona Coyotes,82,25,50,7,57,0.34756,206,309,25.86585,35.4878,0.138613,0.75,0.472608,3.76829,2.51219,0.761718,0.118811,24,20212022,1,,18,1
8,Montréal Canadiens,82,22,49,11,55,0.33536,218,317,29.78048,34.42682,0.137096,0.755475,0.491841,3.86585,2.65853,0.777372,0.088709,19,20212022,3,,16,3
