teamId,teamFullName,gamesPlayed,wins,losses,otLosses,points,pointPct,goalsFor,goalsAgainst,shotsForPerGame,shotsAgainstPerGame,powerPlayPct,penaltyKillPct,faceoffWinPct,goalsAgainstPerGame,goalsForPerGame,penaltyKillNetPct,powerPlayNetPct,regulationAndOtWins,seasonId,teamShutouts,ties,winsInRegulation,winsInShootout
6,Boston Bruins,82,54,19,9,117,0.71341,258,171,31.86585,29.08536,0.217391,0.836502,0.515915,2.08536,3.14634,0.870722,0.191304,51,20132014,9,,47,3
24,Anaheim Ducks,82,54,20,8,116,0.70731,263,203,31.32926,28.69512,0.16,0.822223,0.492024,2.4756,3.20731,0.859259,0.130909,51,20132014,6,,44,3
21,Colorado Avalanche,82,52,22,8,112,0.68292,245,216,29.51219,32.65853,0.198412,0.807229,0.494803,2.63414,2.9878,0.819277,0.194444,47,20132014,4,,37,5
19,St. Louis Blues,82,52,23,7,111,0.67682,239,188,29.29268,26.37804,0.197879,0.856656,0.518609,2.29268,2.91463,0.877133,0.176678,43,20132014,9,,40,9
28,San Jose Sharks,82,51,22,9,111,0.67682,239,193,34.76829,27.81707,0.171821,0.849316,0.527863,2.35365,2.91463,0.885844,0.151202,41,20132014,6,,37,10
5,Pittsburgh Penguins,82,51,24,7,109,0.66463,242,204,29.92682,28.76829,0.233812,0.850394,0.509799,2.4878,2.95121,0.866141,0.21223,44,20132014,6,,40,7
16,Chicago Blackhawks,82,46,21,15,107,0.65243,261,212,33.10975,27.18292,0.194552,0.814517,0.519802,2.58536,3.18292,0.850806,0.171206,40,20132014,3,,39,6
14,Tampa Bay Lightning,82,46,27,9,101,0.61585,232,209,29.82926,29.2317,0.185185,0.807408,0.492389,2.54878,2.82926,0.844444,0.155555,38,20132014,7,,32,8
26,Los Angeles Kings,82,46,28,8,100,0.60975,198,168,31.64634,26.20731,0.151408,0.831082,0.527515,2.04878,2.41463,0.847972,0.130281,38,20132014,13,,34,8
8,Montréal Canadiens,82,46,28,8,100,0.60975,209,201,28.41463,30.9878,0.172043,0.851212,0.495693,2.45121,2.54878,0.871972,0.143369,40,20132014,8,,33,6
30,Minnesota Wild,82,43,27,12,98,0.59756,199,198,26.58536,27.71951,0.178571,0.788,0.508824,2.41463,2.42682,0.804,0.146825,35,20132014,8,,32,8
3,New York Rangers,82,45,31,6,96,0.58536,214,190,33.15853,29.41463,0.181818,0.853449,0.488286,2.31707,2.60975,0.896551,0.155303,41,20132014,8,,39,4
4,Philadelphia Flyers,82,42,30,10,94,0.57317,233,227,30.36585,30.58536,0.197278,0.848102,0.4997,2.76829,2.84146,0.873417,0.159863,39,20132014,6,,35,3
29,Columbus Blue Jackets,82,43,32,7,93,0.56707,226,214,29.64634,30.78048,0.192857,0.821429,0.515547,2.60975,2.75609,0.853571,0.164285,38,20132014,8,,35,5
17,Detroit Red Wings,82,39,28,15,93,0.56707,217,221,29.95121,29.28048,0.177304,0.830509,0.507551,2.69512,2.64634,0.840677,0.159574,34,20132014,5,,30,5
25,Dallas Stars,82,40,31,11,91,0.55487,231,223,31.67073,30.39024,0.15862,0.813689,0.500877,2.71951,2.81707,0.844106,0.141379,36,20132014,6,,34,4
15,Washington Capitals,82,38,30,14,90,0.54878,225,229,29.41463,33.53658,0.233676,0.820423,0.484101,2.79268,2.7439,0.838028,0.199312,28,20132014,5,,24,10
27,Phoenix Coyotes,82,37,30,15,89,0.54268,210,224,30.4756,30.9878,0.198581,0.790442,0.519772,2.7317,2.56097,0.80147,0.180851,31,20132014,5,,28,6
18,Nashville Predators,82,38,32,12,88,0.53658,214,233,29.04878,28.90243,0.192468,0.802522,0.530679,2.84146,2.60975,0.810924,0.192468,36,20132014,5,,33,2
9,Ottawa Senators,82,37,31,14,88,0.53658,229,258,32.82926,34.7439,0.184501,0.809375,0.51243,3.14634,2.79268,0.825,0.147601,30,20132014,5,,27,7
1,New Jersey Devils,82,35,29,18,88,0.53658,197,195,26.81707,25.4756,0.19502,0.863637,0.470155,2.37804,2.40243,0.897727,0.178423,35,20132014,6,,26,0
10,Toronto Maple Leafs,82,38,36,8,84,0.51219,222,252,27.92682,35.91463,0.198412,0.783583,0.482564,3.07317,2.70731,0.809701,0.150793,29,20132014,2,,24,9
52,Winnipeg Jets,82,37,35,10,84,0.51219,219,231,30.68292,30.14634,0.15444,0.831616,0.468865,2.81707,2.67073,0.848797,0.131274,29,20132014,3,,24,8
12,Carolina Hurricanes,82,36,35,11,83,0.50609,205,226,31.2317,30.93902,0.145907,0.817428,0.525981,2.75609,2.5,0.86307,0.117437,34,20132014,2,,30,2
23,Vancouver Canucks,82,36,35,11,83,0.50609,191,216,30.81707,28.37804,0.15175,0.832117,0.513683,2.63414,2.32926,0.854014,0.136186,31,20132014,7,,25,5
2,New York Islanders,82,34,37,11,79,0.4817,216,261,30.93902,30.04878,0.177536,0.781133,0.471813,3.18292,2.63414,0.81132,0.152173,25,20132014,4,,21,9
20,Calgary Flames,82,35,40,7,77,0.46951,202,238,26.81707,28.59756,0.156626,0.817022,0.462438,2.90243,2.46341,0.868085,0.128514,28,20132014,2,,21,7
22,Edmonton Oilers,82,29,44,9,67,0.40853,199,267,26.92682,32.87804,0.169741,0.821429,0.490176,3.25609,2.42682,0.835714,0.121771,25,20132014,4,,20,4
13,Florida Panthers,82,29,45,8,66,0.40243,188,262,29.89024,31.10975,0.100371,0.759542,0.48266,3.19512,2.29268,0.790076,0.078066,21,20132014,1,,21,8
7,Buffalo Sabres,82,21,51,10,52,0.31707,150,243,26.29268,34.34146,0.140625,0.813869,0.467925,2.96341,1.82926,0.832116,0.121093,14,20132014,0,,11,7
