teamId,teamFullName,gamesPlayed,wins,losses,otLosses,points,pointPct,goalsFor,goalsAgainst,shotsForPerGame,shotsAgainstPerGame,powerPlayPct,penaltyKillPct,faceoffWinPct,goalsAgainstPerGame,goalsForPerGame,penaltyKillNetPct,powerPlayNetPct,regulationAndOtWins,seasonId,teamShutouts,ties,winsInRegulation,winsInShootout
16,Chicago Blackhawks,48,36,7,5,77,0.80208,149,97,31.125,26.20833,0.166666,0.872341,0.507779,2.02083,3.10416,0.907801,0.133333,30,20122013,7,,25,6
5,Pittsburgh Penguins,48,36,12,0,72,0.75,162,119,29.95833,29.22916,0.247058,0.796408,0.51469,2.47916,3.375,0.808383,0.229411,33,20122013,5,,31,3
24,Anaheim Ducks,48,30,12,6,66,0.6875,134,115,28.0625,27.91666,0.214814,0.814815,0.475404,2.39583,2.79166,0.845679,0.177777,24,20122013,5,,23,6
8,Montréal Canadiens,48,29,14,5,63,0.65625,146,124,30.58333,26.9375,0.206896,0.797688,0.49751,2.58333,3.04166,0.797687,0.197044,26,20122013,4,,24,3
6,Boston Bruins,48,28,14,6,62,0.64583,127,106,32.4375,28.60416,0.14754,0.871166,0.563949,2.20833,2.64583,0.90184,0.131147,24,20122013,6,,23,4
19,St. Louis Blues,48,29,17,2,60,0.625,124,114,27.83333,24.1875,0.19463,0.846667,0.507231,2.375,2.58333,0.866666,0.161073,24,20122013,7,,20,5
26,Los Angeles Kings,48,27,16,5,59,0.61458,131,114,29.8125,24.95833,0.198795,0.832299,0.520169,2.375,2.72916,0.84472,0.192771,25,20122013,2,,24,2
23,Vancouver Canucks,48,26,15,7,59,0.61458,122,115,28.125,28.9375,0.157575,0.840237,0.475941,2.39583,2.54166,0.852071,0.139393,21,20122013,7,,20,5
10,Toronto Maple Leafs,48,26,17,5,57,0.59375,145,128,26.33333,32.27083,0.186746,0.878981,0.500508,2.66666,3.02083,0.88535,0.16265,26,20122013,6,,24,0
15,Washington Capitals,48,27,18,3,57,0.59375,146,130,28.125,32.3125,0.268292,0.779142,0.507697,2.70833,3.04166,0.797546,0.243902,24,20122013,4,,20,3
28,San Jose Sharks,48,25,16,7,57,0.59375,116,112,31.79166,28.95833,0.201183,0.850341,0.533887,2.33333,2.41666,0.870748,0.177514,17,20122013,5,,17,8
17,Detroit Red Wings,48,24,16,8,56,0.58333,122,110,30.14583,27.54166,0.183783,0.817074,0.508058,2.29166,2.54166,0.835365,0.156756,22,20122013,5,,20,2
9,Ottawa Senators,48,25,17,6,56,0.58333,112,100,33.14583,31.29166,0.159235,0.88024,0.491519,2.08333,2.33333,0.892215,0.152866,21,20122013,4,,19,4
3,New York Rangers,48,26,18,4,56,0.58333,126,108,30.89583,28.1875,0.156862,0.810811,0.5,2.25,2.625,0.844594,0.130718,22,20122013,2,,18,4
30,Minnesota Wild,48,26,19,3,55,0.57291,118,125,28.79166,27.0625,0.178807,0.807408,0.524514,2.60416,2.45833,0.814814,0.178807,22,20122013,3,,19,4
2,New York Islanders,48,24,17,7,55,0.57291,135,136,30.9375,28.16666,0.198717,0.802817,0.497095,2.83333,2.8125,0.816901,0.198717,20,20122013,3,,18,4
29,Columbus Blue Jackets,48,24,17,7,55,0.57291,115,115,26.72916,29.91666,0.141935,0.826389,0.519985,2.39583,2.39583,0.847222,0.129032,19,20122013,4,,14,5
52,Winnipeg Jets,48,24,21,3,51,0.53125,126,141,28.9375,29.66666,0.137931,0.797102,0.489439,2.9375,2.625,0.804347,0.117241,22,20122013,1,,18,2
27,Phoenix Coyotes,48,21,18,9,51,0.53125,121,125,30.875,30.5625,0.147928,0.798817,0.520182,2.60416,2.52083,0.81065,0.136094,17,20122013,6,,16,4
4,Philadelphia Flyers,48,23,22,3,49,0.51041,132,139,29.04166,28.5625,0.216374,0.858696,0.485349,2.89583,2.75,0.869565,0.19883,22,20122013,1,,20,1
25,Dallas Stars,48,22,22,4,48,0.5,128,141,26.27083,31.02083,0.16959,0.810056,0.471652,2.9375,2.66666,0.821229,0.152046,20,20122013,1,,18,2
1,New Jersey Devils,48,19,19,10,48,0.5,110,122,28.375,23.125,0.15909,0.810651,0.481827,2.54166,2.29166,0.875739,0.125,17,20122013,3,,16,2
