teamId,teamFullName,gamesPlayed,wins,losses,otLosses,points,pointPct,goalsFor,goalsAgainst,shotsForPerGame,shotsAgainstPerGame,powerPlayPct,penaltyKillPct,faceoffWinPct,goalsAgainstPerGame,goalsForPerGame,penaltyKillNetPct,powerPlayNetPct,regulationAndOtWins,seasonId,teamShutouts,ties,winsInRegulation,winsInShootout
20,Calgary Flames,70,36,27,7,79,0.56428,204,214,31.6,32.44285,0.212435,0.821429,0.490776,3.05714,2.91428,0.85204,0.165803,30,20192020,4,,25,6
13,Florida Panthers,69,35,26,8,78,0.56521,228,224,32.65217,32.27536,0.21327,0.784947,0.502871,3.24637,3.30434,0.806451,0.189573,32,20192020,2,,30,3
18,Nashville Predators,69,35,26,8,78,0.56521,212,214,33.14492,31.26086,0.172566,0.760564,0.522643,3.10144,3.07246,0.788732,0.137168,32,20192020,7,,28,3
23,Vancouver Canucks,69,36,27,6,78,0.56521,224,214,31.20289,33.28985,0.241525,0.804652,0.540419,3.10144,3.24637,0.827906,0.224576,32,20192020,2,,27,4
30,Minnesota Wild,69,35,27,7,77,0.55797,218,217,30.10144,30.65217,0.212962,0.771845,0.484312,3.14492,3.15942,0.786407,0.185185,33,20192020,6,,30,2
53,Arizona Coyotes,70,33,29,8,74,0.52857,190,183,31.71428,32.42857,0.191588,0.827412,0.49121,2.61428,2.71428,0.852791,0.168224,28,20192020,4,,26,5
16,Chicago Blackhawks,70,32,30,8,72,0.51428,208,214,31.81428,35.11428,0.152073,0.821257,0.499364,3.05714,2.97142,0.850241,0.115207,28,20192020,1,,23,4
8,Montréal Canadiens,71,31,31,9,71,0.5,208,220,34.11267,31.09859,0.177419,0.78673,0.504353,3.09859,2.92957,0.815165,0.150537,27,20192020,4,,19,4
7,Buffalo Sabres,69,30,31,8,68,0.49275,193,215,29.28985,31.13043,0.188775,0.745946,0.458553,3.11594,2.7971,0.772972,0.132653,28,20192020,3,,22,2
1,New Jersey Devils,69,28,29,12,68,0.49275,185,224,30.68115,32.69565,0.179487,0.82353,0.468421,3.24637,2.68115,0.864253,0.136752,24,20192020,4,,22,4
24,Anaheim Ducks,71,29,33,9,67,0.47183,182,225,29.66197,32.14084,0.146739,0.769954,0.505329,3.16901,2.56338,0.816901,0.119565,24,20192020,1,,20,5
26,Los Angeles Kings,70,29,35,6,64,0.45714,177,209,33.21428,29.7,0.170984,0.773685,0.508004,2.98571,2.52857,0.8,0.165803,28,20192020,1,,21,1
28,San Jose Sharks,70,29,36,5,63,0.45,180,225,30.01428,30.57142,0.174603,0.857143,0.489389,3.21428,2.57142,0.888392,0.142857,27,20192020,2,,22,2
9,Ottawa Senators,71,25,34,12,62,0.43661,190,238,30.61971,33.57746,0.14218,0.76087,0.502593,3.35211,2.67605,0.826086,0.113744,24,20192020,0,,18,1
17,Detroit Red Wings,71,17,49,5,39,0.27464,142,265,27.09859,32.80281,0.148837,0.743363,0.494696,3.73239,2.0,0.761061,0.088372,14,20192020,1,,13,3
