teamId,teamFullName,gamesPlayed,wins,losses,otLosses,points,pointPct,goalsFor,goalsAgainst,shotsForPerGame,shotsAgainstPerGame,powerPlayPct,penaltyKillPct,faceoffWinPct,goalsAgainstPerGame,goalsForPerGame,penaltyKillNetPct,powerPlayNetPct,regulationAndOtWins,seasonId,teamShutouts,ties,winsInRegulation,winsInShootout
2,New York Islanders,82,41,29,12,94,0.57317,239,238,30.2439,31.90243,0.149572,0.819384,0.476903,2.90243,2.91463,0.841409,0.119658,39,20162017,5,,33,2
20,Calgary Flames,82,45,33,4,94,0.57317,222,219,29.12195,28.70731,0.202334,0.815885,0.489336,2.67073,2.70731,0.844765,0.182879,41,20162017,5,,32,4
14,Tampa Bay Lightning,82,42,30,10,94,0.57317,230,224,29.90243,30.39024,0.227941,0.813954,0.476629,2.7317,2.80487,0.829457,0.198529,38,20162017,3,,32,4
4,Philadelphia Flyers,82,39,33,10,88,0.53658,212,231,31.52439,28.46341,0.194945,0.797571,0.52275,2.81707,2.58536,0.813765,0.162454,32,20162017,5,,25,7
52,Winnipeg Jets,82,40,35,7,87,0.53048,246,255,29.85365,31.04878,0.181818,0.774546,0.485122,3.10975,3.0,0.810909,0.147727,37,20162017,5,,33,3
12,Carolina Hurricanes,82,36,31,15,87,0.53048,212,230,30.40243,28.29268,0.177489,0.841585,0.53067,2.80487,2.58536,0.891089,0.151515,33,20162017,3,,28,3
26,Los Angeles Kings,82,39,35,8,86,0.52439,199,201,31.13414,25.85365,0.190871,0.845529,0.507679,2.45121,2.42682,0.865853,0.178423,37,20162017,9,,25,2
13,Florida Panthers,82,35,36,11,81,0.4939,205,231,32.2439,31.64634,0.169811,0.853062,0.479292,2.81707,2.5,0.885714,0.139622,30,20162017,4,,23,5
25,Dallas Stars,82,34,37,11,79,0.4817,222,260,30.54878,29.7439,0.178988,0.738956,0.499119,3.17073,2.70731,0.759036,0.136186,33,20162017,3,,28,1
17,Detroit Red Wings,82,33,36,13,79,0.4817,198,244,28.4756,30.57317,0.150793,0.808511,0.518731,2.9756,2.41463,0.821276,0.115079,24,20162017,4,,17,9
7,Buffalo Sabres,82,33,37,12,78,0.4756,199,231,30.37804,34.30487,0.244635,0.776372,0.496043,2.81707,2.42682,0.789029,0.227467,31,20162017,3,,25,2
53,Arizona Coyotes,82,30,42,10,70,0.42682,191,258,27.81707,34.10975,0.161702,0.773077,0.48,3.14634,2.32926,0.803846,0.131914,24,20162017,3,,20,6
1,New Jersey Devils,82,28,40,14,70,0.42682,180,241,27.79268,31.36585,0.175298,0.796154,0.492276,2.93902,2.19512,0.81923,0.12749,25,20162017,3,,18,3
23,Vancouver Canucks,82,30,43,9,69,0.42073,178,241,27.71951,31.76829,0.140969,0.766817,0.511491,2.93902,2.17073,0.775784,0.114537,26,20162017,3,,19,4
21,Colorado Avalanche,82,22,56,4,48,0.29268,165,276,28.08536,31.7439,0.125523,0.766424,0.536172,3.36585,2.01219,0.784671,0.117154,21,20162017,3,,14,1
