,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
119,8471675,Sidney Crosby,PIT,C,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471675.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,87,sidneycrosby,41.0,824.16666666667,20.10162601626,76.73,55.04,58.23,54.89,41.42,56.99,36.69,28.32,56.44,4.37,3.79,53.57,4.68,3.32,58.53,37.27,28.25,56.89,17.98,12.96,58.12,2.26,2.26,50.00,25.72,20.38,55.79,1.75,0.97,64.29,76.34,42.48,64.25,1.16,0.95,55.00,11.9,86.63,0.985,17.11,14.85,6.48,33.78,72.53,34.07,19.87,16.82,66.95
120,8478851,Alexandre Carrier,MTL,D,https://assets.nhle.com/mugs/nhl/20242025/MTL/8478851.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,45,alexandrecarrier,37.0,743.56666666667,20.096396396396,48.01,65.52,42.29,34.13,47.61,41.76,22.43,32.03,41.19,1.86,3.79,32.86,2.23,3.47,39.17,21.95,32.2,40.54,9.36,13.48,40.99,0.89,1.69,34.38,16.78,24.96,40.21,0.65,1.83,26.09,43.24,59.33,42.16,0.58,1.05,35.71,8.27,88.16,0.964,6.29,12.43,13.07,44.54,32.50,15.9,20.82,25.26,38.63
121,8474166,Alec Martinez,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474166.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,25,alecmartinez,15.0,301.33333333333,20.088888888889,49.38,71.08,40.99,34.05,51.57,39.77,23.3,34.65,40.21,2.19,3.58,37.93,2.49,4.03,38.17,23.1,38.23,37.66,8.16,14.73,35.65,1.19,1.19,50.00,19.91,31.33,38.86,1.33,2.12,38.46,44.0,55.51,44.22,0.0,0.86,0.00,9.4,89.66,0.991,6.77,8.56,7.37,46.0,47.89,16.53,14.93,18.12,47.7
122,8478859,Niko Mikkola,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478859.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,77,nikomikkola,36.0,722.21666666667,20.061574074074,54.58,55.66,49.51,40.62,41.79,49.29,26.92,27.83,49.17,3.41,3.9,46.59,2.6,2.53,50.71,23.84,22.93,50.98,8.89,10.05,46.93,1.83,1.83,50.00,19.94,17.17,53.73,1.22,1.66,42.31,47.4,54.48,46.53,0.84,1.2,41.18,12.65,85.97,0.986,9.3,13.29,11.3,52.09,45.16,19.02,20.44,20.27,48.41
123,8476462,Dougie Hamilton,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8476462.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,7,dougiehamilton,43.0,862.51666666667,20.058527131783,82.09,52.66,60.92,59.82,37.98,61.17,41.25,25.46,61.84,4.8,2.99,61.61,5.0,2.61,65.69,42.36,23.1,64.72,17.88,10.78,62.38,2.3,1.67,57.89,32.65,16.42,66.54,2.5,0.83,75.00,70.04,42.91,62.01,0.9,0.9,50.00,11.64,88.25,0.999,11.06,8.83,4.87,46.05,69.43,28.59,15.1,10.99,72.23
124,8476967,Brett Kulak,EDM,D,https://assets.nhle.com/mugs/nhl/20242025/EDM/8476967.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,27,brettkulak,39.0,781.9,20.048717948718,57.4,56.55,50.37,41.9,38.91,51.85,30.16,26.55,53.18,2.53,2.76,47.83,2.73,2.36,53.63,26.93,25.17,51.69,11.28,8.75,56.32,1.46,1.07,57.58,20.87,21.9,48.8,0.72,1.43,33.33,46.0,49.44,48.2,0.78,0.89,46.67,8.4,89.6,0.98,6.37,11.05,8.82,46.27,41.92,14.96,17.04,17.42,46.21
125,8482858,Ryker Evans,SEA,D,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482858.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,41,rykerevans,39.0,780.73333333333,20.018803418803,54.33,57.87,48.42,40.12,41.19,49.34,25.67,25.59,50.07,2.54,2.69,48.53,2.36,2.9,44.86,22.59,25.82,46.67,9.3,11.07,45.66,1.0,1.31,43.33,17.73,19.67,47.4,1.13,1.02,52.38,50.62,48.07,51.29,0.89,0.78,53.33,9.88,89.49,0.994,6.92,9.22,7.07,40.58,49.45,17.37,16.14,15.75,52.44
126,8478427,Sebastian Aho,CAR,C,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478427.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,20,sebastianahoC,40.0,800.21666666667,20.005416666667,81.35,43.94,64.93,60.88,34.19,64.04,38.24,24.37,61.08,5.02,3.75,57.26,4.69,3.01,60.93,39.59,21.89,64.39,14.1,10.35,57.67,1.87,1.65,53.19,33.99,15.4,68.83,2.3,1.2,65.71,75.38,33.36,69.32,2.06,1.41,59.38,13.14,84.62,0.978,14.4,9.52,4.8,38.16,75.00,30.44,13.5,12.3,71.23
127,8478399,Jonas Siegenthaler,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8478399.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,71,jonassiegenthaler,43.0,859.0,19.976744186047,49.17,56.86,46.38,35.9,40.02,47.29,22.28,23.82,48.33,2.24,1.89,54.24,2.72,2.3,54.21,22.56,25.42,47.02,8.73,8.73,50.00,0.98,0.56,63.64,18.44,22.26,45.31,1.21,1.02,54.17,39.25,53.67,42.24,0.4,0.71,36.36,10.03,92.08,1.021,4.47,12.57,10.97,45.61,28.96,12.78,18.44,22.56,36.17
128,8482116,Tim Stützle,OTT,C,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482116.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,18,timstutzle,38.0,758.26666666667,19.954385964912,71.29,43.68,62.01,52.15,31.02,62.7,35.69,20.65,63.34,4.51,2.22,67.06,3.59,2.11,62.96,34.74,19.7,63.81,12.11,7.6,61.45,1.82,1.11,62.16,30.17,16.14,65.15,2.74,0.74,78.79,69.61,32.46,68.2,0.91,0.46,66.67,12.64,89.27,1.019,17.88,9.65,4.27,40.99,80.71,31.33,14.48,9.26,77.19
129,8475200,Dmitry Orlov,CAR,D,https://assets.nhle.com/mugs/nhl/20242025/CAR/8475200.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,7,dmitryorlov,40.0,797.3,19.9325,60.96,52.23,53.86,45.0,39.88,53.01,28.3,27.54,50.67,3.46,2.86,54.76,3.16,3.09,50.52,26.79,27.84,49.04,10.69,13.55,44.10,1.81,1.35,57.14,21.47,19.06,52.97,1.2,1.3,48.00,56.52,40.22,58.43,0.98,0.76,56.25,12.23,89.62,1.019,7.07,12.34,8.8,44.7,44.55,18.96,19.34,18.59,50.5
130,8475208,Brian Dumoulin,ANA,D,https://assets.nhle.com/mugs/nhl/20242025/ANA/8475208.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,6,briandumoulin,39.0,777.16666666667,19.92735042735,48.56,72.49,40.11,35.36,52.34,40.32,22.85,34.97,39.52,1.93,2.55,43.10,2.3,3.81,37.6,20.84,35.2,37.19,9.34,15.6,37.46,1.0,1.62,38.24,15.34,26.15,36.97,0.82,0.82,50.00,39.92,67.47,37.18,0.45,0.45,50.00,8.45,92.72,1.012,6.56,13.05,13.59,42.54,32.57,13.59,17.68,27.79,32.84
131,8476905,Chandler Stephenson,SEA,C,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476905.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,9,chandlerstephenson,40.0,796.85,19.92125,56.1,69.2,44.77,39.83,50.98,43.86,25.45,31.4,44.77,3.39,3.61,48.39,2.86,4.32,39.84,23.42,30.65,43.31,9.94,14.76,40.24,1.66,1.73,48.89,17.97,21.18,45.9,0.9,1.0,47.37,56.12,64.17,46.65,1.52,1.2,56.00,13.31,88.49,1.018,13.4,10.39,13.78,31.02,49.31,22.74,15.06,26.43,46.25
132,8482655,J.J. Moser,TBL,D,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482655.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,90,janismoser,27.0,537.15,19.894444444444,55.74,58.75,48.68,38.54,40.77,48.59,27.14,30.16,47.37,4.02,2.79,59.02,2.76,2.83,49.43,27.03,26.36,50.63,10.72,12.06,47.06,1.56,1.45,51.85,21.74,19.06,53.28,1.79,1.04,63.16,44.85,52.11,46.26,1.45,0.65,69.23,14.81,90.74,1.056,6.81,9.27,10.28,48.81,39.87,14.52,17.54,21.56,40.25
133,8477500,Bo Horvat,NYI,C,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477500.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,14,bohorvat,39.0,774.51666666667,19.859401709402,69.64,53.53,56.54,52.68,39.04,57.43,34.71,26.65,56.57,3.72,2.48,60.00,3.97,2.82,58.44,34.32,25.1,57.76,13.63,9.84,58.09,1.86,0.77,70.59,27.58,20.35,57.54,1.55,1.14,57.69,64.34,40.73,61.24,0.56,0.56,50.00,10.71,90.7,1.014,11.08,12.16,6.04,39.9,64.71,24.4,17.2,15.88,60.58
134,8477507,Nikita Zadorov,BOS,D,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477507.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,91,nikitazadorov,42.0,833.5,19.845238095238,51.83,59.1,46.72,38.08,42.54,47.23,25.63,28.07,47.72,2.52,2.74,47.95,2.78,2.73,50.42,23.9,26.99,46.96,10.37,10.87,48.81,1.15,1.37,45.71,18.04,21.5,45.63,1.15,1.15,50.00,45.54,53.86,45.82,0.62,0.73,46.15,9.83,90.26,1.001,7.85,10.58,12.02,46.79,39.49,17.92,16.84,24.04,42.71
135,8479371,Dante Fabbro,CBJ,D,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479371.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,15,dantefabbro,30.0,594.6,19.82,62.06,64.78,48.93,44.5,45.01,49.72,31.48,28.96,52.09,3.13,3.03,50.82,2.91,2.8,50.96,28.05,28.66,49.47,12.21,12.82,48.79,1.21,1.51,44.44,21.12,21.12,50.0,2.15,1.08,66.67,54.51,58.59,48.2,0.29,1.02,22.22,9.94,89.55,0.995,8.98,13.52,9.08,37.13,49.72,20.69,20.08,21.29,49.28
136,8481605,Jackson LaCombe,ANA,D,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481605.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,2,jacksonlacombe,32.0,634.23333333333,19.819791666667,62.44,62.15,50.11,45.88,42.76,51.76,31.41,27.81,53.04,2.93,3.22,47.69,3.22,3.55,47.55,28.19,31.22,47.45,10.6,12.87,45.16,1.32,1.14,53.85,23.46,24.47,48.95,0.76,1.26,37.50,52.61,51.52,50.52,1.23,1.09,52.94,9.34,88.44,0.978,9.84,9.65,12.01,41.72,45.02,21.85,14.76,20.62,51.45
137,8484801,Macklin Celebrini,SJS,C,https://assets.nhle.com/mugs/nhl/20242025/SJS/8484801.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,71,macklincelebrini,30.0,594.15,19.805,69.38,54.53,55.99,50.69,40.6,55.53,35.95,26.76,57.33,3.53,3.13,53.03,3.61,3.12,53.58,33.32,25.25,56.9,12.83,9.39,57.73,1.21,1.11,52.17,27.33,21.14,56.39,2.02,2.02,50.00,61.85,43.03,58.97,1.17,0.44,72.73,9.83,88.3,0.981,10.91,8.38,6.26,34.33,63.53,25.15,15.65,15.05,62.56
138,8480192,Johnathan Kovacevic,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8480192.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,8,johnathankovacevic,43.0,851.28333333333,19.797286821705,47.29,58.5,44.7,33.9,41.51,44.95,21.0,26.01,44.68,2.47,2.04,54.69,2.56,2.61,49.5,21.29,26.15,44.87,9.02,9.3,49.23,0.99,0.78,56.00,16.35,22.46,42.13,1.41,0.94,60.00,36.85,59.35,38.31,0.41,0.81,33.33,11.74,92.14,1.039,4.16,13.18,14.66,41.02,22.10,11.63,19.52,28.76,28.8
139,8477956,David Pastrnak,BOS,R,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477956.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,88,davidpastrnak,42.0,830.55,19.775,71.09,45.15,61.16,52.45,34.31,60.45,36.77,24.42,60.09,3.54,3.11,53.26,4.18,2.37,63.8,36.41,20.16,64.37,14.88,8.81,62.80,1.44,1.16,55.56,28.7,15.12,65.49,1.83,1.73,51.35,68.56,34.64,66.43,0.94,0.52,64.29,9.63,87.28,0.969,17.27,8.52,3.54,40.67,82.99,33.66,11.99,10.04,77.02
140,8484144,Connor Bedard,CHI,C,https://assets.nhle.com/mugs/nhl/20242025/CHI/8484144.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,98,connorbedard,40.0,789.9,19.7475,59.17,57.65,50.65,43.14,41.85,50.76,29.09,28.1,50.86,3.57,3.42,51.09,3.15,3.31,48.76,28.33,26.97,51.24,10.71,10.48,50.54,1.6,1.37,53.85,23.5,21.98,51.67,1.62,1.42,53.33,58.26,46.85,55.43,1.1,0.88,55.56,12.27,87.84,1.001,13.44,11.01,3.57,33.42,79.02,27.04,15.88,12.76,67.94
141,8482142,Jamie Drysdale,PHI,D,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482142.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,9,jamiedrysdale,28.0,552.9,19.746428571429,61.75,56.54,52.2,45.14,38.96,53.68,29.95,24.63,54.87,3.26,3.8,46.15,3.15,2.81,52.87,27.46,27.02,50.4,11.61,10.63,52.20,1.09,1.84,37.04,21.12,21.85,49.16,1.16,0.87,57.14,63.33,41.23,60.57,1.88,1.41,57.14,10.87,84.58,0.955,12.48,9.98,4.34,48.51,74.19,29.41,16.71,10.96,72.85
142,8475179,Dmitry Kulikov,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8475179.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,7,dmitrykulikov,41.0,808.01666666667,19.707723577236,53.98,57.55,48.4,39.21,43.07,47.65,26.51,29.03,47.73,3.04,2.9,51.25,2.56,2.82,47.53,23.84,24.73,49.08,8.98,10.99,44.98,1.71,1.56,52.27,19.8,18.32,51.95,1.09,0.99,52.38,48.91,53.84,47.6,0.64,0.86,42.86,11.48,90.03,1.015,9.5,12.55,10.62,49.08,47.23,19.46,19.68,19.83,49.53
143,8481557,Matt Boldy,MIN,L,https://assets.nhle.com/mugs/nhl/20242025/MIN/8481557.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,12,mattboldy,40.0,787.26666666667,19.681666666667,69.81,49.0,58.76,51.98,35.74,59.25,34.6,24.46,58.58,3.89,2.52,60.71,3.8,2.22,63.16,35.13,21.11,62.47,15.17,8.31,64.61,1.83,1.14,61.54,26.62,17.07,60.93,1.93,0.81,70.37,60.0,43.59,57.92,0.66,0.55,54.55,11.23,89.72,1.01,10.36,12.5,7.39,28.66,58.37,23.24,19.66,16.31,58.77
144,8482667,William Eklund,SJS,L,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482667.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,72,willeklund,37.0,727.66666666667,19.666666666667,64.23,61.84,50.95,46.26,44.94,50.72,31.33,31.5,49.87,3.63,3.22,53.01,3.27,3.46,48.62,27.87,28.69,49.27,11.3,10.8,51.12,1.48,1.15,56.25,22.1,23.86,48.09,1.1,1.87,37.04,59.31,50.5,54.01,1.91,0.48,80.00,11.58,89.79,1.014,8.49,11.21,8.82,37.1,49.05,22.02,17.07,16.57,57.05
145,8478010,Brayden Point,TBL,C,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478010.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,21,braydenpoint,33.0,648.16666666667,19.641414141414,71.56,56.37,55.93,50.54,41.38,54.98,36.75,31.57,53.79,5.65,3.24,63.54,4.19,3.09,57.54,34.16,25.55,57.21,15.64,10.46,59.93,2.68,1.02,72.50,24.69,20.12,55.1,1.6,2.22,41.94,69.66,44.26,61.15,2.41,0.53,81.82,15.37,89.74,1.051,17.22,9.07,6.02,34.07,74.10,31.29,14.26,14.44,68.42
146,8477501,Valeri Nichushkin,COL,R,https://assets.nhle.com/mugs/nhl/20242025/COL/8477501.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,13,valerinichushkin,21.0,412.2,19.628571428571,67.25,57.79,53.78,46.14,42.65,51.97,32.02,30.13,51.52,4.66,3.49,57.14,3.82,3.88,49.63,33.19,25.91,56.16,11.64,11.21,50.96,2.77,1.31,67.86,28.72,19.6,59.44,0.78,1.16,40.00,57.4,50.25,53.32,1.47,1.26,53.85,14.55,88.41,1.03,14.85,7.57,8.59,39.59,63.35,26.2,14.12,17.61,59.8
147,8477497,Sean Monahan,CBJ,C,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8477497.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,23,seanmonahan,40.0,784.86666666667,19.621666666667,71.25,55.42,56.25,53.13,40.13,56.97,38.07,27.98,57.64,5.2,3.44,60.18,4.27,2.94,59.17,32.87,26.22,55.63,13.99,11.62,54.63,2.22,1.45,60.42,25.18,19.47,56.39,2.65,1.02,72.22,65.92,52.56,55.64,1.21,1.55,44.00,13.65,87.7,1.014,13.68,13.15,13.15,32.72,51.00,28.21,18.96,24.54,53.48
148,8477939,William Nylander,TOR,R,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477939.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,88,willnylander,41.0,804.41666666667,19.619918699187,73.17,53.85,57.6,54.37,39.83,57.72,37.0,26.85,57.94,4.4,2.98,59.60,4.45,2.95,60.17,37.74,25.14,60.02,17.6,9.17,65.74,2.54,1.19,68.00,26.85,21.28,55.79,1.59,1.39,53.33,64.54,42.88,60.08,0.86,0.86,50.00,11.9,88.89,1.008,13.35,10.29,4.85,38.64,73.36,28.72,15.96,13.65,67.78
149,8479324,Ryan Lindgren,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479324.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,55,ryanlindgren,34.0,667.05,19.619117647059,54.06,70.07,43.55,36.97,51.18,41.94,25.55,36.34,41.28,2.25,3.42,39.68,2.47,3.83,39.23,25.46,33.64,43.07,10.34,14.39,41.82,0.81,1.89,30.00,20.15,25.67,43.98,1.2,1.92,38.46,47.94,64.18,42.76,0.65,0.13,83.33,8.8,90.59,0.994,9.26,11.6,13.22,38.68,41.20,20.06,19.34,27.25,42.4
150,8475690,Chris Tanev,TOR,D,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475690.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,8,christanev,40.0,784.53333333333,19.613333333333,47.95,66.23,42.0,33.8,43.75,43.59,23.56,28.37,45.36,3.29,2.91,53.09,2.56,2.95,46.46,22.56,31.13,42.02,9.79,10.78,47.58,1.91,1.38,58.14,17.03,27.12,38.57,1.02,1.33,43.48,36.79,63.41,36.71,0.33,0.77,30.00,13.96,89.76,1.037,5.35,14.99,20.65,49.79,20.59,10.32,20.57,33.8,23.4
151,8482684,Luke Hughes,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8482684.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,43,lukehughes,34.0,666.51666666667,19.603431372549,66.8,48.7,57.83,45.46,36.55,55.43,31.33,22.33,58.39,2.43,2.07,54.00,3.42,2.32,59.63,33.58,22.05,60.36,14.4,9.0,61.54,1.35,0.81,62.50,25.57,17.4,59.5,1.08,0.96,52.94,55.52,40.7,57.7,0.39,0.39,50.00,7.76,90.73,0.985,9.81,11.07,8.01,41.41,55.05,21.96,17.73,15.57,58.51
152,8478550,Artemi Panarin,NYR,L,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478550.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,10,artemipanarin,37.0,725.1,19.597297297297,77.7,52.88,59.51,57.01,38.89,59.45,36.91,25.24,59.39,3.81,3.31,53.49,4.32,3.42,55.83,35.42,27.14,56.61,13.57,11.75,53.59,1.24,1.57,44.12,29.13,20.52,58.67,2.1,1.77,54.29,77.45,35.02,68.86,1.31,0.36,78.57,10.31,86.89,0.972,13.65,10.51,4.22,34.67,76.39,26.31,14.23,8.44,75.71
153,8478856,Conor Garland,VAN,R,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478856.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,8,conorgarland,39.0,763.35,19.573076923077,61.78,49.68,55.43,45.59,35.06,56.53,30.1,22.87,56.82,3.69,2.52,59.49,3.49,2.46,58.61,31.28,20.99,59.85,11.87,8.96,56.98,2.12,1.18,64.29,25.89,16.03,61.75,1.36,0.94,59.09,52.91,42.35,55.54,0.57,0.79,41.67,12.27,89.0,1.013,10.45,9.98,6.76,44.88,60.73,22.17,14.62,13.6,61.98
154,8477949,Alex Tuch,BUF,R,https://assets.nhle.com/mugs/nhl/20242025/BUF/8477949.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,89,alextuch,41.0,799.73333333333,19.505691056911,60.47,60.77,49.88,43.89,42.54,50.78,28.43,28.13,50.27,3.83,3.38,53.13,3.08,3.52,46.67,28.58,28.58,50.0,10.73,11.1,49.14,1.73,1.43,54.76,23.81,23.31,50.53,1.8,1.8,50.00,53.75,54.4,49.7,0.76,0.76,50.00,13.46,88.0,1.015,14.1,15.61,12.23,37.96,53.56,23.33,20.78,21.46,52.09
155,8478911,Matt Roy,WSH,D,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478911.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,3,mattroy,30.0,584.95,19.498333333333,50.98,65.44,43.79,37.03,46.67,44.24,23.59,29.13,44.75,2.36,2.67,46.94,2.63,3.29,44.41,25.64,29.85,46.21,9.54,12.1,44.08,1.23,1.85,40.00,21.47,23.66,47.58,0.82,0.55,60.00,40.0,60.6,39.76,0.59,0.59,50.00,10.0,90.85,1.008,3.28,8.72,7.8,48.0,29.63,14.26,17.85,20.82,40.64
156,8477369,Carson Soucy,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8477369.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,7,carsonsoucy,39.0,759.75,19.480769230769,40.12,69.73,36.52,28.11,50.31,35.85,18.16,32.93,35.55,1.82,3.79,32.39,1.84,3.6,33.79,16.03,31.67,33.61,6.32,13.11,32.52,0.87,1.97,30.56,12.95,24.74,34.36,0.95,1.37,40.91,32.28,67.19,32.45,0.11,1.03,10.00,10.0,88.49,0.985,4.03,11.61,14.61,52.99,21.61,11.29,16.98,30.01,27.34
157,8482803,Olen Zellweger,ANA,D,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482803.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,51,olenzellweger,34.0,661.25,19.448529411765,67.78,57.89,53.94,48.64,41.65,53.87,33.3,27.04,55.19,2.99,2.09,58.93,3.28,3.01,52.11,31.58,27.58,53.37,11.98,10.98,52.17,1.72,1.0,63.33,26.13,22.14,54.14,1.09,0.97,52.94,57.54,43.64,56.87,0.66,0.52,55.56,8.99,92.28,1.013,12.61,9.44,5.81,39.74,68.47,26.13,14.52,13.07,66.67
158,8483490,Pavel Mintyukov,ANA,D,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483490.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,34,pavelmintyukov,31.0,602.73333333333,19.443010752688,52.86,70.78,42.75,38.72,50.87,43.22,26.88,32.85,45.0,2.39,3.09,43.64,2.77,3.44,44.62,23.69,33.55,41.39,10.05,14.63,40.73,1.39,1.99,41.18,18.18,25.22,41.9,0.8,1.33,37.50,42.42,65.14,39.44,0.58,0.14,80.00,8.89,90.61,0.995,7.57,11.95,11.95,42.21,38.78,15.43,16.52,24.29,38.85
159,8474150,Mikael Backlund,CGY,C,https://assets.nhle.com/mugs/nhl/20242025/CGY/8474150.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,11,mikaelbacklund,39.0,757.26666666667,19.417094017094,62.99,60.06,51.19,45.08,42.94,51.22,30.5,29.79,50.59,2.85,3.57,44.44,3.38,3.3,50.61,29.95,29.55,50.33,10.85,11.25,49.10,0.71,1.35,34.62,25.46,24.4,51.06,1.58,1.58,50.00,52.07,61.46,45.87,1.14,1.37,45.45,9.35,88.03,0.974,8.56,11.41,20.36,34.94,29.59,19.41,16.88,33.52,36.68
160,8480018,Nick Suzuki,MTL,C,https://assets.nhle.com/mugs/nhl/20242025/MTL/8480018.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,14,nicksuzuki,40.0,776.53333333333,19.413333333333,64.05,49.84,56.24,47.21,35.93,56.78,31.76,23.95,57.0,4.79,3.32,59.05,3.48,2.95,54.17,30.52,24.96,55.01,9.97,11.98,45.42,1.55,1.55,50.00,27.4,17.31,61.29,2.58,1.65,60.98,59.71,38.17,61.0,1.79,0.45,80.00,15.09,86.13,1.012,12.52,11.44,7.8,30.91,61.60,25.81,16.38,14.68,63.74
161,8475810,Bryan Rust,PIT,R,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475810.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,17,bryanrust,34.0,659.68333333333,19.402450980392,64.94,62.67,50.89,46.84,47.57,49.61,30.65,31.65,49.2,3.46,4.91,41.30,4.07,4.16,49.44,32.56,33.29,49.45,16.1,15.46,51.01,1.64,2.82,36.73,21.95,23.77,48.01,1.82,1.7,51.72,62.27,49.4,55.76,0.66,1.05,38.46,11.28,84.48,0.958,16.28,13.73,8.64,38.02,65.33,28.83,17.92,18.28,61.2
162,8480873,Rasmus Sandin,WSH,D,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480873.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,38,rasmussandin,40.0,775.76666666667,19.394166666667,58.7,57.16,50.67,43.47,38.98,52.72,28.62,25.37,53.01,3.71,2.47,60.00,3.36,2.43,57.98,29.08,24.9,53.87,11.68,10.29,53.17,1.7,1.47,53.66,23.2,19.49,54.35,1.65,0.72,69.57,46.03,49.38,48.24,1.01,0.67,60.00,12.97,90.24,1.032,4.64,9.28,8.66,46.02,34.88,15.93,16.55,19.03,45.58
163,8476467,Jamie Oleksiak,SEA,D,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476467.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,24,jamieoleksiak,41.0,794.45,19.376829268293,50.37,80.06,38.62,36.18,57.02,38.82,21.45,35.42,37.72,1.89,3.4,35.71,2.35,3.94,37.36,20.16,36.25,35.74,8.38,14.12,37.25,0.68,1.28,34.62,15.71,29.5,34.74,0.6,1.61,27.27,42.55,77.78,35.36,0.98,1.31,42.86,8.8,90.41,0.992,4.76,11.78,14.27,35.87,25.00,13.9,18.43,31.57,30.56
