,PlayerID,Player,Position,Team,Age,ATOI,Gper1kChunk,A1per1kChunk,A2per1kChunk,GPprb,xGA/60,GA/60,ATOI_StDev,Gper1kChunk_StDev,A1per1kChunk_StDev,A2per1kChunk_StDev,GPprb_StDev
235,8477479,Tyler Bertuzzi,L,CHI,30,17.193003381553016,11.150614424985793,5.315909128564596,3.361479065878847,0.984808698765305,2.8302010861838736,3.0620772436188486,0.833159778433166,1.1005552366811269,0.982247772314385,0.6691438148022674,0.05834599825491291
236,8484783,Artyom Levshunov,D,CHI,20,19.30307462198176,1.3019100420918701,2.252916280592797,5.33127779898068,0.9839702114040295,2.9826493174855297,2.7695363119171885,2.811743259407338,0.7977566706689827,0.9465287359677157,1.0278633276069338,0.13189007003340125
237,8480813,Joe Veleno,C,MTL,25,12.39270369806756,3.0888339746043063,1.765164003139589,2.191365686833965,0.9786750412046096,3.1218248781343787,2.8944555203507587,1.3323009071689103,0.7394914798136738,0.6268034439042002,0.5403999785348926,0.05259787829415354
238,8475191,Reilly Smith,R,VGK,34,14.718618119518206,5.710934006933444,4.472422132578407,3.215300924842741,0.982492567561105,2.855977795763714,2.784401910363174,0.9618141256843759,1.0663407199608121,0.8447548817841014,0.6031419545612821,0.047620915796394075
239,8476456,Jonathan Huberdeau,L,CGY,32,18.688326933512727,5.2611193840164505,6.083558275357497,3.856023457541579,0.9837621390837973,2.8621263701741286,2.6566875376352455,0.829546798541832,1.023720084271831,1.5200650427528095,1.0420882175562811,0.043558076400138555
240,8476875,Mike Matheson,D,MTL,31,24.997121847720084,2.1122149571436046,4.17797413510936,4.25024292396798,0.9848620317982167,3.701648187404725,3.6224720636228236,1.8840947377455328,0.4297241525874555,1.024070741483186,0.8711575712580519,0.06857441817063258
241,8481533,Trevor Zegras,C,PHI,24,18.19535742767998,8.763971523040517,8.107307522237999,5.025445352359584,0.9847547604092847,2.700597158292445,2.9462646856540586,0.6969932655881463,0.9408329803625187,0.9672377687236063,0.7394839950810985,0.09189322717284759
242,8477950,Tony DeAngelo,D,NYI,30,19.443804423913434,1.945393697659235,5.2248224262644225,3.968054085088756,0.9844504912783179,3.0826867522262944,2.6990025979716603,3.4395828415455827,0.6788930347002755,0.91792220629356,0.7590584183556925,0.10607677887844776
243,8481032,Paul Cotter,L,NJD,26,12.354072180889252,5.421388715796509,2.0338973201484523,3.2203043213124456,0.9802751111895818,2.860058768667826,2.662915807584437,0.8335279614462279,0.9769504799018294,0.7791472276971245,0.5572998145506335,0.04972909436121697
244,8484145,Zach Benson,L,BUF,20,15.61780460024178,5.585764645299756,6.431815779193758,4.632731959400434,0.9834263900936947,2.685393859584157,2.322473527396598,1.135537276116198,1.4548741877433295,1.1384716428056683,0.783166260016945,0.07842780485411378
245,8476453,Nikita Kucherov,R,TBL,32,20.703719458140647,12.088709870187987,16.186893891787978,11.330339578153747,0.9856640831876873,2.695567179307705,2.7807086200248907,0.7492492949962596,1.5620753644074736,4.0372871946385915,2.1860844014867613,0.1488946021155553
246,8476479,Phillip Danault,C,MTL,32,16.953855611064576,2.6409645921188996,6.11055120984005,2.8944863453828935,0.9825068780761906,3.2365467978686824,3.194847358145365,0.785312254515561,0.7814168821641394,1.4997357506045805,0.9054690744933301,0.047398541213031595
247,8484186,Ryan Leonard,R,WSH,20,14.408953860697467,5.423931411171704,6.303899769870517,3.1703069291733352,0.9826777106307976,2.6633120525174023,2.2388639897834963,2.889309836575124,1.845097636929051,1.357459237530771,1.279101761995091,0.14905964544033756
248,8479542,Brandon Hagel,L,TBL,27,19.887096177977618,12.101048969009964,9.487352975581059,4.5181120429036525,0.9853910576375757,3.237212606290492,2.698387302073037,0.6923027763968506,1.4208875856865326,1.9644548758873914,1.0811042934494715,0.07200862343582291
249,8474102,David Perron,L,OTT,37,13.892778469446771,7.191601880111561,4.839668961798983,5.564365453468202,0.9831941916467393,2.320556328820019,2.4128163943639613,1.4933465832464738,1.0897579075092498,0.9721382160903869,0.8520261321006619,0.09188071999514039
250,8476393,Nick Cousins,C,OTT,32,10.857229304295174,5.50672159229176,4.181054107382486,3.683768979742715,0.9809086480193743,2.2416392449634834,2.1972902834124683,1.285069841459243,0.7095255862913056,0.7503355551085467,0.6420459557145954,0.06457716497212203
251,8478414,Timo Meier,R,NJD,29,18.24215533490895,8.776569855796861,5.278781828783247,3.9785339831868685,0.9843111991733575,2.8014605131381893,2.975808185484351,0.7080124647553069,1.7816152541996797,0.9069675814674402,0.5394804556368384,0.04688913889803489
252,8476441,Joel Edmundson,D,LAK,32,19.10328678752935,1.1225588577280141,1.927828790025295,4.6588933630659,0.9829886570666957,3.3670524651829794,3.018071847078277,1.4210551829785332,0.22985593243523206,0.4279251653771158,0.4378915581881711,0.07996408702550481
253,8483490,Pavel Mintyukov,D,ANA,22,17.794517959884196,2.972928966096445,2.608855701140606,3.201195263391498,0.9831752123745495,3.3733617829113474,3.0988481842599267,1.1480638329058166,0.397569683436755,0.8536796019718572,0.7015102497700317,0.06800488948177032
254,8482660,Kent Johnson,C,CBJ,23,15.057489938169866,5.060952919377103,5.120635351393897,4.729898291209318,0.9822271689181163,2.6853543273414058,3.080758598606761,0.8135551208951558,1.2248166011615256,1.0713007043904914,0.7757248983165677,0.07002756887574006
255,8476399,Blake Coleman,L,CGY,34,17.21665210774792,7.958617182865922,4.143572397722075,2.689816312897846,0.982770945841676,2.9491443173478293,3.093259482732633,0.8531050973896814,1.6499778339211857,0.9262683547582669,0.6881057592694775,0.057022156433285225
256,8480835,Jack Drury,C,COL,25,13.879045375581986,4.992542989850593,4.740124931176083,1.9092391287678994,0.9807772562798303,2.9806566555907086,2.672403737859028,1.116008215638867,1.0007210767555204,0.7774994271157418,0.5653951445158337,0.058830004622633054
257,8480800,Quinn Hughes,D,MIN,26,26.736883524815443,2.1695543522860903,8.765550346445725,8.734952231186675,0.9851455033264076,2.7162610672741403,2.742393415962778,1.4702579664264253,0.7066623890141706,2.2545857688797515,1.532570720664894,0.08894990296726538
258,8476429,Scott Mayfield,D,NYI,33,17.6129469255006,0.7722784035431018,1.2059137386861214,2.6781590400926163,0.9773578800554931,3.312765575967184,2.770402576051107,1.02360700931731,0.28087850231341355,0.4471607486435874,0.49109563096274894,0.0936287400908864
