,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,TOI,Points,ArtRoss,Rocket,Goals_90PI_low,Goals_90PI_high,Assists_90PI_low,Assists_90PI_high,Points_90PI_low,Points_90PI_high,P_10G,P_20G,P_30G,P_40G,P_50G,P_60G,P_25A,P_50A,P_75A,P_100A,P_50P,P_75P,P_100P,P_125P,P_150P
15,8481540,Cole Caufield,R,MTL,24,81.0,51.0,37.0,1472.8666666667,88.0,0.0,0.15419791476129505,50.99999999999999,55.86780793217648,36.99999999999999,40.964446515470925,87.99999999999999,95.66500994847257,1.0,1.0,1.0,1.0,1.0,0.002194988110481068,1.0,0.0,0.0,0.0,1.0,1.0,0.0076824583866837385,0.0,0.0
16,8479343,Clayton Keller,R,UTA,27,81.98572579191618,26.312496837728162,60.72088569605548,1563.615638894662,87.03338253378365,0.0,0.0,26.0,29.24298820943724,59.99999999999999,66.24133877174071,86.0,94.08150233582633,1.0,1.0,0.0360343881470642,0.0,0.0,0.0,1.0,1.0,0.00018291567587342235,0.0,1.0,1.0,0.0032924821657216025,0.0,0.0
17,8482740,Wyatt Johnston,C,DAL,22,81.98571451421314,45.53381393903808,41.4698594203269,1651.8199900768793,87.00367335936498,0.0,0.0007316627034936894,45.0,49.77383398008083,40.99999999999999,45.62452398098295,86.0,94.09951611278962,1.0,1.0,1.0,1.0,0.06200841412109018,0.0,1.0,0.0007316627034936894,0.0,0.0,1.0,1.0,0.0014633254069873788,0.0,0.0
18,8478550,Artemi Panarin,L,LAK,34,77.98577081505077,28.356068663721828,56.68266816127741,1625.81965390836,85.03873682499923,0.0,0.0,27.999999999999996,33.94028180498531,55.99999999999999,64.96044420030773,84.0,95.80906137330533,1.0,1.0,0.39400036583135173,0.00018291567587342235,0.0,0.0,1.0,1.0,0.00018291567587342235,0.0,1.0,1.0,0.01316992866288641,0.0,0.0
19,8481557,Matt Boldy,L,MIN,24,76.0,42.0,43.0,1563.25,85.0,0.0,0.0,42.0,46.97725329295543,42.99999999999999,48.82672169541829,85.0,93.65990386966764,1.0,1.0,1.0,1.0,0.006036217303822937,0.0,1.0,0.03036400219498811,0.0,0.0,1.0,1.0,0.0014633254069873788,0.0,0.0
20,8479337,Alex DeBrincat,R,DET,28,81.98565799385015,41.492443081590935,43.497726482230526,1516.6307528415796,84.99016956382147,0.0,0.0,40.99999999999999,45.39500747705083,43.0,47.842683215560264,84.0,91.87776463529755,1.0,1.0,1.0,1.0,0.0009145783793671117,0.0,1.0,0.010426193524785073,0.0,0.0,1.0,1.0,0.0003658313517468447,0.0,0.0
21,8482116,Tim Stützle,C,OTT,23,80.98568062839146,34.42152861391958,49.61317402511832,1641.4025030097266,84.0347026390379,0.0,0.0,33.99999999999999,38.42649512428468,48.99999999999999,55.44817423567459,83.0,92.20081186609043,1.0,1.0,1.0,0.021949881104810682,0.0,0.0,1.0,0.5646606914212549,0.0,0.0,1.0,1.0,0.0003658313517468447,0.0,0.0
22,8479420,Tage Thompson,C,BUF,28,81.98562397591492,40.47176880210591,41.484871460650595,1577.7144737728972,81.95664026275651,0.0,0.0,40.0,44.68202308719839,40.99999999999999,45.30702289072821,81.0,88.4269197187479,1.0,1.0,1.0,1.0,0.00018291567587342235,0.0,1.0,0.000548747027620267,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23,8478460,Zach Werenski,D,CBJ,28,75.0,22.0,59.0,1996.0666666667,81.0,0.0,0.0,22.0,27.283829180336227,59.0,68.48219856923903,81.0,93.19766507781199,1.0,1.0,0.00859703676605085,0.0,0.0,0.0,1.0,1.0,0.0032924821657216025,0.0,1.0,1.0,0.006402048655569782,0.0,0.0
24,8478427,Sebastian Aho,C,CAR,28,79.0,27.0,53.0,1549.3833333333,80.0,0.0,0.0,26.999999999999996,31.426838253792763,52.99999999999999,59.279889410317146,80.0,88.64217776701838,1.0,1.0,0.19590268886043533,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0003658313517468447,0.0,0.0
25,8478483,Mitch Marner,R,VGK,28,80.98561261894365,23.28097789638621,56.685994152707366,1619.439771046651,79.96697204909358,0.0,0.0,22.999999999999996,26.291375900130774,55.99999999999999,63.3301062096873,79.0,87.8911027071589,1.0,1.0,0.00018291567587342235,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
26,8477939,William Nylander,R,TOR,29,64.96199244451223,29.430741847687546,49.66135266681116,1260.226833210878,79.09209451449871,0.0,0.0,28.999999999999996,35.655723056796745,48.99999999999999,57.17510787417435,78.0,90.15348849286765,1.0,1.0,0.5423449789646972,0.003475397841595025,0.0,0.0,1.0,0.5873422352295592,0.0,0.0,1.0,1.0,0.0007316627034936894,0.0,0.0
27,8480069,Cale Makar,D,COL,27,74.98405432437531,20.263850804521667,58.765169554003705,1866.715407964217,79.02902035852537,0.0,0.0,20.0,24.867928921150924,58.0,68.44512580634333,78.0,90.88442224044613,1.0,1.0,0.000548747027620267,0.0,0.0,0.0,1.0,1.0,0.005121638924455826,0.0,1.0,1.0,0.0023779037863544904,0.0,0.0
28,8478420,Mikko Rantanen,R,DAL,29,63.95789405597048,22.333974663058974,55.736267548047884,1292.0660841248466,78.07024221110686,0.0,0.0,21.999999999999996,27.86864267365711,55.0,64.1451537600188,77.0,89.45110283784084,1.0,1.0,0.01792573623559539,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0007316627034936894,0.0,0.0
29,8483457,Lane Hutson,D,MTL,21,82.0,12.0,66.0,1949.3166666667,78.0,0.0,0.0,12.0,13.225435706128993,66.0,72.73989638370944,78.0,85.96533208983844,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.015364916773367477,0.0,1.0,1.0,0.0,0.0,0.0
30,8481559,Jack Hughes,C,NJD,24,61.0,27.0,50.0,1300.25,77.0,0.0,0.0,26.999999999999996,33.7020353145387,49.99999999999999,58.81115719216101,77.0,89.34133412445837,1.0,1.0,0.30638375708798243,0.000548747027620267,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0007316627034936894,0.0,0.0
31,8482078,Lucas Raymond,L,DET,23,79.98555570134076,25.309117807157296,51.60460129210122,1506.555165982133,76.91371909925851,0.0,0.0,24.999999999999996,29.26461050191922,50.99999999999999,57.990844767442894,76.0,85.50423309479629,1.0,1.0,0.03841229193341869,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
32,8476459,Mika Zibanejad,C,NYR,32,80.98553287222639,33.395986213208445,43.50135898900329,1691.5913406359775,76.89734520221174,0.0,0.0,33.0,37.220868987812366,43.0,48.82673893253102,76.0,83.95088155318597,1.0,1.0,1.0,0.004938723248582404,0.0,0.0,1.0,0.030912749222608376,0.0,0.0,1.0,1.0,0.0,0.0,0.0
33,8480800,Quinn Hughes,D,MIN,26,74.0,7.0,69.0,2052.5833333333,76.0,0.0,0.0,6.999999999999999,11.20982019916112,69.0,80.69932744940033,76.0,89.16262819569266,0.16919700018291567,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25315529540881654,0.0,1.0,1.0,0.000548747027620267,0.0,0.0
34,8479542,Brandon Hagel,L,TBL,27,70.97780530943777,36.474379639970145,38.53197944728106,1402.033119453559,75.00635908725121,0.0,0.0,36.0,41.75542322545074,37.99999999999999,45.72807513932023,74.0,84.95902221387924,1.0,1.0,1.0,0.18547649533565028,0.0,0.0,1.0,0.007316627034936894,0.0,0.0,1.0,0.7768428754344248,0.0,0.0,0.0
35,8480839,Rasmus Dahlin,D,BUF,25,77.98592146673992,19.232674630397888,55.68358166021216,1886.1668194454396,74.91625629061005,0.0,0.0,18.999999999999996,23.09766674174555,54.99999999999999,62.87331142409294,74.0,83.85106359678205,1.0,0.49057984269251875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7698920797512346,0.0,0.0,0.0
36,8477951,Nick Schmaltz,C,UTA,29,81.98546417136379,33.394286675056264,41.49328609863787,1618.5333559202554,74.88757277369413,0.0,0.0,33.0,36.07853162203656,41.0,45.61426043323276,74.0,80.66825762899511,1.0,1.0,1.0,0.0007316627034936894,0.0,0.0,1.0,0.0003658313517468447,0.0,0.0,1.0,0.7528809218950064,0.0,0.0,0.0
37,8475913,Mark Stone,R,VGK,33,59.93274728940824,28.388779266516117,45.66874877349304,1153.1687224595348,74.05752804000916,0.0,0.0,27.999999999999996,33.62526009947415,44.99999999999999,53.46308271644257,73.0,84.7758007848508,1.0,1.0,0.4104627766599598,0.0003658313517468447,0.0,0.0,1.0,0.23266873971099322,0.0,0.0,1.0,0.6914212548015365,0.0,0.0,0.0
38,8484144,Connor Bedard,C,CHI,20,68.98478962954991,30.414855499744785,43.61319949744168,1443.5275677084835,74.02805499718646,0.0,0.0,29.999999999999996,35.91839101440827,43.0,51.54843583877694,73.0,84.69274169873282,1.0,1.0,1.0,0.00310956648984818,0.0,0.0,1.0,0.11413938174501555,0.0,0.0,1.0,0.6859337845253338,0.00018291567587342235,0.0,0.0
39,8471675,Sidney Crosby,C,PIT,38,68.0,29.0,45.0,1307.7,74.0,0.0,0.0,28.999999999999996,35.6492801805781,44.99999999999999,54.25547785361892,74.0,86.90198032625266,1.0,1.0,0.5564294860069507,0.004024144869215292,0.0,0.0,1.0,0.2478507408084873,0.0,0.0,1.0,0.7995244192427291,0.0012804097311139564,0.0,0.0
40,8475158,Ryan O'Reilly,C,NSH,34,80.9854411997239,25.313986292733116,48.59975502549344,1650.1477890047042,73.91374131822656,0.0,0.0,24.999999999999996,28.95650114914984,48.0,53.305531506095,73.0,80.61992454249783,1.0,1.0,0.029815255167367844,0.0,0.0,0.0,1.0,0.4197914761295043,0.0,0.0,1.0,0.6094750320102432,0.0,0.0,0.0
41,8476887,Filip Forsberg,L,NSH,31,81.985406675186,38.47036149993685,35.43687466059126,1550.341898218798,73.9072361605281,0.0,0.0,38.0,42.23329687179056,35.0,38.9261001087246,73.0,79.70673117213195,1.0,1.0,1.0,0.3387598317175782,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.563014450338394,0.0,0.0,0.0
42,8482699,Dylan Guenther,R,UTA,22,79.98551000756123,40.48735830750821,33.4087737327051,1391.4888337009074,73.8961320402133,0.0,0.0,40.0,45.15848421918813,33.0,38.07426786050496,73.0,81.73395516493287,1.0,1.0,1.0,1.0,0.002012072434607646,0.0,1.0,0.0,0.0,0.0,1.0,0.6230107920248765,0.0,0.0,0.0
43,8477960,Adrian Kempe,R,LAK,29,80.98545269001121,36.43622945963983,37.43422299369724,1562.2722346796315,73.87045245333707,0.0,0.0,35.99999999999999,40.28863359767987,36.99999999999999,41.79511413762617,73.0,80.2712971613921,1.0,1.0,1.0,0.09785988659228095,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6144137552588257,0.0,0.0,0.0
44,8483515,Juraj Slafkovský,L,MTL,21,82.0,30.0,43.0,1520.0666666667,73.0,0.0,0.0,30.0,32.89463832140105,43.0,47.14898159400817,73.0,80.04361991540922,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0053045546003292485,0.0,0.0,1.0,0.36601426742271814,0.0,0.0,0.0
45,8478445,Mathew Barzal,C,NYI,28,81.0,19.0,53.0,1672.7166666667,72.0,0.0,0.0,18.999999999999996,22.302082960622425,52.99999999999999,59.41945957061131,71.99999999999999,80.20624986471715,1.0,0.46350832266325226,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.43149807938540335,0.0,0.0,0.0
46,8475166,John Tavares,C,TOR,35,81.985302616907,31.373882543967355,40.46265941787385,1488.3536661339622,71.8365419618412,0.0,0.0,30.999999999999996,35.62314729768367,40.0,44.60086735083105,71.0,78.6963672343792,1.0,1.0,1.0,0.0012804097311139564,0.0,0.0,1.0,0.0003658313517468447,0.0,0.0,1.0,0.3093104079019572,0.0,0.0,0.0
47,8477940,Nikolaj Ehlers,L,CAR,29,82.0,26.0,45.0,1360.85,71.0,0.0,0.0,26.0,28.52847432338835,45.00000000000001,49.37620555971062,71.0,77.90467988309896,1.0,1.0,0.01170660325589903,0.0,0.0,0.0,1.0,0.04518017194073532,0.0,0.0,1.0,0.20321931589537223,0.0,0.0,0.0
48,8479407,Jesper Bratt,L,NJD,27,82.0,22.0,49.0,1538.6,71.0,0.0,0.0,22.0,23.37872278430532,48.99999999999999,52.07079165595276,71.0,75.44951444025807,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3919882933967441,0.0,0.0,1.0,0.09456740442655935,0.0,0.0,0.0
49,8480208,Drake Batherson,R,OTT,27,78.9853605169728,32.40253621506629,38.48566204666596,1370.784189043045,70.88819826173224,0.0,0.0,31.999999999999996,36.575750695627384,38.0,43.5563399254509,70.0,78.53512340147253,1.0,1.0,1.0,0.003475397841595025,0.0,0.0,1.0,0.0003658313517468447,0.0,0.0,1.0,0.24986281324309492,0.0,0.0,0.0
50,8478178,Darren Raddysh,D,TBL,29,72.98154504298344,22.269197693999065,48.61127097522618,1659.9889203951032,70.88046866922524,0.0,0.0,22.0,25.495403080631664,48.0,55.76201558794768,70.0,79.85674845261249,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4753978415950247,0.0,0.0,1.0,0.2955917322114505,0.0,0.0,0.0
51,8480830,Andrei Svechnikov,R,CAR,25,79.0,31.0,39.0,1341.8166666667,70.0,0.0,0.0,31.0,34.954816289022254,39.0,43.939193638064594,70.0,77.36982938707959,1.0,1.0,1.0,0.0003658313517468447,0.0,0.0,1.0,0.0003658313517468447,0.0,0.0,1.0,0.19041521858423266,0.0,0.0,0.0
52,8483445,Cutter Gauthier,L,ANA,21,75.98541819231804,40.49526529220004,28.371649278772143,1309.9190556749816,68.86691457097218,0.0,0.0007316627034936894,39.99999999999999,47.49386524411651,27.999999999999996,35.32542598960888,68.0,80.46095127587085,1.0,1.0,1.0,1.0,0.01627949515273459,0.0,1.0,0.0,0.0,0.0,1.0,0.2527894640570697,0.00018291567587342235,0.0,0.0
53,8480014,Gabriel Vilardi,C,WPG,26,81.98519782778209,30.368953269445363,38.465296251581314,1537.746918202698,68.83424952102668,0.0,0.0,29.999999999999996,33.77409764852173,38.0,42.11154583904621,68.0,74.58772814024802,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05377720870678617,0.0,0.0,0.0
54,8479987,Morgan Geekie,C,BOS,27,81.0,39.0,29.0,1409.8666666667,68.0,0.0,0.0,39.0,42.9702305580451,29.0,32.43340143867157,68.0,74.4353421546642,1.0,1.0,1.0,0.5428937259923176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04938723248582404,0.0,0.0,0.0
55,8478439,Travis Konecny,R,PHI,28,77.0,27.0,41.0,1469.9333333333,68.0,0.0,0.0,26.999999999999996,31.44414147532053,40.99999999999999,46.65464492258255,68.0,76.19447358631032,1.0,1.0,0.19517102615694165,0.0,0.0,0.0,1.0,0.0053045546003292485,0.0,0.0,1.0,0.10663983903420524,0.0,0.0,0.0
56,8477946,Dylan Larkin,C,DET,29,74.98344943940695,34.44044094313412,33.426351061359874,1513.716254940774,67.86679200449399,0.0,0.0,34.0,39.68670775937011,33.0,39.37646920036207,67.0,76.72220668897718,1.0,1.0,1.0,0.058167184927748306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11139564660691421,0.0,0.0,0.0
57,8480893,Kirill Marchenko,R,CBJ,25,76.0,27.0,40.0,1439.6166666667,67.0,0.0,0.0,26.999999999999993,31.402853024880862,40.0,46.05626474157642,67.0,75.3776020253274,1.0,1.0,0.1964514358880556,0.0,0.0,0.0,1.0,0.004938723248582404,0.0,0.0,1.0,0.07243460764587525,0.0,0.0,0.0
58,8481533,Trevor Zegras,C,PHI,24,81.0,26.0,41.0,1516.2333333333,67.0,0.0,0.0,26.0,28.937691250259963,40.99999999999999,45.260031575438795,67.0,73.23861599394576,1.0,1.0,0.023961953539418327,0.0,0.0,0.0,1.0,0.000548747027620267,0.0,0.0,1.0,0.02414486921529175,0.0,0.0,0.0
59,8484153,Leo Carlsson,C,ANA,21,69.98539514909221,29.385013752208422,37.47333990159064,1340.8972159843427,66.85835365379907,0.0,0.0,28.999999999999996,34.39652888364496,37.0,43.717888443794486,66.0,76.46693309695884,1.0,1.0,0.5586244741174319,0.0009145783793671117,0.0,0.0,1.0,0.00018291567587342235,0.0,0.0,1.0,0.09292116334369856,0.0,0.0,0.0
60,8482720,Matthew Knies,L,TOR,23,78.98520950726372,23.288788949585342,43.51101003947281,1486.5004946353167,66.79979898905815,0.0,0.0,22.999999999999996,27.653940259212288,42.99999999999999,50.12866111636344,66.0,76.01164600135309,1.0,1.0,0.008962868117797696,0.0,0.0,0.0,1.0,0.06511798061093836,0.0,0.0,1.0,0.08322663252240717,0.0,0.0,0.0
61,8482093,Seth Jarvis,C,CAR,23,71.0,32.0,34.0,1340.45,66.0,0.0,0.0,31.999999999999996,37.66541811810174,34.0,39.22614453139325,66.0,74.70951277069385,1.0,1.0,1.0,0.013352844338759832,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05597219681726724,0.0,0.0,0.0
62,8480002,Nico Hischier,C,NJD,26,82.0,28.0,38.0,1698.7666666667,66.0,0.0,0.0,28.000000000000004,29.473267238400087,38.0,39.99943410925725,66.0,69.47270134765733,1.0,1.0,0.04700932869946955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63,8474578,Erik Karlsson,D,PIT,35,75.0,15.0,51.0,1770.0333333333,66.0,0.0,0.0,15.0,18.635719875680234,51.0,60.106225606301486,66.0,76.55735614802052,1.0,0.02030364002194988,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.10353027254435705,0.0,0.0,0.0
64,8477949,Alex Tuch,R,BUF,29,78.9851510189455,32.388722218118815,33.40805438951985,1498.5870151870965,65.79677660763866,0.0,0.0,31.999999999999996,36.82900532401932,33.0,38.16972186255977,65.0,73.04720279021832,1.0,1.0,1.0,0.005121638924455826,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024327784891165175,0.0,0.0,0.0
65,8475754,Brock Nelson,C,COL,34,80.9850569634766,33.400825110223856,32.390544398054814,1591.9319494233284,65.79136950827868,0.0,0.0,33.0,37.288007647962324,31.999999999999996,36.49676706637692,65.0,72.14323202235317,1.0,1.0,1.0,0.005670385952076093,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.011157856228278763,0.0,0.0,0.0
66,8478401,Pavel Zacha,C,BOS,28,78.0,30.0,35.0,1314.0,65.0,0.0,0.0,29.999999999999996,33.443024539928125,35.0,39.77281107631234,65.0,71.85032183029035,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.011340771904152187,0.0,0.0,0.0
67,8475810,Bryan Rust,R,PIT,33,72.0,29.0,36.0,1436.0,65.0,0.0,0.0,29.0,34.587509622656356,36.0,41.792268652630156,65.0,73.81449836668924,1.0,1.0,0.5103347356868484,0.0007316627034936894,0.0,0.0,1.0,0.00018291567587342235,0.0,0.0,1.0,0.036400219498811046,0.0,0.0,0.0
68,8481604,Pavel Dorofeyev,R,VGK,25,81.98499788111657,37.44531605493484,27.324342180202855,1440.7803361147437,64.7696582351377,0.0,0.0,37.0,41.54776356388461,26.999999999999996,30.52564669902263,64.0,70.88344381142258,1.0,1.0,1.0,0.2127309310407902,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004938723248582404,0.0,0.0,0.0
69,8477511,Anthony Mantha,R,PIT,31,81.0,33.0,31.0,1230.1666666667,64.0,0.0,0.0,32.99999999999999,38.02444864963275,30.999999999999996,35.63462347396852,64.0,73.05977789171875,1.0,1.0,1.0,0.01774282055972197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02798609840863362,0.0,0.0,0.0
70,8471214,Alex Ovechkin,L,WSH,40,82.0,32.0,32.0,1430.7666666667,64.0,0.0,0.0,32.00000000000001,35.13142359425649,32.00000000000001,35.13142359425649,64.00000000000001,70.26284718851298,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003658313517468447,0.0,0.0,0.0
71,8474564,Steven Stamkos,C,NSH,35,81.98492667856819,40.49300538238609,23.287077372489403,1462.6042492155766,63.780082754875494,0.0,0.0,40.0,44.48176362878697,22.999999999999996,26.853501959252235,63.0,70.0102480822758,1.0,1.0,1.0,1.0,0.00018291567587342235,0.0,0.31059081763307117,0.0,0.0,0.0,1.0,0.003658313517468447,0.0,0.0,0.0
72,8480036,Miro Heiskanen,D,DAL,26,77.98579539679953,9.114851871641577,54.64434073449239,1986.5471211947165,63.759192606133965,0.0,0.0,8.999999999999998,12.687846125931468,53.99999999999999,62.44204489818045,63.0,73.02658594396577,0.4470459118346442,0.00018291567587342235,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.023047375160051217,0.0,0.0,0.0
73,8476880,Tom Wilson,R,WSH,31,72.0,30.0,32.0,1401.3166666667,62.0,0.0,0.0,29.999999999999996,35.32765878025475,31.999999999999996,37.45078912466376,62.0,70.47069773291122,1.0,1.0,1.0,0.001097494055240534,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00695079568319005,0.0,0.0,0.0
74,8484984,Ivan Demidov,R,MTL,20,82.0,19.0,43.0,1270.8333333333,62.0,0.0,0.0,19.000000000000004,22.148057428007544,43.0,50.12455102128024,62.0,72.27260844928779,1.0,0.40717029449423814,0.0,0.0,0.0,0.0,1.0,0.06694713736967257,0.0,0.0,1.0,0.023779037863544905,0.0,0.0,0.0
