,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,TOI,Points,ArtRoss,Rocket,Goals_90PI_low,Goals_90PI_high,Assists_90PI_low,Assists_90PI_high,Points_90PI_low,Points_90PI_high,P_10G,P_20G,P_30G,P_40G,P_50G,P_60G,P_25A,P_50A,P_75A,P_100A,P_50P,P_75P,P_100P,P_125P,P_150P
0,8476453,Nikita Kucherov,R,TBL,31,79.37132537141878,39.88217377544015,85.83055118933417,1735.2677120801966,125.71272496477432,0.35777998017839446,0.004955401387512388,31.083159197387868,47.9172212377387,68.98694124380326,101.97349600465617,105.34326127275207,144.82992387440024,1.0,1.0,0.9732408325074331,0.512388503468781,0.023785926660059464,0.0,1.0,1.0,0.8741328047571854,0.0753221010901883,1.0,1.0,0.9881070366699702,0.5104063429137761,0.017839444995044598
1,8477492,Nathan MacKinnon,C,COL,29,81.59347542688488,32.67220321667837,92.04387525688173,1886.693162612636,124.7160784735601,0.30525272547076315,0.0,22.777097980061008,42.47078737230283,76.46756413444265,106.934067369634,104.54850627277295,143.65727790862712,1.0,0.9861248761149654,0.6689791873141725,0.13478691774033696,0.002973240832507433,0.0,1.0,1.0,0.9682854311199207,0.1863230921704658,1.0,1.0,0.9871159563924677,0.4588701684836472,0.011892963330029732
2,8477934,Leon Draisaitl,C,EDM,29,81.57911208901584,55.74615644566534,65.80409516978061,1768.2806661110278,121.55025161544594,0.1734390485629336,0.6323092170465807,45.56512662394788,64.19114457715261,51.90598412323457,78.60046983063121,102.81405119746431,138.0326726315557,1.0,1.0,1.0,0.9990089197224975,0.817641228939544,0.22398414271555997,1.0,0.979187314172448,0.10505450941526263,0.0,1.0,1.0,0.9781962338949455,0.31615460852329036,0.002973240832507433
3,8478402,Connor McDavid,C,EDM,27,75.34860954871611,36.40860037826419,78.79620754598339,1673.72035650968,115.20480792424758,0.11892963330029732,0.003964321110009911,25.87501953391133,46.354086065855974,63.10809297290288,95.75806810692693,94.478054896067,135.9176849518116,1.0,1.0,0.8681863230921705,0.3191278493557978,0.018830525272547076,0.0,1.0,1.0,0.6778989098116948,0.023785926660059464,1.0,1.0,0.8870168483647175,0.22497522299306244,0.003964321110009911
4,8478483,Mitch Marner,R,TOR,27,81.57842075231497,26.805278533203907,84.0355297626273,1758.0459834501044,110.84080829583121,0.028741328047571853,0.0,20.557658402354054,32.748004099169194,71.10016825147042,96.67429755097267,95.1263397804592,125.39684084110863,1.0,0.9762140733399405,0.21209117938553024,0.0009910802775024777,0.0,0.0,1.0,1.0,0.8771060455896927,0.019821605550049554,1.0,1.0,0.8761149653121902,0.061446977205153616,0.0
5,8478420,Mikko Rantanen,R,CAR,28,81.5921388421723,41.634538302308975,62.591360693534966,1832.170064537181,104.22589899584395,0.008919722497522299,0.006937561942517344,33.257369563324566,49.50760250456469,50.08880740763397,73.21919743612571,88.54708192955788,118.8127295355409,1.0,1.0,0.9930624380574826,0.6055500495540139,0.05153617443012884,0.0,1.0,0.958374628344896,0.03369672943508424,0.0,1.0,1.0,0.6342913776015857,0.010901883052527254,0.0
6,8477956,David Pastrnak,R,BOS,28,81.60587974317463,42.71413045086491,58.189555134434855,1631.6297093359944,100.90368558529977,0.004955401387512388,0.030723488602576808,31.28478066723662,53.54021240795935,47.898171567446354,67.3600906238044,84.32901099936271,114.82583310434705,1.0,1.0,0.9692765113974232,0.643211100099108,0.1199207135777998,0.002973240832507433,1.0,0.9117938553022795,0.0019821605550049554,0.0,1.0,0.9990089197224975,0.48166501486620417,0.002973240832507433,0.0
7,8478398,Kyle Connor,L,WPG,28,81.60458401777045,45.631672245711854,54.93861637701723,1646.6302005371028,100.5702886227291,0.0,0.036669970267591674,37.61611249288397,52.69768886530298,46.21465320855452,63.23116855353639,87.51842276761914,112.027524231038,1.0,1.0,1.0,0.8711595639246779,0.17839444995044598,0.0019821605550049554,1.0,0.8344895936570862,0.0,0.0,1.0,1.0,0.514370664023786,0.0,0.0
8,8478403,Jack Eichel,C,VGK,28,80.42809439223396,27.867289032824154,71.98940464311309,1697.3575370782792,99.85669367593724,0.0,0.0,19.706528335762908,35.966279973504754,62.76958884018875,81.25469242113122,86.54280452070073,112.29376462543645,1.0,0.9534192269573836,0.37066402378592667,0.011892963330029732,0.0,0.0,1.0,1.0,0.28543111992071357,0.0,1.0,0.9990089197224975,0.49950445986124875,0.0,0.0
9,8480800,Quinn Hughes,D,VAN,25,77.3718377990258,22.101871968337168,74.55427120268249,1968.0384094938418,96.65614317101965,0.0,0.0,17.072447933909128,27.276963419280406,61.3426394146467,89.17037206883998,82.14754546627873,113.19141583870761,1.0,0.7918731417244796,0.009910802775024777,0.0,0.0,0.0,1.0,0.9990089197224975,0.4846382556987116,0.0009910802775024777,1.0,0.9940535183349851,0.3647175421209118,0.004955401387512388,0.0
10,8481559,Jack Hughes,C,NJD,23,81.59113356178457,33.43957432374579,62.979575353183975,1711.6789287026188,96.41914967692976,0.0,0.0,24.450829579503008,41.47476392765956,51.476829754837404,73.46201437366994,81.23418045856714,110.16565615380658,1.0,1.0,0.7393458870168483,0.10109018830525272,0.0,0.0,1.0,0.9752229930624381,0.031714568880079286,0.0,1.0,0.9920713577799801,0.311199207135778,0.0009910802775024777,0.0
