,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,TOI,Points
326,8475220,Marcus Foligno,L,MIN,33,77.09161539246392,12.151909593558718,17.139103764852532,1209.914299364029,29.29101335841125
327,8477488,Brett Pesce,D,NJD,30,80.601980548185,6.585774588003477,22.593128737538915,1694.2849451793265,29.178903325542393
328,8478911,Matt Roy,D,WSH,29,80.68290979550797,8.504712372614524,20.589680816832132,1692.0985735353368,29.094393189446656
329,8478500,Ivan Provorov,D,CBJ,27,80.67600957053196,3.9934380590362677,25.035792870353976,1845.208252869396,29.029230929390245
330,8474151,Ryan McDonagh,D,TBL,35,80.39138507192133,3.6706924258161826,25.251665552333357,1787.9098704405035,28.922357978149538
331,8480893,Kirill Marchenko,R,CBJ,24,61.36446614885317,17.777882271729116,11.117675006744776,1345.695825203065,28.89555727847389
332,8479293,Brandon Tanev,L,SEA,33,75.60433115898226,14.208548098416587,14.446572771843119,1191.5994923672313,28.655120870259708
333,8476463,Jonas Brodin,D,MIN,31,78.11498814494428,6.213471537177977,22.349122145756102,1910.923614877776,28.56259368293408
334,8480813,Joe Veleno,C,DET,24,80.45516872778724,13.546617023848306,14.841644783224046,1129.1933727842572,28.388261807072354
335,8481580,Connor McMichael,C,WSH,23,70.27439274722894,14.979437910036697,13.39765804994687,1269.9160685389372,28.377095959983567
336,8476918,Jimmy Vesey,L,NYR,31,80.45239049065131,14.08135124864835,14.270688083198458,1040.4844006299863,28.352039331846807
337,8482125,Alexander Holtz,R,VGK,22,77.33942409525038,14.533291686986118,13.750165681813847,952.8009518645973,28.283457368799965
338,8479316,Luke Kunin,C,SJS,27,77.65900762806649,13.227091432233125,15.0240106546015,1275.7262019504617,28.251102086834628
339,8480043,Timothy Liljegren,D,TOR,25,76.41658187481868,3.593104955138773,24.63465768656286,1569.244828859223,28.227762641701634
340,8481481,Blake Lizotte,C,PIT,27,79.45169170027545,11.270095683240594,16.897925502625476,987.6804622699868,28.16802118586607
341,8477839,Conor Sheary,L,TBL,32,78.86259946635619,10.173575587909937,17.898215305849007,1008.5396158621663,28.071790893758944
342,8478507,John Marino,D,UTA,27,80.54254647539531,3.568470086932696,24.43274601439485,1717.354127065255,28.001216101327547
343,8479393,Noah Gregor,L,OTT,26,76.31164705413283,14.002515957814053,13.857498306154946,975.5345732634734,27.860014263969
344,8475343,Nic Dowd,C,WSH,34,77.34344742729661,12.42853473587615,15.413718461468362,1220.91007760582,27.84225319734451
345,8480336,Sean Walker,D,CAR,30,72.74969939560044,7.920794193271626,19.894632623469498,1533.594747978876,27.815426816741123
346,8478508,Yakov Trenin,C,MIN,27,80.43842563702634,15.771058405877614,11.725023259096336,1202.8276444048565,27.49608166497395
347,8475855,Jesper Fast,R,CAR,33,80.44402634531363,11.33245392458885,16.114022155622063,1073.976094907374,27.446476080210914
348,8476469,Joel Armia,R,MTL,31,72.29715989735239,14.544937961195568,12.731875148277187,1259.7091143921764,27.276813109472755
349,8477506,Ryan Pulock,D,NYI,30,78.07548832268871,4.439616345990542,22.811102918668624,1817.2058554190996,27.250719264659168
350,8476917,Adam Pelech,D,NYI,30,78.17956433769137,5.013783102524336,22.124576531669153,1687.2682366896313,27.13835963419349
351,8482655,Janis Moser,D,TBL,24,79.85076083201783,3.7769980662530593,23.240748834295882,1687.0699742180952,27.017746900548943
352,8479353,Brett Howden,C,VGK,26,74.61683277530072,11.119078956452585,15.879112029753628,1072.5877707277564,26.99819098620621
353,8479661,Tanner Jeannot,L,LAK,27,78.82089235866425,12.892326312682973,14.099717766015225,1052.8776307716967,26.9920440786982
354,8480855,Jack McBain,C,UTA,24,70.04247246769798,11.06738812709686,15.825802582757653,1056.736709260888,26.893190709854515
355,8483445,Cutter Gauthier,L,ANA,20,69.00040257413907,9.638673953603698,17.170086478675493,1476.5606958597182,26.808760432279193
356,8482101,Danil Gushchin,L,SJS,22,64.96073537659035,8.705529437756864,18.055141579290847,1253.8242349111758,26.760671017047713
357,8476393,Nick Cousins,C,OTT,31,79.9414339070226,10.92603667435701,15.312489471601346,988.1467151528733,26.238526145958353
358,8475181,Nick Leddy,D,STL,33,80.64569547278738,3.6726130012777576,22.539928611935764,1815.5515243732045,26.21254161321352
359,8476902,Esa Lindell,D,DAL,30,80.63147516424993,5.105980886842706,20.753922154607697,1683.4742723074012,25.8599030414504
360,8483490,Pavel Mintyukov,D,ANA,21,60.289308376371686,5.7498715090734605,20.098782427838582,1546.1996913503342,25.848653936912044
361,8476331,Dylan DeMelo,D,WPG,31,80.62670252125208,3.749765519056655,22.031689950562853,1740.6466069188764,25.78145546961951
362,8481477,Nico Sturm,C,SJS,29,79.20556097475438,12.842334217345076,12.926739834875884,1182.7323915994752,25.769074052220958
363,8478882,Vladislav Gavrikov,D,LAK,29,80.62431006819833,5.291196115330135,20.464576422937473,1716.5013224724025,25.755772538267607
364,8480762,Eric Robinson,L,CAR,29,75.21860824892512,11.306979926818608,14.423425767974532,990.6675183253993,25.73040569479314
365,8476931,Jake McCabe,D,TOR,31,80.59694839428238,3.835451452157504,21.883037716933828,1679.2911590801825,25.71848916909133
366,8473507,Jeff Petry,D,DET,37,79.23091122855823,4.092224084289512,21.616356559769613,1594.1177548123273,25.708580644059126
367,8481522,Peyton Krebs,C,BUF,23,79.9303793060591,9.006525095489312,16.56048294973767,1050.6193909985955,25.56700804522698
368,8480144,David Kampf,C,TOR,29,80.40726660801423,9.752571730865272,15.741114442252838,1138.2355395245618,25.49368617311811
369,8483493,Frank Nazar,C,CHI,20,72.44918848556448,10.612166366407088,14.801645188958807,1395.0980097310103,25.413811555365896
370,8478043,Sam Lafferty,C,BUF,29,79.36669712723385,12.386436323096653,12.928901316730423,1009.5489560366585,25.315337639827078
371,8476374,Sean Kuraly,C,CBJ,31,79.08049485044782,11.962190034121077,13.327658342403229,1159.471054326863,25.289848376524304
372,8475225,Craig Smith,C,CHI,35,79.84840739252827,12.022367046079632,12.74241972005194,873.551951192837,24.76478676613157
373,8479591,Michael Eyssimont,C,TBL,28,60.77933292355588,10.054199316440506,14.693415596158223,975.5941323870888,24.747614912598728
374,8477979,Nicolas Aube-Kubel,R,BUF,28,76.52164827837146,9.659107835959908,15.083974599465456,974.5582008432949,24.743082435425364
375,8477425,Miles Wood,L,COL,29,69.08572453764374,12.279862448172967,12.403285044107411,1105.1472968002488,24.683147492280376
376,8475231,Casey Cizikas,C,NYI,33,80.30357991333523,10.913267970912473,13.759423813133004,1149.0840730336593,24.672691784045476
377,8480073,Erik Brannstrom,D,COL,25,79.4617178721374,4.976888616915685,19.649827023942436,1372.443254723327,24.626715640858123
378,8482809,Jackson Blake,R,CAR,21,68.74803583735459,9.600041589203704,14.996705866163875,1452.8138884016862,24.596747455367577
379,8474673,TJ Brodie,D,CHI,34,80.48046196191332,3.125923910785353,21.321295020795237,1774.2594934910283,24.44721893158059
380,8476457,Adam Larsson,D,SEA,32,80.60744780934776,4.805804948246259,19.389153886991206,1884.641156739393,24.194958835237465
381,8478013,Jake Walman,D,SJS,28,75.39260196744408,9.122745380954072,15.033968633793231,1589.6161024855771,24.1567140147473
382,8474716,Jared Spurgeon,D,MIN,35,58.439100491453964,7.5405509772836306,16.591796259578746,1828.441915318456,24.132347236862376
383,8479976,Juuso Valimaki,D,UTA,26,70.18432899034781,4.322641149773208,19.583135573872056,1552.4423673651625,23.905776723645264
