,PlayerID,Player,Team,Position,Age,ATOI,GP,Gper1kChunk,A1per1kChunk,A2per1kChunk
29,8476463,Jonas Brodin,MIN,D,31,1.3145193665286603,7.5126095168115095,0.5120424277551894,0.7581782180536308,0.9906812152343893
30,8477346,MacKenzie Weegar,CGY,D,30,1.8038781426773407,5.300137493797982,1.1184564746920365,1.0294646686459255,1.0006733449931688
31,8475753,Justin Faulk,STL,D,32,1.4206352830414086,7.06015413665413,0.7368666693875991,1.4181291100819158,1.176971596558341
32,8477447,Shea Theodore,VGK,D,29,1.1925081586189081,10.777745872589762,0.9041782855949965,2.682757607426925,2.0408793788520927
33,8476856,Mathew Dumba,MIN,D,30,1.3839500364892843,10.697285445925544,0.5222372320082286,1.0930299172932745,0.9829723662418871
34,8481542,Moritz Seider,DET,D,23,1.4518084252957366,9.572921647585813,0.7149587835175784,1.6924832799596805,1.0884985213464533
35,8479983,Mario Ferraro,SJS,D,26,2.2055664409157316,7.421843835835173,0.4737232905721641,0.7786072179428123,0.7565847749311589
36,8479345,Jakob Chychrun,OTT,D,26,1.3928370384025752,6.755084123047951,1.011509561710893,1.3584065638385558,1.137327042160534
37,8477948,Travis Sanheim,PHI,D,28,1.6146297489887669,6.449256509780562,0.5786706410535759,1.102281628824736,0.978937044018047
38,8475279,Ben Chiarot,DET,D,33,1.6635128112997246,6.9085593909198995,0.38930610639370533,0.8909386226944959,0.6122779482152902
39,8478397,Rasmus Andersson,CGY,D,28,1.0676182311431992,7.44366527471232,0.6359482628821448,1.5030028059360225,1.1452154086752417
40,8476854,Hampus Lindholm,BOS,D,30,1.5164335482607567,8.365452525835762,0.5303157728558452,1.0914375036389097,1.0836002728604923
41,8479410,Mikhail Sergachev,TBL,D,26,1.4094603758583448,12.953243809909337,0.6765303294804416,1.808413526796945,1.5798971945256612
42,8474151,Ryan McDonagh,NSH,D,35,1.4408638762396817,7.3830646399878,0.4271598405356295,1.0214458146643226,1.0037794415058179
43,8476885,Jacob Trouba,NYR,D,30,0.9099719374657317,6.105296826502421,0.7528657395668097,1.0407661218895892,0.9610637188209269
44,8477934,Leon Draisaitl,EDM,C,29,1.121675412238773,15.78229676429666,3.4111601125575426,4.401089211816411,2.68823494773815
45,8475171,Oliver Ekman-Larsson,FLA,D,33,1.5931673123563068,6.816698295266783,0.6526938724895417,1.2062207446551187,0.9389364611832859
46,8478882,Vladislav Gavrikov,LAK,D,29,1.2432684485117254,6.785510580422321,0.44569643113735014,0.7752179021236747,0.8895183859186225
47,8476457,Adam Larsson,SEA,D,32,2.1806824762705537,6.355850938502624,0.4497593992545232,0.8253097062490056,0.8543123114909986
48,8475906,John Klingberg,TOR,D,32,2.017918186320724,19.63865238584363,0.9558505152530486,1.707960581536266,1.6207768386607098
49,8476906,Shayne Gostisbehere,DET,D,31,1.3777663541774356,5.6481329001041605,0.8751326497278631,2.149108226059605,1.4800259647371523
50,8473507,Jeff Petry,DET,D,37,1.9416612646338807,8.010691929838652,0.455025611421655,1.2621157608267297,1.1329890717867384
51,8482671,Owen Power,BUF,D,22,2.876622436922988,15.093557084500386,0.8203936890719782,1.1809851100683708,1.1399621592312963
52,8478402,Connor McDavid,EDM,C,27,1.1913880751108092,17.252689765911178,4.0672147838352775,6.185481112837706,3.957509492592564
53,8476902,Esa Lindell,DAL,D,30,1.454991634742881,6.113260416273703,0.45587326845242443,0.8511241988979263,0.7529644517224535
54,8479425,Filip Hronek,VAN,D,27,1.297850334528284,6.76719169688821,0.5937174320432981,1.606661928730974,1.3682021876683605
55,8474574,Tyler Myers,VAN,D,34,1.7978081960208474,8.72360761297541,0.4609100403818203,0.8576038314396868,0.876200744565766
56,8480035,Henri Jokiharju,BUF,D,25,1.2142453464459024,7.9648696355355035,0.3452085708312876,0.7786916764536715,0.7409500700605203
57,8474141,Patrick Kane,DET,R,36,1.31711359716206,11.421391757854853,1.8226663889979622,2.801653213495095,2.06697935594091
58,8475208,Brian Dumoulin,SEA,D,33,1.9577809440493708,7.9999155733909335,0.33816441907159067,0.7193493074510733,0.8544545961539607
59,8478398,Kyle Connor,WPG,L,28,0.7257206235449468,11.123073478601723,2.6750780950633763,1.8016041030271892,1.541914192856667
60,8476473,Connor Murphy,CHI,D,31,1.413359773914086,10.67597904960794,0.39432392050772863,0.7512314211588416,0.7487875373263845
61,8477488,Brett Pesce,CAR,D,30,1.3222065319457683,10.154303440763368,0.557517547531895,0.7765275601025013,0.9201617299939976
62,8479398,Samuel Girard,COL,D,26,1.0919920746121845,6.2594220250656685,0.3617864783331252,1.0279982853898741,0.9656170941714262
63,8479369,Andrew Peeke,BOS,D,26,1.6826423621176232,13.312845987062273,0.6701767144944698,0.9832817026365395,1.0092044045621815
64,8480865,Noah Dobson,NYI,D,24,1.6347218177298417,7.273660218614751,1.0577066956837382,1.7776372003557463,1.5758331493496076
65,8477499,Rasmus Ristolainen,PHI,D,30,1.6329799266027478,15.885140214433708,0.7477500133000716,0.96546352079028,0.9760607679749838
66,8474031,Kevin Shattenkirk,BOS,D,35,2.2769038557984542,7.91078314687792,0.7398814276390988,1.2841858583878107,1.3014201210482612
67,8475181,Nick Leddy,STL,D,33,1.5093091862705363,5.608523996391282,0.36332513137640027,0.9342463711156,0.9455073168978202
68,8474673,TJ Brodie,TOR,D,34,1.255101385569696,10.664818216232563,0.45334077761960667,1.0387851740793665,1.0403159078052142
69,8478396,Noah Hanifin,VGK,D,27,1.19994011121243,5.3563457037703985,0.7569188731805114,1.3753621957323754,1.351019988017887
70,8476917,Adam Pelech,NYI,D,30,1.4689884082766091,8.095472481798826,0.44578028695003835,0.9058339233084699,0.9436336772865754
71,8478055,Gustav Forsling,FLA,D,28,1.121657161306969,6.803593580431977,0.6943184055008452,1.0306502526041061,0.9072258459423737
72,8476462,Dougie Hamilton,NJD,D,31,2.4936456281391797,18.781103532276273,2.036118122234869,2.2529648134578744,2.094315731502729
73,8474716,Jared Spurgeon,MIN,D,35,2.5502397985654417,21.472437204895677,1.2183377665439927,1.6068920215852005,1.6473611587528412
74,8476869,Brady Skjei,CAR,D,30,0.9687340050513126,5.7289439100839825,0.8886042359480826,1.0365883197427677,1.1385019257914577
75,8480145,Neal Pionk,WPG,D,29,1.424407050360442,4.551030338197185,0.5257081482881187,1.4101056264300451,1.352759872078449
76,8477506,Ryan Pulock,NYI,D,30,1.5422693739112994,8.641249842766447,0.40956652178233754,0.8788493403972493,0.8664430993418933
77,8476460,Mark Scheifele,WPG,C,31,0.7731668874093074,8.664104781179004,2.2970231035440354,2.5077691628462735,1.5200829694901645
78,8476468,J.T. Miller,VAN,C,31,0.8735806556064021,15.536046155596022,2.2653663155936767,3.5882362224945186,2.862994259449407
79,8477492,Nathan MacKinnon,COL,C,29,1.5297886267040932,13.869902396557892,4.0124061750058,4.760330976440481,3.0233799783723794
80,8482245,Artem Zub,OTT,D,29,1.13913984801044,8.929359841644713,0.3957591573498281,0.7691023092337946,0.8826205283696955
81,8478420,Mikko Rantanen,COL,R,28,1.5148189923219526,15.810979574651462,2.6783735179760724,3.0201259784082297,1.820240638504362
82,8478911,Matt Roy,LAK,D,29,1.3783014340106945,5.045026527691438,0.7043648126005482,1.2138750124583975,1.0041560283984943
83,8478851,Alexandre Carrier,NSH,D,28,1.3646793204043526,10.620080886944775,0.4094830987561114,0.9603562571701387,0.9511689746029933
84,8475200,Dmitry Orlov,CAR,D,33,1.7697785938764399,6.255292153102027,0.6106033544525854,0.9641071591538773,1.1733241269701644
85,8476879,Cody Ceci,EDM,D,31,1.3937390654134054,8.130343386542682,0.3671975914354811,0.7803445093580949,0.8224406367695494
86,8478483,Mitch Marner,TOR,R,27,0.7148914994265475,11.889971430393762,1.6274083576256309,3.9575749423682027,2.7015656913372834
87,8470966,Mark Giordano,TOR,D,41,2.0615738593245334,15.75290923782792,0.700600994496604,1.441137547542566,1.250094976527643
88,8479337,Alex DeBrincat,DET,R,27,0.694518338696053,8.111938647190739,2.127683105087392,2.064207988968003,1.2284751475346412
89,8475233,David Savard,MTL,D,34,2.444770137513371,6.530998386272675,0.4129614077102181,0.9021805779219495,0.8646255940975616
90,8471685,Anze Kopitar,LAK,C,37,1.378104898335426,9.305785099962943,1.4358846417696873,2.4513078216579265,1.4595945715704848
91,8477435,Ryan Graves,PIT,D,29,1.4078938930295297,7.35990309233114,0.42119426931647824,0.7958866195670281,1.0924496541450335
92,8478407,Vince Dunn,SEA,D,28,1.2331853347714887,8.588341654413217,0.757270547446279,1.5132142473243428,1.5904227867878924
93,8478507,John Marino,NJD,D,27,1.3124084073120128,7.063036778688815,0.4589605963150129,0.879397116882695,1.2139876032462105
94,8479318,Auston Matthews,TOR,C,27,0.9860321570422198,14.075634626540682,7.563334512756502,1.882287241603812,1.4387252442903935
95,8480817,K'Andre Miller,NYR,D,24,1.4616054534267169,6.506296460649526,0.6468401823000351,1.0318316493385211,1.1242319553089821
96,8471214,Alex Ovechkin,WSH,L,39,2.0888022802452038,17.827400661578466,3.612697698040278,1.4349147605913009,1.2323103785104494
97,8479402,Jake Bean,CBJ,D,26,1.9533589697198575,11.807584541248595,0.5227049218294332,1.9620091499148886,1.639385348536012
98,8476792,Torey Krug,STL,D,33,1.9420317878522544,7.593449962380667,0.7630182229674007,1.6817320536234825,1.4718676530720536
99,8478399,Jonas Siegenthaler,NJD,D,27,1.0336476028152897,8.791031495270788,0.3988431105937951,0.5790434831608344,0.7590520506226903
100,8480018,Nick Suzuki,MTL,C,25,0.5902205142873611,7.851834364774358,1.537011901455241,1.5313468569349413,1.183959179347729
101,8476432,Boone Jenner,CBJ,C,31,0.9520174663175516,8.286066577203467,2.41915394277322,0.8903632118110469,0.9017256092516263
102,8475690,Chris Tanev,DAL,D,35,1.425768644120377,11.253173766759113,0.4758549640031236,0.906206305488681,0.8471182557410943
103,8475798,Mikael Granlund,SJS,C,32,1.444394056185969,7.645768802394574,1.1448130369077354,2.253477251360293,1.957765618920805
104,8481014,Alexander Romanov,NYI,D,24,1.4520718216744062,6.4250334728942535,0.48239492386353794,0.8451036666030525,0.9251764935495376
105,8476461,Sean Couturier,PHI,C,32,3.362635866522308,14.12306617963927,2.0089054412344627,1.7147927267567407,1.2339001943305374
106,8476931,Jake McCabe,TOR,D,31,1.2723023872219463,5.765932932275202,0.4305343159413268,0.9894607230512995,0.8869451594185976
107,8477493,Aleksander Barkov,FLA,C,29,0.722352592965551,11.268529381094124,2.0406994037491035,3.20253361839762,2.2887333084552592
108,8475744,Evgeny Kuznetsov,CAR,C,32,1.2616136057772902,12.109230116754388,1.1654644880707958,1.9644739514295408,1.3894889329364275
109,8477220,Nate Schmidt,WPG,D,33,1.2347660968793546,7.5056829508633305,0.4409639981439213,1.1952318653965932,0.9497667138196394
110,8475718,Justin Holl,DET,D,32,2.267507706479098,13.48239554981834,0.5351420326139026,0.832756835411397,1.0713011176915723
111,8479343,Clayton Keller,ARI,R,26,0.7828476418534562,8.896021135839295,2.0082870316915105,2.1079218652488616,1.7485338064143858
112,8479998,Mikey Anderson,LAK,D,25,1.4458861667070948,9.027910904011534,0.35367505828062207,0.8136490238530889,0.7454612511025385
113,8479324,Ryan Lindgren,NYR,D,26,1.2061594848533226,7.4553223564928395,0.36516529949130366,0.7685486135983312,0.7820795590903395
114,8477404,Jake Guentzel,CAR,C,30,0.809375512809991,10.300193944124487,4.655287358837663,2.459792465518122,1.6655676773461123
115,8477015,Connor Brown,EDM,R,30,3.262640963284662,17.60977185256127,1.6365787256128288,1.4928088280702383,1.5220988836762324
116,8480807,Mattias Samuelsson,BUF,D,24,1.648654093868282,10.628480645589132,0.5851419952971106,0.8034884837081634,0.8541875219449295
117,8476453,Nikita Kucherov,TBL,R,31,1.1052385203336919,15.902580029564135,2.7575751048162402,5.930161537370517,3.900407562574782
118,8471675,Sidney Crosby,PIT,C,37,1.6402997802289714,15.230223977113845,2.760170231354031,3.1373130246633307,2.8539598070741117
119,8477496,Elias Lindholm,VAN,C,30,0.8346531704664073,12.255245825170363,2.007407900737133,1.4691491089003683,1.0037079653188294
120,8476881,Tomas Hertl,VGK,C,31,0.9980763739034373,10.03328641679871,1.7812635186697545,1.5109332061270624,1.1894986423183025
121,8482142,Jamie Drysdale,PHI,D,22,3.1429057210888796,21.603018672104533,0.9162828154540571,1.4190304773641262,1.4488357506531528
122,8477479,Tyler Bertuzzi,TOR,L,29,0.9592785046096206,8.690484704910434,2.2957770143021423,1.2465944025106555,0.95432602393062
123,8477950,Tony DeAngelo,CAR,D,29,3.7416826388587827,17.9668819522433,1.2635241087095272,1.9314445139286245,1.6393344721694139
124,8480803,Evan Bouchard,EDM,D,25,1.9145019058784496,8.266019464666533,1.1811729799546784,2.454980605119152,2.3037368365810864
125,8476429,Scott Mayfield,NYI,D,32,1.999743940335578,13.990523057971604,0.4971587957510339,0.9017652642420477,0.798310073045183
126,8480073,Erik Brannstrom,OTT,D,25,1.20744967335048,8.354319868009798,0.4282514414892366,0.9080614864388329,0.8676291403612981
127,8481606,Jordan Spence,LAK,D,23,4.097792377001895,13.494459124354435,0.9111038687658978,1.7177571741019872,1.5789435015221702
128,8478443,Brandon Carlo,BOS,D,28,1.2464321326259435,8.556389293980338,0.5544624270625884,0.9651875733182238,0.808725423941605
129,8475188,Brayden McNabb,VGK,D,33,1.3080442182570458,7.411901000572497,0.357288689187258,0.9057490014410928,0.821764542271114
130,8477946,Dylan Larkin,DET,C,28,0.6782999717346035,8.286245587245032,2.287937516129589,2.3603093737402894,1.3399653942147352
131,8480796,Martin Fehervary,WSH,D,25,1.0920357448572382,6.984521254504613,0.5460275799654989,0.6747219871471781,0.7751683127997567
132,8476459,Mika Zibanejad,NYR,C,31,0.706669928946188,13.066394812498782,2.0358861212216848,2.6035817482343595,1.5603334276896765
133,8480434,Sean Durzi,ARI,D,26,1.7827200138125994,6.247647770859721,0.6762659868702822,1.4737667571395472,1.2171144336620023
134,8476441,Joel Edmundson,TOR,D,31,1.4706318370459355,8.472500509889045,0.43572996766559924,0.7231334707654279,0.7670297071590882
135,8481559,Jack Hughes,NJD,C,23,1.1057826974441365,13.673216432390232,3.4313961614371395,2.9553544548980857,1.8906419689641438
136,8474166,Alec Martinez,VGK,D,37,1.8590452145607401,10.958521688655345,0.42700762701273726,1.0503888623391895,0.9274424042892632
137,8471218,Blake Wheeler,NYR,R,38,2.0826419728514094,10.651906606204296,1.3646486775771078,2.406752555292873,2.2919386642916533
138,8477500,Bo Horvat,NYI,C,29,0.7843465811233844,7.162677749040829,2.147511893702728,1.2287520400342735,0.8365449039577674
139,8475786,Zach Hyman,EDM,L,32,0.7886302117401107,10.628121567021761,5.32816847221568,1.6877175301602054,1.1348760182778792
140,8478010,Brayden Point,TBL,C,28,0.7166090018482614,12.17144250741445,3.065294828240138,1.7156226102292473,1.268616325827631
141,8475169,Evander Kane,EDM,L,33,0.880757698605029,9.610675908104648,2.7577484232405842,1.1424586956116014,1.0411206036849228
142,8476456,Jonathan Huberdeau,CGY,C,31,0.8745100190363339,17.313741040175685,1.3808241518253246,3.300752505120806,2.1639276821923317
143,8478403,Jack Eichel,VGK,C,28,0.8605247079999145,11.483458111730862,3.299816411810207,1.7434821048763292,1.1920502840170304
144,8475324,Nick Jensen,WSH,D,34,1.6445911751128008,8.584825790632918,0.40742080778497686,0.8436793541924094,0.8472751587078682
145,8480002,Nico Hischier,NJD,C,25,0.7330000215236646,9.479865867584595,2.374025442403996,1.8045018032182343,1.4484773787136695
146,8476467,Jamie Oleksiak,SEA,D,32,1.205954315393892,7.251057042298484,0.5571717931696761,0.7494391820358072,0.8920728242016509
147,8480001,Urho Vaakanainen,ANA,D,25,1.859405275288653,9.53464978341698,0.48207526654026467,0.9958366863134238,0.8944264425989411
148,8476454,Ryan Nugent-Hopkins,EDM,C,31,0.8271690788114572,13.455246050245094,1.7074497215576376,3.1369623433514597,1.7835011656049993
149,8476905,Chandler Stephenson,VGK,C,30,0.6478212973471031,8.091489918958246,1.05439057389704,1.9140864174881997,1.7101442524435087
150,8473419,Brad Marchand,BOS,L,36,1.2725484836666652,10.971906220769796,2.1539725477966956,2.4699108327476096,2.1858747553823523
151,8475172,Nazem Kadri,CGY,C,34,1.1070046421185553,15.62583917133077,2.5646118520184684,3.142835048651895,2.614457820565997
152,8478550,Artemi Panarin,NYR,L,33,0.92618992414647,15.908853967685735,2.735022135236108,4.847021655313007,3.208269268504596
153,8477429,Andrew Copp,DET,C,30,1.3834635030492042,5.918140744527383,1.4830352647369598,1.194687905608549,0.9396390145638754
154,8478414,Timo Meier,NJD,R,28,0.8352733629519997,8.490407869356462,3.211231656700835,1.3146099677008438,0.9890069975280309
155,8478416,Erik Cernak,TBL,D,27,0.9718947954645314,8.645634110437273,0.4456201265607787,0.691202948704392,0.714743185267084
156,8477034,Jaycob Megna,CHI,D,32,3.42366314505831,12.43412151191737,0.4893186022934606,0.983253043497947,0.8814061118754176
157,8478864,Kirill Kaprizov,MIN,L,27,0.8864380758181982,14.588976132136052,3.2841562488773186,3.0082931769321535,1.8584986475720422
158,8481546,Cam York,PHI,D,23,2.0339373138420025,7.7974845075330075,0.7290860758368246,1.1728057737895756,1.1132571721219866
159,8475158,Ryan O'Reilly,NSH,C,33,0.9227317304183266,7.292805656436495,1.562959625966817,1.9508152686915898,1.4045420915449478
160,8473512,Claude Giroux,OTT,R,36,1.396661933170988,10.461150513097854,1.5819666998214248,2.1830885085152625,2.664125676224949
161,8479371,Dante Fabbro,NSH,D,26,1.1078588909055669,7.888943219454981,0.4375504805099131,0.9355496254637443,0.9115805543730593
162,8477501,Valeri Nichushkin,COL,R,29,0.6221125591342375,7.15082017569875,2.5801417210862496,1.480291102288266,1.252592572246387
163,8475168,Matt Duchene,DAL,C,33,0.806457990423558,15.509583493231162,2.245417415288606,2.2345116151720354,1.5466806915508298
164,8479458,Nikita Zaitsev,CHI,D,33,1.5277893100220687,11.339817961536935,0.5258445896773211,0.6512002968784414,0.6947411636288434
165,8476525,Colin Miller,WPG,D,32,1.3954308180066022,9.589369786051025,0.5535715941558176,1.0762018147553214,0.961023899501372
166,8476312,Josh Manson,COL,D,33,1.8100123014672733,9.194110179705516,0.5628422853179512,1.426802642990985,1.1419879992877824
167,8475197,Tyson Barrie,NSH,D,33,2.57573783437223,12.697212533346631,1.7168198574523297,3.13523530433016,1.4523348193527894
168,8476422,Mike Reilly,NYI,D,31,1.765278104977213,12.25936040217557,0.901417542161092,0.982599320052451,1.0776069000673725
169,8475177,Calvin de Haan,TBL,D,33,2.408745964221566,8.94175616417023,0.4991602442866897,0.9154062174339946,0.8948936149865824
170,8478427,Sebastian Aho,CAR,C,27,0.8255933513184679,12.117559817877414,2.8080573651311225,2.4471374123297784,1.4374191073623805
171,8474053,Logan Couture,SJS,C,35,2.6152937024832426,23.147769287922806,2.7185698184214595,2.1708736719838804,1.9254749862210176
172,8471274,Alex Goligoski,MIN,D,39,2.836926757171964,18.885824510099322,0.6678741029340053,1.5658274718879444,1.386430730035632
173,8480208,Drake Batherson,OTT,R,26,0.6213506793898445,8.492005350658177,2.3451935962759323,2.6296559250315132,1.4837595591077586
174,8479400,Pierre-Luc Dubois,LAK,L,26,1.2416383259053427,9.09000697036378,2.523986182356442,1.3407343433306822,0.9920675973394888
175,8474612,Travis Hamonic,OTT,D,34,1.412229999551435,9.6164488317507,0.5029742937552786,0.703809771820845,0.8508869449089508
176,8475455,Brenden Dillon,WPG,D,34,1.2909779690964893,6.916225735208187,0.5099791699008898,0.8716806761453385,0.9251935182539213
177,8479339,Patrik Laine,CBJ,L,26,2.2244386590949015,18.65081015716633,3.8191013765749147,2.0964718912969658,1.7637803478817746
178,8481524,Bowen Byram,BUF,D,23,1.6922072512571704,8.920078705156191,1.2230192988032353,1.2805599014952336,1.0656875851284051
179,8476875,Mike Matheson,MTL,D,30,1.7858455397715083,7.034909319480957,0.7758101762947375,1.5662336379514763,1.2815437579022206
180,8480801,Brady Tkachuk,OTT,L,25,0.6061541279740484,7.65627457104331,5.36095693893637,2.7011080157854654,1.846396616198934
181,8480727,Zach Whitecloud,VGK,D,28,1.0130612304534263,8.190489791931373,0.5813150290991566,0.8461497050398225,0.7598555904463524
182,8480023,Robert Thomas,STL,C,25,0.8563644846346966,9.27783132987236,1.4276790045629164,3.113372919974115,2.229896698327543
183,8475810,Bryan Rust,PIT,R,32,0.9141316325151027,8.005085285047114,2.5375112940945446,1.6911197228637864,1.2917248633782985
184,8475184,Chris Kreider,NYR,L,33,0.6946475339594553,8.12605355637439,4.464541503685171,1.5765981929334627,0.9937485053882698
185,8476891,Matthew Grzelcyk,BOS,D,30,1.0882906834366222,8.78356998183103,0.3739632326054145,1.0235331278205775,0.9463007847120576
186,8482655,Janis Moser,ARI,D,24,1.6048167203229744,6.034223107037386,0.480781719318709,1.0584693152446498,0.9503736486147369
187,8473986,Alex Killorn,ANA,L,35,1.0693666674727493,9.859197422189398,1.6952107274583872,1.6708997384285182,1.0694217065224232
188,8478136,Jake Middleton,MIN,D,28,1.0147530480393423,6.711062647635014,0.3851499607269633,0.720775058658203,0.732465483189565
189,8479980,Nicolas Hague,VGK,D,26,1.0114057333330864,8.97784191467541,0.5795662663001152,0.7630633044719333,0.8015785645364794
190,8477956,David Pastrnak,BOS,R,28,0.8198408613434343,13.363801240222132,6.492757093808984,2.8469324036793995,1.9934883106011931
191,8478444,Brock Boeser,VAN,R,27,0.701774968587856,7.641854172443274,2.352585958266824,1.5823332116527618,1.1196663334425145
192,8480012,Elias Pettersson,VAN,C,26,0.8324496228938162,11.041546091294727,2.1536356200763094,3.004407235749013,1.9074852114935512
193,8475692,Mats Zuccarello,MIN,R,37,1.2137424518086308,9.029944978714173,1.5784296792869577,3.7571621267556865,2.4605142383047194
194,8477960,Adrian Kempe,LAK,R,28,0.5395565988634498,7.106507453059724,2.4254210669128,1.941267749908371,1.366416123833823
195,8476880,Tom Wilson,WSH,R,30,1.1475612830993587,8.778370333316648,1.9943125604949659,1.250097841897919,0.9376782378755619
196,8480064,Josh Norris,OTT,C,25,1.6594606786754624,14.962436048995215,2.625270944678479,1.2431811458611302,1.5875712132452102
197,8478493,Joel Eriksson Ek,MIN,C,27,0.7328495333901348,6.6281953483586005,3.6400196395742044,1.328739307645474,1.057910011054764
198,8476346,Johnny Gaudreau,CBJ,L,31,0.8248143353907331,17.509820256601582,2.3294464484627975,3.1614570905075596,2.1313810138189493
199,8480113,Alex Iafallo,WPG,L,31,1.056255435576795,6.275659478386835,1.3395117964481336,1.1459423960901385,0.9582901326972582
200,8476331,Dylan DeMelo,WPG,D,31,1.3606015864020742,6.078860335803633,0.4929350756384952,1.0856587319588271,1.0208524161542532
201,8476826,Yanni Gourde,SEA,C,33,0.9520177974739631,5.770494753285671,1.2619285235220852,1.4786872067775816,1.0754931266573877
202,8474564,Steven Stamkos,TBL,C,34,0.8778240820594815,15.491276157716912,2.6720415020166266,2.86728349411289,2.0791576851235227
203,8470794,Joe Pavelski,DAL,C,40,2.117287158894343,21.75447418590164,2.8871642969932596,3.170864459588082,2.5513403024736365
204,8475768,Jaden Schwartz,SEA,C,32,1.0428403998263844,7.642037610926561,1.674661633947536,1.118029702627019,0.9855550877623924
205,8482116,Tim Stützle,OTT,C,22,0.7718382066319933,11.862373652046406,1.9113042178894515,2.52824641653354,2.1678279317767863
206,8477949,Alex Tuch,BUF,R,28,0.625519095324054,10.950125878371855,1.8220893017059019,1.6963589324460682,1.437869082643834
207,8480336,Sean Walker,COL,D,30,2.27868719984399,11.539651631610662,1.1409449479383358,1.18405738450283,1.014478106676138
208,8475913,Mark Stone,VGK,R,32,0.7615980838855365,9.003158292871104,2.220293703223793,2.880981809127536,1.7969065874052683
209,8480196,Jacob Bryson,BUF,D,27,1.7845216721872361,11.648393968750664,0.6217776116922976,1.0176516371885387,0.8736332160476625
